symbol,met_count,rs_score,provider_symbol,fin_met_count,has_error,rs_percentile,fin_percentile,total_percentile
ISSC,8,97.77,ISSC,4,False,89.77272727272727,51.76767676767676,141.54040404040404
TYGO,8,97.52,TYGO,4,False,88.38383838383838,51.76767676767676,140.15151515151513
EQ,8,97.4,EQ,4,False,87.75252525252525,51.76767676767676,139.52020202020202
ENLT,8,97.28,ENLT,4,False,87.12121212121212,51.76767676767676,138.88888888888889
PEPG,8,97.27,PEPG,4,False,86.9949494949495,51.76767676767676,138.76262626262627
OCGN,8,96.84,OCGN,4,False,84.84848484848484,51.76767676767676,136.6161616161616
ANAB,8,96.77,ANAB,4,False,84.46969696969697,51.76767676767676,136.23737373737373
FIX,8,96.68,FIX,4,False,84.0909090909091,51.76767676767676,135.85858585858585
IAG,8,96.53,IAG,4,False,83.20707070707071,51.76767676767676,134.97474747474746
RLAY,8,96.43,RLAY,4,False,82.82828282828282,51.76767676767676,134.59595959595958
VIAV,8,96.38,VIAV,4,False,82.44949494949495,51.76767676767676,134.2171717171717
AGX,8,96.29,AGX,4,False,81.94444444444444,51.76767676767676,133.7121212121212
FRGE,8,96.14,FRGE,4,False,80.55555555555556,51.76767676767676,132.32323232323233
KRMN,8,95.97,KRMN,4,False,79.54545454545455,51.76767676767676,131.3131313131313
ROIV,8,95.64,ROIV,4,False,77.90404040404042,51.76767676767676,129.67171717171718
SDS,8,95.33,SDS,4,False,75.5050505050505,51.76767676767676,127.27272727272727
BVN,8,95.15,BVN,4,False,74.24242424242425,51.76767676767676,126.01010101010101
ESLT,8,95.09,ESLT,4,False,73.61111111111111,51.76767676767676,125.37878787878788
VXRT,8,94.99,VXRT,4,False,72.85353535353535,51.76767676767676,124.62121212121211
APYX,8,94.92,APYX,4,False,72.47474747474747,51.76767676767676,124.24242424242424
IOVA,8,94.73,IOVA,4,False,71.08585858585859,51.76767676767676,122.85353535353535
FOSL,8,94.72,FOSL,4,False,70.95959595959596,51.76767676767676,122.72727272727272
NGL,8,94.7,NGL,4,False,70.83333333333334,51.76767676767676,122.6010101010101
AA,8,94.69,AA,4,False,70.70707070707071,51.76767676767676,122.47474747474747
CAMT,8,94.52,CAMT,4,False,69.57070707070707,51.76767676767676,121.33838383838383
KEN,8,94.43,KEN,4,False,68.81313131313132,51.76767676767676,120.58080808080808
BKD,8,94.32,BKD,4,False,68.3080808080808,51.76767676767676,120.07575757575756
GHM,8,94.12,GHM,4,False,66.66666666666666,51.76767676767676,118.43434343434342
MTA,8,94.05,MTA,4,False,66.16161616161617,51.76767676767676,117.92929292929293
LQDA,8,94.02,LQDA,4,False,65.9090909090909,51.76767676767676,117.67676767676767
GEV,8,93.68,GEV,4,False,63.510101010101,51.76767676767676,115.27777777777777
MOD,8,93.27,MOD,4,False,60.47979797979798,51.76767676767676,112.24747474747474
DAN,8,93.26,DAN,4,False,60.35353535353535,51.76767676767676,112.12121212121211
CCJ,8,93.04,CCJ,4,False,58.71212121212122,51.76767676767676,110.47979797979798
SQM,8,92.95,SQM,4,False,58.080808080808076,51.76767676767676,109.84848484848484
DAR,8,92.93,DAR,4,False,57.95454545454546,51.76767676767676,109.72222222222223
BKTI,8,92.88,BKTI,4,False,57.32323232323232,51.76767676767676,109.09090909090908
VOXR,8,92.71,VOXR,4,False,56.186868686868685,51.76767676767676,107.95454545454544
SHIP,8,92.56,SHIP,4,False,55.3030303030303,51.76767676767676,107.07070707070706
DCO,8,92.39,DCO,4,False,54.166666666666664,51.76767676767676,105.93434343434342
DSGN,8,92.29,DSGN,4,False,53.78787878787878,51.76767676767676,105.55555555555554
BTSG,8,92.19,BTSG,4,False,52.77777777777778,51.76767676767676,104.54545454545453
HII,8,92.18,HII,4,False,52.65151515151515,51.76767676767676,104.41919191919192
SNDX,8,92.14,SNDX,4,False,52.14646464646465,51.76767676767676,103.91414141414141
PKE,8,92.1,PKE,4,False,51.76767676767676,51.76767676767676,103.53535353535352
TRDA,8,92.0,TRDA,4,False,51.13636363636363,51.76767676767676,102.90404040404039
BFLY,8,91.84,BFLY,4,False,50.12626262626263,51.76767676767676,101.89393939393939
ANDE,8,91.69,ANDE,4,False,49.368686868686865,51.76767676767676,101.13636363636363
KLAC,8,91.53,KLAC,4,False,48.23232323232323,51.76767676767676,100.0
NE,8,91.46,NE,4,False,47.72727272727273,51.76767676767676,99.49494949494948
BTSGU,8,91.17,BTSGU,4,False,45.58080808080808,51.76767676767676,97.34848484848484
TPR,8,91.13,TPR,4,False,45.20202020202021,51.76767676767676,96.96969696969697
MSGS,8,91.09,MSGS,4,False,44.94949494949495,51.76767676767676,96.71717171717171
HLIO,8,90.96,HLIO,4,False,43.93939393939394,51.76767676767676,95.7070707070707
GLDD,8,90.78,GLDD,4,False,42.676767676767675,51.76767676767676,94.44444444444443
OII,8,90.72,OII,4,False,42.04545454545455,51.76767676767676,93.81313131313131
HWM,8,90.48,HWM,4,False,40.53030303030303,51.76767676767676,92.29797979797979
TSM,8,90.29,TSM,4,False,39.015151515151516,51.76767676767676,90.78282828282828
TDW,8,90.17,TDW,4,False,38.25757575757576,51.76767676767676,90.02525252525251
ESP,8,89.99,ESP,4,False,36.48989898989899,51.76767676767676,88.25757575757575
TFPM,8,89.94,TFPM,4,False,36.23737373737374,51.76767676767676,88.00505050505049
PBT,8,89.86,PBT,4,False,35.858585858585855,51.76767676767676,87.62626262626262
GASS,8,89.85,GASS,4,False,35.73232323232323,51.76767676767676,87.5
FDX,8,89.69,FDX,4,False,35.22727272727273,51.76767676767676,86.99494949494948
GRC,8,89.56,GRC,4,False,33.964646464646464,51.76767676767676,85.73232323232322
HAL,8,89.31,HAL,4,False,32.07070707070707,51.76767676767676,83.83838383838383
UNFI,8,89.25,UNFI,4,False,31.439393939393938,51.76767676767676,83.2070707070707
SCHL,8,89.09,SCHL,4,False,29.924242424242426,51.76767676767676,81.69191919191918
VET,8,88.9,VET,4,False,28.40909090909091,51.76767676767676,80.17676767676767
FTK,8,88.82,FTK,4,False,27.65151515151515,51.76767676767676,79.41919191919192
TPH,8,88.57,TPH,4,False,25.757575757575758,51.76767676767676,77.52525252525251
DVAX,8,88.43,DVAX,4,False,24.494949494949495,51.76767676767676,76.26262626262626
ELPC,8,88.36,ELPC,4,False,23.98989898989899,51.76767676767676,75.75757575757575
SMRT,8,88.05,SMRT,4,False,22.22222222222222,51.76767676767676,73.98989898989899
THC,8,87.87,THC,4,False,20.833333333333336,51.76767676767676,72.6010101010101
SWBI,8,87.81,SWBI,4,False,20.32828282828283,51.76767676767676,72.09595959595958
AYTU,8,87.25,AYTU,4,False,16.792929292929294,51.76767676767676,68.56060606060606
HAFN,8,87.2,HAFN,4,False,16.414141414141415,51.76767676767676,68.18181818181817
ILPT,8,87.12,ILPT,4,False,15.656565656565657,51.76767676767676,67.42424242424242
NYT,8,87.06,NYT,4,False,15.277777777777779,51.76767676767676,67.04545454545453
DBD,8,87.04,DBD,4,False,15.025252525252524,51.76767676767676,66.79292929292929
OVV,8,86.96,OVV,4,False,14.267676767676768,51.76767676767676,66.03535353535352
ECVT,8,86.89,ECVT,4,False,13.88888888888889,51.76767676767676,65.65656565656565
ENSG,8,86.86,ENSG,4,False,13.51010101010101,51.76767676767676,65.27777777777777
HCA,8,86.59,HCA,4,False,11.868686868686869,51.76767676767676,63.636363636363626
RNG,8,86.57,RNG,4,False,11.616161616161616,51.76767676767676,63.38383838383838
CM,8,86.48,CM,4,False,10.606060606060606,51.76767676767676,62.37373737373737
TTC,8,86.38,TTC,4,False,9.974747474747476,51.76767676767676,61.742424242424235
BKR,8,86.23,BKR,4,False,8.45959595959596,51.76767676767676,60.22727272727272
PLSE,8,85.97,PLSE,4,False,6.565656565656567,51.76767676767676,58.33333333333333
GDS,8,85.37,GDS,4,False,3.1565656565656566,51.76767676767676,54.924242424242415
ITRN,8,85.31,ITRN,4,False,2.525252525252525,51.76767676767676,54.29292929292929
ADI,8,85.02,ADI,4,False,0.3787878787878788,51.76767676767676,52.146464646464636
NVGS,8,85.01,NVGS,4,False,0.25252525252525254,51.76767676767676,52.020202020202014
SNSE,8,99.91,,0,True,99.87373737373737,22.727272727272727,122.6010101010101
RAPT,8,99.88,,0,True,99.74747474747475,22.727272727272727,122.47474747474749
INTS,8,99.78,,0,True,98.98989898989899,22.727272727272727,121.71717171717171
STRO,8,99.64,,0,True,98.48484848484848,22.727272727272727,121.21212121212122
NXTC,8,99.57,,0,True,98.35858585858585,22.727272727272727,121.08585858585857
ATHA,8,99.51,,0,True,97.85353535353535,22.727272727272727,120.58080808080808
EKSO,8,99.48,,0,True,97.72727272727273,22.727272727272727,120.45454545454547
ERAS,8,99.35,,0,True,97.22222222222221,22.727272727272727,119.94949494949495
RLMD,8,99.34,,0,True,97.09595959595958,22.727272727272727,119.8232323232323
SLGL,8,99.33,,0,True,96.96969696969697,22.727272727272727,119.69696969696969
BW,8,99.29,,0,True,96.71717171717171,22.727272727272727,119.44444444444443
NDLS,8,99.25,,0,True,96.46464646464646,22.727272727272727,119.1919191919192
USAS,8,99.24,,0,True,96.33838383838383,22.727272727272727,119.06565656565655
TERN,8,99.23,,0,True,96.21212121212122,22.727272727272727,118.93939393939394
UNCY,8,99.04,,0,True,95.58080808080808,22.727272727272727,118.3080808080808
ANRO,8,98.89,,0,True,94.94949494949495,22.727272727272727,117.67676767676767
CELC,8,98.79,,0,True,94.57070707070707,22.727272727272727,117.29797979797979
ALMS,8,98.75,,0,True,94.31818181818183,22.727272727272727,117.04545454545456
IPSC,8,98.71,,0,True,94.1919191919192,22.727272727272727,116.91919191919192
OPTX,8,98.66,,0,True,94.06565656565657,22.727272727272727,116.7929292929293
CLYM,8,98.62,,0,True,93.68686868686868,22.727272727272727,116.4141414141414
NUKKW,8,98.5,,0,True,93.3080808080808,22.727272727272727,116.03535353535352
TNGX,8,98.43,,0,True,93.05555555555556,22.727272727272727,115.78282828282829
CNTX,8,98.4,,0,True,92.8030303030303,22.727272727272727,115.53030303030303
HOUS,8,98.39,,0,True,92.67676767676768,22.727272727272727,115.40404040404042
IMMX,8,98.38,,0,True,92.55050505050505,22.727272727272727,115.27777777777777
ZURA,8,98.34,,0,True,92.2979797979798,22.727272727272727,115.02525252525254
TE,8,98.32,,0,True,92.17171717171718,22.727272727272727,114.8989898989899
IRD,8,98.29,,0,True,91.91919191919192,22.727272727272727,114.64646464646464
PL,8,98.27,,0,True,91.66666666666666,22.727272727272727,114.39393939393938
PRLD,8,98.15,,0,True,91.16161616161617,22.727272727272727,113.88888888888889
SLS,8,98.14,,0,True,91.03535353535354,22.727272727272727,113.76262626262627
BIOA,8,98.09,,0,True,90.65656565656566,22.727272727272727,113.3838383838384
PZG,8,97.95,,0,True,90.53030303030303,22.727272727272727,113.25757575757575
QTTB,8,97.89,,0,True,90.40404040404042,22.727272727272727,113.13131313131314
RILYL,8,97.87,,0,True,90.27777777777779,22.727272727272727,113.00505050505052
KORE,8,97.82,,0,True,90.02525252525253,22.727272727272727,112.75252525252526
PVLA,8,97.76,,0,True,89.64646464646465,22.727272727272727,112.37373737373738
OVID,8,97.67,,0,True,89.26767676767676,22.727272727272727,111.99494949494948
ALTO,8,97.64,,0,True,89.01515151515152,22.727272727272727,111.74242424242425
MAZE,8,97.43,,0,True,87.87878787878788,22.727272727272727,110.6060606060606
AEHR,8,97.35,,0,True,87.5,22.727272727272727,110.22727272727272
RMCO,8,97.22,,0,True,86.61616161616162,22.727272727272727,109.34343434343435
TYRA,8,97.21,,0,True,86.48989898989899,22.727272727272727,109.21717171717171
NRXS,8,97.16,,0,True,86.11111111111111,22.727272727272727,108.83838383838383
CAPR,8,97.13,,0,True,85.98484848484848,22.727272727272727,108.71212121212122
ARMN,8,97.12,,0,True,85.85858585858585,22.727272727272727,108.58585858585857
THM,8,97.08,,0,True,85.73232323232324,22.727272727272727,108.45959595959596
GLSI,8,97.04,,0,True,85.60606060606061,22.727272727272727,108.33333333333334
CENX,8,96.98,,0,True,85.35353535353535,22.727272727272727,108.08080808080808
NEWP,8,96.93,,0,True,85.1010101010101,22.727272727272727,107.82828282828282
STX,8,96.78,,0,True,84.59595959595958,22.727272727272727,107.3232323232323
CBUS,8,96.74,,0,True,84.21717171717171,22.727272727272727,106.94444444444443
AZN,8,96.65,,0,True,83.83838383838383,22.727272727272727,106.56565656565655
FORM,8,96.6,,0,True,83.58585858585859,22.727272727272727,106.31313131313132
ARTV,8,96.59,,0,True,83.45959595959596,22.727272727272727,106.18686868686868
ICHR,8,96.58,,0,True,83.33333333333334,22.727272727272727,106.06060606060606
CNTB,8,96.49,,0,True,82.95454545454545,22.727272727272727,105.68181818181819
UCTT,8,96.39,,0,True,82.57575757575758,22.727272727272727,105.30303030303031
WULF,8,96.35,,0,True,82.32323232323232,22.727272727272727,105.05050505050505
ABOS,8,96.3,,0,True,82.07070707070707,22.727272727272727,104.79797979797979
LXRX,8,96.28,,0,True,81.81818181818183,22.727272727272727,104.54545454545456
LSTA,8,96.26,,0,True,81.6919191919192,22.727272727272727,104.41919191919192
TTMI,8,96.25,,0,True,81.56565656565657,22.727272727272727,104.2929292929293
FIGS,8,96.24,,0,True,81.43939393939394,22.727272727272727,104.16666666666666
GPRE,8,96.2,,0,True,80.93434343434343,22.727272727272727,103.66161616161617
UMAC,8,96.16,,0,True,80.8080808080808,22.727272727272727,103.53535353535352
NAUT,8,96.13,,0,True,80.42929292929293,22.727272727272727,103.15656565656565
OIS,8,96.11,,0,True,80.3030303030303,22.727272727272727,103.03030303030303
ALXO,8,96.05,,0,True,80.05050505050505,22.727272727272727,102.77777777777777
NMRA,8,96.04,,0,True,79.92424242424242,22.727272727272727,102.65151515151516
CGAU,8,96.01,,0,True,79.7979797979798,22.727272727272727,102.52525252525254
PALI,8,95.99,,0,True,79.67171717171718,22.727272727272727,102.3989898989899
NESR,8,95.96,,0,True,79.41919191919192,22.727272727272727,102.14646464646464
EFXT,8,95.92,,0,True,79.16666666666666,22.727272727272727,101.89393939393938
POWL,8,95.91,,0,True,79.04040404040404,22.727272727272727,101.76767676767676
IAUX,8,95.79,,0,True,78.78787878787878,22.727272727272727,101.5151515151515
NG,8,95.71,,0,True,78.53535353535354,22.727272727272727,101.26262626262627
SKE,8,95.7,,0,True,78.4090909090909,22.727272727272727,101.13636363636363
MUX,8,95.69,,0,True,78.28282828282829,22.727272727272727,101.01010101010101
SOHO,8,95.66,,0,True,78.15656565656566,22.727272727272727,100.8838383838384
INTG,8,95.63,,0,True,77.77777777777779,22.727272727272727,100.50505050505052
RYAM,8,95.58,,0,True,77.3989898989899,22.727272727272727,100.12626262626262
INNV,8,95.55,,0,True,77.27272727272727,22.727272727272727,100.0
BLTE,8,95.54,,0,True,77.14646464646465,22.727272727272727,99.87373737373738
AAUC,8,95.53,,0,True,77.02020202020202,22.727272727272727,99.74747474747474
MNMD,8,95.5,,0,True,76.89393939393939,22.727272727272727,99.62121212121212
TENX,8,95.48,,0,True,76.64141414141415,22.727272727272727,99.36868686868686
GORO,8,95.46,,0,True,76.51515151515152,22.727272727272727,99.24242424242425
LBRT,8,95.45,,0,True,76.38888888888889,22.727272727272727,99.1161616161616
DRTS,8,95.44,,0,True,76.26262626262627,22.727272727272727,98.98989898989899
ATI,8,95.4,,0,True,76.01010101010101,22.727272727272727,98.73737373737373
PARR,8,95.35,,0,True,75.75757575757575,22.727272727272727,98.48484848484847
AMLX,8,95.32,,0,True,75.37878787878788,22.727272727272727,98.1060606060606
SRZN,8,95.31,,0,True,75.25252525252525,22.727272727272727,97.97979797979798
DHC,8,95.24,,0,True,74.87373737373737,22.727272727272727,97.6010101010101
DNN,8,95.22,,0,True,74.74747474747475,22.727272727272727,97.47474747474749
AU,8,95.17,,0,True,74.36868686868688,22.727272727272727,97.09595959595961
INTT,8,95.14,,0,True,74.11616161616162,22.727272727272727,96.84343434343435
MRNA,8,95.13,,0,True,73.98989898989899,22.727272727272727,96.71717171717171
TAYD,8,95.01,,0,True,72.97979797979798,22.727272727272727,95.7070707070707
CGON,8,94.98,,0,True,72.72727272727273,22.727272727272727,95.45454545454547
AVIR,8,94.94,,0,True,72.6010101010101,22.727272727272727,95.32828282828282
PPTA,8,94.88,,0,True,72.34848484848484,22.727272727272727,95.07575757575756
STRL,8,94.86,,0,True,72.09595959595958,22.727272727272727,94.8232323232323
TXMD,8,94.82,,0,True,71.71717171717171,22.727272727272727,94.44444444444443
SA,8,94.81,,0,True,71.5909090909091,22.727272727272727,94.31818181818181
ANNX,8,94.79,,0,True,71.46464646464646,22.727272727272727,94.1919191919192
VAL,8,94.66,,0,True,70.58080808080808,22.727272727272727,93.3080808080808
GILT,8,94.63,,0,True,70.45454545454545,22.727272727272727,93.18181818181819
SYRE,8,94.62,,0,True,70.32828282828282,22.727272727272727,93.05555555555554
CODA,8,94.59,,0,True,70.07575757575758,22.727272727272727,92.80303030303031
WHWK,8,94.58,,0,True,69.94949494949495,22.727272727272727,92.67676767676767
SLSR,8,94.54,,0,True,69.6969696969697,22.727272727272727,92.42424242424244
CLMT,8,94.49,,0,True,69.31818181818183,22.727272727272727,92.04545454545456
TEN,8,94.46,,0,True,69.06565656565657,22.727272727272727,91.7929292929293
BORR,8,94.28,,0,True,68.18181818181817,22.727272727272727,90.9090909090909
AMAT,8,94.26,,0,True,68.05555555555556,22.727272727272727,90.78282828282829
IMOS,8,94.25,,0,True,67.92929292929293,22.727272727272727,90.65656565656565
ALLO,8,94.24,,0,True,67.8030303030303,22.727272727272727,90.53030303030303
ASX,8,94.21,,0,True,67.55050505050505,22.727272727272727,90.27777777777777
ECG,8,94.18,,0,True,67.17171717171718,22.727272727272727,89.8989898989899
PUMP,8,94.15,,0,True,67.04545454545455,22.727272727272727,89.77272727272728
HSHP,8,94.14,,0,True,66.91919191919192,22.727272727272727,89.64646464646464
NBR,8,94.07,,0,True,66.28787878787878,22.727272727272727,89.0151515151515
RPTX,8,94.04,,0,True,66.03535353535354,22.727272727272727,88.76262626262627
AVTX,8,94.0,,0,True,65.78282828282829,22.727272727272727,88.51010101010101
VNDA,8,93.98,,0,True,65.65656565656566,22.727272727272727,88.3838383838384
RIG,8,93.93,,0,True,65.27777777777779,22.727272727272727,88.00505050505052
GCT,8,93.88,,0,True,64.8989898989899,22.727272727272727,87.62626262626262
NXT,8,93.82,,0,True,64.64646464646465,22.727272727272727,87.37373737373738
RCUS,8,93.81,,0,True,64.52020202020202,22.727272727272727,87.24747474747474
MTZ,8,93.79,,0,True,64.39393939393939,22.727272727272727,87.12121212121212
NXE,8,93.78,,0,True,64.26767676767676,22.727272727272727,86.99494949494948
DK,8,93.77,,0,True,64.14141414141415,22.727272727272727,86.86868686868686
INTC,8,93.75,,0,True,64.01515151515152,22.727272727272727,86.74242424242425
FBIOP,8,93.74,,0,True,63.888888888888886,22.727272727272727,86.6161616161616
FTI,8,93.65,,0,True,63.13131313131313,22.727272727272727,85.85858585858585
GRO,8,93.63,,0,True,62.878787878787875,22.727272727272727,85.6060606060606
ECO,8,93.6,,0,True,62.5,22.727272727272727,85.22727272727272
RCKY,8,93.46,,0,True,61.86868686868687,22.727272727272727,84.5959595959596
CTNM,8,93.44,,0,True,61.74242424242424,22.727272727272727,84.46969696969697
FOLD,8,93.43,,0,True,61.61616161616161,22.727272727272727,84.34343434343434
ODV,8,93.41,,0,True,61.489898989899,22.727272727272727,84.21717171717172
NAT,8,93.37,,0,True,61.36363636363637,22.727272727272727,84.0909090909091
ALNT,8,93.35,,0,True,61.23737373737374,22.727272727272727,83.96464646464646
AVDL,8,93.34,,0,True,61.111111111111114,22.727272727272727,83.83838383838383
CNL,8,93.33,,0,True,60.984848484848484,22.727272727272727,83.71212121212122
CSTM,8,93.32,,0,True,60.858585858585855,22.727272727272727,83.58585858585857
FIVE,8,93.31,,0,True,60.73232323232324,22.727272727272727,83.45959595959596
SEI,8,93.25,,0,True,60.22727272727273,22.727272727272727,82.95454545454545
NRT,8,93.15,,0,True,59.72222222222222,22.727272727272727,82.44949494949495
EQX,8,93.14,,0,True,59.59595959595959,22.727272727272727,82.32323232323232
GAU,8,93.09,,0,True,59.21717171717171,22.727272727272727,81.94444444444443
MAMA,8,93.07,,0,True,59.09090909090909,22.727272727272727,81.81818181818181
BTE,8,93.05,,0,True,58.838383838383834,22.727272727272727,81.56565656565655
FRO,8,93.01,,0,True,58.45959595959596,22.727272727272727,81.18686868686868
ORLA,8,92.83,,0,True,57.07070707070707,22.727272727272727,79.79797979797979
BBLGW,8,92.73,,0,True,56.439393939393945,22.727272727272727,79.16666666666667
PDS,8,92.72,,0,True,56.313131313131315,22.727272727272727,79.04040404040404
PBF,8,92.68,,0,True,56.060606060606055,22.727272727272727,78.78787878787878
CRS,8,92.61,,0,True,55.68181818181818,22.727272727272727,78.4090909090909
SIMO,8,92.58,,0,True,55.55555555555556,22.727272727272727,78.28282828282829
WHLRP,8,92.4,,0,True,54.292929292929294,22.727272727272727,77.02020202020202
ACLX,8,92.36,,0,True,54.04040404040404,22.727272727272727,76.76767676767676
SSP,8,92.23,,0,True,53.15656565656566,22.727272727272727,75.8838383838384
WWD,8,92.22,,0,True,53.03030303030303,22.727272727272727,75.75757575757575
PLX,8,92.17,,0,True,52.46212121212122,22.727272727272727,75.18939393939394
STRS,8,92.16,,0,True,52.27272727272727,22.727272727272727,75.0
CAT,8,92.13,,0,True,52.02020202020202,22.727272727272727,74.74747474747474
KLIC,8,92.12,,0,True,51.89393939393939,22.727272727272727,74.62121212121212
EXAS,8,91.95,,0,True,50.88383838383839,22.727272727272727,73.61111111111111
VIR,8,91.93,,0,True,50.63131313131313,22.727272727272727,73.35858585858585
WPM,8,91.65,,0,True,49.24242424242424,22.727272727272727,71.96969696969697
EWTX,8,91.62,,0,True,48.98989898989899,22.727272727272727,71.71717171717171
MYRG,8,91.59,,0,True,48.73737373737374,22.727272727272727,71.46464646464646
BOF,8,91.58,,0,True,48.61111111111111,22.727272727272727,71.33838383838383
MT,8,91.55,,0,True,48.484848484848484,22.727272727272727,71.21212121212122
KYMR,8,91.54,,0,True,48.358585858585855,22.727272727272727,71.08585858585857
PWR,8,91.51,,0,True,48.10606060606061,22.727272727272727,70.83333333333334
PKST,8,91.49,,0,True,47.97979797979798,22.727272727272727,70.7070707070707
XENE,8,91.48,,0,True,47.85353535353536,22.727272727272727,70.58080808080808
ECPG,8,91.4,,0,True,47.474747474747474,22.727272727272727,70.20202020202021
CGEM,8,91.37,,0,True,47.34848484848485,22.727272727272727,70.07575757575758
LGND,8,91.36,,0,True,47.22222222222222,22.727272727272727,69.94949494949495
STNG,8,91.27,,0,True,46.590909090909086,22.727272727272727,69.31818181818181
VLO,8,91.26,,0,True,46.464646464646464,22.727272727272727,69.1919191919192
UGP,8,91.25,,0,True,46.33838383838384,22.727272727272727,69.06565656565657
QUIK,8,91.23,,0,True,46.21212121212121,22.727272727272727,68.93939393939394
CABA,8,91.22,,0,True,46.08585858585859,22.727272727272727,68.81313131313132
PBR,8,91.2,,0,True,45.95959595959596,22.727272727272727,68.68686868686868
FSM,8,91.18,,0,True,45.707070707070706,22.727272727272727,68.43434343434343
NWPX,8,91.16,,0,True,45.391414141414145,22.727272727272727,68.11868686868686
ZYME,8,91.1,,0,True,45.07575757575758,22.727272727272727,67.80303030303031
PLPC,8,91.08,,0,True,44.823232323232325,22.727272727272727,67.55050505050505
DHT,8,91.06,,0,True,44.696969696969695,22.727272727272727,67.42424242424242
AEON,8,91.05,,0,True,44.57070707070707,22.727272727272727,67.29797979797979
ELVN,8,91.01,,0,True,44.19191919191919,22.727272727272727,66.91919191919192
REI,8,90.95,,0,True,43.813131313131315,22.727272727272727,66.54040404040404
APGE,8,90.91,,0,True,43.56060606060606,22.727272727272727,66.28787878787878
THR,8,90.84,,0,True,43.18181818181818,22.727272727272727,65.9090909090909
XPO,8,90.8,,0,True,42.92929292929293,22.727272727272727,65.65656565656565
CVE,8,90.77,,0,True,42.55050505050505,22.727272727272727,65.27777777777777
UAN,8,90.61,,0,True,41.28787878787879,22.727272727272727,64.01515151515152
TSAT,8,90.51,,0,True,40.782828282828284,22.727272727272727,63.51010101010101
OBE,8,90.46,,0,True,40.27777777777778,22.727272727272727,63.005050505050505
EGY,8,90.45,,0,True,40.15151515151515,22.727272727272727,62.878787878787875
MOFG,8,90.44,,0,True,40.025252525252526,22.727272727272727,62.75252525252525
UNF,8,90.37,,0,True,39.64646464646464,22.727272727272727,62.37373737373737
REVG,8,90.35,,0,True,39.39393939393939,22.727272727272727,62.12121212121212
AIR,8,90.32,,0,True,39.26767676767677,22.727272727272727,61.994949494949495
TNK,8,90.3,,0,True,39.141414141414145,22.727272727272727,61.86868686868687
DLX,8,90.28,,0,True,38.88888888888889,22.727272727272727,61.61616161616162
BG,8,90.27,,0,True,38.76262626262626,22.727272727272727,61.48989898989899
CNQ,8,90.26,,0,True,38.63636363636363,22.727272727272727,61.36363636363636
EHAB,8,90.2,,0,True,38.38383838383838,22.727272727272727,61.11111111111111
FNV,8,90.16,,0,True,38.131313131313135,22.727272727272727,60.85858585858586
LGCY,8,90.15,,0,True,37.94191919191919,22.727272727272727,60.66919191919192
UTHR,8,90.14,,0,True,37.75252525252525,22.727272727272727,60.47979797979798
ELLO,8,90.13,,0,True,37.62626262626262,22.727272727272727,60.35353535353535
POET,8,90.1,,0,True,37.37373737373738,22.727272727272727,60.101010101010104
VSEC,8,90.06,,0,True,37.121212121212125,22.727272727272727,59.84848484848485
UNIT,8,90.05,,0,True,36.994949494949495,22.727272727272727,59.72222222222222
IMO,8,90.04,,0,True,36.868686868686865,22.727272727272727,59.59595959595959
VIV,8,90.01,,0,True,36.74242424242424,22.727272727272727,59.46969696969697
APA,8,89.88,,0,True,36.11111111111111,22.727272727272727,58.838383838383834
CTRN,8,89.73,,0,True,35.35353535353536,22.727272727272727,58.08080808080808
KPTI,8,89.67,,0,True,35.1010101010101,22.727272727272727,57.82828282828282
FCX,8,89.64,,0,True,34.72222222222222,22.727272727272727,57.44949494949495
SDRL,8,89.6,,0,True,34.34343434343434,22.727272727272727,57.070707070707066
E,8,89.59,,0,True,34.217171717171716,22.727272727272727,56.94444444444444
USGO,8,89.58,,0,True,34.090909090909086,22.727272727272727,56.81818181818181
RRX,8,89.53,,0,True,33.58585858585859,22.727272727272727,56.313131313131315
TK,8,89.52,,0,True,33.45959595959596,22.727272727272727,56.186868686868685
CNTA,8,89.51,,0,True,33.33333333333333,22.727272727272727,56.060606060606055
KFFB,8,89.44,,0,True,33.207070707070706,22.727272727272727,55.93434343434343
SU,8,89.39,,0,True,32.82828282828283,22.727272727272727,55.55555555555556
KNSA,8,89.38,,0,True,32.70202020202021,22.727272727272727,55.429292929292934
ESE,8,89.37,,0,True,32.57575757575758,22.727272727272727,55.303030303030305
HP,8,89.33,,0,True,32.323232323232325,22.727272727272727,55.05050505050505
VALN,8,89.26,,0,True,31.565656565656564,22.727272727272727,54.29292929292929
DXPE,8,89.2,,0,True,30.934343434343436,22.727272727272727,53.661616161616166
TS,8,89.17,,0,True,30.681818181818183,22.727272727272727,53.40909090909091
MEOH,8,89.15,,0,True,30.555555555555557,22.727272727272727,53.282828282828284
SEB,8,89.14,,0,True,30.429292929292927,22.727272727272727,53.156565656565654
SENEA,8,89.12,,0,True,30.176767676767675,22.727272727272727,52.9040404040404
WF,8,89.1,,0,True,30.05050505050505,22.727272727272727,52.77777777777777
OUT,8,89.05,,0,True,29.545454545454547,22.727272727272727,52.27272727272727
RBC,8,89.04,,0,True,29.419191919191917,22.727272727272727,52.14646464646464
ZEUS,8,89.0,,0,True,29.040404040404038,22.727272727272727,51.76767676767676
WTTR,8,88.99,,0,True,28.914141414141415,22.727272727272727,51.641414141414145
LHX,8,88.97,,0,True,28.78787878787879,22.727272727272727,51.515151515151516
