symbol,met_count,rs_score,provider_symbol,fin_met_count,fetch_status,unavailable_reason,has_error,rs_percentile,fin_percentile,total_percentile
OVID,7,98.21,,0,failed,,True,97.5268817204301,50.0,147.52688172043008
SVT,7,98.16,,0,failed,,True,97.4910394265233,50.0,147.4910394265233
IRD,7,98.15,,0,failed,,True,97.45519713261649,50.0,147.4551971326165
NBTX,7,98.14,,0,failed,,True,97.41935483870968,50.0,147.4193548387097
ARTV,7,98.12,,0,failed,,True,97.38351254480287,50.0,147.38351254480287
NUKKW,7,98.05,,0,failed,,True,97.34767025089606,50.0,147.34767025089604
INTW,7,98.0,,0,failed,,True,97.31182795698925,50.0,147.31182795698925
PRLD,7,97.99,,0,failed,,True,97.27598566308244,50.0,147.27598566308245
ORKA,7,97.97,,0,failed,,True,97.24014336917563,50.0,147.24014336917563
SOXL,7,97.93,,0,failed,,True,97.20430107526882,50.0,147.2043010752688
ALM,7,97.91,,0,failed,,True,97.168458781362,50.0,147.168458781362
LASR,7,97.9,,0,failed,,True,97.1326164874552,50.0,147.1326164874552
HOUS,7,97.89,HOUS,0,soft_unavailable,ineligible:metadata_not_found,True,97.09677419354838,50.0,147.09677419354838
RLAY,7,97.86,,0,failed,,True,97.06093189964157,50.0,147.06093189964156
IMMX,7,97.85,,0,failed,,True,97.02508960573478,50.0,147.02508960573476
ALTO,7,97.84,,0,failed,,True,96.98924731182795,50.0,146.98924731182797
SYRE,7,97.82,,0,failed,,True,96.95340501792114,50.0,146.95340501792114
TSEM,7,97.77,,0,failed,,True,96.91756272401435,50.0,146.91756272401435
XFLT,7,97.75,,0,failed,,True,96.88172043010753,50.0,146.88172043010752
WULF,7,97.73,,0,failed,,True,96.84587813620071,50.0,146.84587813620072
CAPR,7,97.69,,0,failed,,True,96.8100358422939,50.0,146.8100358422939
UNCY,7,97.67,,0,failed,,True,96.7741935483871,50.0,146.7741935483871
STX,7,97.65,,0,failed,,True,96.73835125448028,50.0,146.73835125448028
XWIN,7,97.64,,0,failed,,True,96.70250896057347,50.0,146.70250896057348
VIAV,7,97.63,,0,failed,,True,96.66666666666667,50.0,146.66666666666669
IPSC,7,97.62,,0,failed,,True,96.63082437275986,50.0,146.63082437275986
IRWD,7,97.59,,0,failed,,True,96.59498207885304,50.0,146.59498207885304
DNTH,7,97.58,,0,failed,,True,96.55913978494624,50.0,146.55913978494624
COHR,7,97.56,,0,failed,,True,96.52329749103943,50.0,146.52329749103944
TLYS,7,97.55,,0,failed,,True,96.48745519713262,50.0,146.48745519713262
VSAT,7,97.54,,0,failed,,True,96.45161290322581,50.0,146.4516129032258
INBX,7,97.53,,0,failed,,True,96.415770609319,50.0,146.415770609319
LXP,7,97.52,,0,failed,,True,96.37992831541219,50.0,146.3799283154122
FORM,7,97.48,,0,failed,,True,96.34408602150538,50.0,146.34408602150538
COGT,7,97.46,,0,failed,,True,96.30824372759857,50.0,146.30824372759855
AWP,7,97.44,,0,failed,,True,96.27240143369175,50.0,146.27240143369175
VICR,7,97.43,,0,failed,,True,96.23655913978494,50.0,146.23655913978496
SIF,7,97.41,,0,failed,,True,96.20071684587813,50.0,146.20071684587813
XRTX,7,97.4,,0,failed,,True,96.16487455197132,50.0,146.1648745519713
AP,7,97.38,,0,failed,,True,96.12903225806451,50.0,146.1290322580645
TER,7,97.35,,0,failed,,True,96.09318996415772,50.0,146.09318996415772
DALN,7,97.33,DALN,0,soft_unavailable,ineligible:metadata_not_found,True,96.05734767025089,50.0,146.0573476702509
AMPX,7,97.29,,0,failed,,True,96.02150537634408,50.0,146.02150537634407
MU,7,97.28,,0,failed,,True,95.98566308243728,50.0,145.98566308243727
LPTH,7,97.24,,0,failed,,True,95.94982078853047,50.0,145.94982078853047
GNOM,7,97.21,GNOM,0,soft_unavailable,ineligible:etf,True,95.91397849462365,50.0,145.91397849462365
EQ,7,97.2,,0,failed,,True,95.87813620071685,50.0,145.87813620071685
SATS,7,97.18,,0,failed,,True,95.84229390681004,50.0,145.84229390681003
NBIS,7,97.17,,0,failed,,True,95.80645161290322,50.0,145.80645161290323
EVOK,7,97.16,EVOK,0,soft_unavailable,ineligible:metadata_not_found,True,95.7706093189964,50.0,145.7706093189964
FOSL,7,97.14,,0,failed,,True,95.73476702508961,50.0,145.7347670250896
HUT,7,97.11,,0,failed,,True,95.6989247311828,50.0,145.69892473118279
CVGI,7,97.1,,0,failed,,True,95.66308243727597,50.0,145.663082437276
ARWR,7,97.09,,0,failed,,True,95.62724014336918,50.0,145.6272401433692
TTMI,7,97.07,,0,failed,,True,95.59139784946237,50.0,145.59139784946237
ENLT,7,97.06,,0,failed,,True,95.55555555555556,50.0,145.55555555555554
SIDU,7,97.04,,0,failed,,True,95.51971326164875,50.0,145.51971326164875
PVLA,7,97.03,,0,failed,,True,95.48387096774194,50.0,145.48387096774195
KORE,7,97.02,,0,failed,,True,95.44802867383513,50.0,145.44802867383513
MVLL,7,97.0,,0,failed,,True,95.41218637992831,50.0,145.4121863799283
ICHR,7,96.99,,0,failed,,True,95.3763440860215,50.0,145.3763440860215
VIGL,7,96.98,,0,failed,,True,95.3405017921147,50.0,145.3405017921147
TOYO,7,96.96,,0,failed,,True,95.30465949820788,50.0,145.30465949820788
UCTT,7,96.92,,0,failed,,True,95.26881720430107,50.0,145.26881720430106
DAWN,7,96.88,,0,failed,,True,95.23297491039426,50.0,145.23297491039426
PHLT,7,96.79,,0,failed,,True,95.19713261648745,50.0,145.19713261648747
RVMD,7,96.78,,0,failed,,True,95.16129032258065,50.0,145.16129032258067
SPHR,7,96.77,,0,failed,,True,95.12544802867383,50.0,145.12544802867382
NESR,7,96.68,,0,failed,,True,95.08960573476702,50.0,145.08960573476702
CLSM,7,96.67,CLSM,0,soft_unavailable,ineligible:etf,True,95.05376344086022,50.0,145.05376344086022
GMRE,7,96.63,,0,failed,,True,95.01792114695341,50.0,145.01792114695343
SATX,7,96.57,,0,failed,,True,94.98207885304659,50.0,144.98207885304657
WEAT,7,96.54,,0,failed,,True,94.94623655913979,50.0,144.94623655913978
FBRX,7,96.49,,0,failed,,True,94.91039426523298,50.0,144.91039426523298
AZN,7,96.42,,0,failed,,True,94.87455197132616,50.0,144.87455197132616
NEWP,7,96.4,,0,failed,,True,94.83870967741936,50.0,144.83870967741936
TYGO,7,96.38,,0,failed,,True,94.80286738351255,50.0,144.80286738351253
NRXS,7,96.37,,0,failed,,True,94.76702508960574,50.0,144.76702508960574
DIST,7,96.36,DIST,0,soft_unavailable,ineligible:metadata_not_found,True,94.73118279569891,50.0,144.7311827956989
FIX,7,96.35,,0,failed,,True,94.69534050179212,50.0,144.69534050179212
NGL,7,96.33,,0,failed,,True,94.6594982078853,50.0,144.6594982078853
SRZN,7,96.32,,0,failed,,True,94.6236559139785,50.0,144.6236559139785
TYRA,7,96.3,,0,failed,,True,94.58781362007169,50.0,144.5878136200717
GLW,7,96.29,,0,failed,,True,94.55197132616487,50.0,144.55197132616487
ASYS,7,96.28,,0,failed,,True,94.51612903225806,50.0,144.51612903225805
LABU,7,96.25,,0,failed,,True,94.48028673835125,50.0,144.48028673835125
AMKR,7,96.22,,0,failed,,True,94.44444444444444,50.0,144.44444444444446
OCC,7,96.18,,0,failed,,True,94.40860215053763,50.0,144.40860215053763
RVRC,7,96.17,,0,failed,,True,94.35483870967742,50.0,144.35483870967744
DSGN,7,96.17,,0,failed,,True,94.35483870967742,50.0,144.35483870967744
SLS,7,96.15,,0,failed,,True,94.3010752688172,50.0,144.30107526881721
DLLL,7,96.13,DLLL,0,soft_unavailable,ineligible:etf,True,94.26523297491039,50.0,144.2652329749104
AGX,7,96.12,,0,failed,,True,94.2293906810036,50.0,144.2293906810036
TSHA,7,96.11,,0,failed,,True,94.19354838709677,50.0,144.19354838709677
AEIS,7,96.05,,0,failed,,True,94.15770609318996,50.0,144.15770609318997
SKYT,7,96.03,,0,failed,,True,94.12186379928316,50.0,144.12186379928318
SSL,7,96.01,,0,failed,,True,94.08602150537635,50.0,144.08602150537635
VRT,7,96.0,,0,failed,,True,94.05017921146953,50.0,144.05017921146953
MGRM,7,95.97,,0,failed,,True,94.01433691756273,50.0,144.01433691756273
MKSI,7,95.96,,0,failed,,True,93.97849462365592,50.0,143.97849462365593
LAR,7,95.95,,0,failed,,True,93.9426523297491,50.0,143.94265232974908
ACRS,7,95.9,,0,failed,,True,93.9068100358423,50.0,143.90681003584228
RYES,7,95.89,,0,failed,,True,93.87096774193549,50.0,143.8709677419355
SGML,7,95.87,,0,failed,,True,93.83512544802868,50.0,143.8351254480287
DFTX,7,95.86,,0,failed,,True,93.79928315412187,50.0,143.79928315412187
ANNX,7,95.85,,0,failed,,True,93.76344086021506,50.0,143.76344086021504
FIGS,7,95.84,,0,failed,,True,93.72759856630825,50.0,143.72759856630825
NEXA,7,95.83,,0,failed,,True,93.69175627240143,50.0,143.69175627240145
CENX,7,95.81,,0,failed,,True,93.63799283154121,50.0,143.63799283154123
RNRG,7,95.81,,0,failed,,True,93.63799283154121,50.0,143.63799283154123
MBX,7,95.78,,0,failed,,True,93.584229390681,50.0,143.584229390681
GSAT,7,95.72,,0,failed,,True,93.54838709677419,50.0,143.5483870967742
STOK,7,95.71,,0,failed,,True,93.51254480286738,50.0,143.51254480286738
ASX,7,95.7,,0,failed,,True,93.47670250896057,50.0,143.47670250896056
GLUE,7,95.67,,0,failed,,True,93.44086021505376,50.0,143.44086021505376
MGNX,7,95.66,,0,failed,,True,93.40501792114695,50.0,143.40501792114696
RAPP,7,95.65,,0,failed,,True,93.36917562724014,50.0,143.36917562724014
INTC,7,95.63,,0,failed,,True,93.33333333333333,50.0,143.33333333333331
VRNA,7,95.61,,0,failed,,True,93.29749103942653,50.0,143.29749103942652
UI,7,95.59,,0,failed,,True,93.26164874551971,50.0,143.26164874551972
EFXT,7,95.58,,0,failed,,True,93.2258064516129,50.0,143.2258064516129
DOCN,7,95.57,,0,failed,,True,93.1899641577061,50.0,143.1899641577061
GCT,7,95.56,,0,failed,,True,93.15412186379929,50.0,143.15412186379928
CNTA,7,95.55,,0,failed,,True,93.11827956989247,50.0,143.11827956989248
FRGE,7,95.54,,0,failed,,True,93.08243727598567,50.0,143.08243727598568
PARR,7,95.53,,0,failed,,True,93.04659498207886,50.0,143.04659498207886
ANAB,7,95.48,,0,failed,,True,93.01075268817203,50.0,143.01075268817203
ADAG,7,95.47,,0,failed,,True,92.97491039426524,50.0,142.97491039426524
ARMN,7,95.46,,0,failed,,True,92.93906810035843,50.0,142.93906810035844
LRCX,7,95.45,,0,failed,,True,92.8853046594982,50.0,142.88530465949822
BKSY,7,95.45,,0,failed,,True,92.8853046594982,50.0,142.88530465949822
PRPO,7,95.44,,0,failed,,True,92.831541218638,50.0,142.831541218638
BODI,7,95.43,,0,failed,,True,92.79569892473118,50.0,142.7956989247312
ELVN,7,95.42,,0,failed,,True,92.75985663082437,50.0,142.75985663082437
NCSM,7,95.4,,0,failed,,True,92.72401433691756,50.0,142.72401433691755
PALI,7,95.39,,0,failed,,True,92.68817204301075,50.0,142.68817204301075
ELA,7,95.36,,0,failed,,True,92.65232974910394,50.0,142.65232974910396
SHIM,7,95.35,,0,failed,,True,92.61648745519713,50.0,142.61648745519713
ALB,7,95.33,,0,failed,,True,92.58064516129032,50.0,142.5806451612903
CGON,7,95.31,,0,failed,,True,92.54480286738351,50.0,142.5448028673835
MOD,7,95.3,,0,failed,,True,92.50896057347671,50.0,142.5089605734767
AMLX,7,95.28,,0,failed,,True,92.45519713261649,50.0,142.4551971326165
LUNR,7,95.28,,0,failed,,True,92.45519713261649,50.0,142.4551971326165
SITM,7,95.22,,0,failed,,True,92.40143369175627,50.0,142.40143369175627
AXGN,7,95.21,,0,failed,,True,92.36559139784947,50.0,142.36559139784947
BELFA,7,95.19,,0,failed,,True,92.32974910394265,50.0,142.32974910394265
GLSI,7,95.18,,0,failed,,True,92.29390681003584,50.0,142.29390681003582
PUMP,7,95.17,,0,failed,,True,92.25806451612904,50.0,142.25806451612902
GORO,7,95.15,,0,failed,,True,92.22222222222223,50.0,142.22222222222223
GOOX,7,95.14,GOOX,0,soft_unavailable,ineligible:etf,True,92.1863799283154,50.0,142.1863799283154
SION,7,95.11,,0,failed,,True,92.15053763440861,50.0,142.1505376344086
INTT,7,95.1,,0,failed,,True,92.0967741935484,50.0,142.0967741935484
GGLL,7,95.1,GGLL,0,soft_unavailable,ineligible:etf,True,92.0967741935484,50.0,142.0967741935484
SOHO,7,95.09,,0,failed,,True,92.04301075268818,50.0,142.0430107526882
SMTC,7,95.06,,0,failed,,True,92.00716845878136,50.0,142.00716845878136
BELFB,7,95.04,,0,failed,,True,91.97132616487455,50.0,141.97132616487454
FN,7,94.98,,0,failed,,True,91.93548387096774,50.0,141.93548387096774
AVNS,7,94.97,,0,failed,,True,91.89964157706093,50.0,141.89964157706095
ASMG,7,94.94,ASMG,0,soft_unavailable,ineligible:etf,True,91.86379928315412,50.0,141.86379928315412
ONTO,7,94.93,,0,failed,,True,91.82795698924731,50.0,141.8279569892473
BFLY,7,94.92,,0,failed,,True,91.77419354838709,50.0,141.77419354838707
CLMT,7,94.92,,0,failed,,True,91.77419354838709,50.0,141.77419354838707
RFIL,7,94.9,,0,failed,,True,91.72043010752688,50.0,141.72043010752688
DAN,7,94.88,,0,failed,,True,91.68458781362007,50.0,141.68458781362006
CSTM,7,94.87,,0,failed,,True,91.64874551971326,50.0,141.64874551971326
OSS,7,94.86,,0,failed,,True,91.61290322580645,50.0,141.61290322580646
TGB,7,94.85,,0,failed,,True,91.57706093189965,50.0,141.57706093189967
TH,7,94.83,,0,failed,,True,91.54121863799283,50.0,141.5412186379928
IMOS,7,94.82,,0,failed,,True,91.50537634408602,50.0,141.50537634408602
HSHP,7,94.81,,0,failed,,True,91.46953405017922,50.0,141.46953405017922
SVM,7,94.8,,0,failed,,True,91.43369175627241,50.0,141.43369175627242
APLS,7,94.79,,0,failed,,True,91.39784946236558,50.0,141.39784946236557
UNIT,7,94.78,,0,failed,,True,91.36200716845877,50.0,141.36200716845877
DRTS,7,94.75,,0,failed,,True,91.32616487455198,50.0,141.32616487455198
MTZ,7,94.74,,0,failed,,True,91.27240143369175,50.0,141.27240143369175
HIBL,7,94.74,HIBL,0,soft_unavailable,ineligible:etf,True,91.27240143369175,50.0,141.27240143369175
MNMD,7,94.72,,0,failed,,True,91.21863799283155,50.0,141.21863799283153
HBM,7,94.71,,0,failed,,True,91.18279569892474,50.0,141.18279569892474
PLAB,7,94.7,,0,failed,,True,91.14695340501791,50.0,141.1469534050179
RILYP,7,94.69,,0,failed,,True,91.11111111111111,50.0,141.11111111111111
AIP,7,94.68,,0,failed,,True,91.0752688172043,50.0,141.0752688172043
TSMU,7,94.67,,0,failed,,True,91.0394265232975,50.0,141.0394265232975
TXG,7,94.66,,0,failed,,True,91.00358422939068,50.0,141.0035842293907
ATI,7,94.65,,0,failed,,True,90.96774193548387,50.0,140.96774193548387
VSCO,7,94.63,,0,failed,,True,90.93189964157706,50.0,140.93189964157705
KLIC,7,94.62,,0,failed,,True,90.89605734767025,50.0,140.89605734767025
FARO,7,94.61,FARO,0,soft_unavailable,ineligible:metadata_not_found,True,90.86021505376344,50.0,140.86021505376345
VATE,7,94.56,,0,failed,,True,90.82437275985663,50.0,140.82437275985663
EWTX,7,94.53,,0,failed,,True,90.78853046594982,50.0,140.7885304659498
IDN,7,94.52,,0,failed,,True,90.75268817204301,50.0,140.752688172043
NBR,7,94.51,,0,failed,,True,90.7168458781362,50.0,140.7168458781362
ICAD,7,94.49,,0,failed,,True,90.68100358422939,50.0,140.6810035842294
DBI,7,94.48,,0,failed,,True,90.64516129032259,50.0,140.6451612903226
ROIV,7,94.46,,0,failed,,True,90.60931899641577,50.0,140.60931899641577
SND,7,94.45,,0,failed,,True,90.57347670250896,50.0,140.57347670250897
DHC,7,94.44,,0,failed,,True,90.53763440860216,50.0,140.53763440860217
SHIP,7,94.41,,0,failed,,True,90.50179211469535,50.0,140.50179211469535
COHU,7,94.4,,0,failed,,True,90.46594982078852,50.0,140.46594982078852
BRZU,7,94.38,BRZU,0,soft_unavailable,ineligible:etf,True,90.43010752688173,50.0,140.43010752688173
ELVA,7,94.36,,0,failed,,True,90.39426523297492,50.0,140.39426523297493
UBR,7,94.35,,0,failed,,True,90.35842293906809,50.0,140.35842293906808
CGAU,7,94.34,,0,failed,,True,90.32258064516128,50.0,140.32258064516128
KODK,7,94.32,,0,failed,,True,90.28673835125448,50.0,140.28673835125448
RCKY,7,94.31,,0,failed,,True,90.25089605734767,50.0,140.2508960573477
TSMX,7,94.3,,0,failed,,True,90.21505376344085,50.0,140.21505376344084
GRNQ,7,94.28,,0,failed,,True,90.17921146953405,50.0,140.17921146953404
QD,7,94.27,,0,failed,,True,90.14336917562724,50.0,140.14336917562724
KEYS,7,94.26,,0,failed,,True,90.10752688172043,50.0,140.10752688172045
ECPG,7,94.24,,0,failed,,True,90.07168458781362,50.0,140.07168458781362
RILYL,7,94.23,,0,failed,,True,90.03584229390681,50.0,140.0358422939068
GREEL,7,94.22,,0,failed,,True,90.0,50.0,140.0
EDRY,7,94.21,,0,failed,,True,89.96415770609319,50.0,139.9641577060932
FTI,7,94.19,,0,failed,,True,89.92831541218638,50.0,139.92831541218638
MRVL,7,94.15,,0,failed,,True,89.89247311827957,50.0,139.89247311827955
OMER,7,94.11,,0,failed,,True,89.85663082437276,50.0,139.85663082437276
PAHC,7,94.09,,0,failed,,True,89.82078853046595,50.0,139.82078853046596
SSRM,7,94.07,,0,failed,,True,89.78494623655914,50.0,139.78494623655914
CABA,7,94.05,,0,failed,,True,89.74910394265233,50.0,139.7491039426523
FEIM,7,94.04,,0,failed,,True,89.71326164874553,50.0,139.71326164874552
TSMG,7,94.03,,0,failed,,True,89.6774193548387,50.0,139.67741935483872
SSP,7,94.01,,0,failed,,True,89.6415770609319,50.0,139.6415770609319
ADTN,7,94.0,,0,failed,,True,89.6057347670251,50.0,139.6057347670251
DIOD,7,93.99,,0,failed,,True,89.56989247311829,50.0,139.56989247311827
LSCC,7,93.98,,0,failed,,True,89.53405017921146,50.0,139.53405017921148
TEN,7,93.96,,0,failed,,True,89.49820788530467,50.0,139.49820788530468
MSGM,7,93.94,,0,failed,,True,89.46236559139786,50.0,139.46236559139786
IMNM,7,93.93,,0,failed,,True,89.42652329749103,50.0,139.42652329749103
NAT,7,93.92,,0,failed,,True,89.39068100358423,50.0,139.39068100358423
ECG,7,93.91,,0,failed,,True,89.35483870967742,50.0,139.35483870967744
LINC,7,93.9,,0,failed,,True,89.31899641577061,50.0,139.3189964157706
RCUS,7,93.88,,0,failed,,True,89.28315412186379,50.0,139.2831541218638
TSAT,7,93.87,,0,failed,,True,89.24731182795699,50.0,139.247311827957
FIVE,7,93.86,,0,failed,,True,89.21146953405018,50.0,139.2114695340502
GEV,7,93.85,,0,failed,,True,89.17562724014337,50.0,139.17562724014337
SIMO,7,93.83,,0,failed,,True,89.13978494623656,50.0,139.13978494623655
BOF,7,93.81,,0,failed,,True,89.10394265232975,50.0,139.10394265232975
LQDA,7,93.78,,0,failed,,True,89.06810035842294,50.0,139.06810035842295
PILL,7,93.77,,0,failed,,True,89.03225806451613,50.0,139.03225806451613
KYMR,7,93.76,,0,failed,,True,88.99641577060932,50.0,138.9964157706093
SEI,7,93.74,,0,failed,,True,88.9605734767025,50.0,138.9605734767025
EWY,7,93.73,EWY,0,soft_unavailable,ineligible:etf,True,88.9247311827957,50.0,138.9247311827957
VIR,7,93.71,,0,failed,,True,88.88888888888889,50.0,138.88888888888889
SILC,7,93.7,,0,failed,,True,88.85304659498208,50.0,138.85304659498206
CMTV,7,93.69,,0,failed,,True,88.81720430107526,50.0,138.81720430107526
WHWK,7,93.68,,0,failed,,True,88.78136200716847,50.0,138.78136200716847
SLDB,7,93.67,,0,failed,,True,88.74551971326164,50.0,138.74551971326164
MTSI,7,93.66,,0,failed,,True,88.70967741935483,50.0,138.70967741935482
ALNT,7,93.65,,0,failed,,True,88.67383512544804,50.0,138.67383512544802
APYX,7,93.64,,0,failed,,True,88.63799283154123,50.0,138.63799283154123
LITP,7,93.6,,0,failed,,True,88.6021505376344,50.0,138.6021505376344
ATRO,7,93.58,,0,failed,,True,88.5663082437276,50.0,138.5663082437276
CFSB,7,93.56,CFSB,0,soft_unavailable,ineligible:metadata_not_found,True,88.5304659498208,50.0,138.53046594982078
LXRX,7,93.55,,0,failed,,True,88.49462365591397,50.0,138.49462365591398
SVCO,7,93.53,,0,failed,,True,88.45878136200717,50.0,138.4587813620072
APGE,7,93.52,,0,failed,,True,88.42293906810036,50.0,138.42293906810036
ADEA,7,93.51,,0,failed,,True,88.38709677419355,50.0,138.38709677419354
NVRI,7,93.5,,0,failed,,True,88.35125448028674,50.0,138.35125448028674
TIGO,7,93.48,,0,failed,,True,88.31541218637993,50.0,138.31541218637994
BTSG,7,93.45,,0,failed,,True,88.27956989247312,50.0,138.27956989247312
APEI,7,93.43,,0,failed,,True,88.24372759856631,50.0,138.2437275985663
NOK,7,93.42,,0,failed,,True,88.2078853046595,50.0,138.2078853046595
GHM,7,93.4,,0,failed,,True,88.17204301075269,50.0,138.1720430107527
SQM,7,93.38,,0,failed,,True,88.13620071684588,50.0,138.13620071684588
AMAT,7,93.33,,0,failed,,True,88.10035842293907,50.0,138.10035842293905
TDW,7,93.32,,0,failed,,True,88.06451612903226,50.0,138.06451612903226
GILT,7,93.31,,0,failed,,True,88.02867383512545,50.0,138.02867383512546
TPC,7,93.3,,0,failed,,True,87.99283154121864,50.0,137.99283154121864
MPWR,7,93.28,,0,failed,,True,87.95698924731182,50.0,137.9569892473118
TROX,7,93.23,,0,failed,,True,87.92114695340501,50.0,137.921146953405
STRL,7,93.22,,0,failed,,True,87.8853046594982,50.0,137.88530465949822
ILIT,7,93.21,,0,failed,,True,87.8494623655914,50.0,137.84946236559142
ABOS,7,93.2,,0,failed,,True,87.81362007168458,50.0,137.81362007168457
