symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,cond8,bars,tv_median20,distance_to_52w_high,met_count,close,volume,date,rs_score,rs_benchmark,recommended_rs_pass,recommended_distance_to_high_pass,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,fetch_status,unavailable_reason,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count
AAOI,True,True,True,True,True,True,True,True,330,1038915278.5869598,0.2493021671951906,7,96.80999755859376,14779618.0,2026-03-13,98.61,SPY,True,False,7,98.61,AAOI,6,complete,,False,100.0,83.33333333333334,183.33333333333331,13
AAUC,True,True,True,True,True,True,True,True,330,11596524.339008331,0.0134040582288293,7,31.64999961853028,413100.0,2026-03-11,95.83,SPY,True,True,7,95.83,AAUC,6,complete,,False,77.77777777777779,83.33333333333334,161.11111111111114,13
AAAU,True,True,True,True,True,True,True,True,330,131189281.3539505,0.0654358997672414,7,51.130001068115234,1304800.0,2026-03-11,90.28,SPY,True,True,7,90.28,,6,soft_unavailable,financial data unavailable,True,55.55555555555556,83.33333333333334,138.8888888888889,13
ABEQ,True,True,True,True,True,True,True,True,330,510878.9833068848,0.0354291895900646,7,38.65999984741211,98700.0,2026-03-11,72.22,SPY,True,True,7,72.22,,6,soft_unavailable,financial data unavailable,True,11.11111111111111,83.33333333333334,94.44444444444446,13
ABUS,True,True,True,True,True,True,True,True,330,8002807.65132904,0.0745098277542605,7,4.71999979019165,1510100.0,2026-03-11,79.17,SPY,True,True,7,79.17,ABUS,5,complete,,False,22.22222222222222,55.55555555555556,77.77777777777777,12
AA,True,True,True,True,True,True,True,True,330,417294847.1956253,0.0703216559355071,7,63.59000015258789,5743317.0,2026-03-13,91.67,SPY,True,True,7,91.67,AA,4,complete,,False,66.66666666666666,38.88888888888889,105.55555555555554,11
ABEV,True,True,True,True,True,True,True,True,330,61233796.61927223,0.0771604936000432,7,2.990000009536743,19391800.0,2026-03-11,81.94,SPY,True,True,7,81.94,ABEV,4,complete,,False,33.33333333333333,38.88888888888889,72.22222222222223,11
ABX,True,True,True,True,True,True,True,True,753,6616421.243143082,0.1476032584431182,7,8.979999542236328,875558.0,2026-03-20,83.33,SPY,True,True,7,83.33,ABX,3,complete,,False,44.44444444444444,22.22222222222222,66.66666666666666,10
ABOS,True,True,True,True,True,True,True,True,330,764394.4785833359,0.0643776572246084,7,3.2699999809265137,392845.0,2026-03-13,97.22,SPY,True,True,7,97.22,ABOS,2,complete,,False,88.88888888888889,11.11111111111111,100.0,9
