symbol,fin_met_count,has_error,rs_score,rs_percentile,fin_percentile,total_percentile
CXW,4.0,False,89.0,26.38888888888889,24.242424242424242,50.631313131313135
PSIL,0.0,True,92.4,50.46296296296296,0.0,50.46296296296296
KARO,4.0,False,88.93,26.080246913580247,24.242424242424242,50.32267115600449
MCB,0.0,True,92.35,50.15432098765432,0.0,50.15432098765432
ONIT,4.0,False,88.89,25.771604938271604,24.242424242424242,50.01402918069584
TWI,0.0,True,92.28,50.0,0.0,50.0
EURL,0.0,True,92.27,49.84567901234568,0.0,49.84567901234568
GFI,0.0,True,92.17,49.691358024691354,0.0,49.691358024691354
SGDM,0.0,True,92.16,49.53703703703704,0.0,49.53703703703704
PBPB,0.0,True,92.13,49.382716049382715,0.0,49.382716049382715
III,0.0,True,92.09,49.074074074074076,0.0,49.074074074074076
SANM,0.0,True,92.05,48.91975308641975,0.0,48.91975308641975
UNTY,0.0,True,92.02,48.76543209876543,0.0,48.76543209876543
IAG,0.0,True,92.0,48.61111111111111,0.0,48.61111111111111
OR,0.0,True,91.99,48.45679012345679,0.0,48.45679012345679
FUTU,0.0,True,91.98,48.30246913580247,0.0,48.30246913580247
DBD,0.0,True,91.97,48.148148148148145,0.0,48.148148148148145
XERS,0.0,True,91.9,47.839506172839506,0.0,47.839506172839506
NEXT,0.0,True,91.89,47.68518518518518,0.0,47.68518518518518
SENEB,0.0,True,91.87,47.53086419753087,0.0,47.53086419753087
LRCX,4.0,False,88.5,22.993827160493826,24.242424242424242,47.23625140291807
ULS,0.0,True,91.84,47.22222222222222,0.0,47.22222222222222
SHOP,0.0,True,91.83,47.0679012345679,0.0,47.0679012345679
CAKE,0.0,True,91.79,46.913580246913575,0.0,46.913580246913575
BWEB,0.0,True,91.75,46.75925925925926,0.0,46.75925925925926
STN,4.0,False,88.39,22.376543209876544,24.242424242424242,46.61896745230079
FAS,0.0,True,91.71,46.60493827160494,0.0,46.60493827160494
CSV,4.0,False,88.38,22.22222222222222,24.242424242424242,46.464646464646464
GE,0.0,True,91.67,46.2962962962963,0.0,46.2962962962963
SIL,0.0,True,91.65,46.141975308641975,0.0,46.141975308641975
CHEF,0.0,True,91.62,45.98765432098765,0.0,45.98765432098765
RL,0.0,True,91.61,45.83333333333333,0.0,45.83333333333333
CLDL,0.0,True,91.57,45.67901234567901,0.0,45.67901234567901
TFPM,0.0,True,91.53,45.5246913580247,0.0,45.5246913580247
CYBR,4.0,False,88.21,21.141975308641975,24.242424242424242,45.38439955106622
TITN,0.0,True,91.52,45.370370370370374,0.0,45.370370370370374
IFS,4.0,False,88.18,20.833333333333336,24.242424242424242,45.07575757575758
ARKX,0.0,True,91.47,44.907407407407405,0.0,44.907407407407405
FSM,4.0,False,88.12,20.21604938271605,24.242424242424242,44.45847362514029
FINV,0.0,True,91.44,44.44444444444444,0.0,44.44444444444444
HODL,0.0,True,91.38,43.98148148148148,0.0,43.98148148148148
EZBC,0.0,True,91.34,43.82716049382716,0.0,43.82716049382716
ROK,4.0,False,87.93,19.444444444444446,24.242424242424242,43.68686868686869
AEIS,0.0,True,91.32,43.67283950617284,0.0,43.67283950617284
BTCO,0.0,True,91.31,43.51851851851852,0.0,43.51851851851852
BRRR,0.0,True,91.3,43.364197530864196,0.0,43.364197530864196
IBIT,0.0,True,91.29,43.20987654320987,0.0,43.20987654320987
BTCW,0.0,True,91.28,43.05555555555556,0.0,43.05555555555556
BITB,0.0,True,91.27,42.901234567901234,0.0,42.901234567901234
CASY,4.0,False,87.73,18.51851851851852,24.242424242424242,42.76094276094276
FBTC,0.0,True,91.26,42.74691358024691,0.0,42.74691358024691
PWR,0.0,True,91.25,42.592592592592595,0.0,42.592592592592595
ITRI,4.0,False,87.69,18.209876543209877,24.242424242424242,42.45230078563412
LLYVA,0.0,True,91.21,42.28395061728395,0.0,42.28395061728395
LLYVK,0.0,True,91.19,42.129629629629626,0.0,42.129629629629626
BELFB,0.0,True,91.18,41.9753086419753,0.0,41.9753086419753
CTLP,0.0,True,91.1,41.51234567901235,0.0,41.51234567901235
ENVA,0.0,True,91.07,41.2037037037037,0.0,41.2037037037037
ADTN,0.0,True,91.04,41.04938271604938,0.0,41.04938271604938
NTRS,0.0,True,90.96,40.4320987654321,0.0,40.4320987654321
DEFI,0.0,True,90.92,40.123456790123456,0.0,40.123456790123456
ATAT,0.0,True,90.91,39.96913580246913,0.0,39.96913580246913
BH,0.0,True,90.9,39.81481481481482,0.0,39.81481481481482
UBER,0.0,True,90.89,39.660493827160494,0.0,39.660493827160494
FHN,4.0,False,87.24,15.277777777777779,24.242424242424242,39.52020202020202
PLTM,0.0,True,90.82,39.19753086419753,0.0,39.19753086419753
SLVP,0.0,True,90.8,39.04320987654321,0.0,39.04320987654321
GDXJ,0.0,True,90.79,38.88888888888889,0.0,38.88888888888889
ACMR,0.0,True,90.78,38.73456790123457,0.0,38.73456790123457
PPLT,0.0,True,90.77,38.58024691358025,0.0,38.58024691358025
DXPE,0.0,True,90.76,38.425925925925924,0.0,38.425925925925924
COF,0.0,True,90.75,38.2716049382716,0.0,38.2716049382716
ATLC,0.0,True,90.71,38.117283950617285,0.0,38.117283950617285
SENEA,0.0,True,90.64,37.808641975308646,0.0,37.808641975308646
KAR,0.0,True,90.57,37.65432098765432,0.0,37.65432098765432
FTDR,0.0,True,90.52,37.191358024691354,0.0,37.191358024691354
EXTR,0.0,True,90.5,36.882716049382715,0.0,36.882716049382715
CAE,0.0,True,90.49,36.7283950617284,0.0,36.7283950617284
CBNK,0.0,True,90.48,36.574074074074076,0.0,36.574074074074076
BUZZ,0.0,True,90.43,36.41975308641975,0.0,36.41975308641975
GREK,0.0,True,90.42,36.26543209876543,0.0,36.26543209876543
ARKQ,0.0,True,90.35,35.95679012345679,0.0,35.95679012345679
CUBI,0.0,True,90.32,35.80246913580247,0.0,35.80246913580247
PRA,0.0,True,90.27,35.49382716049383,0.0,35.49382716049383
HCSG,0.0,True,90.21,35.339506172839506,0.0,35.339506172839506
GOAU,0.0,True,90.17,35.18518518518518,0.0,35.18518518518518
RERE,0.0,True,90.16,35.03086419753087,0.0,35.03086419753087
EMR,4.0,False,86.58,10.648148148148149,24.242424242424242,34.89057239057239
MAXI,0.0,True,90.11,34.876543209876544,0.0,34.876543209876544
COCO,4.0,False,86.57,10.493827160493826,24.242424242424242,34.73625140291807
AMPL,0.0,True,90.1,34.72222222222222,0.0,34.72222222222222
CNM,4.0,False,86.55,10.339506172839506,24.242424242424242,34.58193041526375
RING,0.0,True,90.09,34.5679012345679,0.0,34.5679012345679
NERD,0.0,True,90.04,34.25925925925926,0.0,34.25925925925926
FGM,0.0,True,90.01,34.10493827160494,0.0,34.10493827160494
GBTC,0.0,True,89.98,33.95061728395062,0.0,33.95061728395062
SGDJ,0.0,True,89.97,33.7962962962963,0.0,33.7962962962963
SPRX,0.0,True,89.96,33.641975308641975,0.0,33.641975308641975
LAUR,0.0,True,89.93,33.48765432098765,0.0,33.48765432098765
GF,0.0,True,89.9,33.17901234567901,0.0,33.17901234567901
X,0.0,True,89.88,33.0246913580247,0.0,33.0246913580247
TTWO,0.0,True,89.87,32.870370370370374,0.0,32.870370370370374
EIS,0.0,True,89.84,32.71604938271605,0.0,32.71604938271605
CELH,4.0,False,86.23,8.179012345679013,24.242424242424242,32.421436588103255
NATH,0.0,True,89.77,32.25308641975309,0.0,32.25308641975309
MELI,0.0,True,89.74,32.098765432098766,0.0,32.098765432098766
SNX,4.0,False,86.17,7.716049382716049,24.242424242424242,31.958473625140293
BPAY,0.0,True,89.72,31.944444444444443,0.0,31.944444444444443
XAR,0.0,True,89.7,31.790123456790127,0.0,31.790123456790127
SSBI,0.0,True,89.62,31.48148148148148,0.0,31.48148148148148
OVBC,0.0,True,89.61,31.32716049382716,0.0,31.32716049382716
TCBX,4.0,False,86.06,6.944444444444445,24.242424242424242,31.186868686868685
NC,0.0,True,89.6,31.17283950617284,0.0,31.17283950617284
CIVB,0.0,True,89.58,31.01851851851852,0.0,31.01851851851852
DLTR,0.0,True,89.54,30.864197530864196,0.0,30.864197530864196
NTNX,4.0,False,85.99,6.327160493827161,24.242424242424242,30.569584736251404
GTX,0.0,True,89.52,30.555555555555557,0.0,30.555555555555557
AGMI,0.0,True,89.48,30.401234567901238,0.0,30.401234567901238
LBRDA,0.0,True,89.44,30.09259259259259,0.0,30.09259259259259
IBM,0.0,True,89.4,29.938271604938272,0.0,29.938271604938272
LBRDK,0.0,True,89.36,29.78395061728395,0.0,29.78395061728395
WBS,4.0,False,85.86,5.401234567901234,24.242424242424242,29.643658810325476
JOYY,0.0,True,89.35,29.629629629629626,0.0,29.629629629629626
GDX,0.0,True,89.29,29.32098765432099,0.0,29.32098765432099
CIEN,0.0,True,89.27,29.01234567901235,0.0,29.01234567901235
EWBC,0.0,True,89.23,28.703703703703702,0.0,28.703703703703702
USFD,4.0,False,85.67,4.320987654320987,24.242424242424242,28.56341189674523
ARKD,0.0,True,89.21,28.39506172839506,0.0,28.39506172839506
FPX,0.0,True,89.2,28.240740740740737,0.0,28.240740740740737
NTES,0.0,True,89.19,28.08641975308642,0.0,28.08641975308642
PERI,0.0,True,89.12,27.77777777777778,0.0,27.77777777777778
WNS,0.0,True,89.11,27.623456790123456,0.0,27.623456790123456
RYTM,0.0,True,89.1,27.469135802469136,0.0,27.469135802469136
RYAAY,0.0,True,89.08,27.160493827160494,0.0,27.160493827160494
SSYS,0.0,True,89.07,27.00617283950617,0.0,27.00617283950617
CEE,0.0,True,89.06,26.851851851851855,0.0,26.851851851851855
QTUM,0.0,True,89.04,26.69753086419753,0.0,26.69753086419753
CSCO,4.0,False,85.44,2.314814814814815,24.242424242424242,26.55723905723906
NIC,0.0,True,89.01,26.543209876543212,0.0,26.543209876543212
LOUP,0.0,True,88.98,26.234567901234566,0.0,26.234567901234566
KLAC,0.0,True,88.9,25.925925925925924,0.0,25.925925925925924
QFIN,0.0,True,88.83,25.462962962962965,0.0,25.462962962962965
TMAT,0.0,True,88.79,25.154320987654323,0.0,25.154320987654323
SYBT,0.0,True,88.76,25.0,0.0,25.0
HSBC,4.0,False,85.07,0.6172839506172839,24.242424242424242,24.859708193041527
OND,0.0,True,88.72,24.845679012345677,0.0,24.845679012345677
GSIB,0.0,True,88.7,24.691358024691358,0.0,24.691358024691358
TSM,0.0,True,88.66,24.537037037037038,0.0,24.537037037037038
CHAT,0.0,True,88.64,24.382716049382715,0.0,24.382716049382715
CCLDO,0.0,True,88.63,24.228395061728396,0.0,24.228395061728396
FFIV,0.0,True,88.62,24.074074074074073,0.0,24.074074074074073
JPM,0.0,True,88.59,23.919753086419753,0.0,23.919753086419753
AGI,0.0,True,88.58,23.765432098765434,0.0,23.765432098765434
BBUC,0.0,True,88.56,23.61111111111111,0.0,23.61111111111111
BNGE,0.0,True,88.55,23.456790123456788,0.0,23.456790123456788
BKNG,0.0,True,88.54,23.30246913580247,0.0,23.30246913580247
IZRL,0.0,True,88.51,23.14814814814815,0.0,23.14814814814815
HERO,0.0,True,88.48,22.839506172839506,0.0,22.839506172839506
RMBS,0.0,True,88.46,22.685185185185187,0.0,22.685185185185187
ALAI,0.0,True,88.43,22.530864197530864,0.0,22.530864197530864
FTNT,0.0,True,88.32,21.75925925925926,0.0,21.75925925925926
GEL,0.0,True,88.3,21.604938271604937,0.0,21.604938271604937
FSS,0.0,True,88.24,21.450617283950617,0.0,21.450617283950617
KMDA,0.0,True,88.23,21.296296296296298,0.0,21.296296296296298
LTL,0.0,True,88.2,20.98765432098765,0.0,20.98765432098765
EPOL,0.0,True,88.14,20.52469135802469,0.0,20.52469135802469
STT,0.0,True,88.13,20.37037037037037,0.0,20.37037037037037
KT,0.0,True,88.03,19.90740740740741,0.0,19.90740740740741
WHLRD,0.0,True,88.0,19.753086419753085,0.0,19.753086419753085
IAI,0.0,True,87.94,19.598765432098766,0.0,19.598765432098766
ITA,0.0,True,87.92,19.290123456790123,0.0,19.290123456790123
WFC,0.0,True,87.89,19.1358024691358,0.0,19.1358024691358
HAFC,0.0,True,87.84,18.98148148148148,0.0,18.98148148148148
MTUL,0.0,True,87.77,18.82716049382716,0.0,18.82716049382716
META,0.0,True,87.75,18.67283950617284,0.0,18.67283950617284
TRFK,0.0,True,87.7,18.3641975308642,0.0,18.3641975308642
THFF,0.0,True,87.67,18.055555555555554,0.0,18.055555555555554
GILT,0.0,True,87.66,17.901234567901234,0.0,17.901234567901234
SGI,0.0,True,87.65,17.746913580246915,0.0,17.746913580246915
SIJ,0.0,True,87.57,17.59259259259259,0.0,17.59259259259259
ISRA,0.0,True,87.56,17.438271604938272,0.0,17.438271604938272
ATFV,0.0,True,87.53,17.28395061728395,0.0,17.28395061728395
ROKT,0.0,True,87.52,17.12962962962963,0.0,17.12962962962963
BFC,0.0,True,87.51,16.97530864197531,0.0,16.97530864197531
SIBN,0.0,True,87.48,16.820987654320987,0.0,16.820987654320987
BTI,0.0,True,87.47,16.666666666666664,0.0,16.666666666666664
SHCO,0.0,True,87.46,16.51234567901235,0.0,16.51234567901235
WBD,0.0,True,87.43,16.358024691358025,0.0,16.358024691358025
UYG,0.0,True,87.37,16.049382716049383,0.0,16.049382716049383
ASTE,0.0,True,87.35,15.895061728395063,0.0,15.895061728395063
UPV,0.0,True,87.3,15.58641975308642,0.0,15.58641975308642
MTSI,0.0,True,87.27,15.432098765432098,0.0,15.432098765432098
SCHW,0.0,True,87.23,15.123456790123457,0.0,15.123456790123457
SMDD,0.0,True,87.2,14.969135802469136,0.0,14.969135802469136
GAMR,0.0,True,87.19,14.814814814814813,0.0,14.814814814814813
GNTY,0.0,True,87.18,14.660493827160495,0.0,14.660493827160495
HBCP,0.0,True,87.13,14.19753086419753,0.0,14.19753086419753
HNNA,0.0,True,87.12,14.04320987654321,0.0,14.04320987654321
OPRA,0.0,True,87.08,13.88888888888889,0.0,13.88888888888889
SLND,0.0,True,87.07,13.734567901234568,0.0,13.734567901234568
DIS,0.0,True,86.99,13.271604938271606,0.0,13.271604938271606
ATEN,0.0,True,86.97,13.117283950617283,0.0,13.117283950617283
BETZ,0.0,True,86.94,12.962962962962962,0.0,12.962962962962962
FNGS,0.0,True,86.93,12.808641975308642,0.0,12.808641975308642
TBPH,0.0,True,86.9,12.654320987654321,0.0,12.654320987654321
SBS,0.0,True,86.89,12.5,0.0,12.5
BK,0.0,True,86.88,12.345679012345679,0.0,12.345679012345679
CR,0.0,True,86.8,12.191358024691358,0.0,12.191358024691358
CSGS,0.0,True,86.75,12.037037037037036,0.0,12.037037037037036
EWP,0.0,True,86.74,11.882716049382717,0.0,11.882716049382717
NPK,0.0,True,86.66,11.419753086419753,0.0,11.419753086419753
TRMB,0.0,True,86.65,11.265432098765432,0.0,11.265432098765432
SAP,0.0,True,86.6,10.95679012345679,0.0,10.95679012345679
NDAQ,0.0,True,86.52,10.185185185185185,0.0,10.185185185185185
OMF,0.0,True,86.5,10.030864197530864,0.0,10.030864197530864
FEUZ,0.0,True,86.49,9.876543209876543,0.0,9.876543209876543
ODDS,0.0,True,86.46,9.722222222222223,0.0,9.722222222222223
PWRD,0.0,True,86.44,9.5679012345679,0.0,9.5679012345679
SEIC,0.0,True,86.41,9.41358024691358,0.0,9.41358024691358
ING,0.0,True,86.37,9.25925925925926,0.0,9.25925925925926
CTOS,0.0,True,86.36,9.104938271604938,0.0,9.104938271604938
PPA,0.0,True,86.34,8.950617283950617,0.0,8.950617283950617
EUFN,0.0,True,86.31,8.796296296296296,0.0,8.796296296296296
KBWB,0.0,True,86.29,8.641975308641975,0.0,8.641975308641975
FTI,0.0,True,86.28,8.487654320987655,0.0,8.487654320987655
EWO,0.0,True,86.24,8.333333333333332,0.0,8.333333333333332
METV,0.0,True,86.22,8.024691358024691,0.0,8.024691358024691
CNEQ,0.0,True,86.21,7.87037037037037,0.0,7.87037037037037
FOSLL,0.0,True,86.09,7.253086419753087,0.0,7.253086419753087
DAX,0.0,True,86.07,7.098765432098765,0.0,7.098765432098765
AFK,0.0,True,86.03,6.635802469135803,0.0,6.635802469135803
OGIG,0.0,True,85.95,6.018518518518518,0.0,6.018518518518518
GDE,0.0,True,85.94,5.864197530864197,0.0,5.864197530864197
MAKX,0.0,True,85.91,5.709876543209877,0.0,5.709876543209877
PAX,0.0,True,85.87,5.555555555555555,0.0,5.555555555555555
BYD,0.0,True,85.85,5.246913580246913,0.0,5.246913580246913
EPR,0.0,True,85.81,5.092592592592593,0.0,5.092592592592593
TD,0.0,True,85.79,4.938271604938271,0.0,4.938271604938271
ECVT,0.0,True,85.78,4.78395061728395,0.0,4.78395061728395
GCAD,0.0,True,85.72,4.4753086419753085,0.0,4.4753086419753085
FINX,0.0,True,85.62,4.012345679012346,0.0,4.012345679012346
BNT,0.0,True,85.59,3.8580246913580245,0.0,3.8580246913580245
FLGR,0.0,True,85.58,3.7037037037037033,0.0,3.7037037037037033
AN,0.0,True,85.55,3.5493827160493825,0.0,3.5493827160493825
PNFP,0.0,True,85.54,3.3950617283950617,0.0,3.3950617283950617
BPOP,0.0,True,85.52,3.0864197530864197,0.0,3.0864197530864197
XTL,0.0,True,85.5,2.9320987654320985,0.0,2.9320987654320985
BANF,0.0,True,85.49,2.7777777777777777,0.0,2.7777777777777777
ELLO,0.0,True,85.47,2.6234567901234565,0.0,2.6234567901234565
IH,0.0,True,85.46,2.4691358024691357,0.0,2.4691358024691357
BN,0.0,True,85.42,2.1604938271604937,0.0,2.1604938271604937
PAR,0.0,True,85.41,2.006172839506173,0.0,2.006172839506173
ALV,0.0,True,85.39,1.8518518518518516,0.0,1.8518518518518516
ARTY,0.0,True,85.36,1.6975308641975309,0.0,1.6975308641975309
TRFM,0.0,True,85.35,1.5432098765432098,0.0,1.5432098765432098
PLPC,0.0,True,85.32,1.3888888888888888,0.0,1.3888888888888888
LYV,0.0,True,85.31,1.2345679012345678,0.0,1.2345679012345678
EGO,0.0,True,85.26,1.0802469135802468,0.0,1.0802469135802468
ILDR,0.0,True,85.22,0.9259259259259258,0.0,0.9259259259259258
NTB,0.0,True,85.09,0.7716049382716049,0.0,0.7716049382716049
GRAB,0.0,True,85.06,0.4629629629629629,0.0,0.4629629629629629
EWG,0.0,True,85.04,0.30864197530864196,0.0,0.30864197530864196
SIXG,0.0,True,85.03,0.15432098765432098,0.0,0.15432098765432098
