symbol,provider_symbol,error_details,has_error,cached_at
6805,,"[""yahooquery_fetch_failed:6805.KS:Failed to perform, curl: (7) Failed to connect to finance.yahoo.com port 443 aft"", ""yahooquery_fetch_failed:6805.KQ:Failed to perform, curl: (7) Failed to connect to finance.yahoo.com port 443 aft""]",True,2026-03-14T07:27:21.708280+00:00
