symbol,provider_symbol,error_details,has_error,cached_at
295310,,"[""yahooquery_fetch_failed:295310.KS:Failed to perform, curl: (7) Failed to connect to finance.yahoo.com port 443 aft"", ""yahooquery_fetch_failed:295310.KQ:Failed to perform, curl: (7) Failed to connect to finance.yahoo.com port 443 aft""]",True,2026-03-14T07:24:33.732400+00:00
