symbol,provider_symbol,error_details,has_error,cached_at
290740,,"[""yahooquery_fetch_failed:290740.KS:Failed to perform, curl: (7) Failed to connect to finance.yahoo.com port 443 aft"", ""yahooquery_fetch_failed:290740.KQ:Failed to perform, curl: (7) Failed to connect to finance.yahoo.com port 443 aft""]",True,2026-03-14T07:24:21.708190+00:00
