symbol,provider_symbol,error_details,has_error,cached_at
47040,,"[""yahooquery_fetch_failed:47040.KS:Failed to perform, curl: (7) Failed to connect to finance.yahoo.com port 443 aft"", ""yahooquery_fetch_failed:47040.KQ:Failed to perform, curl: (7) Failed to connect to finance.yahoo.com port 443 aft""]",True,2026-03-14T07:26:45.707537+00:00
