date,symbol,benchmark_symbol,ret_20d_symbol,ret_20d_benchmark,rs_spread_20d,rs_ratio,rs_score,source
2024-11-29 05:00:00,XLF,SPY,0.10456111571032367,0.05963346277257009,0.04492765293775358,0.0852045493198614,61.231913234438395,local_csv_or_provider
2024-12-02 05:00:00,XLF,SPY,0.08983710326411809,0.05707135771483274,0.03276574554928535,0.08420721538009483,58.19143638732134,local_csv_or_provider
2024-12-03 05:00:00,XLF,SPY,0.09010376174659718,0.05984446698380541,0.030259294762791766,0.08353894289946669,57.56482369069794,local_csv_or_provider
2024-12-04 05:00:00,XLF,SPY,0.0760008415037765,0.05368468923559799,0.022316152268178513,0.08271072728625968,55.57903806704463,local_csv_or_provider
2024-12-05 05:00:00,XLF,SPY,0.017356218437806437,0.026427984058406295,-0.009071765620599859,0.08309432314467595,47.73205859485004,local_csv_or_provider
2024-12-06 05:00:00,XLF,SPY,0.03384618514623394,0.020483223094102554,0.013362962052131389,0.08292065238861142,53.34074051303285,local_csv_or_provider
2024-12-09 05:00:00,XLF,SPY,0.010571263921144602,0.010849379307389384,-0.0002781153862447816,0.08220877106335199,49.9304711534388,local_csv_or_provider
2024-12-10 05:00:00,XLF,SPY,-0.003808350952764439,0.006747240900281781,-0.01055559185304622,0.08244857625977406,47.361102036738444,local_csv_or_provider
2024-12-11 05:00:00,XLF,SPY,0.0012062234935492633,0.017691400781830735,-0.016485177288281472,0.08198070232727547,45.87870567792963,local_csv_or_provider
2024-12-12 05:00:00,XLF,SPY,-0.0038175331517270594,0.011956018384849054,-0.015773551536576114,0.08204126955302932,46.05661211585597,local_csv_or_provider
2024-12-13 05:00:00,XLF,SPY,-0.0020144737177806293,0.018302935592092062,-0.02031740930987269,0.08199135915320732,44.92064767253183,local_csv_or_provider
2024-12-16 05:00:00,XLF,SPY,-0.008421860395845804,0.03591972347817962,-0.044341583874025425,0.08149442567212455,38.914604031493646,local_csv_or_provider
2024-12-17 05:00:00,XLF,SPY,-0.01839268243148906,0.027441899078998633,-0.04583458151048769,0.0812523792540861,38.54135462237808,local_csv_or_provider
2024-12-18 05:00:00,XLF,SPY,-0.04145698562137756,-0.0068100263920446436,-0.03464695922933292,0.0812410429965316,41.338260192666766,local_csv_or_provider
2024-12-19 05:00:00,XLF,SPY,-0.03512316605390753,-0.007451353791807835,-0.027671812262099693,0.08155605055139918,43.08204693447507,local_csv_or_provider
2024-12-20 05:00:00,XLF,SPY,-0.03308750065770649,-0.004244712666355399,-0.028842787991351093,0.082060384535407,42.78930300216223,local_csv_or_provider
2024-12-23 05:00:00,XLF,SPY,-0.0455352137617856,-0.0013769832761357792,-0.04415823048564982,0.08142056864948902,38.960442378587544,local_csv_or_provider
2024-12-24 05:00:00,XLF,SPY,-0.040540533473369944,0.006309236877232616,-0.04684977035060256,0.08147347858475985,38.28755741234936,local_csv_or_provider
2024-12-26 05:00:00,XLF,SPY,-0.04007035268129,0.0011487595327734912,-0.04121911221406349,0.08166760637431356,39.695221946484125,local_csv_or_provider
2024-12-27 05:00:00,XLF,SPY,-0.04896602426299357,-0.0063791179720464886,-0.04258690629094708,0.0819313947662875,39.35327342726323,local_csv_or_provider
2024-12-30 05:00:00,XLF,SPY,-0.05960267557842547,-0.023782287578051453,-0.035820388000374015,0.08207813604421776,41.0449029999065,local_csv_or_provider
2024-12-31 05:00:00,XLF,SPY,-0.04918355124812568,-0.029074081226919568,-0.02010947002120611,0.08246314568279486,44.97263249469847,local_csv_or_provider
2025-01-02 05:00:00,XLF,SPY,-0.04440042903056407,-0.031908660815379464,-0.012491768215184607,0.08246099800996833,46.87705794620385,local_csv_or_provider
2025-01-03 05:00:00,XLF,SPY,-0.033227183141982364,-0.025853210071092536,-0.007373973070889828,0.08208463409169389,48.15650673227754,local_csv_or_provider
2025-01-06 05:00:00,XLF,SPY,-0.03907957204257495,-0.01862655901690191,-0.02045301302567304,0.08136253664764682,44.88674674358174,local_csv_or_provider
2025-01-07 05:00:00,XLF,SPY,-0.041071421272900865,-0.03155590193123181,-0.009515519341669054,0.08210590936606514,47.621120164582734,local_csv_or_provider
2025-01-08 05:00:00,XLF,SPY,-0.024542293873969,-0.025120729353370286,0.0005784354794012847,0.08225754886726352,50.14460886985032,local_csv_or_provider
2025-01-10 05:00:00,XLF,SPY,-0.047887344699800605,-0.037010613819481564,-0.010876730880319041,0.08151733964563039,47.28081727992024,local_csv_or_provider
2025-01-13 05:00:00,XLF,SPY,-0.04297187595247742,-0.042916416523279044,-5.5459429198378984e-05,0.08197595185089614,49.986135142700405,local_csv_or_provider
2025-01-14 05:00:00,XLF,SPY,-0.02682536873610264,-0.03663563619601906,0.009810267459916422,0.08287672374596652,52.452566864979104,local_csv_or_provider
2025-01-15 05:00:00,XLF,SPY,-0.0012111702095711774,-0.018917251055293627,0.01770608084572245,0.08347109736629782,54.42652021143061,local_csv_or_provider
2025-01-16 05:00:00,XLF,SPY,0.007280093120268782,-0.02496739222384381,0.03224748534411259,0.08418971019546229,58.06187133602815,local_csv_or_provider
2025-01-17 05:00:00,XLF,SPY,0.02301427908823306,-0.011103875922953588,0.034118155011186646,0.08405568811830676,58.52953875279666,local_csv_or_provider
2025-01-21 05:00:00,XLF,SPY,0.06340542494308998,0.028604007740475,0.03480141720261498,0.08398972315918096,58.70035430065374,local_csv_or_provider
2025-01-22 05:00:00,XLF,SPY,0.05460252410062716,0.03470402269703965,0.01989850140358751,0.0831244634992275,54.97462535089688,local_csv_or_provider
2025-01-23 05:00:00,XLF,SPY,0.04514538274956248,0.03146405280854636,0.013681329941016118,0.0831488327395481,53.42033248525403,local_csv_or_provider
2025-01-24 05:00:00,XLF,SPY,0.05018588180646155,0.02233090888900091,0.02785497291746064,0.08363899686577023,56.963743229365164,local_csv_or_provider
2025-01-27 05:00:00,XLF,SPY,0.04939779722459181,-0.003209700174558683,0.052607497399150494,0.08577339584268068,63.151874349787626,local_csv_or_provider
2025-01-28 05:00:00,XLF,SPY,0.0450009989209168,0.005288177293652163,0.03971282162726464,0.08489379679207015,59.92820540681616,local_csv_or_provider
2025-01-29 05:00:00,XLF,SPY,0.051897410857371984,0.011428358651726311,0.04046905220564567,0.08520961597070201,60.11726305141142,local_csv_or_provider
2025-01-30 05:00:00,XLF,SPY,0.07228669773627572,0.02859475733901573,0.04369194039725999,0.08556459463480943,60.922985099315,local_csv_or_provider
2025-01-31 05:00:00,XLF,SPY,0.0649699828405721,0.026856384410666845,0.03811359842990525,0.08552391179141153,59.52839960747632,local_csv_or_provider
2025-02-03 05:00:00,XLF,SPY,0.0632648681804866,0.02245827270428613,0.04080659547620047,0.08575203949125698,60.20164886905012,local_csv_or_provider
2025-02-04 05:00:00,XLF,SPY,0.05247991827645082,0.016606160802655312,0.03587375747379551,0.08498121722218142,58.96843936844888,local_csv_or_provider
2025-02-05 05:00:00,XLF,SPY,0.06688690690177523,0.014881727978965031,0.0520051789228102,0.08553176460724438,63.001294730702554,local_csv_or_provider
2025-02-06 05:00:00,XLF,SPY,0.07821226228193545,0.030052838446331,0.048159423835604454,0.08594471563015184,62.039855958901114,local_csv_or_provider
2025-02-07 05:00:00,XLF,SPY,0.06867391010704349,0.01913523466681788,0.04953867544022561,0.08625596819105039,62.3846688600564,local_csv_or_provider
2025-02-10 05:00:00,XLF,SPY,0.08643280175327739,0.0419645226642531,0.04446827908902429,0.08499628324794029,61.11706977225607,local_csv_or_provider
2025-02-11 05:00:00,XLF,SPY,0.08141001008261473,0.041142748082146685,0.04026726200046804,0.08514645573905012,60.06681550011701,local_csv_or_provider
2025-02-12 05:00:00,XLF,SPY,0.06445597119899604,0.03636266995547888,0.028093301243517166,0.08512331254520533,57.023325310879294,local_csv_or_provider
2025-02-13 05:00:00,XLF,SPY,0.04486663785855782,0.028593998336921223,0.0162726395216366,0.0847916330490972,54.06815988040915,local_csv_or_provider
2025-02-14 05:00:00,XLF,SPY,0.039951772915159944,0.03052531456873364,0.009426458346426303,0.08495981335075192,52.356614586606575,local_csv_or_provider
2025-02-18 05:00:00,XLF,SPY,0.03862231026057894,0.023277172506991572,0.015345137753587368,0.08531619323637551,53.836284438396845,local_csv_or_provider
2025-02-19 05:00:00,XLF,SPY,0.030404680245532223,0.016383392890813475,0.014021287354718748,0.08514838440010176,53.505321838679684,local_csv_or_provider
2025-02-20 05:00:00,XLF,SPY,0.01944057816311684,0.00649693691963682,0.01294364124348002,0.08419345158515613,53.235910310870004,local_csv_or_provider
2025-02-21 05:00:00,XLF,SPY,0.000986178230929946,-0.016088556881662552,0.0170747351125925,0.08459179216834528,54.26868377814812,local_csv_or_provider
2025-02-24 05:00:00,XLF,SPY,0.0023599360901280786,-0.017698158213348525,0.020058094303476603,0.0853468618164563,55.01452357586915,local_csv_or_provider
2025-02-25 05:00:00,XLF,SPY,-0.008753175729917961,-0.008558995152584292,-0.0001941805773336691,0.0857565965299196,49.95145485566658,local_csv_or_provider
2025-02-26 05:00:00,XLF,SPY,-0.009158246755611943,-0.01650903391362435,0.007350787158012406,0.08552830819357016,51.8376967895031,local_csv_or_provider
2025-02-27 05:00:00,XLF,SPY,-0.002925072440567278,-0.027849337554405107,0.02492426511383783,0.0873942434577207,56.23106627845946,local_csv_or_provider
2025-02-28 05:00:00,XLF,SPY,0.007919641564357427,-0.01794920293857294,0.025868844502930366,0.08781850777269135,56.46721112573259,local_csv_or_provider
2025-03-03 05:00:00,XLF,SPY,0.005245783006802673,-0.02999233587002481,0.035238118876827484,0.08863079628517491,58.80952971920687,local_csv_or_provider
2025-03-04 05:00:00,XLF,SPY,-0.026141244566233013,-0.03498006506931284,0.008838820503079825,0.08653746045242154,52.20970512576996,local_csv_or_provider
2025-03-05 05:00:00,XLF,SPY,-0.01818537966905076,-0.031107765008675847,0.012922385339625087,0.086114635362936,53.230596334906274,local_csv_or_provider
2025-03-06 05:00:00,XLF,SPY,-0.044504628937283464,-0.05214979685924803,0.0076451679219645685,0.08622164651149208,51.91129198049114,local_csv_or_provider
2025-03-07 05:00:00,XLF,SPY,-0.057378653683470504,-0.05013858036488417,-0.0072400733185863375,0.08528962423508668,48.18998167035342,local_csv_or_provider
2025-03-10 04:00:00,XLF,SPY,-0.07333074603317857,-0.06689748345425828,-0.006433262578920296,0.08566127759432342,48.39168435526992,local_csv_or_provider
2025-03-11 04:00:00,XLF,SPY,-0.07391556600543026,-0.08089608109578117,0.006980515090350914,0.08564182269743296,51.74512877258773,local_csv_or_provider
2025-03-12 04:00:00,XLF,SPY,-0.0748932972794859,-0.07672102332476494,0.0018277260452790323,0.08531501193793367,50.45693151131976,local_csv_or_provider
2025-03-13 04:00:00,XLF,SPY,-0.07671344226215115,-0.08608459908248989,0.009371156820338733,0.08599615472526596,52.342789205084685,local_csv_or_provider
2025-03-14 04:00:00,XLF,SPY,-0.06150870905702821,-0.07695206798603693,0.015443358929008721,0.08621026752942904,53.86083973225218,local_csv_or_provider
2025-03-17 04:00:00,XLF,SPY,-0.052316585412877314,-0.06978839911605639,0.017471813703179073,0.08655558148534694,54.36795342579477,local_csv_or_provider
2025-03-18 04:00:00,XLF,SPY,-0.06018783783507098,-0.0825360537525408,0.022348215917469827,0.08739438357344717,55.587053979367454,local_csv_or_provider
2025-03-19 04:00:00,XLF,SPY,-0.05020116882210335,-0.07472303254899682,0.024521863726893467,0.08740500285303542,56.130465931723364,local_csv_or_provider
2025-03-20 04:00:00,XLF,SPY,-0.034053318170548685,-0.07354437283222603,0.03949105466167735,0.08778227775362472,59.87276366541934,local_csv_or_provider
2025-03-21 04:00:00,XLF,SPY,-0.02541873725177035,-0.05993936364689789,0.03452062639512754,0.08769814673805292,58.63015659878189,local_csv_or_provider
2025-03-24 04:00:00,XLF,SPY,-0.016087888467445244,-0.03873010169255253,0.02264221322510729,0.0873571628221827,55.660553306276825,local_csv_or_provider
2025-03-25 04:00:00,XLF,SPY,-0.010400290204447105,-0.0316033396781521,0.021203049473704993,0.08763423761793834,55.30076236842625,local_csv_or_provider
2025-03-26 04:00:00,XLF,SPY,-0.01120943386289952,-0.043647108909270926,0.032437675046371406,0.08842926608714098,58.10941876159285,local_csv_or_provider
2025-03-27 04:00:00,XLF,SPY,-0.018580104500171335,-0.030715274041649976,0.012135169541478641,0.0884883945702951,53.03379238536966,local_csv_or_provider
2025-03-28 04:00:00,XLF,SPY,-0.05691838258591442,-0.06482887341558252,0.007910490829668104,0.08856135309871019,51.97762270741703,local_csv_or_provider
2025-03-31 04:00:00,XLF,SPY,-0.03730189877398116,-0.041763030075420704,0.004461131301439547,0.08904342242253885,51.115282825359884,local_csv_or_provider
2025-04-01 04:00:00,XLF,SPY,-0.003405412163077104,-0.027545704420377626,0.024140292257300522,0.0886856740970339,56.03507306432513,local_csv_or_provider
2025-04-02 04:00:00,XLF,SPY,-0.0009958023894091061,-0.031797719111197664,0.030801916721788558,0.08885424451211232,57.70047918044714,local_csv_or_provider
2025-04-03 04:00:00,XLF,SPY,-0.0342244310419324,-0.06287651408926154,0.028652083047329135,0.08885783033728091,57.163020761832286,local_csv_or_provider
2025-04-04 04:00:00,XLF,SPY,-0.10016283135038184,-0.1226559005192206,0.022493069168838753,0.08747625251290767,55.62326729220969,local_csv_or_provider
2025-04-07 04:00:00,XLF,SPY,-0.08184090520016629,-0.10025332779213947,0.018412422591973177,0.08741425061612375,54.603105647993296,local_csv_or_provider
2025-04-08 04:00:00,XLF,SPY,-0.07750477618359775,-0.10692181204328899,0.029417035859691243,0.08846277231119938,57.35425896492281,local_csv_or_provider
2025-04-09 04:00:00,XLF,SPY,-0.009437935403926678,-0.018340580259369132,0.008902644855442454,0.08608873165869174,52.22566121386061,local_csv_or_provider
2025-04-10 04:00:00,XLF,SPY,-0.03184307000927045,-0.048674271249044665,0.01683120123977422,0.08751763001210394,54.20780030994355,local_csv_or_provider
2025-04-11 04:00:00,XLF,SPY,-0.038128653573051285,-0.05129616609943366,0.013167512526382374,0.08740682090787308,53.291878131595595,local_csv_or_provider
2025-04-14 04:00:00,XLF,SPY,-0.03951922225868465,-0.04942260088207451,0.009903378623389858,0.08745734150637466,52.47584465584747,local_csv_or_provider
2025-04-15 04:00:00,XLF,SPY,-0.03589635662557622,-0.04172762711613631,0.005831270490560092,0.08792619509634315,51.45781762264002,local_csv_or_provider
2025-04-16 04:00:00,XLF,SPY,-0.06132743462261414,-0.07312261982479717,0.011795185202183034,0.08851729474654782,52.94879630054576,local_csv_or_provider
2025-04-17 04:00:00,XLF,SPY,-0.06023364022025035,-0.0691082384564341,0.00887459823618375,0.08861914459411405,52.218649559045936,local_csv_or_provider
2025-04-21 04:00:00,XLF,SPY,-0.0770318970707351,-0.08883289712570486,0.011801000054969757,0.08883397114524652,52.95025001374244,local_csv_or_provider
2025-04-22 04:00:00,XLF,SPY,-0.05962116824510699,-0.08157402399623126,0.021952855751124267,0.0894452344189893,55.48821393778107,local_csv_or_provider
2025-04-23 04:00:00,XLF,SPY,-0.053737835972103354,-0.06957918453699741,0.015841348564894053,0.08912629850184461,53.96033714122351,local_csv_or_provider
2025-04-24 04:00:00,XLF,SPY,-0.04037388282779253,-0.038516370987332404,-0.0018575118404601243,0.08825842759978292,49.53562203988497,local_csv_or_provider
2025-04-25 04:00:00,XLF,SPY,-0.04304503456109621,-0.028990622039149816,-0.014054412521946391,0.08720761147084924,46.4863968695134,local_csv_or_provider
2025-04-28 04:00:00,XLF,SPY,-0.021133934868442172,-0.008656368626614452,-0.01247756624182772,0.08744667387469161,46.88060843954307,local_csv_or_provider
2025-04-29 04:00:00,XLF,SPY,-0.022887034188218136,-0.009063456964645944,-0.013823577223572192,0.0878012655611734,46.54410569410695,local_csv_or_provider
2025-04-30 04:00:00,XLF,SPY,-0.019899531225463285,-0.011462276078204048,-0.008437255147259237,0.0879287341824955,47.89068621318519,local_csv_or_provider
2025-05-01 04:00:00,XLF,SPY,-0.02811004489037805,-0.010717155492817931,-0.01739288939756012,0.08729207040196407,45.65177765060997,local_csv_or_provider
2025-05-02 04:00:00,XLF,SPY,0.043405320914916334,0.056008937721056196,-0.012603616806139861,0.08779729949914902,46.84909579846504,local_csv_or_provider
2025-05-05 04:00:00,XLF,SPY,0.1185519858217543,0.11524305558701253,0.0033089302347417693,0.0877357948748276,50.827232558685445,local_csv_or_provider
2025-05-06 04:00:00,XLF,SPY,0.11499205437237059,0.10789480626378145,0.007097248108589138,0.08797423214265625,51.77431202714728,local_csv_or_provider
2025-05-07 04:00:00,XLF,SPY,0.125910811123491,0.13025703350928097,-0.004346222385789966,0.08812260288961725,48.91344440355251,local_csv_or_provider
2025-05-08 04:00:00,XLF,SPY,0.05568496916378973,0.02996610146863965,0.025718867695150083,0.08823841862063743,56.429716923787524,local_csv_or_provider
2025-05-09 04:00:00,XLF,SPY,0.08603791714371156,0.07579398465499576,0.010243932488715801,0.08835099095872043,52.56098312217895,local_csv_or_provider
2025-05-12 04:00:00,XLF,SPY,0.08999359176607324,0.09186423112838682,-0.0018706393623135753,0.08725707093432923,49.53234015942161,local_csv_or_provider
2025-05-13 04:00:00,XLF,SPY,0.08335101119813859,0.08851467608414043,-0.00516366488600184,0.08704246386321403,48.70908377849954,local_csv_or_provider
2025-05-14 04:00:00,XLF,SPY,0.07763905507520552,0.09296710043661571,-0.015328045361410192,0.08669309603384204,46.16798865964745,local_csv_or_provider
2025-05-15 04:00:00,XLF,SPY,0.10208467923092823,0.12327369809134803,-0.021189018860419795,0.08684753729469533,44.70274528489505,local_csv_or_provider
2025-05-16 04:00:00,XLF,SPY,0.1058949295846976,0.1287780295224148,-0.0228830999377172,0.08682261712006309,44.2792250155707,local_csv_or_provider
2025-05-19 04:00:00,XLF,SPY,0.13077759488401064,0.15756591020035837,-0.026788315316347733,0.08677818113893032,43.302921170913066,local_csv_or_provider
2025-05-20 04:00:00,XLF,SPY,0.08863444272053278,0.12441910969357517,-0.03578466697304239,0.08659863754206366,41.0538332567394,local_csv_or_provider
2025-05-21 04:00:00,XLF,SPY,0.05385581787682847,0.08860334682235171,-0.03474752894552324,0.08628144353603898,41.31311776361919,local_csv_or_provider
2025-05-22 04:00:00,XLF,SPY,0.041036259942721864,0.06658256827728226,-0.025546308334560397,0.0861445012412927,43.6134229163599,local_csv_or_provider
2025-05-23 04:00:00,XLF,SPY,0.04227402665442237,0.05170341774253728,-0.009429391088114913,0.08642572309761937,47.64265222797127,local_csv_or_provider
2025-05-27 04:00:00,XLF,SPY,0.05729711939266413,0.07315975422392995,-0.01586263483126582,0.08615410336091367,46.03434129218355,local_csv_or_provider
2025-05-28 04:00:00,XLF,SPY,0.03944939502520195,0.060271995784178856,-0.020822600758976906,0.08607694321164172,44.794349810255774,local_csv_or_provider
2025-05-29 04:00:00,XLF,SPY,0.04286300706587398,0.06403507623011095,-0.021172069164236973,0.08617913655810948,44.70698270894076,local_csv_or_provider
2025-05-30 04:00:00,XLF,SPY,0.045333314553285264,0.05536563390576488,-0.010032319352479613,0.08646227085280626,47.491920161880095,local_csv_or_provider
2025-06-02 04:00:00,XLF,SPY,0.024517710246287905,0.045786597077945634,-0.02126888683165773,0.08601170496926103,44.682778292085565,local_csv_or_provider
2025-06-03 04:00:00,XLF,SPY,0.033171586769821015,0.05781621714828877,-0.024644630378467758,0.08569175716714318,43.83884240538306,local_csv_or_provider
2025-06-04 04:00:00,XLF,SPY,0.03315706007271357,0.06644596580873396,-0.03328890573602039,0.08522813340452207,41.677773565994904,local_csv_or_provider
2025-06-05 04:00:00,XLF,SPY,0.024266951353392185,0.056847477485571396,-0.03258052613217921,0.08540595661146967,41.854868466955196,local_csv_or_provider
2025-06-06 04:00:00,XLF,SPY,0.028479706208637934,0.06031220974248819,-0.031832503533850254,0.08558934059743428,42.041874116537436,local_csv_or_provider
2025-06-09 04:00:00,XLF,SPY,0.022864006732718822,0.06262176017750964,-0.03975775344479082,0.08504535856271814,40.0605616388023,local_csv_or_provider
2025-06-10 04:00:00,XLF,SPY,0.0037350588833442444,0.03446032897990592,-0.030725270096561674,0.08466538423819862,42.31868247585958,local_csv_or_provider
2025-06-11 04:00:00,XLF,SPY,-0.001566206503266998,0.024742617803181766,-0.026308824306448764,0.08480777112262428,43.42279392338781,local_csv_or_provider
2025-06-12 04:00:00,XLF,SPY,0.001177883292277082,0.027502122918955152,-0.02632423962667807,0.084472049689441,43.418940093330484,local_csv_or_provider
2025-06-13 04:00:00,XLF,SPY,-0.02574102430277636,0.011076072526459146,-0.03681709682923551,0.08368509059375655,40.79572579269112,local_csv_or_provider
2025-06-16 04:00:00,XLF,SPY,-0.020546644120097657,0.014271255965231155,-0.03481790008532881,0.08384217062682564,41.2955249786678,local_csv_or_provider
2025-06-17 04:00:00,XLF,SPY,-0.026733771444647725,0.0045054279581966394,-0.031239199402844364,0.08407945913209612,42.19020014928891,local_csv_or_provider
2025-06-18 04:00:00,XLF,SPY,-0.021815327786443572,0.00774230757272476,-0.029557635359168333,0.08405865194075021,42.61059116020792,local_csv_or_provider
2025-06-20 04:00:00,XLF,SPY,0.0013919207307591108,0.01959311709899647,-0.01820119636823736,0.08474119628407371,45.44970090794066,local_csv_or_provider
2025-06-23 04:00:00,XLF,SPY,0.011745971689523627,0.029257913483096587,-0.01751194179357296,0.08467882633919864,45.62201455160676,local_csv_or_provider
2025-06-24 04:00:00,XLF,SPY,0.030569482863472608,0.047780291559840204,-0.017210808696367597,0.08500609667530522,45.6972978259081,local_csv_or_provider
2025-06-25 04:00:00,XLF,SPY,0.009424691524840823,0.02701508930656682,-0.017590397781725997,0.08467848244314347,45.602400554568504,local_csv_or_provider
2025-06-26 04:00:00,XLF,SPY,0.023720117796403484,0.041073308237882244,-0.01735319044147876,0.08464216472260311,45.66170238963031,local_csv_or_provider
2025-06-27 04:00:00,XLF,SPY,0.02143559853089516,0.04213199875581575,-0.020696400224920586,0.08446764712742878,44.825899943769855,local_csv_or_provider
2025-06-30 04:00:00,XLF,SPY,0.02766875731443519,0.048287144726189446,-0.020618387411754258,0.08476167516591665,44.84540314706143,local_csv_or_provider
