symbol,fin_met_count,has_error,rs_score,rs_percentile,fin_percentile,total_percentile
FROG,7,False,95.45595054095828,74.43609022556392,91.05263157894737,165.48872180451127
FTK,5,False,98.04224626481196,91.12781954887218,74.21052631578947,165.33834586466165
DAO,5,False,97.99072642967542,90.67669172932331,74.21052631578947,164.88721804511277
HOOD,5,False,97.97011849562082,90.52631578947368,74.21052631578947,164.73684210526315
UTI,5,False,97.89799072642968,89.92481203007519,74.21052631578947,164.13533834586465
RL,9,False,93.90005151983512,63.45864661654136,98.94736842105263,162.406015037594
TGI,7,False,95.09531169500256,71.2781954887218,91.05263157894737,162.3308270676692
XPEV,5,False,97.5682637815559,88.1203007518797,74.21052631578947,162.33082706766916
COMM,8,False,94.43585780525504,66.3157894736842,95.71428571428572,162.03007518796994
NET,5,False,97.53735188047398,87.66917293233082,74.21052631578947,161.8796992481203
CCRD,6,False,95.86810922205048,76.54135338345864,85.0375939849624,161.57894736842104
HWM,6,False,95.77537351880474,75.93984962406014,85.0375939849624,160.97744360902254
NRG,5,False,97.42400824317362,86.61654135338345,74.21052631578947,160.82706766917292
GRND,5,False,97.33127253992788,86.1654135338346,74.21052631578947,160.37593984962405
CHWY,7,False,94.7449768160742,69.32330827067669,91.05263157894737,160.37593984962405
DUOT,5,False,97.29005667181865,86.01503759398497,74.21052631578947,160.22556390977445
ZLAB,9,False,93.51880473982484,60.6015037593985,98.94736842105263,159.54887218045113
STRT,8,False,93.93096342091704,63.75939849624061,95.71428571428572,159.47368421052633
BA,6,False,95.44564657393096,74.28571428571429,85.0375939849624,159.3233082706767
PRPO,5,False,97.17671303451829,85.11278195488721,74.21052631578947,159.32330827067668
WPM,6,False,95.27047913446675,72.93233082706767,85.0375939849624,157.96992481203006
GROY,7,False,94.46676970633692,66.76691729323309,91.05263157894737,157.81954887218046
ISSC,7,False,94.45646573930964,66.61654135338347,91.05263157894737,157.66917293233084
PRCH,4,False,99.27872230808862,97.59398496240601,59.09774436090226,156.69172932330827
LRN,5,False,96.58938691396187,81.05263157894737,74.21052631578947,155.26315789473682
ALTS,4,False,99.04173106646058,96.09022556390977,59.09774436090226,155.18796992481202
OLO,6,False,94.90984028851108,70.07518796992481,85.0375939849624,155.11278195488723
XYF,4,False,98.99021123132404,95.93984962406014,59.09774436090226,155.0375939849624
FRHC,5,False,96.54817104585264,80.75187969924812,74.21052631578947,154.96240601503757
IPI,6,False,94.88923235445648,69.92481203007519,85.0375939849624,154.96240601503757
EOSE,4,False,98.94899536321483,95.6390977443609,59.09774436090226,154.73684210526315
CAH,8,False,93.14786192684184,58.04511278195489,95.71428571428572,153.7593984962406
NFG,7,False,93.72488408037094,62.55639097744361,91.05263157894737,153.60902255639098
OSIS,5,False,96.22874806800618,78.94736842105263,74.21052631578947,153.15789473684208
ALLT,4,False,98.42349304482224,93.6842105263158,59.09774436090226,152.78195488721806
WOR,5,False,96.10510046367853,78.04511278195488,74.21052631578947,152.25563909774434
RDVT,5,False,96.0947964966512,77.89473684210526,74.21052631578947,152.10526315789474
ETON,4,False,98.2998454404946,92.93233082706766,59.09774436090226,152.0300751879699
CFSB,4,False,98.2895414734673,92.78195488721805,59.09774436090226,151.87969924812032
DAN,4,False,98.20710973724884,92.33082706766918,59.09774436090226,151.42857142857144
HRTG,4,False,98.09376609994848,91.72932330827066,59.09774436090226,150.82706766917292
OLLI,7,False,93.36424523441524,59.69924812030075,91.05263157894737,150.75187969924812
AS,4,False,98.06285419886656,91.42857142857143,59.09774436090226,150.5263157894737
JBL,7,False,93.33333333333331,59.3984962406015,91.05263157894737,150.45112781954887
SNT,5,False,95.54868624420402,75.18796992481202,74.21052631578947,149.3984962406015
PM,6,False,94.05461102524472,64.36090225563909,85.0375939849624,149.3984962406015
SPOT,5,False,95.5074703760948,75.0375939849624,74.21052631578947,149.24812030075185
NCSM,6,False,93.92065945388974,63.60902255639098,85.0375939849624,148.64661654135338
CDTX,4,False,97.7537351880474,89.17293233082707,59.09774436090226,148.27067669172934
BTSG,7,False,93.01391035548686,57.14285714285714,91.05263157894737,148.1954887218045
ICCC,4,False,97.64039155074704,88.57142857142857,59.09774436090226,147.66917293233084
BSGM,4,False,97.59917568263782,88.27067669172932,59.09774436090226,147.3684210526316
FNV,5,False,95.20865533230294,72.4812030075188,74.21052631578947,146.69172932330827
VEON,4,False,97.51674394641935,87.36842105263159,59.09774436090226,146.46616541353384
AHR,8,False,92.12776919113858,50.526315789473685,95.71428571428572,146.24060150375942
DFDV,3,False,99.9896960329727,99.84962406015038,46.2406015037594,146.09022556390977
TTMI,8,False,92.107161257084,50.37593984962406,95.71428571428572,146.09022556390977
AVGO,5,False,95.08500772797528,71.12781954887218,74.21052631578947,145.33834586466165
AGX,5,False,95.01287995878414,70.82706766917293,74.21052631578947,145.0375939849624
MOS,5,False,94.9201442555384,70.22556390977444,74.21052631578947,144.4360902255639
ERJ,8,False,91.72591447707369,48.1203007518797,95.71428571428572,143.83458646616543
CRS,6,False,93.2715095311695,58.796992481203006,85.0375939849624,143.8345864661654
DVS,3,False,99.17568263781556,97.14285714285714,46.2406015037594,143.38345864661653
NGD,4,False,96.97063369397218,84.06015037593984,59.09774436090226,143.1578947368421
AP,4,False,96.96032972694488,83.90977443609022,59.09774436090226,143.00751879699249
ZS,8,False,91.602266872746,47.21804511278195,95.71428571428572,142.9323308270677
WILC,5,False,94.63163317877384,68.7218045112782,74.21052631578947,142.93233082706766
RBLX,4,False,96.95002575991757,83.7593984962406,59.09774436090226,142.85714285714286
FER,5,False,94.62132921174651,68.57142857142857,74.21052631578947,142.78195488721803
GRPN,3,False,99.10355486862444,96.39097744360903,46.2406015037594,142.63157894736844
CLS,5,False,94.61102524471922,68.42105263157895,74.21052631578947,142.6315789473684
RPID,3,False,99.09325090159712,96.2406015037594,46.2406015037594,142.4812030075188
NEXN,7,False,92.19989696032972,51.2781954887218,91.05263157894737,142.33082706766916
CHEF,4,False,96.84698608964452,83.15789473684211,59.09774436090226,142.25563909774436
WWD,8,False,91.48892323544564,46.46616541353383,95.71428571428572,142.18045112781954
SRAD,5,False,94.55950540958268,67.81954887218045,74.21052631578947,142.0300751879699
CPS,4,False,96.8160741885626,82.85714285714286,59.09774436090226,141.95488721804512
VRSN,4,False,96.8057702215353,82.70676691729322,59.09774436090226,141.8045112781955
UNFI,5,False,94.52859350850076,67.36842105263158,74.21052631578947,141.57894736842104
URBN,4,False,96.72333848531684,82.10526315789474,59.09774436090226,141.203007518797
SIBN,4,False,96.68212261720764,81.65413533834587,59.09774436090226,140.75187969924812
BBVA,4,False,96.6409067490984,81.35338345864662,59.09774436090226,140.45112781954887
KARO,5,False,94.3946419371458,66.01503759398496,74.21052631578947,140.22556390977442
PHYS,6,False,92.75631117980424,54.736842105263165,85.0375939849624,139.77443609022555
HNRG,4,False,96.47604327666151,80.6015037593985,59.09774436090226,139.69924812030075
SSRM,3,False,98.3410613086038,93.23308270676691,46.2406015037594,139.4736842105263
SENEB,5,False,94.1885625965997,65.26315789473685,74.21052631578947,139.4736842105263
NPCE,3,False,98.3307573415765,93.08270676691728,46.2406015037594,139.32330827067668
ASA,4,True,96.37300360638848,80.0,59.09774436090226,139.09774436090225
CTVA,8,False,90.95311695002576,43.007518796992485,95.71428571428572,138.7218045112782
VZLA,4,False,96.31117980422462,79.54887218045113,59.09774436090226,138.64661654135338
SOC,4,False,96.29057187017,79.3984962406015,59.09774436090226,138.49624060150376
EHC,8,False,90.92220504894384,42.70676691729323,95.71428571428572,138.42105263157896
OPOF,3,False,98.16589386913962,92.03007518796993,46.2406015037594,138.27067669172934
ATGE,4,False,96.25965996908808,79.09774436090225,59.09774436090226,138.1954887218045
NTGR,7,False,91.55074703760948,46.91729323308271,91.05263157894737,137.9699248120301
MT,8,False,90.88098918083465,42.255639097744364,95.71428571428572,137.9699248120301
ATEC,4,False,96.15662029881504,78.34586466165413,59.09774436090226,137.4436090225564
TG,9,False,90.32457496136011,38.496240601503764,98.94736842105263,137.4436090225564
ELVA,5,False,93.85883565172593,63.1578947368421,74.21052631578947,137.36842105263156
FORD,3,False,98.01133436373004,90.82706766917293,46.2406015037594,137.06766917293234
BSAC,5,False,93.76609994848016,62.857142857142854,74.21052631578947,137.0676691729323
IBEX,4,False,96.0741885625966,77.59398496240601,59.09774436090226,136.69172932330827
IRTC,3,False,97.9392065945389,90.37593984962406,46.2406015037594,136.61654135338347
APEI,4,False,96.06388459556928,77.44360902255639,59.09774436090226,136.54135338345864
ONIT,6,False,92.21020092735704,51.42857142857142,85.0375939849624,136.46616541353382
SENEA,5,False,93.66306027820713,61.804511278195484,74.21052631578947,136.01503759398494
OR,5,False,93.64245234415247,61.503759398496236,74.21052631578947,135.7142857142857
CTEV,2,False,99.6084492529624,98.64661654135338,36.76691729323308,135.41353383458647
BZ,5,False,93.57032457496136,61.05263157894737,74.21052631578947,135.26315789473682
AREN,2,False,99.56723338485315,98.34586466165413,36.76691729323308,135.11278195488723
FPH,4,False,95.63111798042246,75.48872180451129,59.09774436090226,134.58646616541355
HCSG,5,False,93.456980937661,60.30075187969924,74.21052631578947,134.5112781954887
DASH,9,False,89.9124162802679,35.48872180451128,98.94736842105263,134.4360902255639
APG,5,False,93.4363730036064,60.150375939849624,74.21052631578947,134.36090225563908
CCEC,6,False,91.91138588356516,49.32330827067669,85.0375939849624,134.36090225563908
XERS,3,False,97.5579598145286,87.96992481203007,46.2406015037594,134.21052631578948
COOP,5,False,93.39515713549716,59.849624060150376,74.21052631578947,134.06015037593983
DRI,6,False,91.81865018031942,48.87218045112782,85.0375939849624,133.90977443609023
ULS,4,False,95.4868624420402,74.73684210526315,59.09774436090226,133.8345864661654
LARK,4,False,95.47655847501288,74.58646616541354,59.09774436090226,133.6842105263158
CRK,3,False,97.49613601236476,87.21804511278195,46.2406015037594,133.45864661654136
PNBK,2,False,99.13446676970634,96.69172932330827,36.76691729323308,133.45864661654133
YMM,4,False,95.34260690365792,73.8345864661654,59.09774436090226,132.93233082706766
ODC,4,False,95.3323029366306,73.68421052631578,59.09774436090226,132.78195488721803
UBER,5,False,93.17877382792376,58.34586466165413,74.21052631578947,132.55639097744358
TWLO,8,False,90.0875837197321,36.54135338345865,95.71428571428572,132.25563909774436
ICAD,2,False,98.83565172591447,95.03759398496241,36.76691729323308,131.8045112781955
ACHR,2,False,98.77382792375064,94.73684210526315,36.76691729323308,131.50375939849624
SKWD,6,False,91.46831530139104,46.31578947368421,85.0375939849624,131.35338345864662
ESE,6,False,91.45801133436372,46.16541353383459,85.0375939849624,131.203007518797
VGZ,2,False,98.59866048428646,94.28571428571428,36.76691729323308,131.05263157894734
SXT,6,False,91.4270994332818,45.86466165413533,85.0375939849624,130.90225563909775
GEV,4,False,95.14683153013912,71.72932330827068,59.09774436090226,130.82706766917295
CVNA,7,False,90.33487892838744,38.64661654135338,91.05263157894737,129.69924812030075
SAND,3,False,96.87789799072642,83.30827067669173,46.2406015037594,129.54887218045113
RBRK,2,False,98.26893353941269,92.63157894736842,36.76691729323308,129.3984962406015
NVCT,2,False,98.24832560535806,92.4812030075188,36.76691729323308,129.24812030075188
EXEL,5,False,92.78722308088614,55.037593984962406,74.21052631578947,129.24812030075188
BKTI,4,False,94.83771251931994,69.47368421052632,59.09774436090226,128.57142857142858
OMAB,3,False,96.69242658423492,81.80451127819549,46.2406015037594,128.04511278195488
ZTEK,5,False,92.62235960844926,53.83458646616541,74.21052631578947,128.04511278195488
JFIN,2,False,98.03194229778464,90.97744360902256,36.76691729323308,127.74436090225564
MELI,4,False,94.60072127769192,68.27067669172932,59.09774436090226,127.36842105263159
SLM,4,False,94.56980937661,67.96992481203009,59.09774436090226,127.06766917293234
CEF,6,False,90.75734157650696,41.65413533834587,85.0375939849624,126.69172932330827
YALA,2,False,97.84647089129317,89.62406015037594,36.76691729323308,126.39097744360902
LMB,4,False,94.50798557444617,67.21804511278195,59.09774436090226,126.31578947368422
PBI,5,False,92.24111282843896,51.72932330827068,74.21052631578947,125.93984962406014
THM,2,False,97.72282328696548,89.02255639097744,36.76691729323308,125.78947368421052
SLSR,2,False,97.71251931993817,88.87218045112782,36.76691729323308,125.6390977443609
CEG,5,False,92.1895929933024,51.127819548872175,74.21052631578947,125.33834586466165
PODD,5,False,92.1483771251932,50.67669172932331,74.21052631578947,124.88721804511277
AJG,9,False,88.0164863472437,25.86466165413534,98.94736842105263,124.81203007518798
LQDA,2,False,97.54765584750128,87.81954887218045,36.76691729323308,124.58646616541353
TPC,6,False,90.4585265327151,39.24812030075188,85.0375939849624,124.28571428571428
YSG,5,False,92.00412158681092,49.92481203007519,74.21052631578947,124.13533834586465
NC,6,False,90.34518289541474,38.796992481203006,85.0375939849624,123.8345864661654
BCS,4,False,94.0443070582174,64.21052631578948,59.09774436090226,123.30827067669173
RDUS,2,False,97.40340030911902,86.46616541353383,36.76691729323308,123.23308270676691
DB,2,False,97.3930963420917,86.31578947368422,36.76691729323308,123.0827067669173
BJRI,6,False,90.19062339000516,37.59398496240601,85.0375939849624,122.63157894736841
PAYC,7,False,89.38691396187532,31.428571428571427,91.05263157894737,122.4812030075188
AKRO,2,False,97.1973209685729,85.41353383458646,36.76691729323308,122.18045112781954
AMPL,5,False,91.63317877382792,47.51879699248121,74.21052631578947,121.72932330827066
APH,5,False,91.61257083977333,47.368421052631575,74.21052631578947,121.57894736842104
ASR,4,False,93.71458011334364,62.40601503759399,59.09774436090226,121.50375939849624
AXON,5,False,91.5919629057187,47.067669172932334,74.21052631578947,121.27819548872179
AR,5,False,91.53013910355486,46.616541353383454,74.21052631578947,120.82706766917292
MMM,8,False,87.8310149407522,24.81203007518797,95.71428571428572,120.5263157894737
CTRN,2,False,96.89850592478103,83.45864661654136,36.76691729323308,120.22556390977444
NTNX,7,False,88.90262751159196,29.022556390977446,91.05263157894737,120.07518796992481
CMP,4,False,93.56002060793406,60.902255639097746,59.09774436090226,120.0
PCRX,2,False,96.8263781555899,83.00751879699249,36.76691729323308,119.77443609022556
SPNT,4,False,93.46728490468831,60.45112781954888,59.09774436090226,119.54887218045114
EQX,5,False,91.35497166409068,45.26315789473684,74.21052631578947,119.4736842105263
SAP,4,False,93.40546110252448,60.0,59.09774436090226,119.09774436090225
FOXA,5,False,91.2210200927357,44.51127819548872,74.21052631578947,118.72180451127818
IDT,5,False,91.2107161257084,44.3609022556391,74.21052631578947,118.57142857142856
SUPV,3,False,95.16743946419372,72.03007518796993,46.2406015037594,118.27067669172934
NAGE,3,False,95.1571354971664,71.8796992481203,46.2406015037594,118.12030075187971
PRA,3,False,95.1159196290572,71.57894736842105,46.2406015037594,117.81954887218046
IFS,4,False,93.19938176197836,58.49624060150376,59.09774436090226,117.59398496240601
GPOR,6,False,89.41782586295723,31.72932330827068,85.0375939849624,116.76691729323308
RGC,1,True,100.0,100.0,16.165413533834585,116.16541353383458
TPB,5,False,90.76764554353426,41.80451127819549,74.21052631578947,116.01503759398496
TMCWW,1,False,99.89696032972697,99.69924812030075,16.165413533834585,115.86466165413533
HG,7,False,87.81040700669757,24.661654135338345,91.05263157894737,115.71428571428572
NTES,3,False,94.72436888201958,69.17293233082707,46.2406015037594,115.41353383458647
RELY,8,False,86.38845955692942,19.398496240601503,95.71428571428572,115.11278195488723
LYG,2,False,96.12570839773312,78.19548872180451,36.76691729323308,114.96240601503759
COR,5,False,90.6439979392066,40.45112781954887,74.21052631578947,114.66165413533834
CPRX,6,False,89.00566718186502,29.624060150375943,85.0375939849624,114.66165413533834
TMC,1,False,99.55692941782588,98.19548872180451,16.165413533834585,114.36090225563909
REVG,4,False,92.80783101494076,55.18796992481203,59.09774436090226,114.28571428571429
BMI,7,False,87.50128799587841,23.157894736842106,91.05263157894737,114.21052631578948
HURN,4,False,92.76661514683153,54.88721804511278,59.09774436090226,113.98496240601504
PHAR,3,False,94.5492014425554,67.66917293233082,46.2406015037594,113.90977443609023
OCFT,1,False,99.2375064399794,97.44360902255639,16.165413533834585,113.60902255639097
MLYS,2,False,95.91962905718702,76.84210526315789,36.76691729323308,113.60902255639097
FORTY,4,False,92.7253992787223,54.285714285714285,59.09774436090226,113.38345864661655
AVPT,6,False,88.75837197320968,28.1203007518797,85.0375939849624,113.1578947368421
RNW,4,False,92.65327150953117,53.984962406015036,59.09774436090226,113.0827067669173
MATH,1,True,99.14477073673363,96.84210526315789,16.165413533834585,113.00751879699247
DADA,2,False,95.83204533745491,76.2406015037594,36.76691729323308,113.00751879699247
III,2,False,95.81658938691396,76.09022556390977,36.76691729323308,112.85714285714285
ROMA,1,True,99.12416280267902,96.54135338345866,16.165413533834585,112.70676691729324
AZ,3,False,94.29160226687274,65.86466165413533,46.2406015037594,112.10526315789474
ESP,5,False,90.22153529108708,37.89473684210527,74.21052631578947,112.10526315789474
HFFG,4,False,92.45749613601237,52.932330827067666,59.09774436090226,112.03007518796993
PRDO,6,False,88.30499742400825,26.61654135338346,85.0375939849624,111.65413533834587
KEP,4,False,92.41628026790312,52.48120300751879,59.09774436090226,111.57894736842105
EMX,4,False,92.39567233384854,52.33082706766917,59.09774436090226,111.42857142857143
EXE,5,False,90.14940752189592,37.142857142857146,74.21052631578947,111.35338345864662
FOX,5,False,90.13910355486864,36.99248120300752,74.21052631578947,111.203007518797
EPSN,4,False,92.27202472952088,51.8796992481203,59.09774436090226,110.97744360902257
SII,3,False,94.07521895929932,64.51127819548871,46.2406015037594,110.75187969924812
ACMR,4,False,92.23080886141165,51.578947368421055,59.09774436090226,110.67669172932332
TBMCR,1,True,98.56774858320452,94.13533834586467,16.165413533834585,110.30075187969925
SNOW,2,False,95.3219989696033,73.53383458646616,36.76691729323308,110.30075187969923
BLX,5,False,90.04636785162288,36.09022556390977,74.21052631578947,110.30075187969923
MTEN,1,True,98.53683668212264,93.98496240601504,16.165413533834585,110.15037593984962
BTSGU,5,False,89.96393611540444,35.78947368421053,74.21052631578947,110.0
LINC,2,False,95.28078310149408,73.0827067669173,36.76691729323308,109.84962406015038
GE,3,False,93.86913961875322,63.30827067669173,46.2406015037594,109.54887218045113
PSMT,5,False,89.89180834621328,35.18796992481203,74.21052631578947,109.3984962406015
ROAD,7,False,86.19268418341062,18.345864661654137,91.05263157894737,109.3984962406015
MGIC,2,False,95.19835136527564,72.33082706766916,36.76691729323308,109.09774436090224
RBC,6,False,87.63523956723338,23.909774436090224,85.0375939849624,108.94736842105263
CRMD,7,False,86.03812467800103,17.894736842105264,91.05263157894737,108.94736842105263
CME,4,False,91.89077794951056,49.17293233082707,59.09774436090226,108.27067669172934
RKLB,3,False,93.6733642452344,61.954887218045116,46.2406015037594,108.19548872180451
MNDY,6,False,87.40855229263266,22.857142857142858,85.0375939849624,107.89473684210526
DGICA,3,False,93.62184441009788,61.35338345864662,46.2406015037594,107.59398496240601
WDH,4,False,91.75682637815558,48.421052631578945,59.09774436090226,107.51879699248121
ITRN,2,False,94.98196805770222,70.52631578947368,36.76691729323308,107.29323308270676
FUTU,5,False,89.68572900566718,32.932330827067666,74.21052631578947,107.14285714285714
TFPM,3,False,93.54971664090674,60.75187969924812,46.2406015037594,106.99248120300751
RGLD,4,False,91.66409067490984,47.81954887218045,59.09774436090226,106.91729323308272
CXDO,6,False,87.03760947964967,21.804511278195488,85.0375939849624,106.84210526315789
EPR,5,False,89.47964966512107,32.4812030075188,74.21052631578947,106.69172932330827
GDXU,1,True,97.90829469345698,90.07518796992481,16.165413533834585,106.2406015037594
BGM,1,True,97.88768675940236,89.77443609022556,16.165413533834585,105.93984962406014
DC,2,False,94.71406491499226,69.02255639097744,36.76691729323308,105.78947368421052
TLN,6,False,86.76970633693972,20.75187969924812,85.0375939849624,105.78947368421052
SJT,1,False,97.82586295723854,89.47368421052632,16.165413533834585,105.6390977443609
EXEEL,3,False,93.31272539927872,59.09774436090226,46.2406015037594,105.33834586466166
UI,5,False,89.3560020607934,31.127819548872182,74.21052631578947,105.33834586466165
SHNY,1,True,97.63008758371971,88.42105263157895,16.165413533834585,104.58646616541353
LZ,4,False,91.36527563111798,45.41353383458647,59.09774436090226,104.51127819548873
IDCC,5,False,89.13961875321999,30.22556390977444,74.21052631578947,104.4360902255639
RTX,6,False,86.3472436888202,19.248120300751882,85.0375939849624,104.28571428571428
FRAF,5,False,89.04688304997424,29.924812030075188,74.21052631578947,104.13533834586465
STN,4,False,91.17980422462648,44.21052631578947,59.09774436090226,103.30827067669173
FMS,2,False,94.44616177228234,66.46616541353384,36.76691729323308,103.23308270676692
PHX,4,False,91.13858835651726,43.75939849624061,59.09774436090226,102.85714285714286
USFD,5,False,88.79958784131891,28.421052631578945,74.21052631578947,102.63157894736841
HMY,1,True,97.25914477073674,85.86466165413535,16.165413533834585,102.03007518796993
HEES,1,False,97.22823286965482,85.56390977443608,16.165413533834585,101.72932330827066
BSX,5,False,88.46986089644513,27.518796992481203,74.21052631578947,101.72932330827066
LI,3,False,92.81813498196806,55.338345864661655,46.2406015037594,101.57894736842105
RSG,4,False,90.8706852138073,42.10526315789473,59.09774436090226,101.203007518797
NUGT,1,True,97.166409067491,84.9624060150376,16.165413533834585,101.12781954887218
MIRM,9,False,80.74188562596599,2.1052631578947367,98.94736842105263,101.05263157894737
VIRT,5,False,88.35651725914477,26.766917293233085,74.21052631578947,100.97744360902254
SAN,1,False,97.14580113343636,84.66165413533835,16.165413533834585,100.82706766917293
JNUG,1,True,97.13549716640908,84.51127819548873,16.165413533834585,100.67669172932331
CKPT,3,False,92.73570324574962,54.4360902255639,46.2406015037594,100.6766917293233
CBNK,4,False,90.73673364245236,41.50375939849624,59.09774436090226,100.6015037593985
OKYO,1,True,97.10458526532716,84.3609022556391,16.165413533834585,100.52631578947368
PAY,7,False,83.5651725914477,9.323308270676693,91.05263157894737,100.37593984962406
EXEEZ,3,False,92.56053580628542,53.68421052631579,46.2406015037594,99.92481203007519
LPLA,4,False,90.6646058732612,40.75187969924812,59.09774436090226,99.84962406015038
EQT,3,False,92.55023183925812,53.53383458646617,46.2406015037594,99.77443609022558
GDMN,1,True,96.93972179289028,83.60902255639098,16.165413533834585,99.77443609022556
EXEEW,3,False,92.52962390520352,53.23308270676692,46.2406015037594,99.47368421052633
TOST,8,False,81.46316331787739,3.7593984962406015,95.71428571428572,99.47368421052633
ONON,5,False,87.90314270994332,25.263157894736842,74.21052631578947,99.4736842105263
OCS,3,False,92.44719216898504,52.78195488721804,46.2406015037594,99.02255639097744
DRS,4,False,90.56156620298816,39.69924812030075,59.09774436090226,98.796992481203
DGP,1,True,96.75425038639877,82.25563909774436,16.165413533834585,98.42105263157895
WHLRD,2,False,93.6527563111798,61.65413533834586,36.76691729323308,98.42105263157893
META,5,False,87.6867594023699,24.210526315789473,74.21052631578947,98.42105263157893
DRD,1,True,96.70273055126223,81.95488721804512,16.165413533834585,98.1203007518797
RBKB,5,False,87.62493560020607,23.759398496240603,74.21052631578947,97.96992481203007
FFIV,4,False,90.2936630602782,38.34586466165413,59.09774436090226,97.44360902255639
DRVN,7,False,82.15352910870686,5.714285714285714,91.05263157894737,96.76691729323308
