symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,rs_score,cond8
NUGT,True,True,True,True,True,True,True,8,97.166409067491,True
EYE,True,True,True,True,True,True,True,8,97.15610510046368,True
SAN,True,True,True,True,True,True,True,8,97.14580113343636,True
JNUG,True,True,True,True,True,True,True,8,97.13549716640908,True
OKYO,True,True,True,True,True,True,True,8,97.10458526532716,True
SIEB,True,True,True,True,True,True,True,8,97.06336939721793,True
NGD,True,True,True,True,True,True,True,8,96.97063369397218,True
AP,True,True,True,True,True,True,True,8,96.96032972694488,True
RBLX,True,True,True,True,True,True,True,8,96.95002575991757,True
GDMN,True,True,True,True,True,True,True,8,96.93972179289028,True
CTRN,True,True,True,True,True,True,True,8,96.89850592478103,True
SAND,True,True,True,True,True,True,True,8,96.87789799072642,True
CHEF,True,True,True,True,True,True,True,8,96.84698608964452,True
PCRX,True,True,True,True,True,True,True,8,96.8263781555899,True
CPS,True,True,True,True,True,True,True,8,96.8160741885626,True
VRSN,True,True,True,True,True,True,True,8,96.8057702215353,True
AKBA,True,True,True,True,True,True,True,8,96.78516228748067,True
GOGO,True,True,True,True,True,True,True,8,96.76455435342606,True
DGP,True,True,True,True,True,True,True,8,96.75425038639877,True
URBN,True,True,True,True,True,True,True,8,96.72333848531684,True
DRD,True,True,True,True,True,True,True,8,96.70273055126223,True
OMAB,True,True,True,True,True,True,True,8,96.69242658423492,True
SIBN,True,True,True,True,True,True,True,8,96.68212261720764,True
NXT,True,True,True,True,True,True,True,8,96.66151468315302,True
BBVA,True,True,True,True,True,True,True,8,96.6409067490984,True
NGVC,True,True,True,True,True,True,True,8,96.5996908809892,True
LRN,True,True,True,True,True,True,True,8,96.58938691396187,True
CGNT,True,True,True,True,True,True,True,8,96.55847501287997,True
FRHC,True,True,True,True,True,True,True,8,96.54817104585264,True
HNRG,True,True,True,True,True,True,True,8,96.47604327666151,True
GFI,True,True,True,True,True,True,True,8,96.4451313755796,True
UGL,True,True,True,True,True,True,True,8,96.4348274085523,True
HCI,True,True,True,True,True,True,True,8,96.424523441525,True
ASA,True,True,True,True,True,True,True,8,96.37300360638848,True
SE,True,True,True,True,True,True,True,8,96.35239567233384,True
KGC,True,True,True,True,True,True,True,8,96.32148377125192,True
VZLA,True,True,True,True,True,True,True,8,96.31117980422462,True
SOC,True,True,True,True,True,True,True,8,96.29057187017,True
FCAP,True,True,True,True,True,True,True,8,96.28026790314271,True
ATGE,True,True,True,True,True,True,True,8,96.25965996908808,True
OSIS,True,True,True,True,True,True,True,8,96.22874806800618,True
PLMR,True,True,True,True,True,True,True,8,96.20814013395156,True
SEZL,True,True,True,True,True,True,True,8,96.18753219989696,True
SKE,True,True,True,True,True,True,True,8,96.17722823286964,True
ATEC,True,True,True,True,True,True,True,8,96.15662029881504,True
LYG,True,True,True,True,True,True,True,8,96.12570839773312,True
WOR,True,True,True,True,True,True,True,8,96.10510046367853,True
RDVT,True,True,True,True,True,True,True,8,96.0947964966512,True
TME,True,True,True,True,True,True,True,8,96.08449252962392,True
IBEX,True,True,True,True,True,True,True,8,96.0741885625966,True
APEI,True,True,True,True,True,True,True,8,96.06388459556928,True
FEIM,True,True,True,True,True,True,True,8,95.99175682637816,True
SGDM,True,True,True,True,True,True,True,8,95.94023699124162,True
AUMI,True,True,True,True,True,True,True,8,95.92993302421432,True
MLYS,True,True,True,True,True,True,True,8,95.91962905718702,True
UGI,True,True,True,True,True,True,True,8,95.8784131890778,True
CCRD,True,True,True,True,True,True,True,8,95.86810922205048,True
AEM,True,True,True,True,True,True,True,8,95.84750128799588,True
DADA,True,True,True,True,True,True,True,8,95.83204533745491,True
III,True,True,True,True,True,True,True,8,95.81658938691396,True
HWM,True,True,True,True,True,True,True,8,95.77537351880474,True
NYAX,True,True,True,True,True,True,True,8,95.74446161772282,True
BCRX,True,True,True,True,True,True,True,8,95.65172591447708,True
FPH,True,True,True,True,True,True,True,8,95.63111798042246,True
FGM,True,True,True,True,True,True,True,8,95.56929417825864,True
SNT,True,True,True,True,True,True,True,8,95.54868624420402,True
SPOT,True,True,True,True,True,True,True,8,95.5074703760948,True
PLYA,True,True,True,True,True,True,True,8,95.49716640906748,True
ULS,True,True,True,True,True,True,True,8,95.4868624420402,True
LARK,True,True,True,True,True,True,True,8,95.47655847501288,True
FROG,True,True,True,True,True,True,True,8,95.45595054095828,True
BA,True,True,True,True,True,True,True,8,95.44564657393096,True
NFLX,True,True,True,True,True,True,True,8,95.43534260690366,True
TPR,True,True,True,True,True,True,True,8,95.40443070582174,True
YMM,True,True,True,True,True,True,True,8,95.34260690365792,True
ODC,True,True,True,True,True,True,True,8,95.3323029366306,True
SNOW,True,True,True,True,True,True,True,8,95.3219989696033,True
PUK,True,True,True,True,True,True,True,8,95.311695002576,True
KD,True,True,True,True,True,True,True,8,95.2910870685214,True
LINC,True,True,True,True,True,True,True,8,95.28078310149408,True
WPM,True,True,True,True,True,True,True,8,95.27047913446675,True
TIGO,True,True,True,True,True,True,True,8,95.23956723338486,True
TITN,True,True,True,True,True,True,True,8,95.22926326635756,True
FNV,True,True,True,True,True,True,True,8,95.20865533230294,True
MGIC,True,True,True,True,True,True,True,8,95.19835136527564,True
ZK,True,True,True,True,True,True,True,8,95.18804739824832,True
SUPV,True,True,True,True,True,True,True,8,95.16743946419372,True
NAGE,True,True,True,True,True,True,True,8,95.1571354971664,True
GEV,True,True,True,True,True,True,True,8,95.14683153013912,True
PRA,True,True,True,True,True,True,True,8,95.1159196290572,True
GREK,True,True,True,True,True,True,True,8,95.10561566202988,True
TGI,True,True,True,True,True,True,True,8,95.09531169500256,True
AVGO,True,True,True,True,True,True,True,8,95.08500772797528,True
NWG,True,True,True,True,True,True,True,8,95.04379185986603,True
AGX,True,True,True,True,True,True,True,8,95.01287995878414,True
USAU,True,True,True,True,True,True,True,8,94.99227202472952,True
ITRN,True,True,True,True,True,True,True,8,94.98196805770222,True
GF,True,True,True,True,True,True,True,8,94.9613601236476,True
MOS,True,True,True,True,True,True,True,8,94.9201442555384,True
OLO,True,True,True,True,True,True,True,8,94.90984028851108,True
IPI,True,True,True,True,True,True,True,8,94.88923235445648,True
RING,True,True,True,True,True,True,True,8,94.86862442040186,True
TESL,True,True,True,True,True,True,True,8,94.85832045337456,True
BKTI,True,True,True,True,True,True,True,8,94.83771251931994,True
CHWY,True,True,True,True,True,True,True,8,94.7449768160742,True
NTES,True,True,True,True,True,True,True,8,94.72436888201958,True
DC,True,True,True,True,True,True,True,8,94.71406491499226,True
GOAU,True,True,True,True,True,True,True,8,94.69345698093768,True
WILC,True,True,True,True,True,True,True,8,94.63163317877384,True
FER,True,True,True,True,True,True,True,8,94.62132921174651,True
CLS,True,True,True,True,True,True,True,8,94.61102524471922,True
MELI,True,True,True,True,True,True,True,8,94.60072127769192,True
GOEX,True,True,True,True,True,True,True,8,94.5904173106646,True
SLM,True,True,True,True,True,True,True,8,94.56980937661,True
SRAD,True,True,True,True,True,True,True,8,94.55950540958268,True
PHAR,True,True,True,True,True,True,True,8,94.5492014425554,True
BJ,True,True,True,True,True,True,True,8,94.53889747552807,True
UNFI,True,True,True,True,True,True,True,8,94.52859350850076,True
LMB,True,True,True,True,True,True,True,8,94.50798557444617,True
BCH,True,True,True,True,True,True,True,8,94.49768160741884,True
STVN,True,True,True,True,True,True,True,8,94.48737764039154,True
GROY,True,True,True,True,True,True,True,8,94.46676970633692,True
ISSC,True,True,True,True,True,True,True,8,94.45646573930964,True
FMS,True,True,True,True,True,True,True,8,94.44616177228234,True
COMM,True,True,True,True,True,True,True,8,94.43585780525504,True
SBSW,True,True,True,True,True,True,True,8,94.41524987120042,True
KARO,True,True,True,True,True,True,True,8,94.3946419371458,True
AZ,True,True,True,True,True,True,True,8,94.29160226687274,True
GDX,True,True,True,True,True,True,True,8,94.28129829984545,True
GDXJ,True,True,True,True,True,True,True,8,94.26069036579084,True
EWO,True,True,True,True,True,True,True,8,94.21947449768162,True
SENEB,True,True,True,True,True,True,True,8,94.1885625965997,True
CEE,True,True,True,True,True,True,True,8,94.13704276146316,True
EUFN,True,True,True,True,True,True,True,8,94.11643482740855,True
FLGR,True,True,True,True,True,True,True,8,94.10613086038124,True
DAX,True,True,True,True,True,True,True,8,94.09582689335394,True
SII,True,True,True,True,True,True,True,8,94.07521895929932,True
PM,True,True,True,True,True,True,True,8,94.05461102524472,True
BCS,True,True,True,True,True,True,True,8,94.0443070582174,True
RAYA,True,True,True,True,True,True,True,8,94.03400309119012,True
EWG,True,True,True,True,True,True,True,8,93.97217928902629,True
STRT,True,True,True,True,True,True,True,8,93.93096342091704,True
NCSM,True,True,True,True,True,True,True,8,93.92065945388974,True
RL,True,True,True,True,True,True,True,8,93.90005151983512,True
GE,True,True,True,True,True,True,True,8,93.86913961875322,True
ELVA,True,True,True,True,True,True,True,8,93.85883565172593,True
QTUM,True,True,True,True,True,True,True,8,93.8485316846986,True
BSAC,True,True,True,True,True,True,True,8,93.76609994848016,True
NTR,True,True,True,True,True,True,True,8,93.75579598145286,True
NFG,True,True,True,True,True,True,True,8,93.72488408037094,True
ASR,True,True,True,True,True,True,True,8,93.71458011334364,True
EWP,True,True,True,True,True,True,True,8,93.69397217928903,True
FDD,True,True,True,True,True,True,True,8,93.68366821226172,True
RKLB,True,True,True,True,True,True,True,8,93.6733642452344,True
SENEA,True,True,True,True,True,True,True,8,93.66306027820713,True
WHLRD,True,True,True,True,True,True,True,8,93.6527563111798,True
OR,True,True,True,True,True,True,True,8,93.64245234415247,True
DGICA,True,True,True,True,True,True,True,8,93.62184441009788,True
EWI,True,True,True,True,True,True,True,8,93.58062854198866,True
BZ,True,True,True,True,True,True,True,8,93.57032457496136,True
CMP,True,True,True,True,True,True,True,8,93.56002060793406,True
TFPM,True,True,True,True,True,True,True,8,93.54971664090674,True
ZLAB,True,True,True,True,True,True,True,8,93.51880473982484,True
SPNT,True,True,True,True,True,True,True,8,93.46728490468831,True
HCSG,True,True,True,True,True,True,True,8,93.456980937661,True
APG,True,True,True,True,True,True,True,8,93.4363730036064,True
SAP,True,True,True,True,True,True,True,8,93.40546110252448,True
COOP,True,True,True,True,True,True,True,8,93.39515713549716,True
OLLI,True,True,True,True,True,True,True,8,93.36424523441524,True
CLBR,True,True,True,True,True,True,True,8,93.34363730036064,True
JBL,True,True,True,True,True,True,True,8,93.33333333333331,True
ECH,True,True,True,True,True,True,True,8,93.32302936630605,True
EXEEL,True,True,True,True,True,True,True,8,93.31272539927872,True
KFS,True,True,True,True,True,True,True,8,93.30242143225142,True
CRS,True,True,True,True,True,True,True,8,93.2715095311695,True
FEUZ,True,True,True,True,True,True,True,8,93.20968572900568,True
IFS,True,True,True,True,True,True,True,8,93.19938176197836,True
UBER,True,True,True,True,True,True,True,8,93.17877382792376,True
HSBC,True,True,True,True,True,True,True,8,93.15816589386914,True
CAH,True,True,True,True,True,True,True,8,93.14786192684184,True
FGDL,True,True,True,True,True,True,True,8,93.1066460587326,True
CHKP,True,True,True,True,True,True,True,8,93.09634209170532,True
XPP,True,True,True,True,True,True,True,8,93.07573415765069,True
DE,True,True,True,True,True,True,True,8,93.05512622359608,True
NRSN,True,True,True,True,True,True,True,8,93.02421432251415,True
BTSG,True,True,True,True,True,True,True,8,93.01391035548686,True
GLDM,True,True,True,True,True,True,True,8,93.00360638845956,True
IAUM,True,True,True,True,True,True,True,8,92.97269448737764,True
AAAU,True,True,True,True,True,True,True,8,92.96239052035034,True
SGOL,True,True,True,True,True,True,True,8,92.95208655332304,True
IAU,True,True,True,True,True,True,True,8,92.94178258629572,True
KT,True,True,True,True,True,True,True,8,92.93147861926842,True
BAR,True,True,True,True,True,True,True,8,92.9108706852138,True
OUNZ,True,True,True,True,True,True,True,8,92.89026275115918,True
GLD,True,True,True,True,True,True,True,8,92.8696548171046,True
SGDJ,True,True,True,True,True,True,True,8,92.84904688304998,True
CRWD,True,True,True,True,True,True,True,8,92.83874291602268,True
LI,True,True,True,True,True,True,True,8,92.81813498196806,True
REVG,True,True,True,True,True,True,True,8,92.80783101494076,True
EXEL,True,True,True,True,True,True,True,8,92.78722308088614,True
HURN,True,True,True,True,True,True,True,8,92.76661514683153,True
PHYS,True,True,True,True,True,True,True,8,92.75631117980424,True
BOSC,True,True,True,True,True,True,True,8,92.74600721277692,True
CKPT,True,True,True,True,True,True,True,8,92.73570324574962,True
FORTY,True,True,True,True,True,True,True,8,92.7253992787223,True
GVAL,True,True,True,True,True,True,True,8,92.6944873776404,True
RNW,True,True,True,True,True,True,True,8,92.65327150953117,True
ZTEK,True,True,True,True,True,True,True,8,92.62235960844926,True
EXEEZ,True,True,True,True,True,True,True,8,92.56053580628542,True
EQT,True,True,True,True,True,True,True,8,92.55023183925812,True
PFIX,True,True,True,True,True,True,True,8,92.5399278722308,True
EXEEW,True,True,True,True,True,True,True,8,92.52962390520352,True
TENX,True,True,True,True,True,True,True,8,92.4987120041216,True
HFFG,True,True,True,True,True,True,True,8,92.45749613601237,True
OCS,True,True,True,True,True,True,True,8,92.44719216898504,True
SSSS,True,True,True,True,True,True,True,8,92.43688820195776,True
KEP,True,True,True,True,True,True,True,8,92.41628026790312,True
EMX,True,True,True,True,True,True,True,8,92.39567233384854,True
IBM,True,True,True,True,True,True,True,8,92.3544564657393,True
FEP,True,True,True,True,True,True,True,8,92.3029366306028,True
EPSN,True,True,True,True,True,True,True,8,92.27202472952088,True
PBI,True,True,True,True,True,True,True,8,92.24111282843896,True
ACMR,True,True,True,True,True,True,True,8,92.23080886141165,True
ONIT,True,True,True,True,True,True,True,8,92.21020092735704,True
NEXN,True,True,True,True,True,True,True,8,92.19989696032972,True
CEG,True,True,True,True,True,True,True,8,92.1895929933024,True
ATYR,True,True,True,True,True,True,True,8,92.17928902627511,True
PERI,True,True,True,True,True,True,True,8,92.16898505924782,True
PODD,True,True,True,True,True,True,True,8,92.1483771251932,True
AHR,True,True,True,True,True,True,True,8,92.12776919113858,True
TTMI,True,True,True,True,True,True,True,8,92.107161257084,True
TURN,True,True,True,True,True,True,True,8,92.08655332302936,True
GXG,True,True,True,True,True,True,True,8,92.06594538897475,True
YSG,True,True,True,True,True,True,True,8,92.00412158681092,True
HERO,True,True,True,True,True,True,True,8,91.98351365275632,True
ESQ,True,True,True,True,True,True,True,8,91.93199381761978,True
ESPO,True,True,True,True,True,True,True,8,91.92168985059249,True
CCEC,True,True,True,True,True,True,True,8,91.91138588356516,True
CME,True,True,True,True,True,True,True,8,91.89077794951056,True
WRLD,True,True,True,True,True,True,True,8,91.88047398248324,True
DRI,True,True,True,True,True,True,True,8,91.81865018031942,True
DGICB,True,True,True,True,True,True,True,8,91.80834621329213,True
BBAR,True,True,True,True,True,True,True,8,91.7774343122102,True
WDH,True,True,True,True,True,True,True,8,91.75682637815558,True
WLDN,True,True,True,True,True,True,True,8,91.73621844410098,True
ERJ,True,True,True,True,True,True,True,8,91.72591447707369,True
RYAAY,True,True,True,True,True,True,True,8,91.68469860896444,True
RGLD,True,True,True,True,True,True,True,8,91.66409067490984,True
NERD,True,True,True,True,True,True,True,8,91.65378670788252,True
AMPL,True,True,True,True,True,True,True,8,91.63317877382792,True
APH,True,True,True,True,True,True,True,8,91.61257083977333,True
ZS,True,True,True,True,True,True,True,8,91.602266872746,True
AXON,True,True,True,True,True,True,True,8,91.5919629057187,True
NTGR,True,True,True,True,True,True,True,8,91.55074703760948,True
FOSLL,True,True,True,True,True,True,True,8,91.54044307058216,True
AR,True,True,True,True,True,True,True,8,91.53013910355486,True
WWD,True,True,True,True,True,True,True,8,91.48892323544564,True
SKWD,True,True,True,True,True,True,True,8,91.46831530139104,True
ESE,True,True,True,True,True,True,True,8,91.45801133436372,True
AZO,True,True,True,True,True,True,True,8,91.44770736733643,True
SXT,True,True,True,True,True,True,True,8,91.4270994332818,True
LEU,True,True,True,True,True,True,True,8,91.3961875321999,True
PAC,True,True,True,True,True,True,True,8,91.3858835651726,True
LZ,True,True,True,True,True,True,True,8,91.36527563111798,True
EQX,True,True,True,True,True,True,True,8,91.35497166409068,True
FWONA,True,True,True,True,True,True,True,8,91.31375579598144,True
GILD,True,True,True,True,True,True,True,8,91.30345182895417,True
NATH,True,True,True,True,True,True,True,8,91.25193199381762,True
CCB,True,True,True,True,True,True,True,8,91.231324059763,True
FOXA,True,True,True,True,True,True,True,8,91.2210200927357,True
IDT,True,True,True,True,True,True,True,8,91.2107161257084,True
STN,True,True,True,True,True,True,True,8,91.17980422462648,True
FWONK,True,True,True,True,True,True,True,8,91.16950025759918,True
BROG,True,True,True,True,True,True,True,8,91.14889232354456,True
PHX,True,True,True,True,True,True,True,8,91.13858835651726,True
BTI,True,True,True,True,True,True,True,8,91.07676455435345,True
TRI,True,True,True,True,True,True,True,8,91.0149407521896,True
SRBK,True,True,True,True,True,True,True,8,90.97372488408038,True
GSIB,True,True,True,True,True,True,True,8,90.96342091705306,True
CTVA,True,True,True,True,True,True,True,8,90.95311695002576,True
GDE,True,True,True,True,True,True,True,8,90.93250901597116,True
EHC,True,True,True,True,True,True,True,8,90.92220504894384,True
KTEC,True,True,True,True,True,True,True,8,90.90159711488924,True
LOGC,True,True,True,True,True,True,True,8,90.89129314786192,True
MT,True,True,True,True,True,True,True,8,90.88098918083465,True
RSG,True,True,True,True,True,True,True,8,90.8706852138073,True
KGRN,True,True,True,True,True,True,True,8,90.78825347758888,True
TPB,True,True,True,True,True,True,True,8,90.76764554353426,True
CEF,True,True,True,True,True,True,True,8,90.75734157650696,True
CBNK,True,True,True,True,True,True,True,8,90.73673364245236,True
WRB,True,True,True,True,True,True,True,8,90.72642967542504,True
UCYB,True,True,True,True,True,True,True,8,90.70582174137044,True
UAE,True,True,True,True,True,True,True,8,90.68521380731582,True
USG,True,True,True,True,True,True,True,8,90.6749098402885,True
LPLA,True,True,True,True,True,True,True,8,90.6646058732612,True
CIEN,True,True,True,True,True,True,True,8,90.6543019062339,True
COR,True,True,True,True,True,True,True,8,90.6439979392066,True
AM,True,True,True,True,True,True,True,8,90.63369397217927,True
JEQ,True,True,True,True,True,True,True,8,90.62339000515198,True
LOPE,True,True,True,True,True,True,True,8,90.58217413704276,True
GLTR,True,True,True,True,True,True,True,8,90.57187017001546,True
DRS,True,True,True,True,True,True,True,8,90.56156620298816,True
CRPT,True,True,True,True,True,True,True,8,90.49974240082432,True
NOK,True,True,True,True,True,True,True,8,90.47913446676972,True
TPC,True,True,True,True,True,True,True,8,90.4585265327151,True
T,True,True,True,True,True,True,True,8,90.38639876352396,True
BTRN,True,True,True,True,True,True,True,8,90.36579082946936,True
NC,True,True,True,True,True,True,True,8,90.34518289541474,True
CVNA,True,True,True,True,True,True,True,8,90.33487892838744,True
TG,True,True,True,True,True,True,True,8,90.32457496136011,True
FFIV,True,True,True,True,True,True,True,8,90.2936630602782,True
JOYY,True,True,True,True,True,True,True,8,90.2730551262236,True
BKGI,True,True,True,True,True,True,True,8,90.26275115919628,True
ESP,True,True,True,True,True,True,True,8,90.22153529108708,True
SGI,True,True,True,True,True,True,True,8,90.20092735703246,True
BJRI,True,True,True,True,True,True,True,8,90.19062339000516,True
HDMV,True,True,True,True,True,True,True,8,90.18031942297785,True
TXNM,True,True,True,True,True,True,True,8,90.15971148892324,True
EXE,True,True,True,True,True,True,True,8,90.14940752189592,True
FOX,True,True,True,True,True,True,True,8,90.13910355486864,True
AADR,True,True,True,True,True,True,True,8,90.12879958784131,True
IDMO,True,True,True,True,True,True,True,8,90.0978876867594,True
TWLO,True,True,True,True,True,True,True,8,90.0875837197321,True
GAMR,True,True,True,True,True,True,True,8,90.06697578567749,True
DEFI,True,True,True,True,True,True,True,8,90.05667181865019,True
BLX,True,True,True,True,True,True,True,8,90.04636785162288,True
CSGS,True,True,True,True,True,True,True,8,89.98454404945903,True
BTSGU,True,True,True,True,True,True,True,8,89.96393611540444,True
BRRR,True,True,True,True,True,True,True,8,89.94332818134983,True
DASH,True,True,True,True,True,True,True,8,89.9124162802679,True
IBIT,True,True,True,True,True,True,True,8,89.90211231324061,True
PSMT,True,True,True,True,True,True,True,8,89.89180834621328,True
MAG,True,True,True,True,True,True,True,8,89.88150437918598,True
BITB,True,True,True,True,True,True,True,8,89.87120041215869,True
ARKB,True,True,True,True,True,True,True,8,89.86089644513137,True
EZBC,True,True,True,True,True,True,True,8,89.84028851107676,True
FBTC,True,True,True,True,True,True,True,8,89.81968057702215,True
MNST,True,True,True,True,True,True,True,8,89.80937660999486,True
AFK,True,True,True,True,True,True,True,8,89.79907264296754,True
UVE,True,True,True,True,True,True,True,8,89.78876867594023,True
HODL,True,True,True,True,True,True,True,8,89.76816074188562,True
BTCW,True,True,True,True,True,True,True,8,89.74755280783101,True
LOMA,True,True,True,True,True,True,True,8,89.7372488408037,True
AER,True,True,True,True,True,True,True,8,89.7269448737764,True
JOF,True,True,True,True,True,True,True,8,89.7063369397218,True
BTCO,True,True,True,True,True,True,True,8,89.69603297269448,True
FUTU,True,True,True,True,True,True,True,8,89.68572900566718,True
SPR,True,True,True,True,True,True,True,8,89.66512107161257,True
GBTC,True,True,True,True,True,True,True,8,89.5311695002576,True
EPR,True,True,True,True,True,True,True,8,89.47964966512107,True
SLVP,True,True,True,True,True,True,True,8,89.46934569809376,True
CW,True,True,True,True,True,True,True,8,89.45904173106646,True
PIZ,True,True,True,True,True,True,True,8,89.43843379701185,True
TMV,True,True,True,True,True,True,True,8,89.42812982998454,True
GPOR,True,True,True,True,True,True,True,8,89.41782586295723,True
MUFG,True,True,True,True,True,True,True,8,89.39721792890263,True
PAYC,True,True,True,True,True,True,True,8,89.38691396187532,True
