date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2026-02-26,-0.16,-0.14,,,yfinance_earnings_dates:ACRS,ACRS
2025-11-06,-0.12,-0.14,,,yfinance_earnings_dates:ACRS,ACRS
2025-08-07,-0.13,-0.13,,,yfinance_earnings_dates:ACRS,ACRS
2025-05-08,-0.12,-0.12,,,yfinance_earnings_dates:ACRS,ACRS
