date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2026-03-19,-0.15,-0.03,,,yfinance_earnings_dates:ACCS,ACCS
2025-11-12,0.2,0.15,,,yfinance_earnings_dates:ACCS,ACCS
2025-08-12,-0.12,-0.12,,,yfinance_earnings_dates:ACCS,ACCS
2025-03-25,0.21,0.23,,,yfinance_earnings_dates:ACCS,ACCS
