date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2026-02-05,1.32,1.28,,,yfinance_earnings_dates:AAMI,AAMI
2025-10-30,0.76,0.76,,,yfinance_earnings_dates:AAMI,AAMI
2025-07-31,0.64,0.53,,,yfinance_earnings_dates:AAMI,AAMI
2025-05-01,0.54,0.49,,,yfinance_earnings_dates:AAMI,AAMI
