date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2026-04-16,1.15,1.15,,,yfinance_earnings_dates:ABT,ABT
2026-01-22,1.5,1.49,,,yfinance_earnings_dates:ABT,ABT
2025-10-15,1.3,1.3,,,yfinance_earnings_dates:ABT,ABT
2025-07-17,1.26,1.26,,,yfinance_earnings_dates:ABT,ABT
