date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2026-03-23,-1.18,-1.04,,,yfinance_earnings_dates:ABVX,ABVX
2025-12-15,-2.47,-0.79,,,yfinance_earnings_dates:ABVX,ABVX
2025-09-08,-0.89,-0.95,,,yfinance_earnings_dates:ABVX,ABVX
2025-06-02,-0.95,-0.76,,,yfinance_earnings_dates:ABVX,ABVX
