date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2026-02-26,-0.01,-0.11,,,yfinance_earnings_dates:AAOI,AAOI
2025-11-06,-0.28,-0.09,,,yfinance_earnings_dates:AAOI,AAOI
2025-08-07,-0.16,-0.07,,,yfinance_earnings_dates:AAOI,AAOI
2025-05-08,-0.02,-0.04,,,yfinance_earnings_dates:AAOI,AAOI
