date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2026-03-24,-0.23,-0.17,,,yfinance_earnings_dates:ABSI,ABSI
2025-11-12,-0.2,-0.21,,,yfinance_earnings_dates:ABSI,ABSI
2025-08-12,-0.24,-0.21,,,yfinance_earnings_dates:ABSI,ABSI
2025-05-13,-0.21,-0.22,,,yfinance_earnings_dates:ABSI,ABSI
