date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2026-03-02,0.39,0.46,,,yfinance_earnings_dates:AAON,AAON
2025-11-06,0.37,0.32,,,yfinance_earnings_dates:AAON,AAON
2025-08-11,0.19,0.34,,,yfinance_earnings_dates:AAON,AAON
2025-04-30,0.37,0.24,,,yfinance_earnings_dates:AAON,AAON
