date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2026-02-12,0.05,0.05,,,yfinance_earnings_dates:ABEV,ABEV
2025-10-30,0.04,0.04,,,yfinance_earnings_dates:ABEV,ABEV
2025-07-31,0.03,0.04,,,yfinance_earnings_dates:ABEV,ABEV
2025-05-08,0.04,0.04,,,yfinance_earnings_dates:ABEV,ABEV
