symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,cond8,bars,tv_median20,distance_to_52w_high,met_count,close,volume,date,rs_score,rs_benchmark,recommended_rs_pass,recommended_distance_to_high_pass,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,fetch_status,unavailable_reason,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count,market,recent_data_quality_pass,trend_template_lite_pass,pattern_pre_gate_pass,pattern_pre_gate_reason,pattern_market_threshold,vcp_detected,vcp_confidence,vcp_confidence_level,vcp_state_detail,vcp_state_bucket,vcp_pattern_start,vcp_pattern_end,vcp_pivot_price,vcp_invalidation_price,vcp_breakout_date,vcp_breakout_price,vcp_breakout_volume,vcp_volume_multiple,vcp_distance_to_pivot_pct,vcp_extended,vcp_dimensional_scores,vcp_metrics,vcp_pivots,cup_handle_detected,cup_handle_confidence,cup_handle_confidence_level,cup_handle_state_detail,cup_handle_state_bucket,cup_handle_pattern_start,cup_handle_pattern_end,cup_handle_pivot_price,cup_handle_invalidation_price,cup_handle_breakout_date,cup_handle_breakout_price,cup_handle_breakout_volume,cup_handle_volume_multiple,cup_handle_distance_to_pivot_pct,cup_handle_extended,cup_handle_dimensional_scores,cup_handle_metrics,cup_handle_pivots,has_forming_pattern,has_completed_pattern,has_recent_breakout_pattern,has_failed_pattern,pattern_included,pattern_stage_summary,max_pattern_confidence,pattern_count,tv_median20_pctile,leader_score_component,pattern_quality_score_component,tightness_dryup_score_component,breakout_readiness_score_component,actual_data_pattern_priority_score,actionable_pattern_pass
000150,True,True,True,True,True,True,True,True,330,91284899000.0,0.0560681334279631,7,1330000.0,67468.0,2026-04-17,94.0,KOSPI,True,True,7,94.0,000150.KS,3,complete,,False,90.0,37.5,127.5,10,kr,True,True,True,passed,3302093240.0,True,0.743,Medium,FORMING_VCP,FORMING,2025-12-05,2026-04-17,866000.0,735000.0,,,,,0.535796766743649,False,"{'technical_quality': 0.9131, 'volume_confirmation': 0.5, 'temporal_validity': 0.5083, 'market_context': 0.9957}","{'contractions': 2, 'depths_pct': [0.2183, 0.1513], 'contraction_bars': [10, 9], 'recovery_bars': [3, 10], 'prior_run_up_pct': 1.0064102564102564, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.21362586605080833, 'volume_ratio_last10_vs_first_half': 0.6150631650004822, 'natr_ratio_last10_vs_first10': 1.4983474723024133, 'range_ratio_last10_vs_first10': 1.284613969153033}","[{'pivot_index': 241, 'pivot_date': '2025-12-05', 'pivot_type': 'H', 'pivot_price': 939000.0, 'prominence_pct': 0.1118, 'source_window': 7}, {'pivot_index': 251, 'pivot_date': '2025-12-19', 'pivot_type': 'L', 'pivot_price': 734000.0, 'prominence_pct': 0.1524, 'source_window': 7}, {'pivot_index': 254, 'pivot_date': '2025-12-24', 'pivot_type': 'H', 'pivot_price': 866000.0, 'prominence_pct': 0.1524, 'source_window': 7}, {'pivot_index': 263, 'pivot_date': '2026-01-09', 'pivot_type': 'L', 'pivot_price': 735000.0, 'prominence_pct': 0.1363, 'source_window': 7}, {'pivot_index': 273, 'pivot_date': '2026-01-23', 'pivot_type': 'H', 'pivot_price': 958000.0, 'prominence_pct': 0.1555, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.743,1,90.0,24.1,27.71,2.5,9.81,64.12,False
000670,True,True,True,True,True,True,True,True,330,1991891650.0,0.0900270867847848,7,65200.0,48748.0,2026-04-17,76.0,KOSPI,True,True,7,76.0,000670.KS,5,complete,,False,40.0,87.5,127.5,12,kr,True,True,False,liquidity_below_market_threshold,3302093240.0,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,40.0,20.65,0.0,0.0,0.0,20.65,False
001340,True,True,True,True,True,True,True,True,330,1623042315.0,0.0196801968019679,7,7970.0,2914578.0,2026-04-17,72.0,KOSPI,True,True,7,72.0,001340.KS,2,complete,,False,35.0,17.5,52.5,9,kr,True,True,False,liquidity_below_market_threshold,3302093240.0,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,35.0,20.11,0.0,0.0,0.0,20.11,False
001465,True,True,True,True,True,True,True,True,330,43488550.0,0.0675287356321838,7,32450.0,1660.0,2026-04-17,84.0,KOSPI,True,True,7,84.0,001465.KS,5,complete,,False,60.0,87.5,147.5,12,kr,True,True,False,liquidity_below_market_threshold,3302093240.0,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,5.0,20.04,0.0,0.0,0.0,20.04,False
001080,True,True,True,True,True,True,True,True,330,181852755.0,0.1507293354943274,7,5240.0,22695.0,2026-04-17,77.0,KOSPI,True,False,7,77.0,001080.KS,3,complete,,False,45.0,37.5,82.5,10,kr,False,True,False,recent_data_quality_failed,3302093240.0,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,20.0,19.97,0.0,0.0,0.0,19.97,False
000725,True,True,True,True,True,True,True,True,330,966157050.0,0.0988235294117647,7,76600.0,9951.0,2026-04-17,70.0,KOSPI,True,True,7,70.0,000725.KS,4,complete,,False,25.0,67.5,92.5,11,kr,True,True,False,liquidity_below_market_threshold,3302093240.0,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,30.0,19.75,0.0,0.0,0.0,19.75,False
001390,True,True,True,True,True,True,True,False,330,3287073900.0,0.0424143556280587,7,5870.0,699240.0,2026-04-17,59.0,KOSPI,False,True,7,59.0,001390.KS,2,complete,,False,15.0,17.5,32.5,9,kr,True,True,False,liquidity_below_market_threshold,3302093240.0,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,45.0,19.35,0.0,0.0,0.0,19.35,False
001275,True,True,True,True,True,True,True,True,330,107789450.0,0.1183574879227052,7,36500.0,2687.0,2026-04-17,71.0,KOSPI,True,True,7,71.0,001275.KS,4,complete,,False,30.0,67.5,97.5,11,kr,True,True,False,liquidity_below_market_threshold,3302093240.0,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,15.0,19.27,0.0,0.0,0.0,19.27,False
000430,True,True,True,True,True,True,True,False,330,557890052.5,0.029475982532751,7,4445.0,198441.0,2026-04-17,50.0,KOSPI,False,True,7,50.0,000430.KS,4,complete,,False,5.0,67.5,72.5,11,kr,True,True,False,liquidity_below_market_threshold,3302093240.0,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,25.0,17.81,0.0,0.0,0.0,17.81,False
001560,True,True,True,True,True,True,True,False,330,62449530.0,0.1116279069767441,7,11460.0,2906.0,2026-04-17,54.0,KOSPI,False,True,7,54.0,001560.KS,1,complete,,False,10.0,7.5,17.5,8,kr,True,True,False,liquidity_below_market_threshold,3302093240.0,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,10.0,17.6,0.0,0.0,0.0,17.6,False
