symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,cond8,bars,tv_median20,distance_to_52w_high,met_count,close,volume,date,rs_score,rs_benchmark,recommended_rs_pass,recommended_distance_to_high_pass,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,fetch_status,unavailable_reason,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count
000660,True,True,True,True,True,True,True,True,330,4291682824000.0,0.0383631713554987,7,1128000.0,3805092.0,2026-04-17,98.0,KOSPI,True,True,7,98.0,000660.KS,6,complete,,False,100.0,97.5,197.5,13
000880,True,True,True,True,True,True,True,True,330,29502494600.0,0.1138047138047138,7,131600.0,223542.0,2026-04-17,83.0,KOSPI,True,True,7,83.0,000880.KS,6,complete,,False,55.00000000000001,97.5,152.5,13
001465,True,True,True,True,True,True,True,True,330,43488550.0,0.0675287356321838,7,32450.0,1660.0,2026-04-17,84.0,KOSPI,True,True,7,84.0,001465.KS,5,complete,,False,60.0,87.5,147.5,12
000670,True,True,True,True,True,True,True,True,330,1991891650.0,0.0900270867847848,7,65200.0,48748.0,2026-04-17,76.0,KOSPI,True,True,7,76.0,000670.KS,5,complete,,False,40.0,87.5,127.5,12
000500,True,True,True,True,True,True,True,True,330,3362170600.0,0.027170311464546,7,146800.0,131065.0,2026-04-17,91.0,KOSPI,True,True,7,91.0,000500.KS,4,complete,,False,80.0,67.5,147.5,11
001440,True,True,True,True,True,True,True,True,330,71860432500.0,0.0796252927400468,7,39300.0,9342506.0,2026-04-17,90.0,KOSPI,True,True,7,90.0,001440.KS,4,complete,,False,75.0,67.5,142.5,11
000990,True,True,True,True,True,True,True,True,330,33898454100.0,0.0581497797356828,7,106900.0,424678.0,2026-04-17,89.0,KOSPI,True,True,7,89.0,000990.KS,4,complete,,False,70.0,67.5,137.5,11
001275,True,True,True,True,True,True,True,True,330,107789450.0,0.1183574879227052,7,36500.0,2687.0,2026-04-17,71.0,KOSPI,True,True,7,71.0,001275.KS,4,complete,,False,30.0,67.5,97.5,11
000725,True,True,True,True,True,True,True,True,330,966157050.0,0.0988235294117647,7,76600.0,9951.0,2026-04-17,70.0,KOSPI,True,True,7,70.0,000725.KS,4,complete,,False,25.0,67.5,92.5,11
000430,True,True,True,True,True,True,True,False,330,557890052.5,0.029475982532751,7,4445.0,198441.0,2026-04-17,50.0,KOSPI,False,True,7,50.0,000430.KS,4,complete,,False,5.0,67.5,72.5,11
000720,True,True,True,True,True,True,True,True,330,190279300400.0,0.1078629032258065,7,177000.0,688673.0,2026-04-17,96.0,KOSPI,True,True,7,96.0,000720.KS,3,complete,,False,95.0,37.5,132.5,10
000150,True,True,True,True,True,True,True,True,330,91284899000.0,0.0560681334279631,7,1330000.0,67468.0,2026-04-17,94.0,KOSPI,True,True,7,94.0,000150.KS,3,complete,,False,90.0,37.5,127.5,10
000155,True,True,True,True,True,True,True,True,330,8055596500.0,0.1601866251944012,7,540000.0,12160.0,2026-04-17,88.0,KOSPI,True,False,7,88.0,000155.KS,3,complete,,False,65.0,37.5,102.5,10
001120,True,True,True,True,True,True,True,True,330,9907687350.0,0.0908256880733945,7,49550.0,143124.0,2026-04-17,82.0,KOSPI,True,True,7,82.0,001120.KS,3,complete,,False,50.0,37.5,87.5,10
001080,True,True,True,True,True,True,True,True,330,181852755.0,0.1507293354943274,7,5240.0,22695.0,2026-04-17,77.0,KOSPI,True,False,7,77.0,001080.KS,3,complete,,False,45.0,37.5,82.5,10
001040,True,True,True,True,True,True,True,False,330,22197648900.0,0.0872340425531914,7,214500.0,82531.0,2026-04-17,61.0,KOSPI,False,True,7,61.0,001040.KS,3,complete,,False,20.0,37.5,57.5,10
001340,True,True,True,True,True,True,True,True,330,1623042315.0,0.0196801968019679,7,7970.0,2914578.0,2026-04-17,72.0,KOSPI,True,True,7,72.0,001340.KS,2,complete,,False,35.0,17.5,52.5,9
001390,True,True,True,True,True,True,True,False,330,3287073900.0,0.0424143556280587,7,5870.0,699240.0,2026-04-17,59.0,KOSPI,False,True,7,59.0,001390.KS,2,complete,,False,15.0,17.5,32.5,9
001430,True,True,True,True,True,True,True,True,330,15449589300.0,0.188108108108108,7,75100.0,406696.0,2026-04-17,92.0,KOSPI,True,False,7,92.0,001430.KS,1,complete,,False,85.0,7.5,92.5,8
001560,True,True,True,True,True,True,True,False,330,62449530.0,0.1116279069767441,7,11460.0,2906.0,2026-04-17,54.0,KOSPI,False,True,7,54.0,001560.KS,1,complete,,False,10.0,7.5,17.5,8
