symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,cond8,bars,tv_median20,distance_to_52w_high,met_count,close,volume,date,rs_score,rs_benchmark,recommended_rs_pass,recommended_distance_to_high_pass
126340,True,True,True,True,True,True,True,True,297,15588758750.0,0.05437499999999995,7,151300.0,137882.0,2026-03-13,98.97,KOSPI,True,True
099320,True,True,True,True,True,True,True,True,296,48779749900.0,0.13303571428571426,7,194200.0,203711.0,2026-03-13,98.93,KOSPI,True,True
012210,True,True,True,True,True,True,True,True,296,11704768800.0,0.17410071942446048,7,17220.0,548919.0,2026-03-13,98.89,KOSPI,True,False
127120,True,True,True,True,True,True,True,True,297,10487354675.0,0.03009259259259256,7,41900.0,359629.0,2026-03-13,98.77,KOSPI,True,True
218410,True,True,True,True,True,True,True,True,297,44851996250.0,0.09787234042553195,7,84800.0,875415.0,2026-03-13,98.73,KOSPI,True,True
058610,True,True,True,True,True,True,True,True,296,63183762100.0,0.21363910681955345,7,130300.0,263565.0,2026-03-13,98.65,KOSPI,True,False
240810,True,True,True,True,True,True,True,True,297,89116453600.0,0.1678321678321678,7,119000.0,503211.0,2026-03-13,98.56,KOSPI,True,False
189300,True,True,True,True,True,True,True,True,297,28832578500.0,0.04016064257028118,7,143400.0,183662.0,2026-03-13,98.48,KOSPI,True,True
272210,True,True,True,True,True,True,True,True,296,294622049000.0,0.2152173913043478,7,144400.0,1667821.0,2026-03-13,98.44,KOSPI,True,False
047040,True,True,True,True,True,True,True,True,296,170809977020.0,0.09077490774907748,7,12320.0,86732319.0,2026-03-13,98.4,KOSPI,True,True
138080,True,True,True,True,True,True,True,True,297,10007936290.0,0.046542553191489366,7,35850.0,2959949.0,2026-03-13,97.99,KOSPI,True,True
100790,True,True,True,True,True,True,True,True,297,41058594300.0,0.19854280510018218,7,22000.0,866335.0,2026-03-13,97.95,KOSPI,True,False
006805,True,True,True,True,True,True,True,True,296,12347751239.164062,0.18896321070234112,7,24250.0,168354.0,2026-03-13,97.91,KOSPI,True,False
234340,True,True,True,True,True,True,True,True,297,52024394925.0,0.0466257668711656,7,38850.0,1389704.0,2026-03-13,97.87,KOSPI,True,True
042700,True,True,True,True,True,True,True,True,296,343370612500.0,0.08941877794336806,7,305500.0,873319.0,2026-03-13,97.83,KOSPI,True,True
006910,True,True,True,True,True,True,True,True,296,103305872510.0,0.12235649546827798,7,11620.0,15484294.0,2026-03-13,97.78,KOSPI,True,True
056090,True,True,True,True,True,True,True,True,296,15793770205.0,0.12376933895921238,7,3115.0,4734106.0,2026-03-13,97.74,KOSPI,True,True
001510,True,True,True,True,True,True,True,True,296,93193247342.5,0.24533898305084745,7,1781.0,20756175.0,2026-03-13,97.7,KOSPI,True,False
077360,True,True,True,True,True,True,True,True,296,25957428475.0,0.06333333333333335,7,14050.0,1328318.0,2026-03-13,97.66,KOSPI,True,True
048410,True,True,True,True,True,True,True,True,296,92517788450.0,0.22372093023255812,7,16690.0,6929919.0,2026-03-13,97.62,KOSPI,True,False
298040,True,True,True,True,True,True,True,True,296,121609142000.0,0.11832709962597754,7,2593000.0,42955.0,2026-03-13,97.58,KOSPI,True,True
000720,True,True,True,True,True,True,True,True,296,231976745250.0,0.07066139061616727,7,164400.0,2710670.0,2026-03-13,97.54,KOSPI,True,True
040160,True,True,True,True,True,True,True,True,296,1328074500.0,0.010773751224289918,7,10100.0,278454.0,2026-03-13,97.41,KOSPI,True,True
001430,True,True,True,True,True,True,True,True,296,18892472250.0,0.23783783783783785,7,70500.0,263643.0,2026-03-13,97.37,KOSPI,True,False
083650,True,True,True,True,True,True,True,True,296,62875100400.0,0.09281961471103328,7,103600.0,836036.0,2026-03-13,97.33,KOSPI,True,True
080580,True,True,True,True,True,True,True,True,296,13853928180.0,0.08878048780487802,7,18680.0,563630.0,2026-03-13,97.29,KOSPI,True,True
005090,True,True,True,True,True,True,True,True,296,14259058275.0,0.039453717754172946,7,63300.0,306463.0,2026-03-13,97.21,KOSPI,True,True
214370,True,True,True,True,True,True,True,True,297,19478486300.0,0.22626788036410928,7,119000.0,119889.0,2026-03-13,97.17,KOSPI,True,False
027360,True,True,True,True,True,True,True,True,296,27768785840.0,0.07906976744186045,7,5940.0,5906259.0,2026-03-13,97.13,KOSPI,True,True
031980,True,True,True,True,True,True,True,True,296,30372101550.0,0.20433436532507743,7,102800.0,242724.0,2026-03-13,97.09,KOSPI,True,False
187790,True,True,True,True,True,True,True,True,296,1771664045.0,0.10799999999999998,7,4460.0,425367.0,2026-03-13,97.05,KOSPI,True,True
046120,True,True,True,True,True,True,True,True,296,18943230955.0,0.05145413870246085,7,8480.0,19344981.0,2026-03-13,97.0,KOSPI,True,True
095340,True,True,True,True,True,True,True,True,296,40934938950.0,0.13364485981308416,7,185400.0,220168.0,2026-03-13,96.96,KOSPI,True,True
080220,True,True,True,True,True,True,True,True,296,163956609800.0,0.1972477064220184,7,43750.0,2465497.0,2026-03-13,96.92,KOSPI,True,False
171090,True,True,True,True,True,True,True,True,297,28142745000.0,0.1875,7,117000.0,144009.0,2026-03-13,96.88,KOSPI,True,False
089970,True,True,True,True,True,True,True,True,296,22681407425.0,0.135195530726257,7,38700.0,194518.0,2026-03-13,96.72,KOSPI,True,True
064850,True,True,True,True,True,True,True,True,296,3650676410.0,0.1770623742454729,7,20450.0,130226.0,2026-03-13,96.68,KOSPI,True,False
226950,True,True,True,True,True,True,True,True,297,69126603800.0,0.09677419354838712,7,196000.0,445388.0,2026-03-13,96.64,KOSPI,True,True
047770,True,True,True,True,True,True,True,True,296,12531220000.0,0.12583892617449666,7,5210.0,2356436.0,2026-03-13,96.59,KOSPI,True,True
105840,True,True,True,True,True,True,True,True,296,25079684600.0,0.06146179401993357,7,28250.0,1940377.0,2026-03-13,96.55,KOSPI,True,True
089890,True,True,True,True,True,True,True,True,296,5016660425.0,0.11503067484662577,7,28850.0,822517.0,2026-03-13,96.47,KOSPI,True,True
088130,True,True,True,True,True,True,True,True,296,6443809300.0,0.2301724137931035,7,8930.0,358036.0,2026-03-13,96.43,KOSPI,True,False
278470,True,True,True,True,True,True,True,True,296,123825611250.0,0.012968299711815567,7,342500.0,422239.0,2026-03-13,96.39,KOSPI,True,True
290550,True,True,True,True,True,True,True,True,297,11836801580.0,0.0683417085427136,7,18540.0,611209.0,2026-03-13,96.35,KOSPI,True,True
033240,True,True,True,True,True,True,True,True,296,12830778150.0,0.13528138528138534,7,39950.0,172425.0,2026-03-13,96.31,KOSPI,True,True
019210,True,True,True,True,True,True,True,True,296,9025604855.0,0.02887323943661968,7,13790.0,4403319.0,2026-03-13,96.27,KOSPI,True,True
117670,True,True,True,True,True,True,True,True,296,663243050.0,0.026066350710900466,7,20550.0,63566.0,2026-03-13,96.22,KOSPI,True,True
084370,True,True,True,True,True,True,True,True,296,38911552000.0,0.20691906005221927,7,121500.0,233855.0,2026-03-13,96.18,KOSPI,True,False
091230,True,True,True,True,True,True,True,True,297,48102135360.0,0.09313551815766163,7,102385.0,306648.0,2026-03-13,96.14,KOSPI,True,True
052020,True,True,True,True,True,True,True,True,296,3754719850.0,0.024324324324324298,7,18050.0,1852892.0,2026-03-13,96.1,KOSPI,True,True
196450,True,True,True,True,True,True,True,True,297,450964376.5,0.0,7,1840.0,6726775.0,2026-03-13,96.06,KOSPI,True,True
092870,True,True,True,True,True,True,True,True,296,14532283500.0,0.1376811594202898,7,29750.0,243536.0,2026-03-13,96.02,KOSPI,True,True
091160,True,True,True,True,True,True,True,True,297,443010714195.0,0.10078849721706862,7,96935.0,3419640.0,2026-03-13,95.94,KOSPI,True,True
089230,True,True,True,True,True,True,True,True,296,716916945.0,0.0,7,2230.0,4091110.0,2026-03-13,95.9,KOSPI,True,True
097230,True,True,True,True,True,True,True,True,296,36309626400.0,0.2168850072780204,7,26900.0,6844981.0,2026-03-13,95.86,KOSPI,True,False
010120,True,True,True,True,True,True,True,True,296,111628194500.0,0.09344660194174759,7,747000.0,128193.0,2026-03-13,95.77,KOSPI,True,True
180400,True,True,True,True,True,True,True,True,297,1464020915.0,0.15719696969696972,7,4450.0,244863.0,2026-03-13,95.73,KOSPI,True,False
095610,True,True,True,True,True,True,True,True,296,26526950750.0,0.20268620268620263,7,65300.0,328954.0,2026-03-13,95.69,KOSPI,True,False
009150,True,True,True,True,True,True,True,True,296,392047865250.0,0.15506329113924056,7,400500.0,394009.0,2026-03-13,95.61,KOSPI,True,False
131290,True,True,True,True,True,True,True,True,297,11149464750.0,0.0483437779767234,7,106300.0,115504.0,2026-03-13,95.53,KOSPI,True,True
005935,True,True,True,True,True,True,True,True,296,693159400900.0,0.10733333333333328,7,133900.0,3169002.0,2026-03-13,95.49,KOSPI,True,True
039490,True,True,True,True,True,True,True,True,296,74327512750.0,0.17021276595744683,7,429000.0,99857.0,2026-03-13,95.45,KOSPI,True,False
086520,True,True,True,True,True,True,True,True,296,440795915350.0,0.20789473684210524,7,150500.0,1443712.0,2026-03-13,95.4,KOSPI,True,False
058470,True,True,True,True,True,True,True,True,296,105761449300.0,0.11466458658346335,7,113500.0,676107.0,2026-03-13,95.36,KOSPI,True,True
065660,True,True,True,True,True,True,True,True,296,1022377100.0,0.07281553398058249,7,57300.0,109337.0,2026-03-13,95.28,KOSPI,True,True
102970,True,True,True,True,True,True,True,True,297,172741651575.0,0.16339047019971698,7,26600.0,2900391.0,2026-03-13,95.24,KOSPI,True,False
052690,True,True,True,True,True,True,True,True,296,69510516500.0,0.07447916666666665,7,177700.0,942856.0,2026-03-13,95.2,KOSPI,True,True
139260,True,True,True,True,True,True,True,True,297,49152093210.0,0.16921790920014623,7,79510.0,390173.0,2026-03-13,95.16,KOSPI,True,False
032500,True,True,True,True,True,True,True,True,296,5620345830.0,0.04347826086956519,7,26400.0,1032236.0,2026-03-13,95.12,KOSPI,True,True
034020,True,True,True,True,True,True,True,True,296,615061218500.0,0.033575317604355726,7,106500.0,9895484.0,2026-03-13,95.08,KOSPI,True,True
005380,True,True,True,True,True,True,True,True,296,923579490000.0,0.24745269286754001,7,517000.0,1054269.0,2026-03-13,94.99,KOSPI,True,False
036930,True,True,True,True,True,True,True,True,296,85845512050.0,0.11036339165545084,7,66100.0,1013636.0,2026-03-13,94.95,KOSPI,True,True
200710,True,True,True,True,True,True,True,True,297,11327838800.0,0.0410821643286573,7,47850.0,225071.0,2026-03-13,94.87,KOSPI,True,True
006920,True,True,True,True,True,True,True,True,296,4561557410.0,0.15727391874180863,7,6430.0,530259.0,2026-03-13,94.83,KOSPI,True,False
277810,True,True,True,True,True,True,True,True,297,170978800000.0,0.19593147751606,7,751000.0,335822.0,2026-03-13,94.79,KOSPI,True,False
157500,True,True,True,True,True,True,True,True,297,59526290922.5,0.1594036697247706,7,18325.0,1762402.0,2026-03-13,94.75,KOSPI,True,False
037350,True,True,True,True,True,True,True,True,296,4775989730.0,0.1962962962962963,7,10850.0,328743.0,2026-03-13,94.71,KOSPI,True,False
289080,True,True,True,True,True,True,True,True,297,8351817480.0,0.22333333333333338,7,3495.0,679577.0,2026-03-13,94.67,KOSPI,True,False
039030,True,True,True,True,True,True,True,True,296,57346029500.0,0.12566560170394037,7,410500.0,105973.0,2026-03-13,94.62,KOSPI,True,True
266370,True,True,True,True,True,True,True,True,297,1612877952.5,0.14200298953662183,7,43050.0,18173.0,2026-03-13,94.58,KOSPI,True,True
064760,True,True,True,True,True,True,True,True,296,23477904500.0,0.11259541984732824,7,232500.0,112023.0,2026-03-13,94.54,KOSPI,True,True
292150,True,True,True,True,True,True,True,True,297,110441733615.0,0.1535399488200171,7,29770.0,3099929.0,2026-03-13,94.5,KOSPI,True,False
067310,True,True,True,True,True,True,True,True,296,60952015125.0,0.19873417721518982,7,31650.0,1053768.0,2026-03-13,94.46,KOSPI,True,False
101490,True,True,True,True,True,True,True,True,297,26216225200.0,0.1962790697674418,7,86400.0,221302.0,2026-03-13,94.42,KOSPI,True,False
009155,True,True,True,True,True,True,True,True,296,7551770000.0,0.14969135802469136,7,165300.0,32511.0,2026-03-13,94.38,KOSPI,True,True
078350,True,True,True,True,True,True,True,True,296,6319973250.0,0.17512274959083474,7,25200.0,81321.0,2026-03-13,94.3,KOSPI,True,False
073490,True,True,True,True,True,True,True,True,296,5159566825.0,0.0973360655737705,7,44050.0,298000.0,2026-03-13,94.13,KOSPI,True,True
103590,True,True,True,True,True,True,True,True,296,36477114250.0,0.1969387755102041,7,78700.0,219406.0,2026-03-13,94.09,KOSPI,True,False
272110,True,True,True,True,True,True,True,True,297,6761041200.0,0.018018018018018056,7,38150.0,370603.0,2026-03-13,94.05,KOSPI,True,True
044490,True,True,True,True,True,True,True,True,296,15683926600.0,0.06583969465648853,7,48950.0,798632.0,2026-03-13,94.01,KOSPI,True,True
253590,True,True,True,True,True,True,True,True,297,35468338160.0,0.07464788732394367,7,19710.0,1847414.0,2026-03-13,93.93,KOSPI,True,True
267250,True,True,True,True,True,True,True,True,296,61867841000.0,0.17192429022082023,7,262500.0,137934.0,2026-03-13,93.89,KOSPI,True,False
289930,True,True,True,True,True,True,True,True,296,5358497760.0,0.1427884615384616,7,17830.0,179504.0,2026-03-13,93.84,KOSPI,True,True
047810,True,True,True,True,True,True,True,True,296,140545981650.0,0.15220417633410677,7,182700.0,610619.0,2026-03-13,93.8,KOSPI,True,False
037460,True,True,True,True,True,True,True,True,296,2713076975.0,0.1730418943533698,7,22700.0,116704.0,2026-03-13,93.68,KOSPI,True,False
265740,True,True,True,True,True,True,True,True,297,4282484900.0,0.15736040609137059,7,8300.0,376996.0,2026-03-13,93.6,KOSPI,True,False
215380,True,True,True,True,True,True,True,True,297,567528015.0,0.205071664829107,7,3605.0,4981848.0,2026-03-13,93.52,KOSPI,True,False
053610,True,True,True,True,True,True,True,True,296,6866119900.0,0.11199999999999999,7,55500.0,65853.0,2026-03-13,93.48,KOSPI,True,True
036810,True,True,True,True,True,True,True,True,296,11577124325.0,0.1264705882352941,7,44550.0,731447.0,2026-03-13,93.43,KOSPI,True,True
120110,True,True,True,True,True,True,True,True,296,20421025050.0,0.003984063745019917,7,75000.0,428038.0,2026-03-13,93.39,KOSPI,True,True
290130,True,True,True,True,True,True,True,True,297,17843790322.5,0.15601089352872521,7,32540.0,200531.0,2026-03-13,93.31,KOSPI,True,False
003380,True,True,True,True,True,True,True,True,296,43612955600.0,0.21468638449770527,7,15400.0,878875.0,2026-03-13,93.27,KOSPI,True,False
178320,True,True,True,True,True,True,True,True,297,83687037300.0,0.07178968655207285,7,45900.0,1748679.0,2026-03-13,93.23,KOSPI,True,True
131970,True,True,True,True,True,True,True,True,297,19918444500.0,0.05769230769230771,7,68600.0,466972.0,2026-03-13,93.15,KOSPI,True,True
019180,True,True,True,True,True,True,True,True,296,3623537665.0,0.11692307692307691,7,8610.0,2007716.0,2026-03-13,93.11,KOSPI,True,True
138490,True,True,True,True,True,True,True,True,296,1528422570.0,0.00933237616654703,7,13800.0,86689.0,2026-03-13,93.07,KOSPI,True,True
003160,True,True,True,True,True,True,True,True,296,16899688400.0,0.23261390887290168,7,32000.0,288601.0,2026-03-13,93.02,KOSPI,True,False
017960,True,True,True,True,True,True,True,True,296,36187915400.0,0.0548223350253807,7,46550.0,793512.0,2026-03-13,92.98,KOSPI,True,True
122090,True,True,True,True,True,True,True,True,297,5017873520.0,0.15251572327044027,7,59290.0,25960.0,2026-03-13,92.94,KOSPI,True,False
219130,True,True,True,True,True,True,True,True,297,2059382650.0,0.23261390887290168,7,32000.0,62965.0,2026-03-13,92.9,KOSPI,True,False
275300,True,True,True,True,True,True,True,True,295,454819310.0,0.1364729458917836,7,21545.0,11177.0,2026-03-13,92.86,KOSPI,True,True
098120,True,True,True,True,True,True,True,True,296,7515875325.0,0.16124260355029585,7,28350.0,117104.0,2026-03-13,92.7,KOSPI,True,False
036540,True,True,True,True,True,True,True,True,296,33016768360.0,0.19560185185185186,7,6950.0,2254586.0,2026-03-13,92.65,KOSPI,True,False
244920,True,True,True,True,True,True,True,True,296,2011714685.0,0.15943962641761178,7,12600.0,105679.0,2026-03-13,92.61,KOSPI,True,False
278540,True,True,True,True,True,True,True,True,297,1322032182.5,0.14283573141486805,7,28595.0,13092.0,2026-03-13,92.57,KOSPI,True,True
033130,True,True,True,True,True,True,True,True,296,1076643587.5,0.006514657980456029,7,3050.0,497541.0,2026-03-13,92.53,KOSPI,True,True
156080,True,True,True,True,True,True,True,True,297,321069420.0,0.14174627860475453,7,38630.0,1303.0,2026-03-13,92.49,KOSPI,True,True
241770,True,True,True,True,True,True,True,True,297,1102272725.0,0.11274509803921573,7,27150.0,26115.0,2026-03-13,92.41,KOSPI,True,True
010060,True,True,True,True,True,True,True,True,296,30346669200.0,0.04597701149425293,7,166000.0,301327.0,2026-03-13,92.33,KOSPI,True,True
252990,True,True,True,True,True,True,True,True,297,13732047955.0,0.1727416798732171,7,10440.0,433515.0,2026-03-13,92.29,KOSPI,True,False
237350,True,True,True,True,True,True,True,True,297,46349323027.5,0.14750542299349245,7,64845.0,433777.0,2026-03-13,92.24,KOSPI,True,True
140950,True,True,True,True,True,True,True,True,297,224242497.5,0.1477782990416192,7,63580.0,608.0,2026-03-13,92.2,KOSPI,True,True
130660,True,True,True,True,True,True,True,True,296,54731794775.0,0.21402877697841727,7,21850.0,2506722.0,2026-03-13,92.16,KOSPI,True,False
092220,True,True,True,True,True,True,True,True,296,7961037960.5,0.10789980732177262,7,1389.0,5264975.0,2026-03-13,92.12,KOSPI,True,True
159800,True,True,True,True,True,True,True,True,297,194956442.5,0.14482667196924504,7,64510.0,70.0,2026-03-13,92.08,KOSPI,True,True
153270,True,True,True,True,True,True,True,True,297,1030244430.0,0.17540255781591674,7,62220.0,4896.0,2026-03-13,92.04,KOSPI,True,False
078160,True,True,True,True,True,True,True,True,296,6130518850.0,0.1903052064631957,7,22550.0,178343.0,2026-03-13,92.0,KOSPI,True,False
289250,True,True,True,True,True,True,True,True,293,111478137.5,0.14906722984864484,7,24175.0,61.0,2026-03-13,91.92,KOSPI,True,True
006340,True,True,True,True,True,True,True,True,296,62943645240.0,0.2016021361815754,7,5980.0,10719776.0,2026-03-13,91.83,KOSPI,True,False
222800,True,True,True,True,True,True,True,True,297,29529678150.0,0.22652757078986585,7,51900.0,359599.0,2026-03-13,91.79,KOSPI,True,False
278530,True,True,True,True,True,True,True,True,297,51143385450.0,0.1459271090460288,7,29410.0,1169804.0,2026-03-13,91.75,KOSPI,True,True
295040,True,True,True,True,True,True,True,True,297,7204519522.5,0.14575749089890788,7,30505.0,68676.0,2026-03-13,91.71,KOSPI,True,True
001440,True,True,True,True,True,True,True,True,296,171720618250.0,0.19812583668005357,7,29950.0,2511892.0,2026-03-13,91.67,KOSPI,True,False
294400,True,True,True,True,True,True,True,True,297,29081602070.0,0.14609713095047283,7,106550.0,388083.0,2026-03-13,91.63,KOSPI,True,True
100910,True,True,True,True,True,True,True,True,297,106442702.5,0.1719354838709677,7,12835.0,3087.0,2026-03-13,91.59,KOSPI,True,False
001270,True,True,True,True,True,True,True,True,296,6087804450.0,0.22084130019120463,7,81500.0,48148.0,2026-03-13,91.55,KOSPI,True,False
105190,True,True,True,True,True,True,True,True,297,56987024440.0,0.1425974025974026,7,82525.0,292566.0,2026-03-13,91.51,KOSPI,True,True
289040,True,True,True,True,True,True,True,True,295,46621477.5,0.14892099161762085,7,23860.0,34.0,2026-03-13,91.46,KOSPI,True,True
152870,True,True,True,True,True,True,True,True,297,663084255.0,0.14603551517654345,7,82715.0,405.0,2026-03-13,91.42,KOSPI,True,True
090470,True,True,True,True,True,True,True,True,296,1773138680.0,0.03276836158192087,7,8560.0,245225.0,2026-03-13,91.34,KOSPI,True,True
148020,True,True,True,True,True,True,True,True,297,175935536630.0,0.14589271832080852,7,82400.0,1213395.0,2026-03-13,91.3,KOSPI,True,True
267260,True,True,True,True,True,True,True,True,296,178620355000.0,0.16756272401433692,7,929000.0,147873.0,2026-03-13,91.26,KOSPI,True,False
306530,True,True,True,True,True,True,True,True,297,1164820450.0,0.21227272727272728,7,17330.0,9982.0,2026-03-13,91.18,KOSPI,True,False
152100,True,True,True,True,True,True,True,True,297,51396612365.0,0.14779793411788889,7,82915.0,544009.0,2026-03-13,91.14,KOSPI,True,True
071055,True,True,True,True,True,True,True,True,296,7132705500.0,0.14879074658254465,7,161900.0,14066.0,2026-03-13,91.05,KOSPI,True,True
293180,True,True,True,True,True,True,True,True,297,15058923480.0,0.1474188675313851,7,81835.0,38418.0,2026-03-13,91.01,KOSPI,True,True
139220,True,True,True,True,True,True,True,True,297,6819280172.5,0.1037170263788969,7,7475.0,1725444.0,2026-03-13,90.97,KOSPI,True,True
069660,True,True,True,True,True,True,True,True,297,59421226505.0,0.14681730216015487,7,81560.0,1023346.0,2026-03-13,90.93,KOSPI,True,True
108590,True,True,True,True,True,True,True,True,297,85441720.0,0.1460262648459164,7,81610.0,63.0,2026-03-13,90.85,KOSPI,True,True
263750,True,True,True,True,True,True,True,True,297,33355668300.0,0.06798866855524077,7,65800.0,1714249.0,2026-03-13,90.81,KOSPI,True,True
278240,True,True,True,True,True,True,True,True,297,2156211087.5,0.20986145069274653,7,19390.0,70577.0,2026-03-13,90.77,KOSPI,True,False
233740,True,True,True,True,True,True,True,True,297,1236769806050.0,0.21149425287356327,7,17150.0,42826878.0,2026-03-13,90.64,KOSPI,True,False
292050,True,True,True,True,True,True,True,True,297,97672582.5,0.13599284836294556,7,38660.0,1325.0,2026-03-13,90.56,KOSPI,True,True
292190,True,True,True,True,True,True,True,True,297,1232503232.5,0.14045522131991306,7,37575.0,11464.0,2026-03-13,90.48,KOSPI,True,True
292160,True,True,True,True,True,True,True,True,297,254986510.0,0.1372010527520311,7,37700.0,2367.0,2026-03-13,90.44,KOSPI,True,True
292500,True,True,True,True,True,True,True,True,297,36683437.5,0.1431956668923493,7,37965.0,743.0,2026-03-13,90.4,KOSPI,True,True
224060,True,True,True,True,True,True,True,True,297,416690232.5,0.19575113808801214,7,5300.0,282361.0,2026-03-13,90.36,KOSPI,True,False
166090,True,True,True,True,True,True,True,True,297,14683101150.0,0.173974540311174,7,58400.0,126319.0,2026-03-13,90.32,KOSPI,True,False
078890,True,True,True,True,True,True,True,True,296,4421186155.0,0.1576354679802956,7,6840.0,357354.0,2026-03-13,90.27,KOSPI,True,False
117700,True,True,True,True,True,True,True,True,297,6356502557.5,0.05244996549344372,7,6865.0,2455303.0,2026-03-13,90.19,KOSPI,True,True
222080,True,True,True,True,True,True,True,True,297,59460245585.0,0.14267596702599872,7,13520.0,2632577.0,2026-03-13,90.15,KOSPI,True,True
304760,True,True,True,True,True,True,True,True,297,14747725.0,0.1428070585485567,7,36675.0,378.0,2026-03-13,90.11,KOSPI,True,True
225130,True,True,True,True,True,True,True,True,297,871604017.5,0.19899994381706843,7,71285.0,3938.0,2026-03-13,90.03,KOSPI,True,False
275290,True,True,True,True,True,True,True,True,297,293776605.0,0.176672384219554,7,24000.0,7084.0,2026-03-13,89.95,KOSPI,True,False
233160,True,True,True,True,True,True,True,True,297,46520233242.5,0.21642871922201534,7,18935.0,1898457.0,2026-03-13,89.91,KOSPI,True,False
074600,True,True,True,True,True,True,True,True,296,13663977300.0,0.07567567567567568,7,34200.0,375592.0,2026-03-13,89.86,KOSPI,True,True
145850,True,True,True,True,True,True,True,True,297,14348310.0,0.15538098221601038,7,87625.0,4.0,2026-03-13,89.82,KOSPI,True,False
050890,True,True,True,True,True,True,True,True,296,20481325340.0,0.04921700223713643,7,12750.0,15580459.0,2026-03-13,89.78,KOSPI,True,True
277640,True,True,True,True,True,True,True,True,297,2469289965.0,0.13937435746805693,7,29300.0,29511.0,2026-03-13,89.74,KOSPI,True,True
060250,True,True,True,True,True,True,True,True,296,21247887975.0,0.2313725490196078,7,19600.0,422549.0,2026-03-13,89.62,KOSPI,True,False
298770,True,True,True,True,True,True,True,True,297,2232662232.5,0.10306038047973531,7,54220.0,32041.0,2026-03-13,89.54,KOSPI,True,True
261060,True,True,True,True,True,True,True,True,297,4992966160.0,0.05498022971191863,7,25095.0,47437.0,2026-03-13,89.45,KOSPI,True,True
012450,True,True,True,True,True,True,True,True,296,395825425000.0,0.10090634441087609,7,1488000.0,353547.0,2026-03-13,89.41,KOSPI,True,True
107640,True,True,True,True,True,True,True,True,296,11691173750.0,0.04874213836477992,7,60500.0,364691.0,2026-03-13,89.33,KOSPI,True,True
000880,True,True,True,True,True,True,True,True,296,62701113600.0,0.1777777777777778,7,122100.0,188161.0,2026-03-13,89.29,KOSPI,True,False
094820,True,True,True,True,True,True,True,True,296,12029156240.0,0.10491803278688527,7,19110.0,1351329.0,2026-03-13,89.25,KOSPI,True,True
004170,True,True,True,True,True,True,True,True,296,26886163000.0,0.1662404092071611,7,326000.0,54352.0,2026-03-13,89.21,KOSPI,True,False
032830,True,True,True,True,True,True,True,True,296,113290686250.0,0.16763005780346818,7,216000.0,456358.0,2026-03-13,89.17,KOSPI,True,False
024850,True,True,True,True,True,True,True,True,296,3932752010.0,0.07916666666666672,7,3315.0,2091711.0,2026-03-13,89.13,KOSPI,True,True
082920,True,True,True,True,True,True,True,True,296,6123739575.0,0.002865329512893977,7,26100.0,829095.0,2026-03-13,89.08,KOSPI,True,True
289260,True,True,True,True,True,True,True,True,297,82579070.0,0.1468769985077809,7,20010.0,205.0,2026-03-13,89.04,KOSPI,True,True
