symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,cond8,bars,tv_median20,distance_to_52w_high,met_count,close,volume,date,rs_score,rs_benchmark,recommended_rs_pass,recommended_distance_to_high_pass,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,fetch_status,unavailable_reason,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count
002960,True,True,True,True,True,True,True,True,296,1686108000.0,0.1175496688741721,7,533000.0,2867.0,2026-03-13,73.01,KOSPI,True,True,7,73.01,002960.KS,3,complete,,False,25.71428571428571,50.0,75.71428571428571,10
002310,True,True,True,True,True,True,True,False,296,4344891120.0,0.195079086115993,7,9160.0,269969.0,2026-03-13,66.87,KOSPI,False,False,7,66.87,002310.KS,3,complete,,False,17.142857142857142,50.0,67.14285714285714,10
002170,True,True,True,True,True,True,True,False,296,235689250.0,0.0749601275917065,7,58000.0,1946.0,2026-03-13,52.76,KOSPI,False,True,7,52.76,002170.KS,3,complete,,False,2.857142857142857,50.0,52.85714285714285,10
003380,True,True,True,True,True,True,True,True,296,43612955600.0,0.2146863844977052,7,15400.0,878875.0,2026-03-13,95.71,KOSPI,True,False,7,95.71,003380.KQ,2,complete,,False,91.42857142857144,20.0,111.42857142857144,9
003160,True,True,True,True,True,True,True,True,296,16899688400.0,0.2326139088729016,7,32000.0,288601.0,2026-03-13,95.09,KOSPI,True,False,7,95.09,003160.KS,2,complete,,False,88.57142857142857,20.0,108.57142857142856,9
001755,True,True,True,True,True,True,True,True,296,96830850.0,0.0155339805825243,7,25350.0,4661.0,2026-03-13,87.73,KOSPI,True,True,7,87.73,001755.KS,2,complete,,False,62.85714285714285,20.0,82.85714285714286,9
002990,True,True,True,True,True,True,True,True,296,1200905070.0,0.081967213114754,7,5040.0,166756.0,2026-03-13,81.6,KOSPI,True,True,7,81.6,002990.KS,2,complete,,False,48.57142857142857,20.0,68.57142857142857,9
003465,True,True,True,True,True,True,True,True,296,38104152.5,0.125,7,3500.0,15287.0,2026-03-13,77.91,KOSPI,True,True,7,77.91,003465.KS,2,complete,,False,40.0,20.0,60.0,9
001740,True,True,True,True,True,True,True,False,296,7115270290.0,0.1846153846153846,7,5300.0,489390.0,2026-03-13,65.03,KOSPI,False,False,7,65.03,001740.KS,2,complete,,False,14.285714285714285,20.0,34.285714285714285,9
000815,True,True,True,True,True,True,True,False,296,7900848750.0,0.1777777777777778,7,388500.0,17142.0,2026-03-13,63.8,KOSPI,False,False,7,63.8,000815.KS,2,complete,,False,11.428571428571429,20.0,31.42857142857143,9
002460,True,True,True,True,True,True,True,False,296,295459200.0,0.1869455006337135,7,12830.0,24236.0,2026-03-13,61.35,KOSPI,False,False,7,61.35,002460.KS,2,complete,,False,8.571428571428571,20.0,28.57142857142857,9
001340,True,True,True,True,True,True,True,False,296,3208597680.0,0.1066838046272493,7,6950.0,581585.0,2026-03-13,55.83,KOSPI,False,True,7,55.83,001340.KS,2,complete,,False,5.714285714285714,20.0,25.714285714285715,9
001430,True,True,True,True,True,True,True,True,296,18892472250.0,0.2378378378378378,7,70500.0,263643.0,2026-03-13,98.16,KOSPI,True,False,7,98.16,001430.KS,1,complete,,False,94.28571428571428,4.285714285714286,98.57142857142856,8
002810,True,True,True,True,True,True,True,True,296,883725586.2558594,0.1764756926955405,7,19240.0,28365.0,2026-03-13,70.55,KOSPI,True,False,7,70.55,002810.KS,1,complete,,False,22.857142857142858,4.285714285714286,27.142857142857142,8
