symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,cond8,bars,tv_median20,distance_to_52w_high,met_count,close,volume,date,rs_score,rs_benchmark,recommended_rs_pass,recommended_distance_to_high_pass,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,fetch_status,unavailable_reason,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count
001750,True,True,True,True,True,True,True,True,330,542443825.0,0.0258620689655172,7,28250.0,12380.0,2026-04-17,87.33,KOSPI,True,True,7,87.33,001750.KS,3,complete,,False,69.6969696969697,42.42424242424242,112.12121212121212,10
001720,True,True,True,True,True,True,True,True,330,3258467200.0,0.2334558823529411,7,208500.0,7431.0,2026-04-17,86.67,KOSPI,True,False,7,86.67,001720.KS,3,complete,,False,66.66666666666666,42.42424242424242,109.09090909090908,10
001120,True,True,True,True,True,True,True,True,330,9907687350.0,0.0908256880733945,7,49550.0,143124.0,2026-04-17,84.0,KOSPI,True,True,7,84.0,001120.KS,3,complete,,False,54.54545454545454,42.42424242424242,96.96969696969695,10
002380,True,True,True,True,True,True,True,True,330,14715482500.0,0.2182080924855491,7,541000.0,42797.0,2026-04-17,80.0,KOSPI,True,False,7,80.0,002380.KS,3,complete,,False,51.51515151515152,42.42424242424242,93.93939393939394,10
001080,True,True,True,True,True,True,True,True,330,181852755.0,0.1507293354943274,7,5240.0,22695.0,2026-04-17,79.33,KOSPI,True,False,7,79.33,001080.KS,3,complete,,False,48.48484848484848,42.42424242424242,90.9090909090909,10
002240,True,True,True,True,True,True,True,True,330,453529500.0,0.1005385996409335,7,25050.0,71815.0,2026-04-17,72.67,KOSPI,True,True,7,72.67,002240.KS,3,complete,,False,30.303030303030305,42.42424242424242,72.72727272727272,10
001040,True,True,True,True,True,True,True,False,330,22197648900.0,0.0872340425531914,7,214500.0,82531.0,2026-04-17,66.0,KOSPI,False,True,7,66.0,001040.KS,3,complete,,False,24.24242424242424,42.42424242424242,66.66666666666666,10
002170,True,True,True,True,True,True,True,False,330,147857400.0,0.0287081339712919,7,60900.0,2430.0,2026-04-17,49.33,KOSPI,False,True,7,49.33,002170.KS,3,complete,,False,6.0606060606060606,42.42424242424242,48.48484848484848,10
002290,True,True,True,True,True,True,True,False,330,259391835.0,0.2215799614643545,7,4040.0,146510.0,2026-04-16,48.0,KOSPI,False,False,7,48.0,002290.KQ,3,complete,,False,3.0303030303030303,42.42424242424242,45.45454545454545,10
001755,True,True,True,True,True,True,True,True,330,62830250.0,0.05414551607445,7,27950.0,1908.0,2026-04-17,86.0,KOSPI,True,True,7,86.0,001755.KS,2,complete,,False,63.63636363636363,15.151515151515152,78.78787878787878,9
001340,True,True,True,True,True,True,True,True,330,1623042315.0,0.0196801968019679,7,7970.0,2914578.0,2026-04-17,74.67,KOSPI,True,True,7,74.67,001340.KS,2,complete,,False,39.39393939393939,15.151515151515152,54.54545454545455,9
001390,True,True,True,True,True,True,True,False,330,3287073900.0,0.0424143556280587,7,5870.0,699240.0,2026-04-17,64.67,KOSPI,False,True,7,64.67,001390.KS,2,complete,,False,21.21212121212121,15.151515151515152,36.36363636363636,9
002460,True,True,True,True,True,True,True,False,330,232507910.0,0.1539923954372624,7,13350.0,10866.0,2026-04-17,64.0,KOSPI,False,False,7,64.0,002460.KS,2,complete,,False,18.181818181818183,15.151515151515152,33.333333333333336,9
001740,True,True,True,True,True,True,True,False,330,4430509080.0,0.1646153846153846,7,5430.0,757409.0,2026-04-17,58.67,KOSPI,False,False,7,58.67,001740.KS,2,complete,,False,15.151515151515152,15.151515151515152,30.303030303030305,9
001430,True,True,True,True,True,True,True,True,330,15449589300.0,0.188108108108108,7,75100.0,406696.0,2026-04-17,94.67,KOSPI,True,False,7,94.67,001430.KS,1,complete,,False,90.9090909090909,4.545454545454546,95.45454545454544,8
001560,True,True,True,True,True,True,True,False,330,62449530.0,0.1116279069767441,7,11460.0,2906.0,2026-04-17,56.67,KOSPI,False,True,7,56.67,001560.KS,1,complete,,False,12.12121212121212,4.545454545454546,16.666666666666668,8
