date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,011300,406.0,450.0,399.0,441.0,1448489,441.0,0.0,0.0,1.0
2024-12-16,011300,442.0,459.0,435.0,459.0,630525,459.0,0.0,0.0,1.0
2024-12-17,011300,458.0,459.0,439.0,446.0,375735,446.0,0.0,0.0,1.0
2024-12-18,011300,444.0,455.0,442.0,455.0,369657,455.0,0.0,0.0,1.0
2024-12-19,011300,457.0,584.0,448.0,562.0,10457254,562.0,0.0,0.0,1.0
2024-12-20,011300,561.0,654.0,530.0,618.0,8779133,618.0,0.0,0.0,1.0
2024-12-23,011300,616.0,642.0,583.0,613.0,1703522,613.0,0.0,0.0,1.0
2024-12-24,011300,613.0,641.0,610.0,626.0,1157557,626.0,0.0,0.0,1.0
2024-12-26,011300,625.0,639.0,597.0,623.0,1241596,623.0,0.0,0.0,1.0
2024-12-27,011300,607.0,655.0,605.0,617.0,1496901,617.0,0.0,0.0,1.0
2024-12-30,011300,612.0,637.0,604.0,620.0,1314823,620.0,0.0,0.0,1.0
2025-01-02,011300,622.0,662.0,622.0,645.0,1451254,645.0,0.0,0.0,1.0
2025-01-03,011300,645.0,686.0,632.0,674.0,1298634,674.0,0.0,0.0,1.0
2025-01-06,011300,673.0,711.0,656.0,708.0,1442489,708.0,0.0,0.0,1.0
2025-01-07,011300,711.0,725.0,650.0,686.0,2316979,686.0,0.0,0.0,1.0
2025-01-08,011300,662.0,721.0,662.0,704.0,823830,704.0,0.0,0.0,1.0
2025-01-09,011300,721.0,723.0,703.0,714.0,877650,714.0,0.0,0.0,1.0
2025-01-10,011300,714.0,760.0,707.0,750.0,2072458,750.0,0.0,0.0,1.0
2025-01-13,011300,749.0,772.0,737.0,753.0,1103967,753.0,0.0,0.0,1.0
2025-01-14,011300,751.0,817.0,731.0,804.0,2475959,804.0,0.0,0.0,1.0
2025-01-15,011300,800.0,846.0,761.0,807.0,2213908,807.0,0.0,0.0,1.0
2025-01-16,011300,806.0,818.0,777.0,796.0,1060126,796.0,0.0,0.0,1.0
2025-01-17,011300,811.0,811.0,706.0,713.0,1459420,713.0,0.0,0.0,1.0
2025-01-20,011300,696.0,719.0,670.0,681.0,1350253,681.0,0.0,0.0,1.0
2025-01-21,011300,676.0,676.0,593.0,624.0,2781358,624.0,0.0,0.0,1.0
2025-01-22,011300,621.0,623.0,574.0,614.0,1228837,614.0,0.0,0.0,1.0
2025-01-23,011300,614.0,706.0,613.0,694.0,2132722,694.0,0.0,0.0,1.0
2025-01-24,011300,703.0,755.0,699.0,720.0,2834264,720.0,0.0,0.0,1.0
2025-01-31,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-03,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-04,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-05,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-06,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-07,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-10,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-11,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-12,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-13,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-14,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-17,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-18,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-19,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-20,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-21,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-24,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-25,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-26,011300,0.0,0.0,0.0,720.0,0,720.0,0.0,0.0,1.0
2025-02-27,011300,720.0,720.0,604.0,628.0,2721344,628.0,0.0,0.0,1.0
2025-02-28,011300,610.0,611.0,540.0,563.0,1973093,563.0,0.0,0.0,1.0
2025-03-04,011300,550.0,710.0,536.0,543.0,11569370,543.0,0.0,0.0,1.0
2025-03-05,011300,538.0,538.0,457.0,481.0,7832520,481.0,0.0,0.0,1.0
2025-03-06,011300,503.0,594.0,471.0,522.0,9871273,522.0,0.0,0.0,1.0
2025-03-07,011300,515.0,530.0,492.0,515.0,1406262,515.0,0.0,0.0,1.0
2025-03-10,011300,515.0,560.0,515.0,535.0,849369,535.0,0.0,0.0,1.0
2025-03-11,011300,532.0,541.0,510.0,521.0,649218,521.0,0.0,0.0,1.0
2025-03-12,011300,521.0,533.0,502.0,502.0,656276,502.0,0.0,0.0,1.0
2025-03-13,011300,502.0,520.0,502.0,505.0,298851,505.0,0.0,0.0,1.0
2025-03-14,011300,510.0,516.0,503.0,508.0,194423,508.0,0.0,0.0,1.0
2025-03-17,011300,523.0,523.0,495.0,508.0,458154,508.0,0.0,0.0,1.0
2025-03-18,011300,508.0,518.0,498.0,517.0,390690,517.0,0.0,0.0,1.0
2025-03-19,011300,512.0,583.0,512.0,535.0,1917864,535.0,0.0,0.0,1.0
2025-03-20,011300,531.0,620.0,519.0,607.0,3011226,607.0,0.0,0.0,1.0
2025-03-21,011300,597.0,640.0,590.0,596.0,1395258,596.0,0.0,0.0,1.0
2025-03-24,011300,595.0,618.0,582.0,596.0,497293,596.0,0.0,0.0,1.0
2025-03-25,011300,593.0,609.0,582.0,605.0,512958,605.0,0.0,0.0,1.0
2025-03-26,011300,605.0,635.0,588.0,624.0,741809,624.0,0.0,0.0,1.0
2025-03-27,011300,624.0,643.0,591.0,604.0,1007898,604.0,0.0,0.0,1.0
2025-03-28,011300,605.0,647.0,594.0,646.0,865254,646.0,0.0,0.0,1.0
2025-03-31,011300,636.0,673.0,603.0,613.0,954142,613.0,0.0,0.0,1.0
2025-04-01,011300,630.0,630.0,600.0,608.0,491437,608.0,0.0,0.0,1.0
2025-04-02,011300,612.0,616.0,581.0,582.0,615728,582.0,0.0,0.0,1.0
2025-04-03,011300,582.0,598.0,565.0,590.0,505802,590.0,0.0,0.0,1.0
2025-04-04,011300,598.0,599.0,542.0,574.0,423877,574.0,0.0,0.0,1.0
2025-04-07,011300,586.0,590.0,507.0,535.0,671823,535.0,0.0,0.0,1.0
2025-04-08,011300,530.0,580.0,530.0,573.0,669060,573.0,0.0,0.0,1.0
2025-04-09,011300,583.0,583.0,529.0,536.0,653059,536.0,0.0,0.0,1.0
2025-04-10,011300,558.0,566.0,535.0,544.0,362709,544.0,0.0,0.0,1.0
2025-04-11,011300,539.0,559.0,538.0,545.0,297574,545.0,0.0,0.0,1.0
2025-04-14,011300,570.0,570.0,545.0,553.0,530912,553.0,0.0,0.0,1.0
2025-04-15,011300,564.0,564.0,538.0,550.0,460299,550.0,0.0,0.0,1.0
2025-04-16,011300,550.0,555.0,524.0,526.0,645736,526.0,0.0,0.0,1.0
2025-04-17,011300,528.0,532.0,476.0,521.0,564857,521.0,0.0,0.0,1.0
2025-04-18,011300,525.0,531.0,502.0,517.0,227143,517.0,0.0,0.0,1.0
2025-04-21,011300,517.0,529.0,495.0,500.0,405331,500.0,0.0,0.0,1.0
2025-04-22,011300,500.0,510.0,493.0,501.0,386199,501.0,0.0,0.0,1.0
2025-04-23,011300,504.0,507.0,490.0,498.0,226660,498.0,0.0,0.0,1.0
2025-04-24,011300,500.0,544.0,499.0,525.0,627099,525.0,0.0,0.0,1.0
2025-04-25,011300,525.0,540.0,498.0,505.0,766793,505.0,0.0,0.0,1.0
2025-04-28,011300,505.0,509.0,488.0,493.0,670261,493.0,0.0,0.0,1.0
2025-04-29,011300,493.0,502.0,486.0,488.0,368671,488.0,0.0,0.0,1.0
2025-04-30,011300,489.0,498.0,470.0,478.0,560113,478.0,0.0,0.0,1.0
2025-05-02,011300,471.0,490.0,460.0,474.0,298500,474.0,0.0,0.0,1.0
2025-05-07,011300,474.0,474.0,444.0,451.0,705887,451.0,0.0,0.0,1.0
2025-05-08,011300,449.0,480.0,447.0,461.0,429452,461.0,0.0,0.0,1.0
2025-05-09,011300,465.0,474.0,450.0,474.0,294083,474.0,0.0,0.0,1.0
2025-05-12,011300,479.0,530.0,475.0,515.0,1137800,515.0,0.0,0.0,1.0
2025-05-13,011300,516.0,538.0,498.0,501.0,363548,501.0,0.0,0.0,1.0
2025-05-14,011300,501.0,508.0,475.0,479.0,478205,479.0,0.0,0.0,1.0
2025-05-15,011300,481.0,496.0,474.0,494.0,257905,494.0,0.0,0.0,1.0
2025-05-16,011300,490.0,490.0,457.0,467.0,994865,467.0,0.0,0.0,1.0
2025-05-19,011300,468.0,530.0,462.0,499.0,1353625,499.0,0.0,0.0,1.0
2025-05-20,011300,498.0,525.0,480.0,484.0,363137,484.0,0.0,0.0,1.0
2025-05-21,011300,485.0,490.0,455.0,468.0,383955,468.0,0.0,0.0,1.0
2025-05-22,011300,474.0,484.0,455.0,461.0,570571,461.0,0.0,0.0,1.0
