date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,053620,6310.0,6560.0,6310.0,6540.0,5883,6540.0,0.0,0.0,1.0
2024-12-16,053620,6540.0,6540.0,6330.0,6430.0,1872,6430.0,0.0,0.0,1.0
2024-12-17,053620,6430.0,6440.0,6360.0,6360.0,625,6360.0,0.0,0.0,1.0
2024-12-18,053620,6410.0,6440.0,6340.0,6410.0,306,6410.0,0.0,0.0,1.0
2024-12-19,053620,6410.0,6610.0,6400.0,6610.0,12690,6610.0,0.0,0.0,1.0
2024-12-20,053620,6610.0,6610.0,6470.0,6470.0,953,6470.0,0.0,0.0,1.0
2024-12-23,053620,6470.0,6530.0,6450.0,6520.0,13476,6520.0,0.0,0.0,1.0
2024-12-24,053620,6500.0,6520.0,6460.0,6460.0,801,6460.0,0.0,0.0,1.0
2024-12-26,053620,6460.0,6540.0,6460.0,6500.0,1605,6500.0,0.0,0.0,1.0
2024-12-27,053620,6230.0,6380.0,6230.0,6360.0,1616,6360.0,0.0,0.0,1.0
2024-12-30,053620,6340.0,6340.0,6220.0,6250.0,1616,6250.0,0.0,0.0,1.0
2025-01-02,053620,6250.0,6360.0,6200.0,6320.0,780,6320.0,0.0,0.0,1.0
2025-01-03,053620,6380.0,6380.0,6110.0,6310.0,979,6310.0,0.0,0.0,1.0
2025-01-06,053620,6380.0,6890.0,6310.0,6350.0,9371,6350.0,0.0,0.0,1.0
2025-01-07,053620,6400.0,6470.0,6350.0,6350.0,2147,6350.0,0.0,0.0,1.0
2025-01-08,053620,6400.0,6430.0,6260.0,6260.0,1545,6260.0,0.0,0.0,1.0
2025-01-09,053620,6300.0,6330.0,6270.0,6330.0,435,6330.0,0.0,0.0,1.0
2025-01-10,053620,6300.0,6440.0,6260.0,6400.0,4957,6400.0,0.0,0.0,1.0
2025-01-13,053620,6400.0,6400.0,6310.0,6330.0,399,6330.0,0.0,0.0,1.0
2025-01-14,053620,6400.0,6400.0,6310.0,6380.0,671,6380.0,0.0,0.0,1.0
2025-01-15,053620,6400.0,6430.0,6310.0,6330.0,362,6330.0,0.0,0.0,1.0
2025-01-16,053620,6420.0,6420.0,6310.0,6330.0,673,6330.0,0.0,0.0,1.0
2025-01-17,053620,6400.0,6400.0,6320.0,6360.0,175,6360.0,0.0,0.0,1.0
2025-01-20,053620,6360.0,6400.0,6280.0,6310.0,666,6310.0,0.0,0.0,1.0
2025-01-21,053620,6400.0,6440.0,6310.0,6410.0,1786,6410.0,0.0,0.0,1.0
2025-01-22,053620,6410.0,6410.0,6310.0,6380.0,449,6380.0,0.0,0.0,1.0
2025-01-23,053620,6380.0,6400.0,6310.0,6400.0,421,6400.0,0.0,0.0,1.0
2025-01-24,053620,6450.0,6460.0,6300.0,6380.0,1813,6380.0,0.0,0.0,1.0
2025-01-31,053620,6380.0,6400.0,6270.0,6300.0,1136,6300.0,0.0,0.0,1.0
2025-02-03,053620,6290.0,6290.0,6170.0,6230.0,1261,6230.0,0.0,0.0,1.0
2025-02-04,053620,6230.0,6340.0,6180.0,6330.0,2116,6330.0,0.0,0.0,1.0
2025-02-05,053620,6380.0,6400.0,6230.0,6230.0,2895,6230.0,0.0,0.0,1.0
2025-02-06,053620,6290.0,6300.0,6230.0,6270.0,608,6270.0,0.0,0.0,1.0
2025-02-07,053620,6270.0,6300.0,6100.0,6150.0,6015,6150.0,0.0,0.0,1.0
2025-02-10,053620,6200.0,6310.0,6200.0,6300.0,326,6300.0,0.0,0.0,1.0
2025-02-11,053620,6300.0,6370.0,6300.0,6370.0,742,6370.0,0.0,0.0,1.0
2025-02-12,053620,6380.0,6380.0,6320.0,6330.0,781,6330.0,0.0,0.0,1.0
2025-02-13,053620,6310.0,6380.0,6300.0,6360.0,964,6360.0,0.0,0.0,1.0
2025-02-14,053620,6380.0,6390.0,6270.0,6360.0,798,6360.0,0.0,0.0,1.0
2025-02-17,053620,6400.0,6400.0,6360.0,6380.0,547,6380.0,0.0,0.0,1.0
