date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,006110,39800.0,40500.0,39550.0,39850.0,36287,39850.0,0.0,0.0,1.0
2024-12-16,006110,40200.0,41100.0,40050.0,40600.0,32493,40600.0,0.0,0.0,1.0
2024-12-17,006110,41000.0,41200.0,38100.0,38300.0,48999,38300.0,0.0,0.0,1.0
2024-12-18,006110,38200.0,39100.0,38100.0,39000.0,33318,39000.0,0.0,0.0,1.0
2024-12-19,006110,37800.0,37900.0,36800.0,37000.0,54371,37000.0,0.0,0.0,1.0
2024-12-20,006110,36700.0,36900.0,34000.0,34550.0,64329,34550.0,0.0,0.0,1.0
2024-12-23,006110,34550.0,35600.0,33350.0,35400.0,38535,35400.0,0.0,0.0,1.0
2024-12-24,006110,36100.0,36400.0,35000.0,35000.0,25929,35000.0,0.0,0.0,1.0
2024-12-26,006110,35000.0,35550.0,33900.0,34200.0,34764,34200.0,0.0,0.0,1.0
2024-12-27,006110,33450.0,34400.0,33100.0,33400.0,24079,33400.0,0.0,0.0,1.0
2024-12-30,006110,33000.0,34250.0,32600.0,33850.0,18619,33850.0,0.0,0.0,1.0
2025-01-02,006110,33850.0,33850.0,32400.0,33200.0,31631,33200.0,0.0,0.0,1.0
2025-01-03,006110,32950.0,37700.0,32950.0,36450.0,122780,36450.0,0.0,0.0,1.0
2025-01-06,006110,36450.0,37850.0,36000.0,36950.0,40583,36950.0,0.0,0.0,1.0
2025-01-07,006110,37500.0,38750.0,37100.0,37500.0,39458,37500.0,0.0,0.0,1.0
2025-01-08,006110,37150.0,38200.0,36500.0,38050.0,28714,38050.0,0.0,0.0,1.0
2025-01-09,006110,37500.0,38050.0,37000.0,37550.0,40285,37550.0,0.0,0.0,1.0
2025-01-10,006110,39500.0,39500.0,36450.0,36750.0,36558,36750.0,0.0,0.0,1.0
2025-01-13,006110,36750.0,37000.0,36050.0,36500.0,21384,36500.0,0.0,0.0,1.0
2025-01-14,006110,36500.0,38100.0,36050.0,37550.0,46069,37550.0,0.0,0.0,1.0
2025-01-15,006110,37500.0,37900.0,36400.0,36700.0,33534,36700.0,0.0,0.0,1.0
2025-01-16,006110,37400.0,37750.0,36750.0,36900.0,31760,36900.0,0.0,0.0,1.0
2025-01-17,006110,36550.0,37000.0,36300.0,36350.0,21204,36350.0,0.0,0.0,1.0
2025-01-20,006110,36350.0,38200.0,36350.0,38050.0,66776,38050.0,0.0,0.0,1.0
2025-01-21,006110,37950.0,38050.0,35000.0,35450.0,76765,35450.0,0.0,0.0,1.0
2025-01-22,006110,35850.0,36250.0,35000.0,35350.0,41827,35350.0,0.0,0.0,1.0
2025-01-23,006110,35500.0,35500.0,34000.0,34000.0,33415,34000.0,0.0,0.0,1.0
2025-01-24,006110,34000.0,34400.0,33750.0,33900.0,23428,33900.0,0.0,0.0,1.0
2025-01-31,006110,34550.0,34600.0,33450.0,33700.0,18286,33700.0,0.0,0.0,1.0
2025-02-03,006110,33100.0,33100.0,30950.0,31400.0,44908,31400.0,0.0,0.0,1.0
2025-02-04,006110,31800.0,32000.0,30900.0,31000.0,43061,31000.0,0.0,0.0,1.0
2025-02-05,006110,30500.0,31400.0,30500.0,31050.0,68899,31050.0,0.0,0.0,1.0
2025-02-06,006110,31700.0,32900.0,31150.0,31800.0,67700,31800.0,0.0,0.0,1.0
2025-02-07,006110,31500.0,32200.0,31050.0,31100.0,39806,31100.0,0.0,0.0,1.0
2025-02-10,006110,30850.0,32800.0,30500.0,31300.0,83817,31300.0,0.0,0.0,1.0
2025-02-11,006110,31650.0,32000.0,30650.0,31150.0,71623,31150.0,0.0,0.0,1.0
2025-02-12,006110,30750.0,30950.0,30150.0,30350.0,46833,30350.0,0.0,0.0,1.0
2025-02-13,006110,30350.0,31600.0,30300.0,31350.0,57574,31350.0,0.0,0.0,1.0
2025-02-14,006110,31600.0,31700.0,30550.0,30600.0,47447,30600.0,0.0,0.0,1.0
2025-02-17,006110,30250.0,31050.0,29700.0,30200.0,97350,30200.0,0.0,0.0,1.0
2025-02-18,006110,30200.0,30250.0,29650.0,29850.0,68195,29850.0,0.0,0.0,1.0
2025-02-19,006110,30100.0,32550.0,29850.0,31450.0,211013,31450.0,0.0,0.0,1.0
2025-02-20,006110,31550.0,33750.0,31350.0,32950.0,160915,32950.0,0.0,0.0,1.0
2025-02-21,006110,33500.0,34700.0,32750.0,34000.0,102902,34000.0,0.0,0.0,1.0
2025-02-24,006110,34250.0,35950.0,33800.0,35600.0,168623,35600.0,0.0,0.0,1.0
2025-02-25,006110,35500.0,35750.0,33550.0,33600.0,89268,33600.0,0.0,0.0,1.0
2025-02-26,006110,33950.0,35050.0,33650.0,34350.0,80274,34350.0,0.0,0.0,1.0
2025-02-27,006110,34350.0,34400.0,32850.0,33150.0,60414,33150.0,0.0,0.0,1.0
2025-02-28,006110,32500.0,33100.0,30450.0,30450.0,166816,30450.0,0.0,0.0,1.0
2025-03-04,006110,30100.0,30100.0,28250.0,28250.0,126852,28250.0,0.0,0.0,1.0
2025-03-05,006110,27900.0,29700.0,27050.0,28100.0,96153,28100.0,0.0,0.0,1.0
2025-03-06,006110,28100.0,28950.0,27250.0,27750.0,88217,27750.0,0.0,0.0,1.0
