date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-12,000650,35100.0,36200.0,35100.0,35350.0,565,35350.0,0.0,0.0,1.0
2024-12-13,000650,35350.0,35900.0,35350.0,35700.0,28,35700.0,0.0,0.0,1.0
2024-12-16,000650,36100.0,36150.0,35550.0,36100.0,17,36100.0,0.0,0.0,1.0
2024-12-17,000650,35700.0,35800.0,35600.0,35700.0,29,35700.0,0.0,0.0,1.0
2024-12-18,000650,36000.0,36000.0,35750.0,36000.0,150,36000.0,0.0,0.0,1.0
2024-12-19,000650,36100.0,36100.0,35600.0,35700.0,89,35700.0,0.0,0.0,1.0
2024-12-20,000650,35800.0,36000.0,35450.0,35550.0,33,35550.0,0.0,0.0,1.0
2024-12-23,000650,35250.0,36550.0,35250.0,35700.0,53,35700.0,0.0,0.0,1.0
2024-12-24,000650,35750.0,36100.0,35750.0,35750.0,53,35750.0,0.0,0.0,1.0
2024-12-26,000650,36500.0,36500.0,35650.0,36450.0,315,36450.0,0.0,0.0,1.0
2024-12-27,000650,35700.0,36250.0,35700.0,36150.0,23,36150.0,0.0,0.0,1.0
2024-12-30,000650,35650.0,36500.0,35650.0,35950.0,12,35950.0,0.0,0.0,1.0
2025-01-02,000650,36150.0,36150.0,36150.0,36150.0,2,36150.0,0.0,0.0,1.0
2025-01-03,000650,36150.0,36200.0,35650.0,36000.0,153,36000.0,0.0,0.0,1.0
2025-01-06,000650,36300.0,36600.0,35850.0,35900.0,87,35900.0,0.0,0.0,1.0
2025-01-07,000650,36000.0,36100.0,36000.0,36000.0,16,36000.0,0.0,0.0,1.0
2025-01-08,000650,36400.0,36600.0,35700.0,35750.0,140,35750.0,0.0,0.0,1.0
2025-01-09,000650,36350.0,36350.0,35550.0,36000.0,48,36000.0,0.0,0.0,1.0
2025-01-10,000650,36000.0,36400.0,35600.0,36300.0,106,36300.0,0.0,0.0,1.0
2025-01-13,000650,36300.0,36400.0,35950.0,36150.0,99,36150.0,0.0,0.0,1.0
2025-01-14,000650,35950.0,36150.0,35850.0,36150.0,111,36150.0,0.0,0.0,1.0
2025-01-15,000650,36150.0,36600.0,35750.0,36250.0,29,36250.0,0.0,0.0,1.0
2025-01-16,000650,36250.0,36500.0,35950.0,36400.0,288,36400.0,0.0,0.0,1.0
2025-01-17,000650,39400.0,41000.0,37100.0,38300.0,6508,38300.0,0.0,0.0,1.0
2025-01-20,000650,38300.0,38300.0,37200.0,37900.0,479,37900.0,0.0,0.0,1.0
2025-01-21,000650,37900.0,38200.0,37450.0,38050.0,228,38050.0,0.0,0.0,1.0
2025-01-22,000650,38200.0,38300.0,37500.0,38200.0,485,38200.0,0.0,0.0,1.0
2025-01-23,000650,37950.0,38250.0,37600.0,38150.0,107,38150.0,0.0,0.0,1.0
2025-01-24,000650,38250.0,38650.0,37750.0,38650.0,388,38650.0,0.0,0.0,1.0
2025-01-31,000650,38100.0,39000.0,37700.0,38450.0,186,38450.0,0.0,0.0,1.0
2025-02-03,000650,38400.0,38550.0,38000.0,38550.0,146,38550.0,0.0,0.0,1.0
2025-02-04,000650,39000.0,40000.0,38700.0,39250.0,789,39250.0,0.0,0.0,1.0
2025-02-05,000650,39800.0,41000.0,37300.0,38600.0,1852,38600.0,0.0,0.0,1.0
2025-02-06,000650,38600.0,39600.0,38350.0,38650.0,270,38650.0,0.0,0.0,1.0
2025-02-07,000650,39300.0,39500.0,38200.0,39000.0,71,39000.0,0.0,0.0,1.0
2025-02-10,000650,39350.0,39850.0,38550.0,39200.0,236,39200.0,0.0,0.0,1.0
2025-02-11,000650,38700.0,39400.0,38400.0,39400.0,278,39400.0,0.0,0.0,1.0
2025-02-12,000650,39100.0,40800.0,38050.0,39400.0,146,39400.0,0.0,0.0,1.0
2025-02-13,000650,38850.0,39900.0,38550.0,39050.0,204,39050.0,0.0,0.0,1.0
2025-02-14,000650,39050.0,40000.0,38650.0,39750.0,90,39750.0,0.0,0.0,1.0
2025-02-17,000650,40300.0,40300.0,39250.0,39950.0,102,39950.0,0.0,0.0,1.0
2025-02-18,000650,40250.0,40300.0,39150.0,39750.0,132,39750.0,0.0,0.0,1.0
2025-02-19,000650,39750.0,39950.0,39250.0,39500.0,207,39500.0,0.0,0.0,1.0
2025-02-20,000650,39200.0,39850.0,39000.0,39500.0,73,39500.0,0.0,0.0,1.0
2025-02-21,000650,39100.0,39500.0,39100.0,39450.0,17,39450.0,0.0,0.0,1.0
2025-02-24,000650,39000.0,39400.0,38700.0,38700.0,695,38700.0,0.0,0.0,1.0
2025-02-25,000650,38700.0,40000.0,38700.0,38900.0,161,38900.0,0.0,0.0,1.0
2025-02-26,000650,38800.0,39950.0,38650.0,39350.0,153,39350.0,0.0,0.0,1.0
2025-02-27,000650,38900.0,39350.0,38200.0,39200.0,208,39200.0,0.0,0.0,1.0
2025-02-28,000650,39100.0,39350.0,37700.0,37700.0,650,37700.0,0.0,0.0,1.0
2025-03-04,000650,37600.0,38650.0,37500.0,38250.0,56,38250.0,0.0,0.0,1.0
2025-03-05,000650,38650.0,38650.0,37850.0,38300.0,131,38300.0,0.0,0.0,1.0
2025-03-06,000650,38300.0,38300.0,37800.0,38250.0,137,38250.0,0.0,0.0,1.0
2025-03-07,000650,38400.0,38400.0,37700.0,37850.0,102,37850.0,0.0,0.0,1.0
2025-03-10,000650,37950.0,38700.0,37650.0,38550.0,35,38550.0,0.0,0.0,1.0
2025-03-11,000650,38750.0,38750.0,37850.0,38500.0,157,38500.0,0.0,0.0,1.0
2025-03-12,000650,38800.0,38850.0,38000.0,38050.0,133,38050.0,0.0,0.0,1.0
2025-03-13,000650,37900.0,38700.0,37900.0,38650.0,88,38650.0,0.0,0.0,1.0
2025-03-14,000650,38200.0,38900.0,38200.0,38900.0,30,38900.0,0.0,0.0,1.0
2025-03-17,000650,39100.0,39150.0,38450.0,38950.0,1828,38950.0,0.0,0.0,1.0
2025-03-18,000650,38600.0,39300.0,38600.0,39100.0,53,39100.0,0.0,0.0,1.0
2025-03-19,000650,38750.0,39200.0,38600.0,39200.0,198,39200.0,0.0,0.0,1.0
