date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,026940,2380.0,2400.0,2365.0,2395.0,98845,2395.0,0.0,0.0,1.0
2024-12-16,026940,2460.0,2540.0,2430.0,2460.0,173012,2460.0,0.0,0.0,1.0
2024-12-17,026940,2475.0,2495.0,2420.0,2440.0,35867,2440.0,0.0,0.0,1.0
2024-12-18,026940,2440.0,2450.0,2420.0,2425.0,23854,2425.0,0.0,0.0,1.0
2024-12-19,026940,2410.0,2420.0,2385.0,2405.0,18416,2405.0,0.0,0.0,1.0
2024-12-20,026940,2405.0,2930.0,2385.0,2490.0,5427822,2490.0,0.0,0.0,1.0
2024-12-23,026940,2490.0,2530.0,2420.0,2460.0,351823,2460.0,0.0,0.0,1.0
2024-12-24,026940,2490.0,2605.0,2465.0,2520.0,495393,2520.0,0.0,0.0,1.0
2024-12-26,026940,2500.0,2530.0,2465.0,2500.0,144710,2500.0,0.0,0.0,1.0
2024-12-27,026940,2460.0,2495.0,2415.0,2440.0,100009,2440.0,0.0,0.0,1.0
2024-12-30,026940,2435.0,2440.0,2350.0,2395.0,95304,2395.0,0.0,0.0,1.0
2025-01-02,026940,2385.0,2390.0,2340.0,2370.0,77753,2370.0,0.0,0.0,1.0
2025-01-03,026940,2380.0,2455.0,2380.0,2415.0,75917,2415.0,0.0,0.0,1.0
2025-01-06,026940,2430.0,2450.0,2400.0,2440.0,36624,2440.0,0.0,0.0,1.0
2025-01-07,026940,2445.0,2480.0,2395.0,2425.0,59624,2425.0,0.0,0.0,1.0
2025-01-08,026940,2425.0,2425.0,2390.0,2400.0,46465,2400.0,0.0,0.0,1.0
2025-01-09,026940,2390.0,2420.0,2350.0,2395.0,113902,2395.0,0.0,0.0,1.0
2025-01-10,026940,2400.0,2430.0,2385.0,2430.0,70868,2430.0,0.0,0.0,1.0
2025-01-13,026940,2465.0,2505.0,2380.0,2390.0,94806,2390.0,0.0,0.0,1.0
2025-01-14,026940,2400.0,2480.0,2375.0,2480.0,77389,2480.0,0.0,0.0,1.0
2025-01-15,026940,2485.0,2490.0,2410.0,2435.0,58895,2435.0,0.0,0.0,1.0
2025-01-16,026940,2500.0,2615.0,2445.0,2575.0,363454,2575.0,0.0,0.0,1.0
2025-01-17,026940,2575.0,2610.0,2530.0,2570.0,86178,2570.0,0.0,0.0,1.0
2025-01-20,026940,2570.0,2615.0,2555.0,2590.0,102214,2590.0,0.0,0.0,1.0
2025-01-21,026940,2610.0,2615.0,2525.0,2580.0,138911,2580.0,0.0,0.0,1.0
2025-01-22,026940,2570.0,2600.0,2555.0,2560.0,44300,2560.0,0.0,0.0,1.0
2025-01-23,026940,2565.0,2565.0,2470.0,2480.0,95717,2480.0,0.0,0.0,1.0
2025-01-24,026940,2480.0,2585.0,2475.0,2525.0,54631,2525.0,0.0,0.0,1.0
2025-01-31,026940,2485.0,2525.0,2465.0,2470.0,29619,2470.0,0.0,0.0,1.0
2025-02-03,026940,2470.0,2470.0,2360.0,2385.0,49480,2385.0,0.0,0.0,1.0
2025-02-04,026940,2390.0,2480.0,2390.0,2445.0,37388,2445.0,0.0,0.0,1.0
2025-02-05,026940,2495.0,2555.0,2440.0,2520.0,55348,2520.0,0.0,0.0,1.0
2025-02-06,026940,2525.0,2550.0,2485.0,2540.0,36809,2540.0,0.0,0.0,1.0
2025-02-07,026940,2510.0,2550.0,2510.0,2515.0,40065,2515.0,0.0,0.0,1.0
2025-02-10,026940,2525.0,2540.0,2475.0,2475.0,56010,2475.0,0.0,0.0,1.0
2025-02-11,026940,2525.0,2620.0,2490.0,2585.0,154397,2585.0,0.0,0.0,1.0
2025-02-12,026940,2535.0,2535.0,2480.0,2480.0,68987,2480.0,0.0,0.0,1.0
2025-02-13,026940,2485.0,2555.0,2485.0,2505.0,45235,2505.0,0.0,0.0,1.0
2025-02-14,026940,2535.0,2570.0,2475.0,2485.0,31837,2485.0,0.0,0.0,1.0
2025-02-17,026940,2485.0,2510.0,2470.0,2505.0,35666,2505.0,0.0,0.0,1.0
2025-02-18,026940,2490.0,2505.0,2480.0,2500.0,32421,2500.0,0.0,0.0,1.0
2025-02-19,026940,2500.0,2535.0,2475.0,2500.0,31167,2500.0,0.0,0.0,1.0
2025-02-20,026940,2505.0,2545.0,2490.0,2530.0,55379,2530.0,0.0,0.0,1.0
2025-02-21,026940,2535.0,2815.0,2505.0,2505.0,3417581,2505.0,0.0,0.0,1.0
2025-02-24,026940,2465.0,2550.0,2460.0,2540.0,247448,2540.0,0.0,0.0,1.0
2025-02-25,026940,2530.0,2550.0,2510.0,2530.0,195723,2530.0,0.0,0.0,1.0
2025-02-26,026940,2530.0,2555.0,2510.0,2530.0,94506,2530.0,0.0,0.0,1.0
2025-02-27,026940,2520.0,2540.0,2510.0,2525.0,48031,2525.0,0.0,0.0,1.0
2025-02-28,026940,2495.0,2510.0,2435.0,2475.0,113011,2475.0,0.0,0.0,1.0
2025-03-04,026940,2450.0,2465.0,2320.0,2410.0,107886,2410.0,0.0,0.0,1.0
2025-03-05,026940,2385.0,2680.0,2385.0,2570.0,975584,2570.0,0.0,0.0,1.0
2025-03-06,026940,2565.0,2590.0,2530.0,2545.0,145243,2545.0,0.0,0.0,1.0
2025-03-07,026940,2540.0,2695.0,2510.0,2555.0,603438,2555.0,0.0,0.0,1.0
2025-03-10,026940,2550.0,2650.0,2535.0,2535.0,255291,2535.0,0.0,0.0,1.0
2025-03-11,026940,2535.0,2535.0,2435.0,2480.0,60878,2480.0,0.0,0.0,1.0
2025-03-12,026940,2510.0,2540.0,2475.0,2525.0,44329,2525.0,0.0,0.0,1.0
2025-03-13,026940,2520.0,2550.0,2450.0,2450.0,34406,2450.0,0.0,0.0,1.0
2025-03-14,026940,2450.0,2555.0,2450.0,2500.0,52325,2500.0,0.0,0.0,1.0
2025-03-17,026940,2505.0,2560.0,2465.0,2495.0,36332,2495.0,0.0,0.0,1.0
2025-03-18,026940,2500.0,2535.0,2490.0,2505.0,49024,2505.0,0.0,0.0,1.0
2025-03-19,026940,2505.0,2535.0,2500.0,2510.0,64997,2510.0,0.0,0.0,1.0
2025-03-20,026940,2490.0,2580.0,2490.0,2505.0,54320,2505.0,0.0,0.0,1.0
2025-03-21,026940,2500.0,2560.0,2455.0,2485.0,71955,2485.0,0.0,0.0,1.0
2025-03-24,026940,2480.0,2545.0,2445.0,2535.0,87277,2535.0,0.0,0.0,1.0
2025-03-25,026940,2530.0,2555.0,2505.0,2525.0,62092,2525.0,0.0,0.0,1.0
2025-03-26,026940,2510.0,2555.0,2430.0,2450.0,141622,2450.0,0.0,0.0,1.0
2025-03-27,026940,2450.0,2450.0,2355.0,2365.0,150796,2365.0,0.0,0.0,1.0
2025-03-28,026940,2345.0,2365.0,2320.0,2330.0,35321,2330.0,0.0,0.0,1.0
2025-03-31,026940,2330.0,2415.0,2245.0,2280.0,49746,2280.0,0.0,0.0,1.0
2025-04-01,026940,2250.0,2350.0,2250.0,2330.0,79828,2330.0,0.0,0.0,1.0
