date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,077970,17800.0,19040.0,17370.0,18990.0,306221,18990.0,0.0,0.0,1.0
2024-12-16,077970,19040.0,20350.0,18930.0,20200.0,537511,20200.0,0.0,0.0,1.0
2024-12-17,077970,20500.0,20500.0,19690.0,19820.0,145405,19820.0,0.0,0.0,1.0
2024-12-18,077970,19780.0,20300.0,19200.0,19320.0,188692,19320.0,0.0,0.0,1.0
2024-12-19,077970,18750.0,20300.0,18670.0,19910.0,303895,19910.0,0.0,0.0,1.0
2024-12-20,077970,19900.0,20050.0,19360.0,19490.0,157530,19490.0,0.0,0.0,1.0
2024-12-23,077970,19600.0,20450.0,19280.0,19450.0,342389,19450.0,0.0,0.0,1.0
2024-12-24,077970,19460.0,19770.0,19150.0,19520.0,232552,19520.0,0.0,0.0,1.0
2024-12-26,077970,19820.0,20700.0,19600.0,19780.0,751130,19780.0,0.0,0.0,1.0
2024-12-27,077970,19700.0,20450.0,19350.0,20100.0,472564,20100.0,0.0,0.0,1.0
2024-12-30,077970,20100.0,20650.0,19830.0,20100.0,245570,20100.0,0.0,0.0,1.0
2025-01-02,077970,20500.0,21250.0,20050.0,20750.0,733480,20750.0,0.0,0.0,1.0
2025-01-03,077970,20850.0,21150.0,19740.0,19900.0,544962,19900.0,0.0,0.0,1.0
2025-01-06,077970,19850.0,19900.0,19150.0,19400.0,412586,19400.0,0.0,0.0,1.0
2025-01-07,077970,19580.0,20200.0,19300.0,19740.0,424512,19740.0,0.0,0.0,1.0
2025-01-08,077970,20200.0,20450.0,19810.0,20250.0,531840,20250.0,0.0,0.0,1.0
2025-01-09,077970,20300.0,23100.0,19830.0,22250.0,1659882,22250.0,0.0,0.0,1.0
2025-01-10,077970,22100.0,24000.0,21600.0,23600.0,1243244,23600.0,0.0,0.0,1.0
2025-01-13,077970,23800.0,23900.0,22850.0,23400.0,526592,23400.0,0.0,0.0,1.0
2025-01-14,077970,23650.0,24400.0,22900.0,23200.0,650184,23200.0,0.0,0.0,1.0
2025-01-15,077970,23150.0,24800.0,23000.0,23750.0,971716,23750.0,0.0,0.0,1.0
2025-01-16,077970,24050.0,24050.0,23150.0,23850.0,474623,23850.0,0.0,0.0,1.0
2025-01-17,077970,23650.0,24000.0,22600.0,23550.0,389864,23550.0,0.0,0.0,1.0
2025-01-20,077970,23150.0,24250.0,22800.0,24200.0,485307,24200.0,0.0,0.0,1.0
2025-01-21,077970,24400.0,24950.0,23950.0,24600.0,548865,24600.0,0.0,0.0,1.0
2025-01-22,077970,24500.0,25550.0,24050.0,24250.0,1080626,24250.0,0.0,0.0,1.0
2025-01-23,077970,23200.0,23900.0,22250.0,22350.0,783601,22350.0,0.0,0.0,1.0
2025-01-24,077970,22350.0,23350.0,22300.0,22950.0,392923,22950.0,0.0,0.0,1.0
2025-01-31,077970,22850.0,23550.0,22450.0,22550.0,264031,22550.0,0.0,0.0,1.0
2025-02-03,077970,22350.0,22500.0,21550.0,21950.0,255990,21950.0,0.0,0.0,1.0
2025-02-04,077970,22350.0,23700.0,22050.0,23300.0,540861,23300.0,0.0,0.0,1.0
2025-02-05,077970,23350.0,23400.0,22050.0,22300.0,419084,22300.0,0.0,0.0,1.0
2025-02-06,077970,22400.0,23100.0,21950.0,22350.0,451278,22350.0,0.0,0.0,1.0
2025-02-07,077970,22450.0,22450.0,21850.0,22000.0,244681,22000.0,0.0,0.0,1.0
2025-02-10,077970,21850.0,22800.0,21300.0,21400.0,359134,21400.0,0.0,0.0,1.0
2025-02-11,077970,21550.0,23350.0,21400.0,23000.0,775452,23000.0,0.0,0.0,1.0
2025-02-12,077970,23000.0,26500.0,22800.0,25750.0,3020986,25750.0,0.0,0.0,1.0
2025-02-13,077970,25850.0,27650.0,25250.0,26850.0,1600483,26850.0,0.0,0.0,1.0
2025-02-14,077970,26850.0,27150.0,25500.0,25900.0,738914,25900.0,0.0,0.0,1.0
2025-02-17,077970,26000.0,27000.0,25700.0,26550.0,1507837,26550.0,0.0,0.0,1.0
2025-02-18,077970,25950.0,31650.0,25650.0,30000.0,3103094,30000.0,0.0,0.0,1.0
2025-02-19,077970,30000.0,30050.0,28500.0,28950.0,920033,28950.0,0.0,0.0,1.0
2025-02-20,077970,28800.0,28800.0,26300.0,26750.0,1030617,26750.0,0.0,0.0,1.0
2025-02-21,077970,26500.0,28100.0,25950.0,27650.0,517985,27650.0,0.0,0.0,1.0
2025-02-24,077970,27000.0,27800.0,26050.0,26900.0,374500,26900.0,0.0,0.0,1.0
2025-02-25,077970,26350.0,28350.0,26300.0,28100.0,545561,28100.0,0.0,0.0,1.0
2025-02-26,077970,28650.0,29450.0,27550.0,29150.0,1143614,29150.0,0.0,0.0,1.0
2025-02-27,077970,26500.0,26700.0,24800.0,25150.0,1979308,25150.0,0.0,0.0,1.0
2025-02-28,077970,24700.0,25400.0,23900.0,24150.0,768467,24150.0,0.0,0.0,1.0
2025-03-04,077970,24400.0,26200.0,24350.0,25800.0,1013430,25800.0,0.0,0.0,1.0
2025-03-05,077970,26150.0,26400.0,25150.0,26100.0,469135,26100.0,0.0,0.0,1.0
2025-03-06,077970,26400.0,26950.0,25750.0,26100.0,691033,26100.0,0.0,0.0,1.0
2025-03-07,077970,26800.0,27400.0,26100.0,26950.0,770714,26950.0,0.0,0.0,1.0
2025-03-10,077970,27400.0,27800.0,26000.0,27250.0,975539,27250.0,0.0,0.0,1.0
2025-03-11,077970,26300.0,26650.0,25750.0,26150.0,455103,26150.0,0.0,0.0,1.0
2025-03-12,077970,26350.0,26550.0,24200.0,24400.0,752216,24400.0,0.0,0.0,1.0
2025-03-13,077970,24600.0,25600.0,24600.0,25450.0,354357,25450.0,0.0,0.0,1.0
2025-03-14,077970,25500.0,25900.0,25150.0,25550.0,186671,25550.0,0.0,0.0,1.0
2025-03-17,077970,25550.0,26250.0,24750.0,25750.0,327003,25750.0,0.0,0.0,1.0
2025-03-18,077970,26000.0,27500.0,25750.0,26900.0,1137392,26900.0,0.0,0.0,1.0
2025-03-19,077970,27150.0,27350.0,26250.0,26600.0,392033,26600.0,0.0,0.0,1.0
2025-03-20,077970,26600.0,26600.0,23950.0,24500.0,855521,24500.0,0.0,0.0,1.0
2025-03-21,077970,24500.0,25600.0,23950.0,25350.0,426181,25350.0,0.0,0.0,1.0
2025-03-24,077970,25050.0,25450.0,24600.0,24650.0,184057,24650.0,0.0,0.0,1.0
2025-03-25,077970,24650.0,24950.0,23200.0,24100.0,353861,24100.0,0.0,0.0,1.0
2025-03-26,077970,24100.0,24150.0,22675.0,23200.0,494625,23200.0,0.0,0.0,1.0
2025-03-27,077970,20150.0,21650.0,19620.0,21100.0,1505516,21100.0,0.0,0.0,1.0
2025-03-28,077970,21100.0,21200.0,20100.0,20450.0,503674,20450.0,0.0,0.0,1.0
2025-03-31,077970,19920.0,20900.0,19800.0,20800.0,225080,20800.0,0.0,0.0,1.0
2025-04-01,077970,20800.0,21450.0,20100.0,21300.0,234412,21300.0,0.0,0.0,1.0
2025-04-02,077970,21100.0,21250.0,20250.0,20500.0,230277,20500.0,0.0,0.0,1.0
2025-04-03,077970,19900.0,21050.0,19710.0,20700.0,170504,20700.0,0.0,0.0,1.0
2025-04-04,077970,20300.0,20950.0,19900.0,20200.0,218248,20200.0,0.0,0.0,1.0
2025-04-07,077970,19400.0,19400.0,18310.0,18310.0,318589,18310.0,0.0,0.0,1.0
2025-04-08,077970,18970.0,19600.0,18740.0,19230.0,221205,19230.0,0.0,0.0,1.0
2025-04-09,077970,19900.0,19900.0,18600.0,19090.0,150903,19090.0,0.0,0.0,1.0
2025-04-10,077970,20300.0,20550.0,19900.0,20350.0,164051,20350.0,0.0,0.0,1.0
2025-04-11,077970,21150.0,22200.0,21000.0,21550.0,445500,21550.0,0.0,0.0,1.0
2025-04-14,077970,22150.0,22250.0,21550.0,21900.0,197450,21900.0,0.0,0.0,1.0
2025-04-15,077970,22300.0,22550.0,21850.0,22350.0,225583,22350.0,0.0,0.0,1.0
2025-04-16,077970,22350.0,22700.0,21800.0,21900.0,148929,21900.0,0.0,0.0,1.0
2025-04-17,077970,21750.0,22500.0,21750.0,22300.0,155407,22300.0,0.0,0.0,1.0
2025-04-18,077970,22500.0,22650.0,21850.0,22600.0,216707,22600.0,0.0,0.0,1.0
2025-04-21,077970,22850.0,22950.0,21350.0,21750.0,196246,21750.0,0.0,0.0,1.0
2025-04-22,077970,21300.0,22300.0,21300.0,22050.0,127543,22050.0,0.0,0.0,1.0
2025-04-23,077970,22400.0,22400.0,21950.0,22150.0,111151,22150.0,0.0,0.0,1.0
2025-04-24,077970,22200.0,22650.0,21800.0,22600.0,219891,22600.0,0.0,0.0,1.0
2025-04-25,077970,23000.0,23800.0,22650.0,23600.0,349603,23600.0,0.0,0.0,1.0
2025-04-28,077970,25950.0,27000.0,24500.0,25050.0,2361537,25050.0,0.0,0.0,1.0
2025-04-29,077970,24300.0,24650.0,23500.0,24600.0,920037,24600.0,0.0,0.0,1.0
2025-04-30,077970,24600.0,24600.0,23750.0,24000.0,324340,24000.0,0.0,0.0,1.0
2025-05-02,077970,23900.0,24300.0,23800.0,24150.0,129464,24150.0,0.0,0.0,1.0
2025-05-07,077970,24200.0,24700.0,24200.0,24600.0,150542,24600.0,0.0,0.0,1.0
2025-05-08,077970,24650.0,24650.0,24050.0,24500.0,216756,24500.0,0.0,0.0,1.0
2025-05-09,077970,24900.0,26350.0,24600.0,26300.0,854880,26300.0,0.0,0.0,1.0
2025-05-12,077970,26800.0,26800.0,24500.0,24500.0,570704,24500.0,0.0,0.0,1.0
2025-05-13,077970,24100.0,24900.0,23650.0,24700.0,221606,24700.0,0.0,0.0,1.0
2025-05-14,077970,24700.0,25000.0,24250.0,24600.0,184117,24600.0,0.0,0.0,1.0
2025-05-15,077970,24600.0,24900.0,23350.0,24300.0,416761,24300.0,0.0,0.0,1.0
2025-05-16,077970,24550.0,24600.0,23700.0,23850.0,159306,23850.0,0.0,0.0,1.0
2025-05-19,077970,23300.0,23850.0,22800.0,23450.0,146951,23450.0,0.0,0.0,1.0
2025-05-20,077970,25700.0,26100.0,24150.0,25450.0,982242,25450.0,0.0,0.0,1.0
2025-05-21,077970,25300.0,26150.0,24975.0,25800.0,372759,25800.0,0.0,0.0,1.0
2025-05-22,077970,25400.0,25550.0,24700.0,24800.0,253993,24800.0,0.0,0.0,1.0
2025-05-23,077970,24750.0,25200.0,24150.0,24600.0,192753,24600.0,0.0,0.0,1.0
2025-05-26,077970,24950.0,25450.0,24300.0,24850.0,163399,24850.0,0.0,0.0,1.0
2025-05-27,077970,25100.0,25250.0,24650.0,24950.0,137647,24950.0,0.0,0.0,1.0
2025-05-28,077970,24400.0,24400.0,23100.0,23150.0,567930,23150.0,0.0,0.0,1.0
2025-05-29,077970,23400.0,23500.0,22900.0,23000.0,230388,23000.0,0.0,0.0,1.0
2025-05-30,077970,23000.0,23250.0,22500.0,22750.0,149437,22750.0,0.0,0.0,1.0
2025-06-02,077970,22700.0,23150.0,22600.0,22750.0,185349,22750.0,0.0,0.0,1.0
2025-06-04,077970,23000.0,23400.0,22200.0,23300.0,247289,23300.0,0.0,0.0,1.0
2025-06-05,077970,23350.0,23800.0,23250.0,23600.0,202285,23600.0,0.0,0.0,1.0
2025-06-09,077970,23300.0,23350.0,22100.0,22700.0,344708,22700.0,0.0,0.0,1.0
2025-06-10,077970,22750.0,23750.0,22500.0,23250.0,408778,23250.0,0.0,0.0,1.0
2025-06-11,077970,23550.0,23700.0,22700.0,23050.0,326594,23050.0,0.0,0.0,1.0
2025-06-12,077970,23000.0,23550.0,22800.0,23150.0,450717,23150.0,0.0,0.0,1.0
2025-06-13,077970,23200.0,24800.0,23100.0,24650.0,963371,24650.0,0.0,0.0,1.0
2025-06-16,077970,25000.0,25500.0,24450.0,25350.0,478725,25350.0,0.0,0.0,1.0
2025-06-17,077970,25300.0,25650.0,24200.0,24850.0,1339268,24850.0,0.0,0.0,1.0
2025-06-18,077970,25250.0,25600.0,24250.0,24350.0,673890,24350.0,0.0,0.0,1.0
2025-06-19,077970,24400.0,24400.0,23800.0,24400.0,258244,24400.0,0.0,0.0,1.0
2025-06-20,077970,24600.0,24950.0,24050.0,24750.0,415523,24750.0,0.0,0.0,1.0
2025-06-23,077970,24300.0,24500.0,23950.0,24100.0,201224,24100.0,0.0,0.0,1.0
2025-06-24,077970,24150.0,24500.0,23350.0,24000.0,456746,24000.0,0.0,0.0,1.0
2025-06-25,077970,24000.0,24000.0,22350.0,22400.0,538889,22400.0,0.0,0.0,1.0
2025-06-26,077970,22500.0,22650.0,21650.0,22000.0,209716,22000.0,0.0,0.0,1.0
2025-06-27,077970,22250.0,22300.0,21600.0,21700.0,133538,21700.0,0.0,0.0,1.0
2025-06-30,077970,21500.0,21900.0,21400.0,21500.0,155170,21500.0,0.0,0.0,1.0
2025-07-01,077970,21700.0,21850.0,21300.0,21450.0,139406,21450.0,0.0,0.0,1.0
2025-07-02,077970,21500.0,21600.0,20700.0,21150.0,215390,21150.0,0.0,0.0,1.0
2025-07-03,077970,21450.0,21450.0,20700.0,21150.0,201209,21150.0,0.0,0.0,1.0
2025-07-04,077970,21150.0,21200.0,20150.0,20200.0,227932,20200.0,0.0,0.0,1.0
2025-07-07,077970,20000.0,20350.0,19910.0,20300.0,101425,20300.0,0.0,0.0,1.0
2025-07-08,077970,20350.0,20800.0,20300.0,20700.0,138747,20700.0,0.0,0.0,1.0
2025-07-09,077970,21000.0,21150.0,20600.0,20900.0,116814,20900.0,0.0,0.0,1.0
2025-07-10,077970,20900.0,20900.0,20400.0,20650.0,218858,20650.0,0.0,0.0,1.0
2025-07-11,077970,20850.0,20850.0,20300.0,20350.0,157043,20350.0,0.0,0.0,1.0
2025-07-14,077970,20500.0,20700.0,19990.0,20350.0,70536,20350.0,0.0,0.0,1.0
2025-07-15,077970,20500.0,20650.0,20150.0,20450.0,166835,20450.0,0.0,0.0,1.0
2025-07-16,077970,20550.0,20550.0,20150.0,20300.0,131995,20300.0,0.0,0.0,1.0
2025-07-17,077970,20250.0,20300.0,19980.0,20150.0,113240,20150.0,0.0,0.0,1.0
2025-07-18,077970,20300.0,20350.0,19970.0,20050.0,79901,20050.0,0.0,0.0,1.0
2025-07-21,077970,20300.0,20900.0,20200.0,20750.0,220132,20750.0,0.0,0.0,1.0
2025-07-22,077970,20850.0,21150.0,20400.0,20650.0,248243,20650.0,0.0,0.0,1.0
2025-07-23,077970,20700.0,20700.0,20050.0,20600.0,181800,20600.0,0.0,0.0,1.0
2025-07-24,077970,20550.0,21600.0,20450.0,21150.0,338454,21150.0,0.0,0.0,1.0
2025-07-25,077970,21700.0,22600.0,20950.0,22200.0,785091,22200.0,0.0,0.0,1.0
2025-07-28,077970,23000.0,23800.0,22450.0,23250.0,785005,23250.0,0.0,0.0,1.0
2025-07-29,077970,23200.0,24250.0,22750.0,23900.0,667561,23900.0,0.0,0.0,1.0
2025-07-30,077970,24150.0,24200.0,23350.0,23700.0,239156,23700.0,0.0,0.0,1.0
2025-07-31,077970,24050.0,24600.0,23450.0,23800.0,378154,23800.0,0.0,0.0,1.0
2025-08-01,077970,24950.0,26500.0,23850.0,24650.0,1664796,24650.0,0.0,0.0,1.0
2025-08-04,077970,24050.0,24950.0,23650.0,24300.0,377849,24300.0,0.0,0.0,1.0
2025-08-05,077970,24700.0,26250.0,24600.0,25850.0,909924,25850.0,0.0,0.0,1.0
2025-08-06,077970,25350.0,26000.0,25100.0,25850.0,361866,25850.0,0.0,0.0,1.0
2025-08-07,077970,25900.0,27800.0,25650.0,27450.0,985097,27450.0,0.0,0.0,1.0
2025-08-08,077970,28500.0,29550.0,27450.0,29000.0,1249823,29000.0,0.0,0.0,1.0
2025-08-11,077970,29350.0,29500.0,27550.0,29100.0,638549,29100.0,0.0,0.0,1.0
2025-08-12,077970,28250.0,29500.0,28100.0,28500.0,405313,28500.0,0.0,0.0,1.0
2025-08-13,077970,28850.0,29150.0,28100.0,28450.0,477115,28450.0,0.0,0.0,1.0
2025-08-14,077970,28000.0,36950.0,27600.0,36300.0,4778174,36300.0,0.0,0.0,1.0
2025-08-18,077970,34400.0,42850.0,34100.0,38600.0,6378177,38600.0,0.0,0.0,1.0
2025-08-19,077970,38650.0,38950.0,36850.0,37900.0,1048835,37900.0,0.0,0.0,1.0
2025-08-20,077970,36350.0,36900.0,34200.0,35900.0,1259418,35900.0,0.0,0.0,1.0
2025-08-21,077970,35400.0,35800.0,34400.0,35750.0,1141772,35750.0,0.0,0.0,1.0
2025-08-22,077970,36550.0,36600.0,34400.0,34550.0,1066723,34550.0,0.0,0.0,1.0
2025-08-25,077970,34900.0,35100.0,33400.0,34850.0,752326,34850.0,0.0,0.0,1.0
