date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,047920,21350.0,22400.0,21350.0,22000.0,200253,22000.0,0.0,0.0,1.0
2024-12-16,047920,22050.0,23450.0,21850.0,22750.0,363373,22750.0,0.0,0.0,1.0
2024-12-17,047920,22900.0,23000.0,22450.0,22750.0,191309,22750.0,0.0,0.0,1.0
2024-12-18,047920,23000.0,23500.0,22500.0,23400.0,225357,23400.0,0.0,0.0,1.0
2024-12-19,047920,22800.0,24000.0,22600.0,23200.0,287095,23200.0,0.0,0.0,1.0
2024-12-20,047920,23100.0,23700.0,22450.0,22800.0,182986,22800.0,0.0,0.0,1.0
2024-12-23,047920,22800.0,23050.0,21750.0,21850.0,207808,21850.0,0.0,0.0,1.0
2024-12-24,047920,21650.0,22400.0,21450.0,21550.0,183164,21550.0,0.0,0.0,1.0
2024-12-26,047920,21700.0,22500.0,21350.0,22200.0,232424,22200.0,0.0,0.0,1.0
2024-12-27,047920,22000.0,24500.0,22000.0,23600.0,767473,23600.0,0.0,0.0,1.0
2024-12-30,047920,23600.0,24350.0,23250.0,24100.0,292357,24100.0,0.0,0.0,1.0
2025-01-02,047920,24000.0,24500.0,23650.0,23950.0,268536,23950.0,0.0,0.0,1.0
2025-01-03,047920,24050.0,24850.0,23950.0,24650.0,378721,24650.0,0.0,0.0,1.0
2025-01-06,047920,24900.0,25350.0,24350.0,25100.0,320030,25100.0,0.0,0.0,1.0
2025-01-07,047920,24900.0,25650.0,24800.0,25300.0,287877,25300.0,0.0,0.0,1.0
2025-01-08,047920,25000.0,25700.0,24600.0,25350.0,258620,25350.0,0.0,0.0,1.0
2025-01-09,047920,25150.0,25550.0,24650.0,24800.0,238007,24800.0,0.0,0.0,1.0
2025-01-10,047920,24700.0,25700.0,24650.0,25450.0,226616,25450.0,0.0,0.0,1.0
2025-01-13,047920,25400.0,26400.0,24450.0,24800.0,302938,24800.0,0.0,0.0,1.0
2025-01-14,047920,24850.0,25400.0,24550.0,25050.0,331344,25050.0,0.0,0.0,1.0
2025-01-15,047920,27550.0,27550.0,22750.0,24150.0,1361863,24150.0,0.0,0.0,1.0
2025-01-16,047920,24350.0,26100.0,23950.0,25700.0,444876,25700.0,0.0,0.0,1.0
2025-01-17,047920,25700.0,26150.0,25200.0,26100.0,273527,26100.0,0.0,0.0,1.0
2025-01-20,047920,26100.0,26500.0,25550.0,25700.0,217193,25700.0,0.0,0.0,1.0
2025-01-21,047920,25650.0,26400.0,25400.0,26300.0,325723,26300.0,0.0,0.0,1.0
2025-01-22,047920,26050.0,26500.0,25900.0,26000.0,194314,26000.0,0.0,0.0,1.0
2025-01-23,047920,25900.0,26300.0,25750.0,26250.0,133154,26250.0,0.0,0.0,1.0
2025-01-24,047920,25800.0,26100.0,24100.0,25700.0,275039,25700.0,0.0,0.0,1.0
2025-01-31,047920,25500.0,26850.0,25350.0,26000.0,304051,26000.0,0.0,0.0,1.0
2025-02-03,047920,25900.0,26500.0,25350.0,25900.0,213438,25900.0,0.0,0.0,1.0
2025-02-04,047920,25950.0,26450.0,25800.0,26050.0,216478,26050.0,0.0,0.0,1.0
2025-02-05,047920,26100.0,26200.0,25600.0,25800.0,162915,25800.0,0.0,0.0,1.0
2025-02-06,047920,26100.0,26100.0,24750.0,24950.0,283942,24950.0,0.0,0.0,1.0
2025-02-07,047920,24700.0,25400.0,24350.0,25200.0,211896,25200.0,0.0,0.0,1.0
2025-02-10,047920,25400.0,25450.0,24450.0,24600.0,152435,24600.0,0.0,0.0,1.0
2025-02-11,047920,24600.0,24850.0,24300.0,24450.0,133443,24450.0,0.0,0.0,1.0
2025-02-12,047920,24750.0,24850.0,24200.0,24250.0,148468,24250.0,0.0,0.0,1.0
2025-02-13,047920,24250.0,24350.0,23700.0,23900.0,170555,23900.0,0.0,0.0,1.0
2025-02-14,047920,23750.0,27900.0,23750.0,27100.0,1991941,27100.0,0.0,0.0,1.0
2025-02-17,047920,27500.0,28800.0,26800.0,28200.0,825700,28200.0,0.0,0.0,1.0
