date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,483320,10261,10261,9793,9883,351958,9883,0.0,0.0,1.0
2024-12-16,483320,9848,9952,9848,9933,391818,9933,0.0,0.0,1.0
2024-12-17,483320,9913,9997,9913,9997,659375,9997,0.0,0.0,1.0
2024-12-18,483320,9843,9977,9843,9893,472900,9893,0.0,0.0,1.0
2024-12-19,483320,9693,9788,9629,9644,925765,9644,0.0,0.0,1.0
2024-12-20,483320,9564,9604,9419,9439,421249,9439,0.0,0.0,1.0
2024-12-23,483320,9673,9743,9629,9678,1459836,9678,0.0,0.0,1.0
2024-12-24,483320,9853,9913,9808,9888,579869,9888,0.0,0.0,1.0
2024-12-26,483320,9923,10022,9923,10017,515545,10017,0.0,0.0,1.0
2024-12-27,483320,9997,10182,9997,10037,425245,10037,0.0,0.0,1.0
2024-12-30,483320,9987,9987,9773,9942,448582,9942,0.0,0.0,1.0
2025-01-02,483320,9723,9788,9614,9644,573861,9644,0.0,0.0,1.0
2025-01-03,483320,9863,9863,9818,9838,720794,9838,0.0,0.0,1.0
2025-01-06,483320,10147,10461,10142,10401,1343810,10401,0.0,0.0,1.0
2025-01-07,483320,10749,10849,10570,10754,1813600,10754,0.0,0.0,1.0
2025-01-08,483320,10197,10296,10197,10271,1258214,10271,0.0,0.0,1.0
2025-01-09,483320,10157,10231,10157,10216,732720,10216,0.0,0.0,1.0
2025-01-10,483320,10211,10311,10207,10301,1173284,10301,0.0,0.0,1.0
2025-01-13,483320,10207,10207,9504,10047,1148227,10047,0.0,0.0,1.0
2025-01-14,483320,9962,9962,9828,9858,1338856,9858,0.0,0.0,1.0
2025-01-15,483320,9813,9838,9808,9828,637354,9828,0.0,0.0,1.0
2025-01-16,483320,10112,10172,10072,10172,1321592,10172,0.0,0.0,1.0
2025-01-17,483320,10112,10226,10112,10211,1779582,10211,0.0,0.0,1.0
2025-01-20,483320,10356,10411,10266,10321,3149004,10321,0.0,0.0,1.0
2025-01-21,483320,10361,10505,10246,10326,773493,10326,0.0,0.0,1.0
2025-01-22,483320,10595,10745,10580,10735,725120,10735,0.0,0.0,1.0
2025-01-23,483320,11038,11158,11009,11103,1480209,11103,0.0,0.0,1.0
2025-01-24,483320,11093,11093,10924,10944,2285170,10944,0.0,0.0,1.0
2025-01-31,483320,9813,9853,9708,9798,2307805,9798,0.0,0.0,1.0
2025-02-03,483320,9434,9683,9365,9499,1759629,9499,0.0,0.0,1.0
2025-02-04,483320,9529,9783,9529,9584,1297788,9584,0.0,0.0,1.0
2025-02-05,483320,9604,9708,9549,9549,916774,9549,0.0,0.0,1.0
2025-02-06,483320,9863,10057,9833,10042,1989918,10042,0.0,0.0,1.0
2025-02-07,483320,10162,10211,10122,10127,5376372,10127,0.0,0.0,1.0
2025-02-10,483320,10112,10112,9982,10042,572255,10042,0.0,0.0,1.0
2025-02-11,483320,10172,10197,10072,10152,1502183,10152,0.0,0.0,1.0
2025-02-12,483320,10147,10147,10032,10052,682758,10052,0.0,0.0,1.0
2025-02-13,483320,9863,10007,9858,9903,625448,9903,0.0,0.0,1.0
2025-02-14,483320,10132,10132,9972,10067,679140,10067,0.0,0.0,1.0
2025-02-17,483320,10157,10157,10012,10067,498943,10067,0.0,0.0,1.0
2025-02-18,483320,10062,10102,9967,10097,698285,10097,0.0,0.0,1.0
2025-02-19,483320,10002,10097,10002,10027,1008763,10027,0.0,0.0,1.0
2025-02-20,483320,10027,10027,9883,9933,592128,9933,0.0,0.0,1.0
