date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,004960,6790.0,6910.0,6760.0,6860.0,47521,6860.0,0.0,0.0,1.0
2024-12-16,004960,6860.0,6950.0,6720.0,6770.0,34107,6770.0,0.0,0.0,1.0
2024-12-17,004960,6770.0,6800.0,6650.0,6670.0,31528,6670.0,0.0,0.0,1.0
2024-12-18,004960,6710.0,6830.0,6660.0,6780.0,122036,6780.0,0.0,0.0,1.0
2024-12-19,004960,6770.0,6770.0,6630.0,6750.0,27174,6750.0,0.0,0.0,1.0
2024-12-20,004960,6730.0,6730.0,6490.0,6560.0,25660,6560.0,0.0,0.0,1.0
2024-12-23,004960,6610.0,6700.0,6550.0,6680.0,17164,6680.0,0.0,0.0,1.0
2024-12-24,004960,6680.0,6730.0,6480.0,6630.0,15409,6630.0,0.0,0.0,1.0
2024-12-26,004960,6630.0,6660.0,6510.0,6560.0,9855,6560.0,0.0,0.0,1.0
2024-12-27,004960,6500.0,6520.0,6280.0,6280.0,24286,6280.0,0.0,0.0,1.0
2024-12-30,004960,6280.0,6440.0,6280.0,6390.0,9116,6390.0,0.0,0.0,1.0
2025-01-02,004960,6400.0,6430.0,6330.0,6400.0,10600,6400.0,0.0,0.0,1.0
2025-01-03,004960,6420.0,6480.0,6360.0,6470.0,23639,6470.0,0.0,0.0,1.0
2025-01-06,004960,6500.0,6670.0,6470.0,6600.0,14908,6600.0,0.0,0.0,1.0
2025-01-07,004960,6610.0,6710.0,6560.0,6590.0,29655,6590.0,0.0,0.0,1.0
2025-01-08,004960,6630.0,6650.0,6510.0,6550.0,25137,6550.0,0.0,0.0,1.0
2025-01-09,004960,6580.0,6580.0,6470.0,6530.0,30598,6530.0,0.0,0.0,1.0
2025-01-10,004960,6500.0,6670.0,6480.0,6590.0,14769,6590.0,0.0,0.0,1.0
2025-01-13,004960,6570.0,6590.0,6460.0,6480.0,15133,6480.0,0.0,0.0,1.0
2025-01-14,004960,6450.0,6520.0,6400.0,6480.0,11151,6480.0,0.0,0.0,1.0
2025-01-15,004960,6480.0,6480.0,6330.0,6360.0,31585,6360.0,0.0,0.0,1.0
2025-01-16,004960,6400.0,6420.0,6290.0,6360.0,26405,6360.0,0.0,0.0,1.0
2025-01-17,004960,6360.0,6360.0,6270.0,6270.0,16093,6270.0,0.0,0.0,1.0
2025-01-20,004960,6270.0,6360.0,6200.0,6230.0,34478,6230.0,0.0,0.0,1.0
2025-01-21,004960,6230.0,6300.0,6190.0,6230.0,14469,6230.0,0.0,0.0,1.0
2025-01-22,004960,6180.0,6290.0,6180.0,6240.0,18617,6240.0,0.0,0.0,1.0
2025-01-23,004960,6240.0,6260.0,6180.0,6240.0,20401,6240.0,0.0,0.0,1.0
2025-01-24,004960,6210.0,6300.0,6200.0,6290.0,20103,6290.0,0.0,0.0,1.0
2025-01-31,004960,6290.0,6290.0,6140.0,6160.0,22159,6160.0,0.0,0.0,1.0
2025-02-03,004960,6160.0,6190.0,6000.0,6030.0,31390,6030.0,0.0,0.0,1.0
2025-02-04,004960,6030.0,6110.0,6030.0,6040.0,12744,6040.0,0.0,0.0,1.0
2025-02-05,004960,6040.0,6140.0,6040.0,6070.0,23649,6070.0,0.0,0.0,1.0
2025-02-06,004960,6110.0,6350.0,6080.0,6270.0,29490,6270.0,0.0,0.0,1.0
2025-02-07,004960,6230.0,6300.0,6150.0,6250.0,18984,6250.0,0.0,0.0,1.0
2025-02-10,004960,6250.0,6250.0,6150.0,6170.0,17616,6170.0,0.0,0.0,1.0
2025-02-11,004960,6170.0,6290.0,6160.0,6260.0,21562,6260.0,0.0,0.0,1.0
2025-02-12,004960,6260.0,6280.0,6100.0,6170.0,52434,6170.0,0.0,0.0,1.0
2025-02-13,004960,6320.0,6470.0,6220.0,6420.0,62284,6420.0,0.0,0.0,1.0
2025-02-14,004960,6410.0,6410.0,6290.0,6330.0,13169,6330.0,0.0,0.0,1.0
2025-02-17,004960,6330.0,6360.0,6270.0,6280.0,21303,6280.0,0.0,0.0,1.0
2025-02-18,004960,6280.0,6490.0,6270.0,6440.0,33486,6440.0,0.0,0.0,1.0
2025-02-19,004960,6430.0,6500.0,6350.0,6470.0,16040,6470.0,0.0,0.0,1.0
2025-02-20,004960,6470.0,6560.0,6400.0,6490.0,28698,6490.0,0.0,0.0,1.0
2025-02-21,004960,6450.0,6560.0,6440.0,6520.0,12563,6520.0,0.0,0.0,1.0
2025-02-24,004960,6430.0,6510.0,6410.0,6500.0,14498,6500.0,0.0,0.0,1.0
2025-02-25,004960,6440.0,6600.0,6430.0,6530.0,47366,6530.0,0.0,0.0,1.0
2025-02-26,004960,6490.0,6580.0,6480.0,6510.0,14630,6510.0,0.0,0.0,1.0
2025-02-27,004960,6510.0,6580.0,6430.0,6500.0,16086,6500.0,0.0,0.0,1.0
2025-02-28,004960,6500.0,6510.0,6270.0,6420.0,43787,6420.0,0.0,0.0,1.0
2025-03-04,004960,6400.0,6430.0,6220.0,6270.0,24942,6270.0,0.0,0.0,1.0
2025-03-05,004960,6200.0,6450.0,6200.0,6420.0,34166,6420.0,0.0,0.0,1.0
2025-03-06,004960,6420.0,6460.0,6360.0,6440.0,13540,6440.0,0.0,0.0,1.0
2025-03-07,004960,6320.0,6460.0,6320.0,6460.0,22785,6460.0,0.0,0.0,1.0
2025-03-10,004960,6430.0,6430.0,6290.0,6340.0,29220,6340.0,0.0,0.0,1.0
2025-03-11,004960,6300.0,6310.0,6170.0,6300.0,33838,6300.0,0.0,0.0,1.0
2025-03-12,004960,6270.0,6340.0,6220.0,6320.0,14090,6320.0,0.0,0.0,1.0
2025-03-13,004960,6340.0,6360.0,6150.0,6270.0,18024,6270.0,0.0,0.0,1.0
2025-03-14,004960,6270.0,6300.0,6180.0,6280.0,40618,6280.0,0.0,0.0,1.0
2025-03-17,004960,6310.0,6340.0,6240.0,6280.0,9919,6280.0,0.0,0.0,1.0
2025-03-18,004960,6280.0,6370.0,6230.0,6270.0,11899,6270.0,0.0,0.0,1.0
2025-03-19,004960,6310.0,6320.0,6240.0,6290.0,2672,6290.0,0.0,0.0,1.0
2025-03-20,004960,6350.0,6350.0,6250.0,6290.0,13313,6290.0,0.0,0.0,1.0
2025-03-21,004960,6290.0,6300.0,6200.0,6280.0,10613,6280.0,0.0,0.0,1.0
2025-03-24,004960,6280.0,6280.0,6190.0,6200.0,27352,6200.0,0.0,0.0,1.0
2025-03-25,004960,6240.0,6250.0,6120.0,6210.0,12329,6210.0,0.0,0.0,1.0
2025-03-26,004960,6210.0,6210.0,6110.0,6140.0,24489,6140.0,0.0,0.0,1.0
2025-03-27,004960,6140.0,6210.0,6080.0,6140.0,17961,6140.0,0.0,0.0,1.0
2025-03-28,004960,6140.0,6150.0,6010.0,6090.0,48549,6090.0,0.0,0.0,1.0
2025-03-31,004960,6080.0,6680.0,5770.0,5800.0,275108,5800.0,0.0,0.0,1.0
2025-04-01,004960,5840.0,6060.0,5830.0,5930.0,78374,5930.0,0.0,0.0,1.0
2025-04-02,004960,5930.0,5990.0,5800.0,5900.0,43313,5900.0,0.0,0.0,1.0
2025-04-03,004960,5900.0,5970.0,5800.0,5910.0,20623,5910.0,0.0,0.0,1.0
2025-04-04,004960,5900.0,6330.0,5840.0,6280.0,75573,6280.0,0.0,0.0,1.0
2025-04-07,004960,6150.0,6210.0,5900.0,6090.0,75555,6090.0,0.0,0.0,1.0
2025-04-08,004960,6090.0,6600.0,6090.0,6480.0,125477,6480.0,0.0,0.0,1.0
2025-04-09,004960,6470.0,6470.0,6170.0,6220.0,45221,6220.0,0.0,0.0,1.0
2025-04-10,004960,6270.0,6500.0,6270.0,6380.0,19280,6380.0,0.0,0.0,1.0
