date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,039030,135600.0,136700.0,129800.0,130500.0,143575,130500.0,0.0,0.0,1.0
2024-12-16,039030,131100.0,135200.0,129900.0,130200.0,129142,130200.0,0.0,0.0,1.0
2024-12-17,039030,131400.0,142500.0,131400.0,140700.0,215066,140700.0,0.0,0.0,1.0
2024-12-18,039030,139000.0,140000.0,135700.0,139100.0,72765,139100.0,0.0,0.0,1.0
2024-12-19,039030,132600.0,136800.0,130700.0,134500.0,110923,134500.0,0.0,0.0,1.0
2024-12-20,039030,133500.0,133700.0,126100.0,127000.0,120633,127000.0,0.0,0.0,1.0
2024-12-23,039030,129700.0,139500.0,128400.0,137600.0,166179,137600.0,0.0,0.0,1.0
2024-12-24,039030,140000.0,142000.0,136400.0,138400.0,103437,138400.0,0.0,0.0,1.0
2024-12-26,039030,138500.0,139000.0,131100.0,132000.0,115503,132000.0,0.0,0.0,1.0
2024-12-27,039030,130500.0,146200.0,130500.0,139300.0,365938,139300.0,0.0,0.0,1.0
2024-12-30,039030,138000.0,141100.0,135900.0,139200.0,103774,139200.0,0.0,0.0,1.0
2025-01-02,039030,137900.0,144600.0,136100.0,144600.0,118138,144600.0,0.0,0.0,1.0
2025-01-03,039030,145000.0,162600.0,143700.0,161600.0,369783,161600.0,0.0,0.0,1.0
2025-01-06,039030,166200.0,171800.0,165100.0,170400.0,257889,170400.0,0.0,0.0,1.0
2025-01-07,039030,173400.0,175400.0,162400.0,162800.0,173518,162800.0,0.0,0.0,1.0
2025-01-08,039030,161000.0,173500.0,158500.0,172400.0,194618,172400.0,0.0,0.0,1.0
2025-01-09,039030,170300.0,172600.0,167600.0,169000.0,116520,169000.0,0.0,0.0,1.0
2025-01-10,039030,167000.0,170500.0,161500.0,162000.0,116745,162000.0,0.0,0.0,1.0
2025-01-13,039030,159700.0,164100.0,157700.0,158100.0,100391,158100.0,0.0,0.0,1.0
2025-01-14,039030,160200.0,160400.0,156300.0,157700.0,82024,157700.0,0.0,0.0,1.0
2025-01-15,039030,158000.0,161400.0,156700.0,158600.0,75816,158600.0,0.0,0.0,1.0
2025-01-16,039030,162700.0,164000.0,156100.0,157500.0,139748,157500.0,0.0,0.0,1.0
2025-01-17,039030,157500.0,162800.0,154300.0,158200.0,168705,158200.0,0.0,0.0,1.0
2025-01-20,039030,161200.0,161500.0,154900.0,155000.0,102088,155000.0,0.0,0.0,1.0
2025-01-21,039030,156100.0,160200.0,152600.0,156900.0,135301,156900.0,0.0,0.0,1.0
2025-01-22,039030,158900.0,165000.0,155400.0,163900.0,189560,163900.0,0.0,0.0,1.0
2025-01-23,039030,164000.0,164000.0,156600.0,158000.0,126046,158000.0,0.0,0.0,1.0
2025-01-24,039030,159600.0,163200.0,158000.0,158400.0,80010,158400.0,0.0,0.0,1.0
2025-01-31,039030,149200.0,151900.0,140200.0,143500.0,258637,143500.0,0.0,0.0,1.0
2025-02-03,039030,138600.0,139300.0,135000.0,136300.0,125097,136300.0,0.0,0.0,1.0
2025-02-04,039030,139800.0,144000.0,137000.0,139000.0,106333,139000.0,0.0,0.0,1.0
2025-02-05,039030,140900.0,142500.0,135700.0,136100.0,154635,136100.0,0.0,0.0,1.0
2025-02-06,039030,143000.0,144900.0,140000.0,144000.0,185743,144000.0,0.0,0.0,1.0
2025-02-07,039030,149100.0,149100.0,142500.0,143000.0,118242,143000.0,0.0,0.0,1.0
2025-02-10,039030,139900.0,150500.0,138000.0,150200.0,147484,150200.0,0.0,0.0,1.0
2025-02-11,039030,151000.0,151000.0,143500.0,144300.0,114890,144300.0,0.0,0.0,1.0
2025-02-12,039030,144300.0,144900.0,139200.0,139900.0,134624,139900.0,0.0,0.0,1.0
2025-02-13,039030,140600.0,146000.0,140500.0,141700.0,152772,141700.0,0.0,0.0,1.0
2025-02-14,039030,143100.0,147000.0,141200.0,141600.0,125385,141600.0,0.0,0.0,1.0
2025-02-17,039030,143300.0,145100.0,140600.0,140800.0,121539,140800.0,0.0,0.0,1.0
2025-02-18,039030,141000.0,141500.0,138000.0,139900.0,128395,139900.0,0.0,0.0,1.0
2025-02-19,039030,141600.0,155700.0,141600.0,150500.0,402218,150500.0,0.0,0.0,1.0
