date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,267320,1900.0,1969.0,1887.0,1944.0,123060,1944.0,0.0,0.0,1.0
2024-12-16,267320,1954.0,1992.0,1944.0,1979.0,91955,1979.0,0.0,0.0,1.0
2024-12-17,267320,1979.0,1991.0,1951.0,1979.0,78881,1979.0,0.0,0.0,1.0
2024-12-18,267320,1979.0,1999.0,1963.0,1999.0,68723,1999.0,0.0,0.0,1.0
2024-12-19,267320,1970.0,2010.0,1952.0,1993.0,82432,1993.0,0.0,0.0,1.0
2024-12-20,267320,2005.0,2005.0,1929.0,1944.0,57319,1944.0,0.0,0.0,1.0
2024-12-23,267320,1925.0,1955.0,1925.0,1925.0,51000,1925.0,0.0,0.0,1.0
2024-12-24,267320,1925.0,1971.0,1925.0,1925.0,55633,1925.0,0.0,0.0,1.0
2024-12-26,267320,1936.0,1997.0,1909.0,1914.0,52041,1914.0,0.0,0.0,1.0
2024-12-27,267320,1900.0,1925.0,1840.0,1887.0,141497,1887.0,0.0,0.0,1.0
2024-12-30,267320,1832.0,1919.0,1832.0,1909.0,54704,1909.0,0.0,0.0,1.0
2025-01-02,267320,1866.0,1929.0,1866.0,1919.0,52349,1919.0,0.0,0.0,1.0
2025-01-03,267320,1919.0,2050.0,1919.0,2000.0,141130,2000.0,0.0,0.0,1.0
2025-01-06,267320,2010.0,2040.0,2000.0,2040.0,83961,2040.0,0.0,0.0,1.0
2025-01-07,267320,2040.0,2055.0,2020.0,2035.0,50573,2035.0,0.0,0.0,1.0
2025-01-08,267320,2035.0,2060.0,2020.0,2035.0,43900,2035.0,0.0,0.0,1.0
2025-01-09,267320,2050.0,2050.0,1990.0,2045.0,75077,2045.0,0.0,0.0,1.0
2025-01-10,267320,2040.0,2040.0,1999.0,2015.0,47667,2015.0,0.0,0.0,1.0
2025-01-13,267320,2015.0,2015.0,1959.0,1960.0,75093,1960.0,0.0,0.0,1.0
2025-01-14,267320,1960.0,2000.0,1960.0,1983.0,35900,1983.0,0.0,0.0,1.0
2025-01-15,267320,1983.0,2050.0,1972.0,1975.0,60629,1975.0,0.0,0.0,1.0
2025-01-16,267320,1955.0,2050.0,1850.0,1960.0,144050,1960.0,0.0,0.0,1.0
2025-01-17,267320,1970.0,1970.0,1935.0,1942.0,36959,1942.0,0.0,0.0,1.0
2025-01-20,267320,1942.0,1954.0,1919.0,1936.0,67406,1936.0,0.0,0.0,1.0
2025-01-21,267320,1936.0,1940.0,1850.0,1879.0,95347,1879.0,0.0,0.0,1.0
2025-01-22,267320,1880.0,1900.0,1848.0,1855.0,131004,1855.0,0.0,0.0,1.0
2025-01-23,267320,1852.0,1920.0,1809.0,1819.0,152358,1819.0,0.0,0.0,1.0
2025-01-24,267320,1820.0,1839.0,1800.0,1800.0,106191,1800.0,0.0,0.0,1.0
2025-01-31,267320,1801.0,1817.0,1775.0,1812.0,51482,1812.0,0.0,0.0,1.0
2025-02-03,267320,1794.0,2295.0,1780.0,2125.0,3710331,2125.0,0.0,0.0,1.0
2025-02-04,267320,2135.0,2210.0,2050.0,2205.0,807649,2205.0,0.0,0.0,1.0
2025-02-05,267320,2205.0,2285.0,2140.0,2225.0,399120,2225.0,0.0,0.0,1.0
2025-02-06,267320,2300.0,2365.0,2175.0,2340.0,819052,2340.0,0.0,0.0,1.0
2025-02-07,267320,2425.0,2440.0,2245.0,2325.0,849478,2325.0,0.0,0.0,1.0
2025-02-10,267320,2290.0,2375.0,2230.0,2320.0,384920,2320.0,0.0,0.0,1.0
2025-02-11,267320,2320.0,3015.0,2260.0,3015.0,9517430,3015.0,0.0,0.0,1.0
2025-02-12,267320,3105.0,3220.0,2895.0,3000.0,14888049,3000.0,0.0,0.0,1.0
2025-02-13,267320,2900.0,3020.0,2715.0,3020.0,3984897,3020.0,0.0,0.0,1.0
2025-02-14,267320,2935.0,2975.0,2860.0,2925.0,2216026,2925.0,0.0,0.0,1.0
2025-02-17,267320,3010.0,3115.0,2965.0,3035.0,3474853,3035.0,0.0,0.0,1.0
2025-02-18,267320,3040.0,3115.0,2935.0,3055.0,1782298,3055.0,0.0,0.0,1.0
2025-02-19,267320,3005.0,3190.0,2980.0,3070.0,3028043,3070.0,0.0,0.0,1.0
2025-02-20,267320,3130.0,3150.0,2995.0,2995.0,1597139,2995.0,0.0,0.0,1.0
2025-02-21,267320,2990.0,3040.0,2930.0,2965.0,740435,2965.0,0.0,0.0,1.0
2025-02-24,267320,3040.0,3140.0,3000.0,3090.0,1537576,3090.0,0.0,0.0,1.0
2025-02-25,267320,3090.0,3135.0,2990.0,2990.0,883377,2990.0,0.0,0.0,1.0
2025-02-26,267320,3025.0,3035.0,2920.0,2980.0,609149,2980.0,0.0,0.0,1.0
2025-02-27,267320,2965.0,3015.0,2770.0,2810.0,859660,2810.0,0.0,0.0,1.0
2025-02-28,267320,2720.0,2875.0,2720.0,2750.0,962918,2750.0,0.0,0.0,1.0
2025-03-04,267320,2810.0,2950.0,2785.0,2915.0,1279574,2915.0,0.0,0.0,1.0
2025-03-05,267320,2910.0,2955.0,2855.0,2895.0,624929,2895.0,0.0,0.0,1.0
2025-03-06,267320,2915.0,2915.0,2690.0,2715.0,854041,2715.0,0.0,0.0,1.0
2025-03-07,267320,2795.0,2990.0,2750.0,2990.0,1874110,2990.0,0.0,0.0,1.0
2025-03-10,267320,2990.0,3005.0,2890.0,2890.0,1003443,2890.0,0.0,0.0,1.0
2025-03-11,267320,2810.0,2935.0,2715.0,2920.0,695545,2920.0,0.0,0.0,1.0
2025-03-12,267320,2940.0,2990.0,2880.0,2895.0,565387,2895.0,0.0,0.0,1.0
2025-03-13,267320,2930.0,3180.0,2910.0,3060.0,4155548,3060.0,0.0,0.0,1.0
2025-03-14,267320,3100.0,3135.0,3040.0,3115.0,1743083,3115.0,0.0,0.0,1.0
2025-03-17,267320,3250.0,3680.0,3175.0,3275.0,14050259,3275.0,0.0,0.0,1.0
2025-03-18,267320,3280.0,3365.0,3240.0,3290.0,2024949,3290.0,0.0,0.0,1.0
2025-03-19,267320,3260.0,3275.0,3100.0,3235.0,1904651,3235.0,0.0,0.0,1.0
2025-03-20,267320,3320.0,3990.0,3295.0,3715.0,27157946,3715.0,0.0,0.0,1.0
2025-03-21,267320,3710.0,3875.0,3625.0,3730.0,5036624,3730.0,0.0,0.0,1.0
2025-03-24,267320,3770.0,4385.0,3765.0,4105.0,20738591,4105.0,0.0,0.0,1.0
2025-03-25,267320,4185.0,4320.0,3810.0,3910.0,6800858,3910.0,0.0,0.0,1.0
2025-03-26,267320,3910.0,4045.0,3595.0,3795.0,4814321,3795.0,0.0,0.0,1.0
2025-03-27,267320,3790.0,4025.0,3665.0,3895.0,3575449,3895.0,0.0,0.0,1.0
2025-03-28,267320,3870.0,3885.0,3665.0,3715.0,1822294,3715.0,0.0,0.0,1.0
2025-03-31,267320,3610.0,3995.0,3550.0,3695.0,5743948,3695.0,0.0,0.0,1.0
