date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2005-05-13,550.89,448.37,,,yfinance_earnings_dates:000500.KS,000500.KS
2005-02-15,346.97,324.37,,,yfinance_earnings_dates:000500.KS,000500.KS
