date,eps_actual,eps_estimate,revenue_actual,revenue_estimate,data_source,provider_symbol
2007-10-24,7.34,62.54,,,yfinance_earnings_dates:000020.KS,000020.KS
2007-08-09,5.1,28.32,,,yfinance_earnings_dates:000020.KS,000020.KS
2007-05-07,7.29,118.2,,,yfinance_earnings_dates:000020.KS,000020.KS
2007-02-13,37.2,64.4,,,yfinance_earnings_dates:000020.KS,000020.KS
