date,score,regime,regime_name,description,strategy,details
2025-08-03,73,bull,상승장 (Bull Market),대형주 중심의 상승세가 유지되나 일부 섹터에서 약세가 나타나기 시작합니다.,"대형주 중심, 리더주 선별 투자","{'scores': {'base_score': np.int64(48), 'tech_score': np.float64(21.848577375019243), 'raw_total_score': np.float64(69.84857737501925), 'total_score': np.float64(69.84857737501925)}, 'details': {'index_scores': {'SPY': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'QQQ': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'IWM': {'above_ma50': np.False_, 'above_ma200': np.False_, 'score': np.int64(0)}, 'MDY': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'IBB': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}}, 'tech_scores': {'vix': {'value': np.float64(20.38), 'score': 4}, 'high_low_index': {'value': 72.5346687211094, 'score': 5.6712891628145865}, 'advance_decline_trend': {'value': np.float64(27.216102652558195), 'score': np.float64(6.1772882122046555)}, 'biotech_index': {'value': np.float64(5.999514797019256), 'score': 6}}, 'determined_regime': 'bull', 'regime_name': '상승장 (Bull Market)', 'description': '대형주 중심의 상승세가 유지되나 일부 섹터에서 약세가 나타나기 시작합니다.', 'strategy': '대형주 중심, 리더주 선별 투자'}, 'condition_analysis': {'aggressive_bull': {'all_above_ma50': False, 'ma200_distance_count': 2, 'ma200_distance_requirement_met': False, 'biotech_positive': False, 'vix_below_20': np.False_, 'high_low_strong': True, 'high_low_index': 72.5346687211094, 'ad_line_rising': np.True_, 'ad_trend': np.float64(27.216102652558195), 'iwm_outperform': np.False_, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.5), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'bull': {'large_cap_above_ma50': True, 'mid_small_below_ma50_count': 1, 'biotech_momentum_slow': True, 'vix_moderate': 1.0, 'high_low_moderate': False, 'high_low_index': 72.5346687211094, 'large_cap_leadership': np.True_, 'ad_line_flat_up': np.True_, 'ad_trend': np.float64(27.216102652558195), 'essential_conditions_met': True, 'additional_conditions_ratio': np.float64(0.75), 'additional_conditions_met': np.True_, 'regime_qualified': np.True_}, 'correction': {'indices_below_ma50': 1, 'correction_range_count': 1, 'correction_duration_met': False, 'correction_duration_count': 0, 'vix_elevated': np.False_, 'high_low_weak': False, 'high_low_index': 72.5346687211094, 'ad_line_declining': np.False_, 'ad_trend': np.float64(27.216102652558195), 'retest_after_bounce': np.True_, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.25), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'risk_management': {'indices_below_ma200': 1, 'deep_correction_count': 0, 'individual_stock_correction': True, 'vix_high': np.False_, 'high_low_very_weak': False, 'high_low_index': 72.5346687211094, 'ad_line_plunge': np.False_, 'ad_trend': np.float64(27.216102652558195), 'ma_inversion': np.False_, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.0), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'bear': {'all_below_ma200': False, 'severe_decline_count': 0, 'prolonged_decline': False, 'downtrend_count': 0, 'vix_extreme': np.False_, 'high_low_collapse': False, 'high_low_index': 72.5346687211094, 'ad_line_decline': np.False_, 'ad_trend': np.float64(27.216102652558195), 'biotech_crash': 0.0, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.0), 'regime_qualified': False}}, 'determination_method': 'condition_based', 'raw_score': np.float64(69.84857737501925), 'final_score': 73}"
