date,score,regime,regime_name,description,strategy,details
2025-08-02,82.01200997642044,aggressive_bull,공격적 상승장 (Aggressive Bull Market),모든 주요 지수가 강세를 보이며 시장 심리가 매우 낙관적인 상태입니다.,"소형주, 성장주 비중 확대","{'scores': {'base_score': np.int64(60), 'tech_score': np.float64(22.012009976420437), 'raw_total_score': np.float64(82.01200997642044), 'total_score': np.float64(82.01200997642044)}, 'details': {'index_scores': {'SPY': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'QQQ': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'IWM': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'MDY': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'IBB': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}}, 'tech_scores': {'vix': {'value': np.float64(20.38), 'score': 4}, 'high_low_index': {'value': 72.5346687211094, 'score': 5.6712891628145865}, 'advance_decline_trend': {'value': np.float64(29.259010170073157), 'score': np.float64(6.340720813605852)}, 'biotech_index': {'value': np.float64(5.557762622517237), 'score': 6}}, 'determined_regime': 'aggressive_bull', 'regime_name': '공격적 상승장 (Aggressive Bull Market)', 'description': '모든 지수가 강세를 보이며 소형주까지 상승하는 전면적 상승장입니다.', 'strategy': '소형주, 성장주 비중 확대'}, 'condition_analysis': {'aggressive_bull': {'all_above_ma50': True, 'ma200_distance_count': 2, 'ma200_distance_requirement_met': False, 'biotech_positive': True, 'vix_below_20': np.False_, 'high_low_strong': True, 'high_low_index': 72.5346687211094, 'ad_line_rising': np.True_, 'ad_trend': np.float64(29.259010170073157), 'iwm_outperform': np.False_, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.5), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'bull': {'large_cap_above_ma50': True, 'mid_small_below_ma50_count': 0, 'biotech_momentum_slow': False, 'vix_moderate': 1.0, 'high_low_moderate': False, 'high_low_index': 72.5346687211094, 'large_cap_leadership': np.False_, 'ad_line_flat_up': np.True_, 'ad_trend': np.float64(29.259010170073157), 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.5), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'correction': {'indices_below_ma50': 0, 'correction_range_count': 0, 'correction_duration_met': False, 'correction_duration_count': 0, 'vix_elevated': np.False_, 'high_low_weak': False, 'high_low_index': 72.5346687211094, 'ad_line_declining': np.False_, 'ad_trend': np.float64(29.259010170073157), 'retest_after_bounce': np.True_, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.25), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'risk_management': {'indices_below_ma200': 0, 'deep_correction_count': 0, 'individual_stock_correction': True, 'vix_high': np.False_, 'high_low_very_weak': False, 'high_low_index': 72.5346687211094, 'ad_line_plunge': np.False_, 'ad_trend': np.float64(29.259010170073157), 'ma_inversion': np.False_, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.0), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'bear': {'all_below_ma200': False, 'severe_decline_count': 0, 'prolonged_decline': False, 'downtrend_count': 0, 'vix_extreme': np.False_, 'high_low_collapse': False, 'high_low_index': 72.5346687211094, 'ad_line_decline': np.False_, 'ad_trend': np.float64(29.259010170073157), 'biotech_crash': 0.0, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.0), 'regime_qualified': False}}, 'determination_method': 'score_based', 'raw_score': np.float64(82.01200997642044), 'final_score': np.float64(82.01200997642044)}"
