date,score,regime,regime_name,description,strategy,details
2025-07-08,79.92004703115813,correction,조정장 (Correction Market),주요 지수가 단기 이동평균선 아래로 하락하며 조정이 진행중입니다.,"현금 비중 증대, 방어적 포지션","{'scores': {'base_score': np.int64(54), 'tech_score': 25.92004703115814, 'raw_total_score': np.float64(79.92004703115813), 'total_score': np.float64(79.92004703115813)}, 'details': {'index_scores': {'SPY': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'QQQ': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'IWM': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'MDY': {'above_ma50': np.True_, 'above_ma200': np.True_, 'score': np.int64(12)}, 'IBB': {'above_ma50': np.True_, 'above_ma200': np.False_, 'score': np.int64(6)}}, 'tech_scores': {'vix': {'value': 0, 'score': 8}, 'put_call_ratio': {'value': 1.0300000190734864, 'score': 4}, 'high_low_index': {'value': 59.40035273368607, 'score': 3.9200470311581426}, 'advance_decline_trend': {'value': 0, 'score': 4.0}, 'biotech_index': {'value': np.float64(5.518034137111183), 'score': 6}}, 'determined_regime': 'bull', 'regime_name': '상승장 (Bull Market)', 'description': '대형주 중심의 상승세가 유지되나 일부 섹터에서 약세가 나타나기 시작합니다.', 'strategy': '대형주 중심, 리더주 선별 투자'}, 'condition_analysis': {'aggressive_bull': {'all_above_ma50': True, 'ma200_distance_count': 2, 'ma200_distance_requirement_met': False, 'biotech_positive': False, 'vix_below_20': False, 'put_call_low': False, 'put_call_ratio': 1.0300000190734864, 'high_low_strong': False, 'high_low_index': 59.40035273368607, 'ad_line_rising': False, 'ad_trend': 0, 'iwm_outperform': np.True_, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.2), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'bull': {'large_cap_above_ma50': True, 'mid_small_below_ma50_count': 0, 'biotech_momentum_slow': True, 'vix_moderate': 0.0, 'put_call_moderate': False, 'put_call_ratio': 1.0300000190734864, 'high_low_moderate': True, 'high_low_index': 59.40035273368607, 'large_cap_leadership': np.False_, 'ad_line_flat_up': True, 'ad_trend': 0, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.4), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'correction': {'indices_below_ma50': 0, 'correction_range_count': 0, 'correction_duration_met': False, 'correction_duration_count': 0, 'vix_elevated': False, 'put_call_elevated': True, 'put_call_ratio': 1.0300000190734864, 'high_low_weak': False, 'high_low_index': 59.40035273368607, 'ad_line_declining': False, 'ad_trend': 0, 'retest_after_bounce': np.False_, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.2), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'risk_management': {'indices_below_ma200': 0, 'deep_correction_count': 0, 'individual_stock_correction': True, 'vix_high': False, 'put_call_very_high': False, 'put_call_ratio': 1.0300000190734864, 'high_low_very_weak': False, 'high_low_index': 59.40035273368607, 'ad_line_plunge': False, 'ad_trend': 0, 'ma_inversion': np.False_, 'essential_conditions_met': False, 'additional_conditions_ratio': np.float64(0.0), 'additional_conditions_met': np.False_, 'regime_qualified': False}, 'bear': {'all_below_ma200': False, 'severe_decline_count': 0, 'prolonged_decline': False, 'downtrend_count': 0, 'vix_extreme': False, 'put_call_extreme': False, 'put_call_ratio': 1.0300000190734864, 'high_low_collapse': False, 'high_low_index': 59.40035273368607, 'ad_line_decline': False, 'ad_trend': 0, 'biotech_crash': 0.0, 'essential_conditions_met': False, 'additional_conditions_ratio': 0.0, 'regime_qualified': False}}, 'determination_method': 'score_based', 'raw_score': np.float64(79.92004703115813), 'final_score': np.float64(79.92004703115813)}"
