screen_date,scope,symbol,market,screen_stage,buy_eligible,source_buy_eligible,is_screened,source_tags,addon_ready,addon_block_reason,trailing_ratcheted,blended_entry_protected
2026-04-21,all,002450,KR,,True,False,False,[],False,,,
2026-04-21,all,002460,KR,,True,False,False,[],False,,,
2026-04-21,all,002600,KR,,True,False,False,[],False,,,
2026-04-21,all,002620,KR,,True,False,False,[],False,,,
2026-04-21,all,002630,KR,,True,False,False,[],False,,,
2026-04-21,all,002680,KR,,True,False,False,[],False,,,
2026-04-21,all,002690,KR,,True,False,False,[],False,,,
2026-04-21,all,002700,KR,,True,False,False,[],False,,,
2026-04-21,all,002710,KR,,True,False,False,[],False,,,
2026-04-21,all,002720,KR,,True,False,False,[],False,,,
2026-04-21,all,002760,KR,,True,False,False,[],False,,,
2026-04-21,all,002780,KR,,True,False,False,[],False,,,
2026-04-21,all,002785,KR,,True,False,False,[],False,,,
2026-04-21,all,002787,KR,,True,False,False,[],False,,,
2026-04-21,all,002790,KR,,True,False,False,[],False,,,
2026-04-21,all,002795,KR,,True,False,False,[],False,,,
2026-04-21,all,002800,KR,,True,False,False,[],False,,,
2026-04-21,all,002810,KR,,True,False,False,[],False,,,
2026-04-21,all,002820,KR,,True,False,False,[],False,,,
2026-04-21,all,002840,KR,,True,False,False,[],False,,,
2026-04-21,all,002870,KR,,True,False,False,[],False,,,
2026-04-21,all,002880,KR,,True,False,False,[],False,,,
2026-04-21,all,002900,KR,,True,False,False,[],False,,,
2026-04-21,all,002920,KR,,True,False,False,[],False,,,
2026-04-21,all,002960,KR,,True,False,False,[],False,,,
2026-04-21,all,002990,KR,,True,False,False,[],False,,,
2026-04-21,all,002995,KR,,True,False,False,[],False,,,
2026-04-21,all,003000,KR,,True,False,False,[],False,,,
2026-04-21,all,003010,KR,,True,False,False,[],False,AVERAGING_DOWN_BLOCKED,False,False
2026-04-21,all,003030,KR,,True,False,False,[],False,,,
2026-04-21,all,003060,KR,,True,False,False,[],False,,,
2026-04-21,all,003070,KR,,True,False,False,[],False,,,
2026-04-21,all,003075,KR,,True,False,False,[],False,,,
2026-04-21,all,003080,KR,,True,False,False,[],False,,,
2026-04-21,all,003090,KR,,True,False,False,[],False,,,
2026-04-21,all,003100,KR,,True,False,False,[],False,,,
2026-04-21,all,003120,KR,,True,False,False,[],False,,,
2026-04-21,all,003160,KR,,True,False,False,[],False,,,
2026-04-21,all,003200,KR,,True,False,False,[],False,,,
2026-04-21,all,003220,KR,,True,False,False,[],False,,,
2026-04-21,all,003230,KR,,True,False,False,[],False,,,
2026-04-21,all,003240,KR,,True,False,False,[],False,,,
2026-04-21,all,003280,KR,,True,False,False,[],False,,,
2026-04-21,all,003300,KR,,True,False,False,[],False,,,
2026-04-21,all,003310,KR,,True,False,False,[],False,,,
2026-04-21,all,003350,KR,,True,False,False,[],False,,,
2026-04-21,all,003380,KR,,True,False,False,[],False,,,
2026-04-21,all,003460,KR,,True,False,False,[],False,,,
2026-04-21,all,003465,KR,,True,False,False,[],False,,,
2026-04-21,all,003470,KR,,True,False,False,[],False,,,
2026-04-21,all,003475,KR,,True,False,False,[],False,,,
2026-04-21,all,003480,KR,,True,False,False,[],False,,,
2026-04-21,all,003490,KR,,True,False,False,[],False,,,
2026-04-21,all,003495,KR,,True,False,False,[],False,,,
2026-04-21,all,003520,KR,,True,False,False,[],False,,,
2026-04-21,all,003530,KR,,True,False,False,[],False,,,
2026-04-21,all,003535,KR,,True,False,False,[],False,,,
2026-04-21,all,003540,KR,,True,False,False,[],False,,,
2026-04-21,all,003545,KR,,True,False,False,[],False,,,
2026-04-21,all,003547,KR,,True,False,False,[],False,,,
2026-04-21,all,003550,KR,,True,False,False,[],False,,,
2026-04-21,all,003555,KR,,True,False,False,[],False,,,
2026-04-21,all,003570,KR,,True,False,False,[],False,,,
2026-04-21,all,003580,KR,,True,False,False,[],False,,,
2026-04-21,all,003610,KR,,True,False,False,[],False,,,
2026-04-21,all,003620,KR,,True,False,False,[],False,,,
2026-04-21,all,003650,KR,,True,False,False,[],False,,,
2026-04-21,all,003670,KR,,True,False,False,[],False,,,
2026-04-21,all,003680,KR,,True,False,False,[],False,,,
2026-04-21,all,003690,KR,,True,False,False,[],False,,,
2026-04-21,all,003720,KR,,True,False,False,[],False,,,
2026-04-21,all,003780,KR,,True,False,False,[],False,,,
2026-04-21,all,003800,KR,,True,False,False,[],False,,,
2026-04-21,all,003830,KR,,True,False,False,[],False,,,
2026-04-21,all,003850,KR,,True,False,False,[],False,,,
2026-04-21,all,003920,KR,,True,False,False,[],False,,,
2026-04-21,all,003925,KR,,True,False,False,[],False,,,
2026-04-21,all,003960,KR,,True,False,False,[],False,,,
2026-04-21,all,004000,KR,,True,False,False,[],False,,,
2026-04-21,all,004020,KR,,True,False,False,[],False,,,
2026-04-21,all,004060,KR,,True,False,False,[],False,,,
2026-04-21,all,004080,KR,,True,False,False,[],False,,,
2026-04-21,all,004090,KR,,True,False,False,[],False,,,
2026-04-21,all,004100,KR,,True,False,False,[],False,,,
2026-04-21,all,004105,KR,,True,False,False,[],False,,,
2026-04-21,all,004140,KR,,True,False,False,[],False,,,
2026-04-21,all,004150,KR,,True,False,False,[],False,,,
2026-04-21,all,004170,KR,,True,False,False,[],False,,,
2026-04-21,all,004250,KR,,True,False,False,[],False,,,
2026-04-21,all,004255,KR,,True,False,False,[],False,,,
2026-04-21,all,004270,KR,,True,False,False,[],False,,,
2026-04-21,all,004310,KR,,True,False,False,[],False,,,
2026-04-21,all,004360,KR,,True,False,False,[],False,,,
2026-04-21,all,004365,KR,,True,False,False,[],False,,,
2026-04-21,all,004370,KR,,True,False,False,[],False,,,
2026-04-21,all,004380,KR,,True,False,False,[],False,,,
2026-04-21,all,004410,KR,,True,False,False,[],False,,,
2026-04-21,all,004415,KR,,True,False,False,[],False,,,
2026-04-21,all,004430,KR,,True,False,False,[],False,,,
2026-04-21,all,004440,KR,,True,False,False,[],False,,,
2026-04-21,all,004450,KR,,True,False,False,[],False,,,
2026-04-21,all,004490,KR,,True,False,False,[],False,,,
2026-04-21,all,004540,KR,,True,False,False,[],False,,,
2026-04-21,all,004545,KR,,True,False,False,[],False,,,
2026-04-21,all,004560,KR,,True,False,False,[],False,,,
2026-04-21,all,004590,KR,,True,False,False,[],False,,,
2026-04-21,all,004650,KR,,True,False,False,[],False,,,
2026-04-21,all,004690,KR,,True,False,False,[],False,,,
2026-04-21,all,004700,KR,,True,False,False,[],False,,,
2026-04-21,all,004710,KR,,True,False,False,[],False,,,
2026-04-21,all,004720,KR,,True,False,False,[],False,,,
2026-04-21,all,004770,KR,,True,False,False,[],False,,,
2026-04-21,all,004780,KR,,True,False,False,[],False,,,
2026-04-21,all,004800,KR,,True,False,False,[],False,,,
2026-04-21,all,004830,KR,,True,False,False,[],False,,,
2026-04-21,all,004835,KR,,True,False,False,[],False,,,
2026-04-21,all,004840,KR,,True,False,False,[],False,,,
2026-04-21,all,004870,KR,,True,False,False,[],False,,,
2026-04-21,all,004890,KR,,True,False,False,[],False,,,
2026-04-21,all,004910,KR,,True,False,False,[],False,,,
2026-04-21,all,004920,KR,,True,False,False,[],False,,,
2026-04-21,all,004960,KR,,True,False,False,[],False,,,
2026-04-21,all,004970,KR,,True,False,False,[],False,,,
2026-04-21,all,004980,KR,,True,False,False,[],False,,,
2026-04-21,all,004985,KR,,True,False,False,[],False,,,
2026-04-21,all,004990,KR,,True,False,False,[],False,,,
2026-04-21,all,005010,KR,,True,False,False,[],False,,,
2026-04-21,all,005030,KR,,True,False,False,[],False,,,
2026-04-21,all,005070,KR,,True,False,False,[],False,AVERAGING_DOWN_BLOCKED,False,False
2026-04-21,all,005090,KR,,True,False,False,[],False,,,
2026-04-21,all,005110,KR,,True,False,False,[],False,,,
2026-04-21,all,005160,KR,,True,False,False,[],False,,,
2026-04-21,all,005180,KR,,True,False,False,[],False,,,
2026-04-21,all,005250,KR,,True,False,False,[],False,,,
2026-04-21,all,005257,KR,,True,False,False,[],False,,,
2026-04-21,all,005290,KR,,True,False,False,[],False,,,
2026-04-21,all,005300,KR,,True,False,False,[],False,,,
2026-04-21,all,005305,KR,,True,False,False,[],False,,,
2026-04-21,all,005320,KR,,True,False,False,[],False,,,
2026-04-21,all,005360,KR,,True,False,False,[],False,,,
2026-04-21,all,005380,KR,,True,False,False,[],False,,,
2026-04-21,all,005385,KR,,True,False,False,[],False,,,
2026-04-21,all,005387,KR,,True,False,False,[],False,,,
2026-04-21,all,005389,KR,,True,False,False,[],False,,,
2026-04-21,all,005420,KR,,True,False,False,[],False,,,
2026-04-21,all,005430,KR,,True,False,False,[],False,,,
2026-04-21,all,005440,KR,,True,False,False,[],False,,,
2026-04-21,all,005490,KR,,True,False,False,[],False,AVERAGING_DOWN_BLOCKED,False,False
2026-04-21,all,005500,KR,,True,False,False,[],False,,,
2026-04-21,all,005610,KR,,True,False,False,[],False,,,
2026-04-21,all,005670,KR,,True,False,False,[],False,,,
2026-04-21,all,005680,KR,,True,False,False,[],False,,,
2026-04-21,all,005690,KR,,True,False,False,[],False,,,
2026-04-21,all,005710,KR,,True,False,False,[],False,,,
2026-04-21,all,005720,KR,,True,False,False,[],False,,,
2026-04-21,all,005725,KR,,True,False,False,[],False,,,
2026-04-21,all,005740,KR,,True,False,False,[],False,,,
2026-04-21,all,005745,KR,,True,False,False,[],False,,,
2026-04-21,all,005750,KR,,True,False,False,[],False,,,
2026-04-21,all,005800,KR,,True,False,False,[],False,,,
2026-04-21,all,005810,KR,,True,False,False,[],False,,,
2026-04-21,all,005820,KR,,True,False,False,[],False,,,
2026-04-21,all,005830,KR,,True,False,False,[],False,,,
2026-04-21,all,005850,KR,,True,False,False,[],False,,,
2026-04-21,all,005860,KR,,True,False,False,[],False,,,
2026-04-21,all,005870,KR,,True,False,False,[],False,,,
2026-04-21,all,005880,KR,,True,False,False,[],False,,,
2026-04-21,all,005930,KR,,True,False,False,[],False,,,
2026-04-21,all,005935,KR,,True,False,False,[],False,,,
2026-04-21,all,005940,KR,,True,False,False,[],False,,,
2026-04-21,all,005945,KR,,True,False,False,[],False,,,
2026-04-21,all,005950,KR,,True,False,False,[],False,,,
2026-04-21,all,005960,KR,,True,False,False,[],False,,,
2026-04-21,all,005965,KR,,True,False,False,[],False,,,
2026-04-21,all,005990,KR,,True,False,False,[],False,,,
2026-04-21,all,006040,KR,,True,False,False,[],False,,,
2026-04-21,all,006050,KR,,True,False,False,[],False,,,
2026-04-21,all,006060,KR,,True,False,False,[],False,,,
2026-04-21,all,006090,KR,,True,False,False,[],False,,,
2026-04-21,all,006110,KR,,True,False,False,[],False,,,
2026-04-21,all,006120,KR,,True,False,False,[],False,,,
2026-04-21,all,006125,KR,,True,False,False,[],False,,,
2026-04-21,all,006140,KR,,True,False,False,[],False,,,
2026-04-21,all,006200,KR,,True,False,False,[],False,,,
2026-04-21,all,006220,KR,,True,False,False,[],False,,,
2026-04-21,all,006260,KR,,True,False,False,[],False,,,
2026-04-21,all,006280,KR,,True,False,False,[],False,,,
2026-04-21,all,006340,KR,,True,False,False,[],False,,,
2026-04-21,all,006345,KR,,True,False,False,[],False,,,
2026-04-21,all,006360,KR,,True,False,False,[],False,,,
2026-04-21,all,006370,KR,,True,False,False,[],False,,,
2026-04-21,all,006380,KR,,True,False,False,[],False,,,
2026-04-21,all,006400,KR,,True,False,False,[],False,AVERAGING_DOWN_BLOCKED,False,False
2026-04-21,all,006405,KR,,True,False,False,[],False,,,
2026-04-21,all,006490,KR,,True,False,False,[],False,,,
2026-04-21,all,006570,KR,,True,False,False,[],False,,,
2026-04-21,all,006620,KR,,True,False,False,[],False,,,
2026-04-21,all,006650,KR,,True,False,False,[],False,,,
2026-04-21,all,006660,KR,,True,False,False,[],False,,,
2026-04-21,all,006730,KR,,True,False,False,[],False,,,
2026-04-21,all,006740,KR,,True,False,False,[],False,,,
2026-04-21,all,006800,KR,,True,False,False,[],False,,,
2026-04-21,all,006805,KR,,True,False,False,[],False,,,
2026-04-21,all,006840,KR,,True,False,False,[],False,,,
2026-04-21,all,006880,KR,,True,False,False,[],False,,,
2026-04-21,all,006890,KR,,True,False,False,[],False,,,
2026-04-21,all,006910,KR,,True,False,False,[],False,,,
2026-04-21,all,006920,KR,,True,False,False,[],False,,,
2026-04-21,all,006980,KR,,True,False,False,[],False,,,
2026-04-21,all,007070,KR,,True,False,False,[],False,,,
2026-04-21,all,007110,KR,,True,False,False,[],False,,,
2026-04-21,all,007120,KR,,True,False,False,[],False,,,
2026-04-21,all,007160,KR,,True,False,False,[],False,,,
2026-04-21,all,007210,KR,,True,False,False,[],False,,,
2026-04-21,all,007280,KR,,True,False,False,[],False,,,
2026-04-21,all,007310,KR,,True,False,False,[],False,,,
2026-04-21,all,007330,KR,,True,False,False,[],False,,,
2026-04-21,all,007340,KR,,True,False,False,[],False,,,
2026-04-21,all,007370,KR,,True,False,False,[],False,,,
2026-04-21,all,007390,KR,,True,False,False,[],False,,,
2026-04-21,all,007460,KR,,True,False,False,[],False,,,
2026-04-21,all,007530,KR,,True,False,False,[],False,,,
2026-04-21,all,007540,KR,,True,False,False,[],False,,,
2026-04-21,all,007570,KR,,True,False,False,[],False,,,
2026-04-21,all,007575,KR,,True,False,False,[],False,,,
2026-04-21,all,007590,KR,,True,False,False,[],False,,,
2026-04-21,all,007610,KR,,True,False,False,[],False,,,
2026-04-21,all,007660,KR,,True,False,False,[],False,,,
2026-04-21,all,007680,KR,,True,False,False,[],False,,,
2026-04-21,all,007690,KR,,True,False,False,[],False,,,
2026-04-21,all,007700,KR,,True,False,False,[],False,,,
2026-04-21,all,007720,KR,,True,False,False,[],False,,,
2026-04-21,all,007770,KR,,True,False,False,[],False,,,
2026-04-21,all,007810,KR,,True,False,False,[],False,,,
2026-04-21,all,007815,KR,,True,False,False,[],False,,,
2026-04-21,all,007820,KR,,True,False,False,[],False,,,
2026-04-21,all,007860,KR,,True,False,False,[],False,,,
2026-04-21,all,007980,KR,,True,False,False,[],False,,,
2026-04-21,all,008040,KR,,True,False,False,[],False,,,
2026-04-21,all,008060,KR,,True,False,False,[],False,,,
2026-04-21,all,008110,KR,,True,False,False,[],False,,,
2026-04-21,all,008250,KR,,True,False,False,[],False,,,
2026-04-21,all,008260,KR,,True,False,False,[],False,,,
2026-04-21,all,008290,KR,,True,False,False,[],False,,,
2026-04-21,all,008350,KR,,True,False,False,[],False,,,
2026-04-21,all,008355,KR,,True,False,False,[],False,,,
2026-04-21,all,008370,KR,,True,False,False,[],False,,,
2026-04-21,all,008420,KR,,True,False,False,[],False,,,
2026-04-21,all,008470,KR,,True,False,False,[],False,,,
2026-04-21,all,008490,KR,,True,False,False,[],False,,,
2026-04-21,all,008500,KR,,True,False,False,[],False,,,
2026-04-21,all,008600,KR,,True,False,False,[],False,,,
2026-04-21,all,008700,KR,,True,False,False,[],False,,,
2026-04-21,all,008730,KR,,True,False,False,[],False,,,
2026-04-21,all,008770,KR,,True,False,False,[],False,,,
2026-04-21,all,008775,KR,,True,False,False,[],False,,,
2026-04-21,all,008830,KR,,True,False,False,[],False,,,
2026-04-21,all,008870,KR,,True,False,False,[],False,,,
2026-04-21,all,008930,KR,,True,False,False,[],False,,,
2026-04-21,all,008970,KR,,True,False,False,[],False,,,
2026-04-21,all,009070,KR,,True,False,False,[],False,,,
2026-04-21,all,009140,KR,,True,False,False,[],False,,,
2026-04-21,all,009150,KR,,True,False,False,[],False,,,
2026-04-21,all,009155,KR,,True,False,False,[],False,,,
2026-04-21,all,009160,KR,,True,False,False,[],False,,,
2026-04-21,all,009180,KR,,True,False,False,[],False,,,
2026-04-21,all,009190,KR,,True,False,False,[],False,AVERAGING_DOWN_BLOCKED,False,False
2026-04-21,all,009200,KR,,True,False,False,[],False,,,
2026-04-21,all,009240,KR,,True,False,False,[],False,,,
2026-04-21,all,009270,KR,,True,False,False,[],False,,,
2026-04-21,all,009290,KR,,True,False,False,[],False,,,
2026-04-21,all,009300,KR,,True,False,False,[],False,,,
2026-04-21,all,009310,KR,,True,False,False,[],False,,,
2026-04-21,all,009320,KR,,True,False,False,[],False,,,
2026-04-21,all,009410,KR,,True,False,False,[],False,,,
2026-04-21,all,009415,KR,,True,False,False,[],False,,,
2026-04-21,all,009420,KR,,True,False,False,[],False,,,
2026-04-21,all,009440,KR,,True,False,False,[],False,,,
2026-04-21,all,009450,KR,,True,False,False,[],False,,,
2026-04-21,all,009460,KR,,True,False,False,[],False,,,
2026-04-21,all,009470,KR,,True,False,False,[],False,,,
2026-04-21,all,009520,KR,,True,False,False,[],False,,,
2026-04-21,all,009540,KR,,True,False,False,[],False,,,
2026-04-21,all,009580,KR,,True,False,False,[],False,,,
2026-04-21,all,009620,KR,,True,False,False,[],False,,,
2026-04-21,all,009680,KR,,True,False,False,[],False,,,
2026-04-21,all,009730,KR,,True,False,False,[],False,,,
2026-04-21,all,009770,KR,,True,False,False,[],False,,,
2026-04-21,all,009780,KR,,True,False,False,[],False,,,
2026-04-21,all,009810,KR,,True,False,False,[],False,,,
2026-04-21,all,009830,KR,,True,False,False,[],False,,,
2026-04-21,all,009835,KR,,True,False,False,[],False,,,
2026-04-21,all,009900,KR,,True,False,False,[],False,,,
2026-04-21,all,009970,KR,,True,False,False,[],False,,,
2026-04-21,all,010040,KR,,True,False,False,[],False,,,
2026-04-21,all,010060,KR,,True,False,False,[],False,,,
2026-04-21,all,010100,KR,,True,False,False,[],False,,,
2026-04-21,all,010120,KR,,True,False,False,[],False,,,
2026-04-21,all,010130,KR,,True,False,False,[],False,,,
2026-04-21,all,010140,KR,,True,False,False,[],False,,,
2026-04-21,all,010170,KR,,True,False,False,[],False,,,
2026-04-21,all,010240,KR,,True,False,False,[],False,,,
2026-04-21,all,010280,KR,,True,False,False,[],False,,,
2026-04-21,all,010400,KR,,True,False,False,[],False,,,
2026-04-21,all,010470,KR,,True,False,False,[],False,,,
2026-04-21,all,010580,KR,,True,False,False,[],False,,,
2026-04-21,all,010640,KR,,True,False,False,[],False,,,
2026-04-21,all,010660,KR,,True,False,False,[],False,,,
2026-04-21,all,010690,KR,,True,False,False,[],False,,,
2026-04-21,all,010770,KR,,True,False,False,[],False,,,
2026-04-21,all,010780,KR,,True,False,False,[],False,,,
2026-04-21,all,010820,KR,,True,False,False,[],False,AVERAGING_DOWN_BLOCKED,False,False
2026-04-21,all,010950,KR,,True,False,False,[],False,,,
2026-04-21,all,010955,KR,,True,False,False,[],False,,,
2026-04-21,all,010960,KR,,True,False,False,[],False,,,
2026-04-21,all,011000,KR,,True,False,False,[],False,,,
2026-04-21,all,011040,KR,,True,False,False,[],False,,,
2026-04-21,all,011070,KR,,True,False,False,[],False,,,
2026-04-21,all,011080,KR,,True,False,False,[],False,,,
2026-04-21,all,011090,KR,,True,False,False,[],False,,,
2026-04-21,all,011150,KR,,True,False,False,[],False,,,
2026-04-21,all,011155,KR,,True,False,False,[],False,,,
2026-04-21,all,011170,KR,,True,False,False,[],False,,,
2026-04-21,all,011200,KR,,True,False,False,[],False,,,
2026-04-21,all,011210,KR,,True,False,False,[],False,,,
2026-04-21,all,011230,KR,,True,False,False,[],False,,,
2026-04-21,all,011280,KR,,True,False,False,[],False,,,
2026-04-21,all,011300,KR,,True,False,False,[],False,,,
2026-04-21,all,011320,KR,,True,False,False,[],False,,,
2026-04-21,all,011330,KR,,True,False,False,[],False,,,
2026-04-21,all,011370,KR,,True,False,False,[],False,,,
2026-04-21,all,011390,KR,,True,False,False,[],False,,,
