signal_date,intended_action_date,symbol,market,engine,family,family_cycle_id,signal_kind,signal_code,display_label,action_type,conviction_grade,screen_stage,signal_score,gp_score,gp_health,sigma_score,sigma_health,traffic_light,technical_light,growth_score,growth_health,eps_health,sales_health,growth_data_status,dashboard_score,dashboard_light,dashboard_position_bias,primary_source_tag,primary_source_stage,primary_source_style,source_priority_score,source_style_tags,trend_source_bonus,ug_source_bonus,source_fit_score,source_fit_label,cooldown_bucket,cooldown_blocked,support_zone_low,support_zone_high,stop_level,break_even_level,tp1_level,tp2_level,trailing_mode,tp_plan,trim_count,risk_free_armed,protected_stop_level,add_on_count,add_on_slot,max_add_ons,tranche_pct,next_addon_allowed,pyramid_state,base_position_units,current_position_units,blended_entry_price,last_trailing_confirmed_level,last_protected_stop_level,last_pyramid_reference_level,strategy_combo,signal_phase,reference_target_level,reference_exit_signal,contract_version,cycle_effect,position_units_before,position_units_after,position_delta_units,indicator_dog_rule_ids,source_tags,reason_codes,quality_flags,scope,is_screened,buy_eligible,source_buy_eligible,ema_alignment_state,ema_alignment_transition,market_condition_state,market_condition_reason,pullback_quality,pullback_context,industry_key,group_state,leader_state,breakdown_status,group_strength_score,leader_score,breakdown_score,buy_warning_summary,aux_signal_summary,conviction_reason,sizing_entry_price,sizing_stop_price,sizing_stop_distance_pct,sizing_risk_budget_pct,sizing_position_cap_pct,sizing_raw_position_pct,sizing_recommended_position_pct,sizing_tier,sizing_reason,sizing_status
2026-04-17,2026-04-20,000400,KR,TREND,TF_BREAKOUT,,AUX,TF_SETUP_ACTIVE,Setup Active | TF_SETUP_ACTIVE,STATE,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,2074.0132,2169.0983,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'EMA_ALIGNED', 'ZONE_SUPPORT', 'CHANNEL_8_ACTIVE', 'SOURCE_FIT_NONE']","['NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,EMA_ZONE_TOUCH DRY_PULLBACK EMA_RISING,,,,,,,,CHANNEL_8_ACTIVE,SETUP DRY_PULLBACK,,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000400,KR,TREND,TF_BREAKOUT,,STATE,TF_BUILDUP_READY,Build-up Ready | TF_BUILDUP_READY,STATE,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,2074.0132,2169.0983,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'DRY_VOLUME', 'CHANNEL_8_ACTIVE', 'SOURCE_FIT_NONE']","['NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,EMA_ZONE_TOUCH DRY_PULLBACK EMA_RISING,,,,,,,,CHANNEL_8_ACTIVE,SETUP DRY_PULLBACK,,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000430,KR,TREND,TF_BREAKOUT,,AUX,TF_SETUP_ACTIVE,Setup Active | TF_SETUP_ACTIVE,STATE,S,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,4107.523,4242.0309,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'EMA_ALIGNED', 'ZONE_SUPPORT', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,SETUP,,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000430,KR,TREND,TF_BREAKOUT,,STATE,TF_BUILDUP_READY,Build-up Ready | TF_BUILDUP_READY,STATE,S,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,4107.523,4242.0309,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'NEAR_HIGH', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,SETUP,,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000480,KR,TREND,TF_BREAKOUT,,AUX,TF_SETUP_ACTIVE,Setup Active | TF_SETUP_ACTIVE,STATE,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,4915.4891,5014.7919,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'EMA_ALIGNED', 'ZONE_SUPPORT', 'CHANNEL_8_ACTIVE', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP BUILDUP,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000480,KR,TREND,TF_BREAKOUT,,STATE,TF_BUILDUP_READY,Build-up Ready | TF_BUILDUP_READY,STATE,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,4915.4891,5014.7919,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'BUILD_UP_READY', 'SQUEEZE', 'NEAR_HIGH', 'CHANNEL_8_ACTIVE', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING,,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP BUILDUP,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000660,KR,TREND,TF_BREAKOUT,,AUX,TF_SETUP_ACTIVE,Setup Active | TF_SETUP_ACTIVE,STATE,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,978284.4763,1035246.5447,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'EMA_ALIGNED', 'ZONE_SUPPORT', 'CHANNEL_8_ACTIVE', 'SOURCE_FIT_NONE']",['CHANNEL_8_ACTIVE'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,PRIOR_EXPANSION EMA_RISING,Semiconductors,,,,,,,CHANNEL_8_ACTIVE,SETUP,,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000660,KR,TREND,TF_BREAKOUT,,STATE,TF_BUILDUP_READY,Build-up Ready | TF_BUILDUP_READY,STATE,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,978284.4763,1035246.5447,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'NEAR_HIGH', 'CHANNEL_8_ACTIVE', 'SOURCE_FIT_NONE']",['CHANNEL_8_ACTIVE'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,PRIOR_EXPANSION EMA_RISING,Semiconductors,,,,,,,CHANNEL_8_ACTIVE,SETUP,,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000670,KR,TREND,TF_BREAKOUT,,AUX,TF_SETUP_ACTIVE,Setup Active | TF_SETUP_ACTIVE,STATE,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,58481.0903,61713.763,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'EMA_ALIGNED', 'ZONE_SUPPORT', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,Electronic Components,,,,,,,LIQUIDITY_FAIL,SETUP,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000670,KR,TREND,TF_BREAKOUT,,STATE,TF_BUILDUP_READY,Build-up Ready | TF_BUILDUP_READY,STATE,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,58481.0903,61713.763,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'NEAR_HIGH', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,Electronic Components,,,,,,,LIQUIDITY_FAIL,SETUP,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000725,KR,TREND,TF_BREAKOUT,,AUX,TF_SETUP_ACTIVE,Setup Active | TF_SETUP_ACTIVE,STATE,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,71524.9907,76294.2424,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'EMA_ALIGNED', 'ZONE_SUPPORT', 'CHANNEL_8_ACTIVE', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING,Engineering & Construction,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-17,2026-04-20,000725,KR,TREND,TF_BREAKOUT,,STATE,TF_BUILDUP_READY,Build-up Ready | TF_BUILDUP_READY,STATE,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,,False,71524.9907,76294.2424,,,,,,,,,,,,,,,,,,,,,,,,,,v2,STATE,,,,['IDOG.TF.BUILDUP_VCP'],[],"['SETUP', 'NEAR_HIGH', 'CHANNEL_8_ACTIVE', 'SOURCE_FIT_NONE']","['LIQUIDITY_FAIL', 'CHANNEL_8_ACTIVE']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING,Engineering & Construction,,,,,,,LIQUIDITY_FAIL CHANNEL_8_ACTIVE,SETUP,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
