family_cycle_id,scope,engine,family,symbol,opened_on,last_signal_date,buy_signal_code,screen_stage,entry_price,break_even_level,support_zone_low,support_zone_high,stop_level,trailing_level,trailing_mode,tp1_level,tp2_level,tp_plan,tp1_hit,tp2_hit,trim_count,last_trim_date,partial_exit_active,risk_free_armed,add_on_count,add_on_slot,max_add_ons,tranche_pct,next_addon_allowed,last_addon_date,pyramid_state,protected_stop_level,base_position_units,current_position_units,blended_entry_price,last_trailing_confirmed_level,last_protected_stop_level,last_pyramid_reference_level,source_tags,primary_source_style,source_fit_score,source_fit_label,addon_block_reason,trailing_ratcheted,blended_entry_protected,addon_reason_codes,addon_next_slot,addon_tranche_pct,contract_version,reference_exit_signal
TREND:TF_MOMENTUM:093370:2026-04-17,all,TREND,TF_MOMENTUM,093370,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,13820.0,13820.0,6450.0,11190.3995,6450.0,10856.530336228978,MOMENTUM_RATCHET,24875.0,32245.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,10856.530336228978,1.0,1.0,13820.0,10856.530336228978,10856.530336228978,10856.530336228978,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
TREND:TF_MOMENTUM:094170:2026-04-17,all,TREND,TF_MOMENTUM,094170,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,41900.0,41900.0,25650.0,33958.4726,25650.0,34628.57142857143,MOMENTUM_RATCHET_ATR_CHANDELIER,66275.0,82525.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,34628.57142857143,1.0,1.0,41900.0,34628.57142857143,34628.57142857143,34628.57142857143,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET_ATR_CHANDELIER']",1.0,0.5,v2,
UG:UG_BREAKOUT:094170:2026-04-17,all,UG,UG_BREAKOUT,094170,2026-04-17,2026-04-17,UG_BUY_BREAKOUT,,41900.0,,30427.5,37709.66819939029,30427.5,,,,,,,,0,,False,,,,,,,,,,1.0,1.0,,,,,[],,0.0,NONE,,,,,,,v2,
TREND:TF_MOMENTUM:100790:2026-04-17,all,TREND,TF_MOMENTUM,100790,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,46300.0,46300.0,20000.0,36725.5508,20000.0,35434.611302394645,MOMENTUM_RATCHET,85750.0,112050.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,35434.611302394645,1.0,1.0,46300.0,35434.611302394645,35434.611302394645,35434.611302394645,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
UG:UG_PULLBACK:001275:2026-04-16,screened,UG,UG_PULLBACK,1275,2026-04-16,2026-04-16,UG_BUY_PBB,INTEGRATED,36750.0,,36512.08916423712,37322.91083576288,36512.08916423712,,,,,,,,0,nan,False,,,,,,,,,,1.0,1.0,,,,,['MM_INTEGRATED'],LEADERSHIP,58.0,TACTICAL,,,,,,,v2,UG_SELL_MR_SHORT_OR_PBS
TREND:TF_MOMENTUM:129890:2026-04-17,all,TREND,TF_MOMENTUM,129890,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,1136.0,1136.0,899.0,1052.387,899.0,1052.3870333608795,MOMENTUM_SWING,1610.0,1847.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,1052.3870333608795,1.0,1.0,1136.0,1052.3870333608795,1052.3870333608795,1052.3870333608795,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:001340:2026-04-17,screened,TREND,TF_MOMENTUM,1340,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,WEEKLY_FOCUS,7820.0,7820.0,6230.0,7000.5542,6230.0,6230.0,MOMENTUM_SWING,11000.0,12590.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,6230.0,1.0,1.0,7820.0,6230.0,6230.0,7000.554231457624,"['QMG_WEEKLY', 'MM_INTEGRATED', 'QMG_UNIVERSE']",TREND,100.0,PRIMARY,PYRAMID_SIGNAL_UNCONFIRMED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
UG:UG_BREAKOUT:001340:2026-04-17,screened,UG,UG_BREAKOUT,1340,2026-04-17,2026-04-17,UG_BUY_BREAKOUT,WEEKLY_FOCUS,7820.0,,6782.0,7379.383769800501,6782.0,,,,,,,,0,nan,False,,,,,,,,,,1.0,1.0,,,,,"['QMG_WEEKLY', 'MM_INTEGRATED', 'QMG_UNIVERSE']",TREND,100.0,PRIMARY,,,,,,,v2,
TREND:TF_MOMENTUM:001430:2026-04-17,screened,TREND,TF_MOMENTUM,1430,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,WEEKLY_FOCUS,75900.0,75900.0,59700.0,69446.1377,59700.0,59700.0,MOMENTUM_SWING,100200.0,116400.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,59700.0,1.0,1.0,75900.0,59700.0,59700.0,69005.78900302589,"['QMG_WEEKLY', 'TV_MARKET_LEADER', 'MM_INTEGRATED', 'QMG_UNIVERSE']",TREND,100.0,PRIMARY,PYRAMID_SIGNAL_UNCONFIRMED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:185490:2026-04-17,all,TREND,TF_MOMENTUM,185490,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,1720.0,1720.0,1390.0,1480.8415,1390.0,1579.642857142857,MOMENTUM_SWING_ATR_CHANDELIER,2380.0,2710.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,1579.642857142857,1.0,1.0,1720.0,1579.642857142857,1579.642857142857,1579.642857142857,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING_ATR_CHANDELIER']",1.0,0.5,v2,
TREND:TF_MOMENTUM:187790:2026-04-17,all,TREND,TF_MOMENTUM,187790,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,4315.0,4315.0,3155.0,3724.6689,3155.0,3697.0771066700986,MOMENTUM_RATCHET,6055.0,7215.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,3697.0771066700986,1.0,1.0,4315.0,3697.0771066700986,3697.0771066700986,3697.0771066700986,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
TREND:TF_MOMENTUM:193250:2026-04-17,all,TREND,TF_MOMENTUM,193250,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,482.0,482.0,340.0,396.7268,340.0,392.01168740226325,MOMENTUM_RATCHET,695.0,837.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,392.01168740226325,1.0,1.0,482.0,392.01168740226325,392.01168740226325,392.01168740226325,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
TREND:TF_MOMENTUM:209640:2026-04-17,all,TREND,TF_MOMENTUM,209640,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,5920.0,5920.0,3920.0,4708.8412,3920.0,4761.785714285714,MOMENTUM_RATCHET_ATR_CHANDELIER,8920.0,10920.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,4761.785714285714,1.0,1.0,5920.0,4761.785714285714,4761.785714285714,4761.785714285714,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET_ATR_CHANDELIER']",1.0,0.5,v2,
TREND:TF_MOMENTUM:221840:2026-04-17,all,TREND,TF_MOMENTUM,221840,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,3155.0,3155.0,2445.0,2777.545,2445.0,2777.545023277645,MOMENTUM_SWING,4575.0,5285.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,2777.545023277645,1.0,1.0,3155.0,2777.545023277645,2777.545023277645,2777.545023277645,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:228790:2026-04-17,all,TREND,TF_MOMENTUM,228790,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,3925.0,3925.0,3345.0,3724.2759,3345.0,3724.275943294776,MOMENTUM_SWING,5085.0,5665.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,3724.275943294776,1.0,1.0,3925.0,3724.275943294776,3724.275943294776,3724.275943294776,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:243840:2026-04-17,all,TREND,TF_MOMENTUM,243840,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,9200.0,9200.0,6080.0,8306.4818,6080.0,8194.304374731408,MOMENTUM_RATCHET,13880.0,17000.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,8194.304374731408,1.0,1.0,9200.0,8194.304374731408,8194.304374731408,8194.304374731408,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
UG:UG_BREAKOUT:243840:2026-04-17,all,UG,UG_BREAKOUT,243840,2026-04-17,2026-04-17,UG_BUY_BREAKOUT,,9200.0,,7675.0,9072.162538108847,7675.0,,,,,,,,0,,False,,,,,,,,,,1.0,1.0,,,,,[],,0.0,NONE,,,,,,,v2,
TREND:TF_MOMENTUM:252990:2026-04-17,all,TREND,TF_MOMENTUM,252990,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,12290.0,12290.0,8390.0,10725.3466,8390.0,10557.184138591787,MOMENTUM_RATCHET,18140.0,22040.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,10557.184138591787,1.0,1.0,12290.0,10557.184138591787,10557.184138591787,10557.184138591787,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
TREND:TF_MOMENTUM:272290:2026-04-17,all,TREND,TF_MOMENTUM,272290,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,36850.0,36850.0,28200.0,32779.0952,28200.0,32779.09522620808,MOMENTUM_SWING,54150.0,62800.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,32779.09522620808,1.0,1.0,36850.0,32779.09522620808,32779.09522620808,32779.09522620808,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:299660:2026-04-17,all,TREND,TF_MOMENTUM,299660,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,3815.0,3815.0,2300.0,2824.9117,2300.0,3132.5,MOMENTUM_SWING_ATR_CHANDELIER,6845.0,8360.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,3132.5,1.0,1.0,3815.0,3132.5,3132.5,3132.5,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING_ATR_CHANDELIER']",1.0,0.5,v2,
TREND:TF_MOMENTUM:307870:2026-04-17,all,TREND,TF_MOMENTUM,307870,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,1389.0,1389.0,1058.0,1217.8188,1058.0,1212.0286249272167,MOMENTUM_RATCHET,1885.5,2216.5,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,1212.0286249272167,1.0,1.0,1389.0,1212.0286249272167,1212.0286249272167,1212.0286249272167,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
TREND:TF_MOMENTUM:309930:2026-04-17,all,TREND,TF_MOMENTUM,309930,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,1504.0,1504.0,795.0,1153.5782,795.0,1119.1684012113358,MOMENTUM_RATCHET,2567.5,3276.5,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,1119.1684012113358,1.0,1.0,1504.0,1119.1684012113358,1119.1684012113358,1119.1684012113358,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
TREND:TF_MOMENTUM:317330:2026-04-17,all,TREND,TF_MOMENTUM,317330,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,25650.0,25650.0,14970.0,21283.3257,14970.0,21609.285714285714,MOMENTUM_RATCHET_ATR_CHANDELIER,41670.0,52350.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,21609.285714285714,1.0,1.0,25650.0,21609.285714285714,21609.285714285714,21609.285714285714,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET_ATR_CHANDELIER']",1.0,0.5,v2,
UG:UG_BREAKOUT:317330:2026-04-17,all,UG,UG_BREAKOUT,317330,2026-04-17,2026-04-17,UG_BUY_BREAKOUT,,25650.0,,18257.0,23829.360739446718,18257.0,,,,,,,,0,,False,,,,,,,,,,1.0,1.0,,,,,[],,0.0,NONE,,,,,,,v2,
TREND:TF_MOMENTUM:332570:2026-04-17,all,TREND,TF_MOMENTUM,332570,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,7290.0,7290.0,4900.0,6413.093,4900.0,6261.363598926588,MOMENTUM_RATCHET,10875.0,13265.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,6261.363598926588,1.0,1.0,7290.0,6261.363598926588,6261.363598926588,6261.363598926588,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
TREND:TF_MOMENTUM:378800:2026-04-17,all,TREND,TF_MOMENTUM,378800,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,1938.0,1938.0,1595.0,1777.4696,1595.0,1777.4696108055523,MOMENTUM_SWING,2624.0,2967.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,1777.4696108055523,1.0,1.0,1938.0,1777.4696108055523,1777.4696108055523,1777.4696108055523,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:388210:2026-04-17,all,TREND,TF_MOMENTUM,388210,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,162500.0,162500.0,112800.0,141882.1477,112800.0,139949.90566967198,MOMENTUM_RATCHET,237050.0,286750.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,139949.90566967198,1.0,1.0,162500.0,139949.90566967198,139949.90566967198,139949.90566967198,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
TREND:TF_MOMENTUM:412570:2026-04-17,all,TREND,TF_MOMENTUM,412570,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,1990.0,1990.0,1310.0,1836.4124,1310.0,1814.2319158667303,MOMENTUM_RATCHET,3010.0,3690.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,1814.2319158667303,1.0,1.0,1990.0,1814.2319158667303,1814.2319158667303,1814.2319158667303,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_RATCHET']",1.0,0.5,v2,
TREND:TF_MOMENTUM:418550:2026-04-17,all,TREND,TF_MOMENTUM,418550,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,9280.0,9280.0,7330.0,8645.473,7330.0,8645.472959149563,MOMENTUM_SWING,13180.0,15130.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,8645.472959149563,1.0,1.0,9280.0,8645.472959149563,8645.472959149563,8645.472959149563,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:422420:2026-04-17,all,TREND,TF_MOMENTUM,422420,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,9585.0,9585.0,7895.0,9065.9885,7895.0,9065.988502517679,MOMENTUM_SWING,12965.0,14655.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,9065.988502517679,1.0,1.0,9585.0,9065.988502517679,9065.988502517679,9065.988502517679,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:441270:2026-04-17,all,TREND,TF_MOMENTUM,441270,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,12000.0,12000.0,8850.0,10446.5922,8850.0,10446.592179119627,MOMENTUM_SWING,18300.0,21450.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,10446.592179119627,1.0,1.0,12000.0,10446.592179119627,10446.592179119627,10446.592179119627,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:446540:2026-04-17,all,TREND,TF_MOMENTUM,446540,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,6200.0,6200.0,3955.0,4936.2422,3955.0,5286.785714285715,MOMENTUM_SWING_ATR_CHANDELIER,10690.0,12935.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,5286.785714285715,1.0,1.0,6200.0,5286.785714285715,5286.785714285715,5286.785714285715,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING_ATR_CHANDELIER']",1.0,0.5,v2,
UG:UG_BREAKOUT:446540:2026-04-17,all,UG,UG_BREAKOUT,446540,2026-04-17,2026-04-17,UG_BUY_BREAKOUT,,6200.0,,4399.0,5606.9543386281275,4399.0,,,,,,,,0,,False,,,,,,,,,,1.0,1.0,,,,,[],,0.0,NONE,,,,,,,v2,
TREND:TF_MOMENTUM:451700:2026-04-17,all,TREND,TF_MOMENTUM,451700,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,2670.0,2670.0,2180.0,2505.2904,2180.0,2505.2904246487797,MOMENTUM_SWING,3650.0,4140.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,2505.2904246487797,1.0,1.0,2670.0,2505.2904246487797,2505.2904246487797,2505.2904246487797,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
TREND:TF_MOMENTUM:469170:2026-04-17,all,TREND,TF_MOMENTUM,469170,2026-04-17,2026-04-17,TF_BUY_MOMENTUM,,7645.0,7645.0,6640.0,7321.6513,6640.0,7321.651287318341,MOMENTUM_SWING,9655.0,10660.0,TP_MOMENTUM_2R_3R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,7321.651287318341,1.0,1.0,7645.0,7321.651287318341,7321.651287318341,7321.651287318341,[],,0.0,NONE,AVERAGING_DOWN_BLOCKED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
UG:UG_PULLBACK:000670:2026-04-17,screened,UG,UG_PULLBACK,670,2026-04-17,2026-04-17,UG_BUY_PBB,INTEGRATED,66200.0,,58532.34921234355,61717.65078765645,58532.34921234355,,,,,,,,0,nan,False,,,,,,,,,,1.0,1.0,,,,,['MM_INTEGRATED'],LEADERSHIP,58.0,TACTICAL,,,,,,,v2,UG_SELL_MR_SHORT_OR_PBS
TREND:TF_MOMENTUM:000880:2026-04-16,screened,TREND,TF_MOMENTUM,880,2026-04-16,2026-04-16,TF_BUY_MOMENTUM,WEEKLY_FOCUS,133600.0,133600.0,103400.0,124610.4617,103400.0,103400.0,MOMENTUM_SWING,178900.0,209100.0,TP_MOMENTUM_1P5R_2P5R,False,False,0,,False,False,0.0,0.0,2.0,,False,,INITIAL,103400.0,1.0,1.0,133600.0,103400.0,103400.0,123473.29988924938,"['QMG_WEEKLY', 'MM_INTEGRATED', 'QMG_UNIVERSE']",TREND,100.0,PRIMARY,PYRAMID_SIGNAL_UNCONFIRMED,False,False,"['PYRAMID_SLOT_1', 'MOMENTUM_CONTINUE', 'PYRAMID_SIGNAL_CONFIRMED', 'AVERAGING_DOWN_BLOCKED', 'TRAIL_MODE_MOMENTUM_SWING']",1.0,0.5,v2,
