signal_date,intended_action_date,symbol,market,engine,family,family_cycle_id,signal_kind,signal_code,display_label,action_type,conviction_grade,screen_stage,signal_score,gp_score,gp_health,sigma_score,sigma_health,traffic_light,technical_light,growth_score,growth_health,eps_health,sales_health,growth_data_status,dashboard_score,dashboard_light,dashboard_position_bias,primary_source_tag,primary_source_stage,primary_source_style,source_priority_score,source_style_tags,trend_source_bonus,ug_source_bonus,source_fit_score,source_fit_label,cooldown_bucket,cooldown_blocked,support_zone_low,support_zone_high,stop_level,break_even_level,tp1_level,tp2_level,trailing_mode,tp_plan,trim_count,risk_free_armed,protected_stop_level,add_on_count,add_on_slot,max_add_ons,tranche_pct,next_addon_allowed,pyramid_state,base_position_units,current_position_units,blended_entry_price,last_trailing_confirmed_level,last_protected_stop_level,last_pyramid_reference_level,strategy_combo,signal_phase,reference_target_level,reference_exit_signal,contract_version,cycle_effect,position_units_before,position_units_after,position_delta_units,indicator_dog_rule_ids,source_tags,reason_codes,quality_flags,scope,is_screened,buy_eligible,source_buy_eligible,ema_alignment_state,ema_alignment_transition,market_condition_state,market_condition_reason,pullback_quality,pullback_context,industry_key,group_state,leader_state,breakdown_status,group_strength_score,leader_score,breakdown_score,buy_warning_summary,aux_signal_summary,conviction_reason,sizing_entry_price,sizing_stop_price,sizing_stop_distance_pct,sizing_risk_budget_pct,sizing_position_cap_pct,sizing_raw_position_pct,sizing_recommended_position_pct,sizing_tier,sizing_reason,sizing_status
2026-04-17,2026-04-20,001340,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:001340:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,6230.0,7027.827,6230.0,7970.0,11450.0,13190.0,MOMENTUM_SWING_ATR_CHANDELIER,TP_MOMENTUM_2R_3R,0,False,7084.285714285714,0,0,2,,False,INITIAL,1.0,1.0,7970.0,7084.285714285714,7084.285714285714,7084.285714285714,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_ZONE_TOUCH EMA_RISING REVERSAL_CONFIRMED,Specialty Chemicals,,,,,,,,,,7970.0,6230.0,21.831869510664994,1.0,10.0,4.580459770114943,4.580459770114943,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,003010,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:003010:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,5250.0,5939.7668,5250.0,6180.0,8040.0,8970.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,5939.766771021262,0,0,2,,False,INITIAL,1.0,1.0,6180.0,5939.766771021262,5939.766771021262,5939.766771021262,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Industrial Distribution,,,,,,,,,,6180.0,5250.0,15.048543689320388,1.0,10.0,6.645161290322581,6.645161290322581,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,005070,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:005070:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,S,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,46600.0,54324.9504,46600.0,57100.0,78100.0,88600.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,54324.95041184724,0,0,2,,False,INITIAL,1.0,1.0,57100.0,54324.95041184724,54324.95041184724,54324.95041184724,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Specialty Chemicals,,,,,,,,SETUP,,57100.0,46600.0,18.388791593695274,1.0,10.0,5.438095238095237,5.438095238095237,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,005490,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:005490:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,D,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,325000.0,365031.6966,325000.0,385000.0,505000.0,565000.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,365031.6966001785,0,0,2,,False,INITIAL,1.0,1.0,385000.0,365031.6966001785,365031.6966001785,365031.6966001785,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,MIXED,MIXED_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Steel,,,,,,,MIXED_ALIGNMENT,,MIXED_ALIGNMENT,385000.0,325000.0,15.584415584415584,1.0,10.0,6.416666666666666,6.416666666666666,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,006400,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:006400:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,S,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,375000.0,473291.6617,375000.0,513000.0,789000.0,927000.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,473291.6617370485,0,0,2,,False,INITIAL,1.0,1.0,513000.0,473291.6617370485,473291.6617370485,473291.6617370485,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Electrical Equipment & Parts,,,,,,,,SETUP,,513000.0,375000.0,26.900584795321635,1.0,10.0,3.7173913043478266,3.7173913043478266,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,009190,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:009190:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,1200.0,1410.5187,1200.0,1550.0,2250.0,2600.0,MOMENTUM_SWING_ATR_CHANDELIER,TP_MOMENTUM_2R_3R,0,False,1417.357142857143,0,0,2,,False,INITIAL,1.0,1.0,1550.0,1417.357142857143,1417.357142857143,1417.357142857143,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Steel,,,,,,,,,,1550.0,1200.0,22.58064516129032,1.0,10.0,4.428571428571429,4.428571428571429,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,010820,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:010820:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,6570.0,11401.8271,6570.0,13480.0,23845.0,30755.0,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,11001.961802374346,0,0,2,,False,INITIAL,1.0,1.0,13480.0,11001.961802374346,11001.961802374346,11001.961802374346,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Aerospace & Defense,,,,,,,,,,13480.0,6570.0,51.261127596439174,1.0,10.0,1.950795947901592,1.950795947901592,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,020150,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:020150:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,38500.0,47796.7715,38500.0,52900.0,74500.0,88900.0,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,47137.8837118178,0,0,2,,False,INITIAL,1.0,1.0,52900.0,47137.8837118178,47137.8837118178,47137.8837118178,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Electrical Equipment & Parts,,,,,,,,,,52900.0,38500.0,27.22117202268431,1.0,10.0,3.6736111111111116,3.6736111111111116,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,033170,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:033170:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,C,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,688.0,797.559,688.0,900.0,1324.0,1536.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,797.5589873485143,0,0,2,,False,INITIAL,1.0,1.0,900.0,797.5589873485143,797.5589873485143,797.5589873485143,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,MIXED,MIXED_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Semiconductor Equipment & Materials,,,,,,,MIXED_ALIGNMENT,,MIXED_ALIGNMENT,900.0,688.0,23.555555555555554,1.0,10.0,4.245283018867925,4.245283018867925,BASE,BASE_FALLBACK,OK
2026-04-17,2026-04-20,034220,KR,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:034220:2026-04-17,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,10740.0,12906.941,10740.0,14410.0,21750.0,25420.0,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,12906.94098065986,0,0,2,,False,INITIAL,1.0,1.0,14410.0,12906.94098065986,12906.94098065986,12906.94098065986,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",['BREAKOUT_FAKEOUT_RISK'],all,False,True,False,BULLISH,BULLISH_FROM_MIXED,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Consumer Electronics,,,,,,,,,,14410.0,10740.0,25.468424705065928,1.0,10.0,3.9264305177111716,3.9264305177111716,BASE,BASE_FALLBACK,OK
