signal_date,intended_action_date,symbol,market,engine,family,family_cycle_id,signal_kind,signal_code,display_label,action_type,conviction_grade,screen_stage,signal_score,gp_score,gp_health,sigma_score,sigma_health,traffic_light,technical_light,growth_score,growth_health,eps_health,sales_health,growth_data_status,dashboard_score,dashboard_light,dashboard_position_bias,primary_source_tag,primary_source_stage,primary_source_style,source_priority_score,source_style_tags,trend_source_bonus,ug_source_bonus,source_fit_score,source_fit_label,cooldown_bucket,cooldown_blocked,support_zone_low,support_zone_high,stop_level,break_even_level,tp1_level,tp2_level,trailing_mode,tp_plan,trim_count,risk_free_armed,protected_stop_level,add_on_count,add_on_slot,max_add_ons,tranche_pct,next_addon_allowed,pyramid_state,base_position_units,current_position_units,blended_entry_price,last_trailing_confirmed_level,last_protected_stop_level,last_pyramid_reference_level,strategy_combo,signal_phase,reference_target_level,reference_exit_signal,contract_version,cycle_effect,position_units_before,position_units_after,position_delta_units,indicator_dog_rule_ids,source_tags,reason_codes,quality_flags,scope,is_screened,buy_eligible,source_buy_eligible,ema_alignment_state,ema_alignment_transition,market_condition_state,market_condition_reason,pullback_quality,pullback_context,industry_key,group_state,leader_state,breakdown_status,group_strength_score,leader_score,breakdown_score,buy_warning_summary,aux_signal_summary,conviction_reason,sizing_entry_price,sizing_stop_price,sizing_stop_distance_pct,sizing_risk_budget_pct,sizing_position_cap_pct,sizing_raw_position_pct,sizing_recommended_position_pct,sizing_tier,sizing_reason,sizing_status
2026-04-22,2026-04-23,HAFC,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:HAFC:2026-04-22,EVENT,UG_BUY_SQUEEZE_BREAKOUT,UG Squeeze Breakout Buy | UG_BUY_SQUEEZE_BREAKOUT,BUY,A,,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,,,,0.0,[],0.0,0.0,0.0,NONE,UG_BUY_SQUEEZE_BREAKOUT,False,27.2875,29.1557,27.2875,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO', 'IDOG.UG.SIGMA_SQUEEZE']",[],"['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'SIGMA_SQUEEZE_READY', 'UG_ORANGE_CONTEXT', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Banks - Regional,,,,,,,,NH60 W,,29.56999969482422,27.2875,7.7189709786291765,1.0,10.0,12.955094698096554,10.0,BASE,BASE_FALLBACK,OK
2026-04-22,2026-04-23,ILPT,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:ILPT:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,A,,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,,,,0.0,[],0.0,0.0,0.0,NONE,UG_BUY_BREAKOUT,False,5.886,6.7999,5.886,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']",[],"['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,REIT - Industrial,,,,,,,,NH60 W,,7.329999923706055,5.886,19.69986273855194,1.0,10.0,5.076177500683978,5.076177500683978,BASE,BASE_FALLBACK,OK
2026-04-22,2026-04-23,KOS,US,UG,UG_PULLBACK,,EVENT,UG_BUY_PBB,UG PBB Buy | UG_BUY_PBB,WATCH,C,TV_MARKET_LEADER,15.0,0.0,RED,15.0,GREEN,RED,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,25.5,RED,AVOID,TV_MARKET_LEADER,TV_MARKET_LEADER,LEADERSHIP,11.0,"['LEADERSHIP', 'VOLATILITY']",2.0,3.5,69.9,SUPPORTIVE,UG_BUY_PBB,False,2.3589,2.732,2.3589,,,,,,,,,,,,,,,,,,,,,,ENTRY,3.17,UG_SELL_MR_SHORT_OR_PBS,v2,NONE,,,,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.SIGMA_PBB']","['TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY']","['SIGMA_PBB', 'SIGMA_LOWER_BAND_SUPPORT', 'PBB_BAND_SUPPORT', 'VALIDATION_15', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_UNDER30', 'SOURCE_PRIMARY_TV_MARKET_LEADER', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_SUPPORTIVE']",[],all,True,True,True,BULLISH,BULLISH_FROM_BEARISH,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,HIGH,PRIOR_EXPANSION EMA_ZONE_TOUCH DRY_PULLBACK EMA_RISING REVERSAL_CONFIRMED,Oil & Gas E&P,,,,,,,,PBB,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,KOS,US,UG,UG_PULLBACK,,EVENT,UG_BUY_PBB,UG PBB Buy | UG_BUY_PBB,WATCH,C,TV_MARKET_LEADER,15.0,0.0,RED,15.0,GREEN,RED,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,25.5,RED,AVOID,TV_MARKET_LEADER,TV_MARKET_LEADER,LEADERSHIP,11.0,"['LEADERSHIP', 'VOLATILITY']",2.0,3.5,69.9,SUPPORTIVE,UG_BUY_PBB,False,2.3589,2.732,2.3589,,,,,,,,,,,,,,,,,,,,,,ENTRY,3.17,UG_SELL_MR_SHORT_OR_PBS,v2,NONE,,,,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.SIGMA_PBB']","['TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY']","['SIGMA_PBB', 'SIGMA_LOWER_BAND_SUPPORT', 'PBB_BAND_SUPPORT', 'VALIDATION_15', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_UNDER30', 'SOURCE_PRIMARY_TV_MARKET_LEADER', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_SUPPORTIVE']",[],screened,True,True,True,BULLISH,BULLISH_FROM_BEARISH,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,HIGH,PRIOR_EXPANSION EMA_ZONE_TOUCH DRY_PULLBACK EMA_RISING REVERSAL_CONFIRMED,Oil & Gas E&P,,,,,,,,PBB,,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,NKLR,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:NKLR:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,A,TV_BREAKOUT_STRENGTH,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,TV_BREAKOUT_STRENGTH,TV_BREAKOUT_STRENGTH,BREAKOUT,5.8,['BREAKOUT'],2.5,4.0,100.0,PRIMARY,UG_BUY_BREAKOUT,False,5.1585,6.8192,5.1585,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']",['TV_BREAKOUT_STRENGTH'],"['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_PRIMARY_TV_BREAKOUT_STRENGTH', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Utilities - Regulated Electric,,,,,,,,NH60 W,,7.300000190734863,5.1585,29.335618284679615,2.0,20.0,6.817650749991147,6.817650749991147,TOP,GRADE_A|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,NKLR,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:NKLR:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,A,TV_BREAKOUT_STRENGTH,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,TV_BREAKOUT_STRENGTH,TV_BREAKOUT_STRENGTH,BREAKOUT,5.8,['BREAKOUT'],2.5,4.0,100.0,PRIMARY,UG_BUY_BREAKOUT,False,5.1585,6.8192,5.1585,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']",['TV_BREAKOUT_STRENGTH'],"['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_PRIMARY_TV_BREAKOUT_STRENGTH', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Utilities - Regulated Electric,,,,,,,,NH60 W,,7.300000190734863,5.1585,29.335618284679615,2.0,20.0,6.817650749991147,6.817650749991147,TOP,GRADE_A|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,NVTS,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:NVTS:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,S,TV_BREAKOUT_RVOL,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,TV_BREAKOUT_RVOL,TV_BREAKOUT_RVOL,BREAKOUT,20.0,"['BREAKOUT', 'TREND', 'LEADERSHIP', 'VOLATILITY']",5.0,8.0,100.0,PRIMARY,UG_BUY_BREAKOUT,False,10.4137,15.7689,10.4137,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']","['TV_BREAKOUT_RVOL', 'TV_BREAKOUT_10M', 'TV_BREAKOUT_STRENGTH', 'TV_TREND_BREAKOUT', 'TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY', 'MM_INTEGRATED']","['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_PRIMARY_TV_BREAKOUT_RVOL', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Semiconductors,,,,,,,,NH60 W,,18.46999931335449,10.4137,43.61829784979736,2.0,20.0,4.5852316541263,4.5852316541263,TOP,GRADE_S|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,NVTS,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:NVTS:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,S,TV_BREAKOUT_RVOL,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,TV_BREAKOUT_RVOL,TV_BREAKOUT_RVOL,BREAKOUT,20.0,"['BREAKOUT', 'TREND', 'LEADERSHIP', 'VOLATILITY']",5.0,8.0,100.0,PRIMARY,UG_BUY_BREAKOUT,False,10.4137,15.7689,10.4137,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']","['TV_BREAKOUT_RVOL', 'TV_BREAKOUT_10M', 'TV_BREAKOUT_STRENGTH', 'TV_TREND_BREAKOUT', 'TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY', 'MM_INTEGRATED']","['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_PRIMARY_TV_BREAKOUT_RVOL', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Semiconductors,,,,,,,,NH60 W,,18.46999931335449,10.4137,43.61829784979736,2.0,20.0,4.5852316541263,4.5852316541263,TOP,GRADE_S|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,PBW,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:PBW:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,A,INTEGRATED,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,UG_BUY_BREAKOUT,False,33.27,37.5357,33.27,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']",['MM_INTEGRATED'],"['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",[],all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,NH60 W,,37.59999847412109,33.27,11.51595385595903,2.0,20.0,17.367210958083884,17.367210958083884,TOP,GRADE_A|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,PBW,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:PBW:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,A,INTEGRATED,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,88.0,PRIMARY,UG_BUY_BREAKOUT,False,33.27,37.5357,33.27,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']",['MM_INTEGRATED'],"['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",[],screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,NH60 W,,37.59999847412109,33.27,11.51595385595903,2.0,20.0,17.367210958083884,17.367210958083884,TOP,GRADE_A|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,POET,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:POET:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,A,TV_BREAKOUT_RVOL,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,7.0,RED,RED,RED,COMPLETE,58.1,ORANGE,REDUCED,TV_BREAKOUT_RVOL,TV_BREAKOUT_RVOL,BREAKOUT,20.0,"['BREAKOUT', 'TREND', 'LEADERSHIP', 'VOLATILITY']",5.0,8.0,100.0,PRIMARY,UG_BUY_BREAKOUT,False,6.904,10.5709,6.904,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']","['TV_BREAKOUT_RVOL', 'TV_BREAKOUT_10M', 'TV_BREAKOUT_STRENGTH', 'TV_TREND_BREAKOUT', 'TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY', 'MM_INTEGRATED']","['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_EPS_POSITIVE', 'UG_GROWTH_SALES_POSITIVE', 'SOURCE_PRIMARY_TV_BREAKOUT_RVOL', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Semiconductors,,,,,,,,NH60 W,,12.770000457763672,6.904,45.9357889388122,2.0,20.0,4.3539036690195045,4.3539036690195045,TOP,GRADE_A|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,POET,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:POET:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,A,TV_BREAKOUT_RVOL,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,7.0,RED,RED,RED,COMPLETE,58.1,ORANGE,REDUCED,TV_BREAKOUT_RVOL,TV_BREAKOUT_RVOL,BREAKOUT,20.0,"['BREAKOUT', 'TREND', 'LEADERSHIP', 'VOLATILITY']",5.0,8.0,100.0,PRIMARY,UG_BUY_BREAKOUT,False,6.904,10.5709,6.904,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']","['TV_BREAKOUT_RVOL', 'TV_BREAKOUT_10M', 'TV_BREAKOUT_STRENGTH', 'TV_TREND_BREAKOUT', 'TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY', 'MM_INTEGRATED']","['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_EPS_POSITIVE', 'UG_GROWTH_SALES_POSITIVE', 'SOURCE_PRIMARY_TV_BREAKOUT_RVOL', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Semiconductors,,,,,,,,NH60 W,,12.770000457763672,6.904,45.9357889388122,2.0,20.0,4.3539036690195045,4.3539036690195045,TOP,GRADE_A|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,PTOR,US,UG,UG_MEAN_REVERSION,,EVENT,UG_BUY_MR_LONG,UG MR Long Buy | UG_BUY_MR_LONG,WATCH,D,,5.0,0.0,RED,5.0,GREEN,RED,RED,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,18.5,RED,AVOID,,,,0.0,[],0.0,0.0,0.0,NONE,UG_BUY_MR_LONG,False,9.779,9.8045,9.779,,,,,,,,,,,,,,,,,,,,,,ENTRY_SHORT_SWING,,,v2,NONE,,,,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.SIGMA_MR_LONG']",[],"['SIGMA_MR_LONG', 'MR_LONG_OVERSOLD_RECLAIM', 'VALIDATION_5', 'SIGMA_SQUEEZE_READY', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_UNDER30', 'SOURCE_FIT_NONE']","['BELOW_200MA', 'LIQUIDITY_FAIL', 'NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_FROM_BEARISH,UNKNOWN,,LOW,EMA_ZONE_TOUCH EMA_RISING,Shell Companies,,,,,,,BELOW_200MA LIQUIDITY_FAIL,SQUEEZE,LIQUIDITY_FAIL,,,,,,,,,NON_BUY,NON_BUY
2026-04-22,2026-04-23,SIRI,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:SIRI:2026-04-22,EVENT,UG_BUY_SQUEEZE_BREAKOUT,UG Squeeze Breakout Buy | UG_BUY_SQUEEZE_BREAKOUT,BUY,A,,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,,,,0.0,[],0.0,0.0,0.0,NONE,UG_BUY_SQUEEZE_BREAKOUT,False,24.1505,27.103,24.1505,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO', 'IDOG.UG.SIGMA_SQUEEZE']",[],"['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'SIGMA_SQUEEZE_READY', 'UG_ORANGE_CONTEXT', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Entertainment,,,,,,,,NH60 W,,28.059999465942383,24.1505,13.932642695476554,1.0,10.0,7.177389256703362,7.177389256703362,BASE,BASE_FALLBACK,OK
2026-04-22,2026-04-23,TORO,US,UG,UG_BREAKOUT,UG:UG_BREAKOUT:TORO:2026-04-22,EVENT,UG_BUY_BREAKOUT,UG Breakout Buy | UG_BUY_BREAKOUT,BUY,A,TV_BREAKOUT_STRENGTH,80.0,70.0,GREEN,10.0,GREEN,GREEN,GREEN,,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,71.0,GREEN,FULL,TV_BREAKOUT_STRENGTH,TV_BREAKOUT_STRENGTH,BREAKOUT,5.8,['BREAKOUT'],2.5,4.0,100.0,PRIMARY,UG_BUY_BREAKOUT,False,3.966,5.3034,3.966,,,,,,,,,,,,,,,,,,,,,,ENTRY,,,v2,OPEN,0.0,1.0,1.0,"['IDOG.UG.VALIDATION_SCORE', 'IDOG.UG.GP_NH60', 'IDOG.UG.SIGMA_BO']",['TV_BREAKOUT_STRENGTH'],"['GP_NH60', 'SIGMA_BO', 'VOL2X_CONFIRM', 'VALIDATION_80', 'GP_VOL2X', 'GP_W', 'UG_GROWTH_DATA_MISSING', 'UG_DASHBOARD_SCORE_60PLUS', 'SOURCE_PRIMARY_TV_BREAKOUT_STRENGTH', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],all,True,True,True,BULLISH,BULLISH_FROM_MIXED,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Oil & Gas Midstream,,,,,,,,NH60 W,,6.755000114440918,3.966,41.28793585774426,2.0,20.0,4.844030001623018,4.844030001623018,TOP,GRADE_A|MARKET_RISK_ON,OK
