symbol,fin_met_count,has_error,rs_score,rs_percentile,fin_percentile,total_percentile
TGEN,5,False,99.59843492586492,98.11320754716981,73.89937106918238,172.0125786163522
PLMR,7,False,96.35502471169688,79.40251572327044,91.74528301886792,171.14779874213838
TIGO,8,False,95.61367380560132,74.37106918238993,96.38364779874213,170.75471698113205
NCL,5,False,99.18657331136738,96.69811320754717,73.89937106918238,170.59748427672955
HCI,7,False,96.29324546952223,78.77358490566037,91.74528301886792,170.5188679245283
FARO,6,False,97.16845140032947,85.22012578616352,85.22012578616352,170.44025157232704
TVRD,5,False,99.1350906095552,96.22641509433963,73.89937106918238,170.125786163522
GOGO,6,False,97.10667215815486,84.90566037735849,85.22012578616352,170.125786163522
SIEB,6,False,97.02429983525536,84.43396226415094,85.22012578616352,169.65408805031444
XNET,5,False,98.92915980230642,94.9685534591195,73.89937106918238,168.8679245283019
FTEK,6,False,96.85955518945634,83.64779874213836,85.22012578616352,168.8679245283019
ZK,8,False,95.35626029654036,72.48427672955975,96.38364779874213,168.8679245283019
KD,8,False,95.34596375617792,72.32704402515722,96.38364779874213,168.71069182389937
KGC,7,False,95.92257001647448,76.72955974842768,91.74528301886792,168.4748427672956
AKBA,6,False,96.71540362438222,82.54716981132076,85.22012578616352,167.7672955974843
SEZL,7,False,95.74752883031302,75.78616352201259,91.74528301886792,167.5314465408805
FROG,7,False,95.69604612850084,75.31446540880503,91.74528301886792,167.05974842767296
BROS,8,False,94.99588138385504,70.59748427672956,96.38364779874213,166.9811320754717
NFLX,8,False,94.89291598023064,69.49685534591194,96.38364779874213,165.88050314465409
PLYA,7,False,95.5004118616145,73.58490566037736,91.74528301886792,165.33018867924528
HOOD,5,False,97.94069192751236,90.25157232704403,73.89937106918238,164.1509433962264
FTK,5,False,97.93039538714991,90.09433962264151,73.89937106918238,163.99371069182388
AEM,7,False,95.17092257001649,71.38364779874213,91.74528301886792,163.12893081761007
DAO,5,False,97.76565074135092,88.9937106918239,73.89937106918238,162.89308176100627
UTI,5,False,97.60090609555188,88.36477987421384,73.89937106918238,162.2641509433962
TGI,7,False,94.95469522240528,69.9685534591195,91.74528301886792,161.71383647798743
CVAC,5,False,97.42586490939044,86.9496855345912,73.89937106918238,160.8490566037736
CCRD,6,False,95.65485996705108,74.84276729559748,85.22012578616352,160.062893081761
NET,5,False,97.250823723229,85.84905660377359,73.89937106918238,159.74842767295598
XPEV,5,False,97.1993410214168,85.53459119496856,73.89937106918238,159.43396226415092
NRG,5,False,97.18904448105437,85.37735849056604,73.89937106918238,159.27672955974842
GROY,7,False,94.54283360790774,66.98113207547169,91.74528301886792,158.72641509433961
QVCGB,4,False,99.97940691927512,99.68553459119497,58.80503144654088,158.49056603773585
GRND,5,False,97.00370675453048,84.27672955974843,73.89937106918238,158.1761006289308
ISSC,7,False,94.48105436573312,66.35220125786164,91.74528301886792,158.09748427672957
PRPO,5,False,96.96252059308073,84.11949685534591,73.89937106918238,158.0188679245283
HWM,6,False,95.38714991762768,72.79874213836479,85.22012578616352,158.0188679245283
BA,6,False,95.26359143327842,72.16981132075472,85.22012578616352,157.38993710691824
CHWY,7,False,94.30601317957166,65.40880503144653,91.74528301886792,157.15408805031444
DUOT,5,False,96.75658978583196,83.17610062893081,73.89937106918238,157.07547169811318
CAH,8,False,93.49258649093905,59.74842767295597,96.38364779874213,156.1320754716981
PRCH,4,False,99.2174629324547,97.16981132075472,58.80503144654088,155.9748427672956
ALTS,4,False,99.1659802306425,96.54088050314465,58.80503144654088,155.34591194968553
LRN,5,False,96.48887973640856,80.9748427672956,73.89937106918238,154.87421383647796
XYF,4,False,99.0012355848435,95.59748427672956,58.80503144654088,154.40251572327043
OLO,6,False,94.76935749588138,68.55345911949685,85.22012578616352,153.77358490566036
STRT,8,False,93.11161449752883,57.38993710691824,96.38364779874213,153.77358490566036
PM,6,False,94.72817133443164,68.39622641509435,85.22012578616352,153.61635220125788
WOR,5,False,96.37561779242174,79.71698113207547,73.89937106918238,153.61635220125785
EOSE,4,False,98.84678747940691,94.65408805031447,58.80503144654088,153.45911949685535
SNT,5,False,96.36532125205932,79.55974842767296,73.89937106918238,153.45911949685535
WPM,6,False,94.68698517298188,67.9245283018868,85.22012578616352,153.14465408805032
NFG,7,False,93.67792421746294,61.32075471698113,91.74528301886792,153.06603773584905
BSGM,4,False,98.5172981878089,94.0251572327044,58.80503144654088,152.83018867924528
OSIS,5,False,96.2829489291598,78.61635220125787,73.89937106918238,152.51572327044025
JBL,7,False,93.585255354201,60.691823899371066,91.74528301886792,152.43710691823898
DAN,4,False,98.3834431630972,93.23899371069182,58.80503144654088,152.04402515723268
CFSB,4,False,98.37314662273477,93.08176100628931,58.80503144654088,151.8867924528302
FRHC,5,False,96.17998352553542,77.9874213836478,73.89937106918238,151.88679245283018
ALLT,4,False,98.31136738056011,92.9245283018868,58.80503144654088,151.72955974842768
IPI,6,False,94.4501647446458,66.0377358490566,85.22012578616352,151.25786163522014
URBN,4,False,98.21869851729818,92.29559748427673,58.80503144654088,151.1006289308176
ETON,4,False,98.14662273476112,91.66666666666666,58.80503144654088,150.47169811320754
HRTG,4,False,98.09514003294892,91.0377358490566,58.80503144654088,149.84276729559747
ZLAB,9,False,92.17462932454696,50.157232704402524,99.29245283018868,149.4496855345912
OLLI,7,False,93.19398682042834,57.54716981132076,91.74528301886792,149.29245283018867
RDVT,5,False,95.64456342668863,74.68553459119497,73.89937106918238,148.58490566037733
AS,4,False,97.87891268533772,89.62264150943396,58.80503144654088,148.42767295597486
NCSM,6,False,94.02800658978585,63.20754716981132,85.22012578616352,148.42767295597486
AP,4,False,97.8480230642504,89.46540880503144,58.80503144654088,148.27044025157232
ICCC,4,False,97.59060955518946,88.20754716981132,58.80503144654088,147.0125786163522
MNSO,7,False,92.82331136738055,55.188679245283026,91.74528301886792,146.93396226415095
TTMI,8,False,92.20551894563428,50.47169811320755,96.38364779874213,146.85534591194968
DFDV,3,False,100.0,100.0,46.22641509433962,146.22641509433961
VEON,4,False,97.4670510708402,87.26415094339622,58.80503144654088,146.0691823899371
AVGO,5,False,95.2327018121911,72.0125786163522,73.89937106918238,145.91194968553458
NEUE,5,False,95.21210873146624,71.85534591194968,73.89937106918238,145.75471698113205
ZS,8,False,91.9995881383855,49.21383647798742,96.38364779874213,145.59748427672955
CDTX,4,False,97.27141680395388,86.16352201257862,58.80503144654088,144.9685534591195
IONQ,4,False,97.26112026359144,86.0062893081761,58.80503144654088,144.81132075471697
MOS,5,False,95.03706754530478,70.75471698113208,73.89937106918238,144.65408805031444
SPOT,5,False,94.9855848434926,70.44025157232704,73.89937106918238,144.33962264150944
SATX,3,False,99.2998352553542,97.32704402515722,46.22641509433962,143.55345911949684
SRAD,5,False,94.90321252059309,69.65408805031447,73.89937106918238,143.55345911949684
CLS,5,False,94.8826194398682,69.33962264150944,73.89937106918238,143.23899371069183
DVS,3,False,99.19686985172982,96.85534591194968,46.22641509433962,143.0817610062893
VRSN,4,False,96.95222405271828,83.9622641509434,58.80503144654088,142.7672955974843
ELVA,5,False,94.81054365733114,68.71069182389937,73.89937106918238,142.61006289308176
NEXN,7,False,92.22611202635916,50.62893081761006,91.74528301886792,142.374213836478
GRPN,3,False,99.12479406919276,96.0691823899371,46.22641509433962,142.29559748427673
CPS,4,False,96.84925864909393,83.49056603773585,58.80503144654088,142.29559748427673
RPID,3,False,99.04242174629324,95.9119496855346,46.22641509433962,142.13836477987422
RBLX,4,False,96.82866556836905,83.33333333333334,58.80503144654088,142.13836477987422
CCEC,6,False,92.998352553542,56.91823899371069,85.22012578616352,142.13836477987422
BBVA,4,False,96.74629324546952,83.01886792452831,58.80503144654088,141.8238993710692
MBOT,3,False,98.98064250411862,95.28301886792453,46.22641509433962,141.50943396226415
DRI,6,False,92.93657331136738,55.9748427672956,85.22012578616352,141.19496855345912
UNFI,5,False,94.59431630971994,67.29559748427673,73.89937106918238,141.1949685534591
WILC,5,False,94.51194398682044,66.82389937106919,73.89937106918238,140.72327044025155
COMM,8,False,91.23764415156508,44.0251572327044,96.38364779874213,140.40880503144655
NTGR,7,False,91.93780889621088,48.42767295597484,91.74528301886792,140.17295597484275
APEI,4,False,96.499176276771,81.13207547169812,58.80503144654088,139.937106918239
AHR,8,False,91.165568369028,43.23899371069182,96.38364779874213,139.62264150943395
FER,5,False,94.3163097199341,65.56603773584906,73.89937106918238,139.46540880503144
NGD,4,False,96.44769357495882,80.50314465408806,58.80503144654088,139.30817610062894
BTSG,7,False,91.79365733113671,47.48427672955975,91.74528301886792,139.22955974842768
COE,6,False,92.6173805601318,53.930817610062896,85.22012578616352,139.1509433962264
ASA,4,True,96.39621087314664,80.0314465408805,58.80503144654088,138.83647798742138
NPCE,3,False,98.22899505766064,92.45283018867924,46.22641509433962,138.67924528301887
WWD,8,False,90.98023064250413,42.29559748427673,96.38364779874213,138.67924528301887
TWLO,8,False,90.83607907743,41.82389937106918,96.38364779874213,138.2075471698113
SIBN,4,False,96.334431630972,79.24528301886792,58.80503144654088,138.0503144654088
AGX,5,False,94.14126853377265,63.9937106918239,73.89937106918238,137.89308176100627
SOC,4,False,96.31383855024713,78.9308176100629,58.80503144654088,137.7358490566038
SSRM,3,False,98.13632619439868,91.50943396226415,46.22641509433962,137.73584905660377
FORD,3,False,98.1157331136738,91.35220125786164,46.22641509433962,137.57861635220127
IRTC,3,False,98.07454695222404,90.88050314465409,46.22641509433962,137.1069182389937
CHEF,4,False,96.2005766062603,78.14465408805032,58.80503144654088,136.9496855345912
SENEB,5,False,93.95593080724876,62.893081761006286,73.89937106918238,136.79245283018867
ATGE,4,False,96.08731466227349,77.67295597484278,58.80503144654088,136.47798742138366
VZLA,4,False,96.05642504118616,77.51572327044025,58.80503144654088,136.32075471698113
KARO,5,False,93.88385502471168,62.42138364779875,73.89937106918238,136.32075471698113
HNRG,4,False,96.02553542009883,77.35849056603774,58.80503144654088,136.16352201257862
NC,6,False,92.23640856672158,50.786163522012586,85.22012578616352,136.00628930817612
IBEX,4,False,95.95345963756178,77.04402515723271,58.80503144654088,135.8490566037736
COOP,5,False,93.72940691927512,61.63522012578616,73.89937106918238,135.53459119496853
CTEV,2,False,99.66021416803954,98.58490566037736,36.87106918238994,135.4559748427673
CVNA,7,False,91.2170510708402,43.710691823899374,91.74528301886792,135.4559748427673
AREN,2,False,99.60873146622735,98.27044025157232,36.87106918238994,135.14150943396226
PHYS,6,False,92.10255354200989,49.685534591194966,85.22012578616352,134.9056603773585
EHC,8,False,90.41392092257,38.36477987421384,96.38364779874213,134.74842767295598
BSAC,5,False,93.55436573311368,60.534591194968556,73.89937106918238,134.43396226415092
SENEA,5,False,93.52347611202636,60.062893081761004,73.89937106918238,133.96226415094338
PAYC,7,False,90.95963756177925,42.138364779874216,91.74528301886792,133.88364779874215
PNBK,2,False,99.14538714991762,96.38364779874213,36.87106918238994,133.25471698113208
FPH,4,False,95.582784184514,74.21383647798741,58.80503144654088,133.0188679245283
FUTU,5,False,93.35873146622735,58.9622641509434,73.89937106918238,132.86163522012578
CRK,3,False,97.35378912685336,86.32075471698113,46.22641509433962,132.54716981132074
SXT,6,False,91.74217462932457,47.0125786163522,85.22012578616352,132.2327044025157
SLM,4,False,95.45922570016474,73.27044025157232,58.80503144654088,132.0754716981132
PBI,5,False,93.2660626029654,58.01886792452831,73.89937106918238,131.9182389937107
CRS,6,False,91.69069192751236,46.38364779874214,85.22012578616352,131.60377358490567
APG,5,False,93.22487644151563,57.704402515723274,73.89937106918238,131.60377358490564
ESE,6,False,91.60831960461286,45.911949685534594,85.22012578616352,131.1320754716981
ICAD,2,False,98.68204283360792,94.18238993710692,36.87106918238994,131.05345911949686
XERS,3,False,97.08607907743,84.74842767295597,46.22641509433962,130.9748427672956
BZ,5,False,93.02924217462932,57.07547169811321,73.89937106918238,130.9748427672956
VGZ,2,False,98.47611202635916,93.86792452830188,36.87106918238994,130.73899371069183
ACHR,2,False,98.40403624382208,93.55345911949685,36.87106918238994,130.4245283018868
ODC,4,False,95.18121911037892,71.54088050314465,58.80503144654088,130.34591194968553
RBRK,2,False,98.39373970345964,93.39622641509435,36.87106918238994,130.2672955974843
BJRI,6,False,91.330313014827,44.9685534591195,85.22012578616352,130.18867924528303
FSEA,5,False,92.95716639209226,56.289308176100626,73.89937106918238,130.188679245283
JFIN,2,False,98.28047775947282,92.76729559748428,36.87106918238994,129.63836477987422
ULS,4,False,94.97528830313014,70.28301886792453,58.80503144654088,129.08805031446542
CTVA,8,False,89.50782537067545,32.70440251572327,96.38364779874213,129.0880503144654
NVCT,2,False,98.18780889621088,91.98113207547169,36.87106918238994,128.85220125786162
OMAB,3,False,96.6845140032949,82.23270440251572,46.22641509433962,128.45911949685535
OR,5,False,92.72034596375616,54.55974842767296,73.89937106918238,128.45911949685535
CYBR,7,False,90.04324546952223,36.0062893081761,91.74528301886792,127.75157232704402
MELI,4,False,94.84143327841844,68.86792452830188,58.80503144654088,127.67295597484276
HTZ,2,False,97.88920922570016,89.77987421383648,36.87106918238994,126.65094339622641
MMM,8,False,88.91062602965404,30.18867924528302,96.38364779874213,126.57232704402514
SAND,3,False,96.40650741350906,80.18867924528303,46.22641509433962,126.41509433962264
GEV,4,False,94.64579901153212,67.61006289308176,58.80503144654088,126.41509433962264
BCS,4,False,94.62520593080724,67.45283018867924,58.80503144654088,126.25786163522012
YSG,5,False,92.4011532125206,52.20125786163522,73.89937106918238,126.1006289308176
THM,2,False,97.79654036243822,89.15094339622641,36.87106918238994,126.02201257861634
YALA,2,False,97.73476112026358,88.83647798742138,36.87106918238994,125.7075471698113
TG,9,False,88.15897858319605,26.257861635220124,99.29245283018868,125.5503144654088
EXEL,5,False,92.246705107084,50.943396226415096,73.89937106918238,124.84276729559747
DB,2,False,97.49794069192752,87.73584905660378,36.87106918238994,124.60691823899373
TPC,6,False,90.49629324546952,38.83647798742139,85.22012578616352,124.05660377358491
RDUS,2,False,97.45675453047777,87.10691823899371,36.87106918238994,123.97798742138366
CEG,5,False,92.16433278418452,50.0,73.89937106918238,123.89937106918238
AJG,9,False,87.79859967051071,24.371069182389938,99.29245283018868,123.66352201257862
LARK,4,False,94.15156507413508,64.15094339622641,58.80503144654088,122.95597484276729
DASH,9,False,87.39703459637562,23.427672955974842,99.29245283018868,122.72012578616352
TISI,4,False,94.1000823723229,63.67924528301887,58.80503144654088,122.48427672955975
SUPV,3,False,95.71663920922568,75.47169811320755,46.22641509433962,121.69811320754718
NTNX,7,False,88.83855024711697,29.71698113207547,91.74528301886792,121.4622641509434
PRA,3,False,95.66515650741351,75.0,46.22641509433962,121.22641509433961
ATEC,4,False,93.8014827018122,62.264150943396224,58.80503144654088,121.06918238993711
AKRO,2,False,96.90074135090607,83.80503144654088,36.87106918238994,120.67610062893081
PODD,5,False,91.71128500823724,46.540880503144656,73.89937106918238,120.44025157232704
AR,5,False,91.65980230642504,46.22641509433962,73.89937106918238,120.12578616352201
IDT,5,False,91.61861614497528,46.069182389937104,73.89937106918238,119.96855345911948
CMP,4,False,93.64703459637562,61.0062893081761,58.80503144654088,119.81132075471697
SNOW,2,False,96.73599670510708,82.86163522012579,36.87106918238994,119.73270440251574
PCRX,2,False,96.72570016474464,82.70440251572327,36.87106918238994,119.5754716981132
CEF,6,False,89.83731466227347,34.11949685534591,85.22012578616352,119.33962264150944
BMI,7,False,88.30313014827018,27.358490566037734,91.74528301886792,119.10377358490565
RELY,8,False,86.99546952224053,22.32704402515723,96.38364779874213,118.71069182389937
SKWD,6,False,89.55930807248764,33.0188679245283,85.22012578616352,118.23899371069183
LYG,2,False,96.53006589785832,81.28930817610063,36.87106918238994,118.16037735849056
ATAT,4,False,93.37932454695222,59.27672955974843,58.80503144654088,118.08176100628931
PHAR,3,False,95.20181219110378,71.69811320754717,46.22641509433962,117.9245283018868
SAP,4,False,93.3690280065898,59.11949685534591,58.80503144654088,117.9245283018868
SPNT,4,False,93.33813838550246,58.80503144654088,58.80503144654088,117.61006289308176
DADA,2,False,96.46828665568368,80.66037735849056,36.87106918238994,117.5314465408805
NTES,3,False,95.1503294892916,71.0691823899371,46.22641509433962,117.29559748427673
RGC,1,True,99.98970345963755,99.84276729559748,16.19496855345912,116.0377358490566
REVG,4,False,93.08072487644152,57.23270440251572,58.80503144654088,116.0377358490566
AZ,3,False,94.94439868204284,69.81132075471697,46.22641509433962,116.03773584905659
COR,5,False,90.88756177924218,41.9811320754717,73.89937106918238,115.88050314465409
TMCWW,1,False,99.89703459637562,99.37106918238993,16.19496855345912,115.56603773584905
FOXA,5,False,90.79489291598024,41.66666666666667,73.89937106918238,115.56603773584905
APH,5,False,90.77429983525536,41.509433962264154,73.89937106918238,115.40880503144653
EMX,4,False,92.9674629324547,56.44654088050315,58.80503144654088,115.25157232704403
ATAI,6,False,88.86943986820428,29.874213836477985,85.22012578616352,115.09433962264151
LZ,4,False,92.94686985172982,56.132075471698116,58.80503144654088,114.937106918239
NAGE,3,False,94.69728171334432,68.08176100628931,46.22641509433962,114.30817610062894
LMB,4,False,92.87479406919276,55.503144654088054,58.80503144654088,114.30817610062894
PRDO,6,False,88.72528830313014,29.08805031446541,85.22012578616352,114.30817610062893
TMC,1,False,99.5160626029654,97.79874213836479,16.19496855345912,113.9937106918239
CTRN,2,False,95.94316309719936,76.88679245283019,36.87106918238994,113.75786163522014
GTX,2,False,95.84019769357496,76.41509433962264,36.87106918238994,113.28616352201257
OCFT,1,False,99.20716639209226,97.0125786163522,16.19496855345912,113.20754716981132
III,2,False,95.7990115321252,76.10062893081762,36.87106918238994,112.97169811320757
GPOR,6,False,88.37520593080724,27.67295597484277,85.22012578616352,112.89308176100629
ASR,4,False,92.60708401976936,53.77358490566038,58.80503144654088,112.57861635220127
BLX,5,False,90.44481054365733,38.522012578616355,73.89937106918238,112.42138364779873
HURN,4,False,92.55560131795716,53.459119496855344,58.80503144654088,112.26415094339623
ROMA,1,True,99.02182866556836,95.75471698113208,16.19496855345912,111.9496855345912
EXE,5,False,90.37273476112028,38.05031446540881,73.89937106918238,111.9496855345912
MATH,1,True,98.99093904448104,95.44025157232704,16.19496855345912,111.63522012578616
IFS,4,False,92.44233937397036,52.83018867924528,58.80503144654088,111.63522012578616
LINC,2,False,95.49011532125206,73.42767295597484,36.87106918238994,110.29874213836479
KEP,4,False,92.27759472817134,51.257861635220124,58.80503144654088,110.062893081761
AXON,5,False,90.01235584843492,35.691823899371066,73.89937106918238,109.59119496855345
KTOS,2,False,95.37685337726523,72.64150943396226,36.87106918238994,109.51257861635219
HG,7,False,85.7495881383855,17.61006289308176,91.74528301886792,109.35534591194968
BTSGU,5,False,89.97116968698518,35.37735849056604,73.89937106918238,109.27672955974842
TPB,5,False,89.91968698517299,35.22012578616352,73.89937106918238,109.1194968553459
CBRL,5,False,89.86820428336078,34.59119496855346,73.89937106918238,108.49056603773585
RNW,4,False,92.06136738056011,49.528301886792455,58.80503144654088,108.33333333333334
PSMT,5,False,89.85790774299835,34.43396226415094,73.89937106918238,108.33333333333331
BKTI,4,False,91.98929159802306,49.056603773584904,58.80503144654088,107.86163522012578
WDH,4,False,91.97899505766064,48.89937106918239,58.80503144654088,107.70440251572327
ESP,5,False,89.65197693574959,33.33333333333333,73.89937106918238,107.23270440251571
GE,3,False,93.60584843492586,60.84905660377359,46.22641509433962,107.0754716981132
MGIC,2,False,94.96499176276772,70.12578616352201,36.87106918238994,106.99685534591194
SJT,1,False,98.00247116968698,90.56603773584906,16.19496855345912,106.76100628930818
BGM,1,True,97.9818780889621,90.40880503144653,16.19496855345912,106.60377358490565
NOK,3,False,93.5337726523888,60.22012578616353,46.22641509433962,106.44654088050315
AMPL,5,False,89.27100494233937,32.23270440251572,73.89937106918238,106.1320754716981
CME,4,False,91.76276771004942,47.16981132075472,58.80503144654088,105.9748427672956
EPR,5,False,89.2504118616145,32.075471698113205,73.89937106918238,105.97484276729558
LEU,2,False,94.8517298187809,69.0251572327044,36.87106918238994,105.89622641509433
CRMD,7,False,84.69934102141681,14.150943396226415,91.74528301886792,105.89622641509433
EXEEL,3,False,93.41021416803954,59.43396226415094,46.22641509433962,105.66037735849056
OKYO,1,True,97.83772652388797,89.30817610062893,16.19496855345912,105.50314465408805
CPRX,6,False,86.52182866556836,20.28301886792453,85.22012578616352,105.50314465408805
TGS,8,False,82.95922570016474,9.119496855345911,96.38364779874213,105.50314465408805
MNDY,6,False,86.51153212520593,20.125786163522015,85.22012578616352,105.34591194968553
RTX,6,False,86.5012355848435,19.968553459119498,85.22012578616352,105.18867924528303
ITRN,2,False,94.70757825370676,68.23899371069182,36.87106918238994,105.11006289308176
PMEC,1,True,97.61120263591432,88.52201257861635,16.19496855345912,104.71698113207547
EAT,4,False,91.54654036243822,45.44025157232704,58.80503144654088,104.24528301886792
FOX,5,False,88.94151565074135,30.345911949685533,73.89937106918238,104.24528301886791
LOMA,4,False,91.48476112026358,45.28301886792453,58.80503144654088,104.08805031446542
HEES,1,False,97.5185337726524,87.89308176100629,16.19496855345912,104.0880503144654
SII,3,False,93.24546952224053,57.861635220125784,46.22641509433962,104.0880503144654
STN,4,False,91.28912685337728,44.49685534591195,58.80503144654088,103.30188679245283
TFPM,3,False,92.98805601317956,56.76100628930818,46.22641509433962,102.9874213836478
SONY,2,False,94.43986820428336,65.88050314465409,36.87106918238994,102.75157232704402
SAN,1,False,97.36408566721582,86.47798742138365,16.19496855345912,102.67295597484276
IDCC,5,False,88.62232289950576,28.77358490566038,73.89937106918238,102.67295597484275
PHX,4,False,91.18616144975287,43.55345911949686,58.80503144654088,102.35849056603774
NEU,4,False,91.17586490939044,43.39622641509434,58.80503144654088,102.20125786163521
RBC,6,False,85.50247116968698,16.9811320754717,85.22012578616352,102.20125786163521
BROG,1,True,97.20963756177925,85.69182389937107,16.19496855345912,101.88679245283019
BSX,5,False,88.416392092257,27.830188679245282,73.89937106918238,101.72955974842766
EQT,3,False,92.86449752883031,55.34591194968554,46.22641509433962,101.57232704402516
EPSN,4,False,91.0831960461285,42.76729559748428,58.80503144654088,101.57232704402516
FMS,2,False,94.17215815485996,64.30817610062893,36.87106918238994,101.17924528301887
RKLB,3,False,92.74093904448104,54.71698113207547,46.22641509433962,100.94339622641509
PSIX,5,False,88.2825370675453,27.044025157232703,73.89937106918238,100.94339622641508
TLN,6,False,85.14209225700165,15.566037735849056,85.22012578616352,100.78616352201257
EXEEZ,3,False,92.69975288303132,54.40251572327044,46.22641509433962,100.62893081761007
EXEEW,3,False,92.67915980230642,54.24528301886793,46.22641509433962,100.47169811320755
PAYX,6,False,84.99794069192751,14.937106918238992,85.22012578616352,100.15723270440252
DC,2,False,94.00741350906095,63.05031446540881,36.87106918238994,99.92138364779875
NRSN,2,False,93.9353377265239,62.735849056603776,36.87106918238994,99.60691823899371
LPLA,4,False,90.65074135090607,40.25157232704403,58.80503144654088,99.05660377358491
JNUG,1,True,96.70510708401976,82.38993710691824,16.19496855345912,98.58490566037736
ULTA,4,False,90.59925864909393,39.77987421383648,58.80503144654088,98.58490566037736
DRVN,7,False,82.18698517298188,6.60377358490566,91.74528301886792,98.34905660377359
NXT,1,False,96.65362438220758,82.0754716981132,16.19496855345912,98.27044025157232
NUGT,1,True,96.64332784184514,81.91823899371069,16.19496855345912,98.11320754716981
USAS,1,False,96.6330313014827,81.76100628930818,16.19496855345912,97.9559748427673
KAR,5,False,87.56177924217464,23.89937106918239,73.89937106918238,97.79874213836477
ROAD,7,False,82.05313014827018,5.9748427672955975,91.74528301886792,97.72012578616352
GDMN,1,True,96.54036243822075,81.44654088050315,16.19496855345912,97.64150943396227
USFD,5,False,87.44851729818781,23.742138364779876,73.89937106918238,97.64150943396226
UI,5,False,87.40733113673805,23.58490566037736,73.89937106918238,97.48427672955974
DRD,1,True,96.43739703459636,80.34591194968553,16.19496855345912,96.54088050314465
SAH,7,False,81.56919275123559,4.716981132075472,91.74528301886792,96.4622641509434
DGP,1,True,96.38591433278418,79.87421383647799,16.19496855345912,96.06918238993711
META,5,False,86.9851729818781,22.169811320754718,73.89937106918238,96.0691823899371
MGYR,4,False,90.25947281713344,37.10691823899371,58.80503144654088,95.91194968553458
AVPT,6,False,83.3504942339374,10.377358490566039,85.22012578616352,95.59748427672956
RSG,4,False,90.19769357495882,36.63522012578616,58.80503144654088,95.44025157232704
HSBC,2,False,93.27635914332784,58.17610062893082,36.87106918238994,95.04716981132076
LI,3,False,91.95840197693576,48.742138364779876,46.22641509433962,94.9685534591195
FFIV,4,False,90.07413509060956,36.16352201257861,58.80503144654088,94.96855345911949
FCAP,1,False,96.26235584843492,78.45911949685535,16.19496855345912,94.65408805031447
LANV,1,True,96.25205930807248,78.30188679245283,16.19496855345912,94.49685534591195
CKPT,3,False,91.89662273476112,48.113207547169814,46.22641509433962,94.33962264150944
DGICB,3,False,91.85543657331137,47.9559748427673,46.22641509433962,94.18238993710692
GFI,1,True,96.14909390444812,77.83018867924528,16.19496855345912,94.0251572327044
