symbol,score,rank,price_momentum_20d,rsi_14,relative_strength
FFTY,0.07779933814986553,55,1.3476220708909754,57.630148300644734,30.42
PHAR,0.07764156265482335,56,3.5916835272320715,59.472037962135566,48.17
MIR,0.07747822855413736,57,-4.10429025445194,41.54411777596156,67.71
WSC,0.07736022221167244,58,-12.352940283553481,26.398433690625865,1.53
SPRX,0.07704260553706661,59,8.054439677568343,67.81853406505141,62.53
AAME,0.07631660995361042,60,-3.8461503192516595,63.15790068079827,67.97
TSSI,0.07609924227036981,61,-3.559985740718736,65.06527414623496,96.43
CELC,0.07606641103831221,62,189.41261753309834,94.14445487059864,94.73
PROK,0.07602917836907577,63,342.7001296050084,32.38866166193577,91.67
BMNR,0.07595340058195064,64,-76.5333331072772,35.04163848714616,96.6
NCSM,0.0754669971104748,65,5.361300919712958,60.598035473899,55.23
LIDRW,0.0748066362215904,66,212.69840274928796,59.85074640807502,98.22
ROKU,0.07466058508242443,67,-9.39163203965522,35.53270661307593,32.03
GTLS,0.07415659918498949,68,14.467542711953302,83.97729191653366,49.96
PCOR,0.07244516716116511,69,-15.141566957197961,29.553264041712623,5.95
MTZ,0.07237184019638851,70,1.2566197392397307,51.93870266612579,59.73
PSIX,0.07176018396291514,71,11.38284195049529,61.866882593265245,95.84
SMR,0.07171234124743667,72,23.829428602382357,53.66783393113895,93.88
AUPH,0.07120388788778795,73,38.208162848870145,71.77178811228163,69.07
AMSC,0.07067996995325204,74,34.71177429689587,78.62160143612141,91.59
INOD,0.07046310817419427,75,-10.313189454390246,41.31136645655846,78.42
IPA,0.07044488020812247,76,25.190844070966477,40.81080765859946,94.9
DALN,0.07027949914378646,77,236.19908145198423,64.08450089378957,94.39
CTBB,0.07005142128119911,78,1.7066650390625,49.54127396871949,46.64
KF,0.0695100035251877,79,-2.1889835272157985,41.94444635767967,43.84
ATAI,0.06924266725855438,80,50.54152003637046,76.55677492528463,94.48
CDTX,0.06881071922167926,81,28.946295817815415,62.782464487293126,95.75
TLSA,0.06868078895457823,82,57.61590261406238,86.29033312465295,91.76
DOUG,0.06867689736329091,83,-10.169492381566323,41.379306699902784,21.24
NWL,0.06839131393115648,84,-18.493148895338166,35.806452654899445,0.51
TGEN,0.0683718144493957,85,10.071944091358775,58.60655957958593,97.71
CLBR,0.06826607774185199,86,16.016151880403847,64.86485609260203,80.46
LPLA,0.06793523051023252,87,-3.696853044957,49.73411357811549,48.6
CECO,0.06789650224755564,88,50.43333689371745,95.3345493213986,83.6
PAYS,0.06783773598782487,89,-11.85185765151706,40.370371743975205,92.1
LEU,0.06776896805597707,90,18.605185920945484,46.97684968071812,94.56
JUNE,0.06757969339977589,91,110.00954401638903,88.74750203366477,96.01
RAY,0.0672581060060927,92,102.1978000864595,76.62337923717499,81.65
JOBY,0.06699154025838028,93,62.65402404904435,72.85569811696973,93.97
MCVT,0.06674257349102841,94,169.7802036212505,72.32667266623703,92.18
SEZL,0.0666518335763587,95,-20.948618190024153,55.93736836329783,96.52
HOOD,0.06622786289251441,96,5.826271092264998,49.917038747462314,94.31
WLDN,0.06601961951403684,97,16.19640192281839,76.08219377445411,90.99
RSI,0.06601059851172163,98,28.656917756306154,80.8333419428945,81.99
AMPX,0.06567334994037617,99,35.897443734996315,46.307386540362884,95.24
OKLO,0.06562174494925486,100,33.07892077302864,59.76343952822446,95.58
BE,0.06545729653410118,101,51.48515498112677,83.79398854296484,92.61
APLD,0.0653362229260274,102,19.808619007468682,67.48251763797322,90.91
TMC,0.0652949974930759,103,-17.440228195078838,35.095137058395196,95.92
TDUP,0.06528583909941534,104,5.875003337860107,68.5950459904827,96.94
MP,0.06469783617577629,105,100.03140176345879,74.24096201055093,94.99
PRCH,0.06468480779422234,106,0.16287018077021317,49.14893677462398,95.67
DOMO,0.0645907707063779,107,8.631157742620072,77.63976810900559,89.21
LASR,0.06437890877391951,108,1.7197781725612915,63.592234807567635,88.87
FTEK,0.0642670857984591,109,-8.214286535370121,47.58063787352163,93.54
SLDP,0.06424838773165248,110,26.42275800281993,56.83229526230449,92.01
QBTS,0.06410256123673534,111,-2.4419400381424263,52.3012518909884,97.79
CRDO,0.06404606757445819,112,14.902250675447155,58.92785316627592,92.86
IMRX,0.06395904683103655,113,-2.3188452469252816,28.260854917566732,91.93
PGY,0.0636448515789057,114,31.407946930261794,66.15110378882775,92.78
NET,0.06359709076313558,115,4.621736885255806,67.35929944385599,87.77
SSBI,0.06341189607653835,116,9.900092006615623,54.70086584761984,69.67
RBLX,0.06338980415565221,117,20.696981561301627,61.632008080653804,91.33
DAVE,0.06338396701747388,118,-17.410132130203575,57.28207985868549,96.09
TTMI,0.06333802559692173,119,-1.544753062481742,47.76119641987856,88.45
RMNI,0.06322667197940593,120,-0.3597090218503477,25.876023946209713,81.56
QUBT,0.06315922508555866,121,-29.957402846399756,29.048585545871774,97.88
SLGL,0.06312385225879588,122,74.14601117581078,90.61342460152665,90.48
VFF,0.06305923849233355,123,21.25984133712649,67.74192804104335,87.0
PLBY,0.06273126835951608,124,14.110430659283688,49.05660462235166,85.05
QD,0.06266265576679371,125,30.7947043917492,66.66666666666666,79.95
XTKG,0.06248364179626061,126,24.260345179303464,61.16426994804696,97.2
ISSC,0.06226001718442216,127,10.785715920584542,63.03031529058176,90.4
BULLW,0.06219180889066835,128,-2.9357771194799973,53.187513469680745,98.73
NVT,0.06211808820051986,129,19.983971244792027,81.46895249971257,64.32
DIST,0.06202756343359294,130,115.38461538461537,50.0,93.12
EZBC,0.061984557295936354,131,3.3454299631021187,34.15606338461501,61.77
CLS,0.061948919875324394,132,22.27804358288185,70.4402515723271,92.44
ALMU,0.06194144002933131,133,20.069201335716016,60.82068281340144,96.18
AIBU,0.06184021377458397,134,2.4816809335378056,51.17694090022557,66.61
RDUS,0.06172281019358486,135,1.3513500451867637,68.75004967058443,77.91
RKLB,0.06166491645312084,136,25.659006071316437,53.25203787840138,95.5
SUPX,0.061636713935712975,137,95.61234398527166,80.66971699294722,95.33
STRL,0.06121818409337985,138,11.146317584872865,66.46968195612047,85.73
BLBX,0.06102054347994384,139,-0.5617972260667591,32.90766484325641,92.27
PRME,0.06097244007414328,140,29.90354013270946,37.68115975413934,79.01
TZUP,0.06090797035950383,141,36.74568906825092,49.82577999698723,94.14
AGX,0.060862548261695903,142,6.717517732044673,52.71856799097118,85.3
VIOT,0.06076490469060363,143,95.1807273906831,48.69110078352329,93.46
APP,0.06076171349390994,144,10.985246800763921,60.8162210406445,90.82
BBAI,0.06070030381871766,145,-17.419353608162172,44.009217678438425,93.71
OLO,0.06058459301063991,146,2.667988743250422,76.4707202321739,82.5
SYM,0.06051994826896185,147,6.136503101800329,56.19617507785064,88.95
RPID,0.060518177157730314,148,-8.815431448289706,52.21773916380669,93.2
LYG,0.0604211258566207,149,4.807699361496682,62.63734593858451,62.11
ASTS,0.06025317783629407,150,15.043861491014649,59.26671457834851,91.25
CREG,0.06023275603203163,151,470.8333480792746,25.906739431680577,87.17
RGTI,0.06022527415350982,152,4.981413277288008,56.838904277264,97.28
TOI,0.060224121896659585,153,48.01587489306643,63.40206096879051,97.03
PLTR,0.06022392624958242,154,14.818400991117173,58.56189637794873,94.05
INDV,0.06022256029989494,155,36.59960704409478,86.63967720757942,86.24
COMM,0.06016494841519948,156,-10.14994356052048,50.14924999227809,85.39
XTL,0.06009875099561142,157,-1.8563372015132356,46.12434918857908,28.46
CONL,0.059967509257280824,158,-26.057382614952722,24.468088045768084,50.21
ALAB,0.05995786313006521,159,44.383261781154374,77.5094587749547,88.79
PRPO,0.05993887890049075,160,19.99999841713809,45.49237094156862,91.42
GROY,0.05990657397495315,161,16.521744448656506,60.194169813172586,87.09
BIO,0.0597271352590784,162,13.134047092374537,67.56785059113723,9.43
AMLX,0.059701998573535926,163,22.46031617481546,36.812160694896846,90.23
DBVT,0.05957977344587436,164,-22.413795654895544,36.32286707854276,96.86
IREN,0.059464150907513336,165,-8.442331165623646,36.609676237012295,86.83
COOP,0.05943201648291789,166,15.167535072727075,66.15866318954204,82.07
MNPR,0.0594317364470303,167,12.248272073679937,42.87054184089561,95.41
GOGO,0.059349116865419375,168,-2.069855718205895,45.75569509432293,87.85
UCL,0.05934175448594866,169,39.453551143682844,63.570786303076495,90.31
PARR,0.05919716670564287,170,-4.674089618577587,27.46553625418582,85.81
GEV,0.059125734413139064,171,26.972773460330156,75.31942465635747,91.08
TPC,0.05894205508596976,172,-5.251138985619906,33.616305409068175,87.6
CVNA,0.05893321502378797,173,5.583789210463536,57.94588836004195,84.88
TLN,0.058904880455290215,174,32.0282256955644,78.39868841690586,89.89
UMAC,0.058796228591280475,175,1.2600299670048334,32.39795806655185,94.22
CAR,0.05879070792761109,176,-9.508571213125476,29.321696072373214,84.45
YSG,0.05875791227723858,177,-14.215207480647612,41.01123424941446,91.5
MNYWW,0.05872051631167883,178,66.66666149265235,63.39285604403907,87.68
ARVR,0.05871852293297648,179,-2.6870524384830863,38.64153728745103,27.36
NBTX,0.05871174552449682,180,39.63039734146143,74.70060262800116,84.37
GOSS,0.05846168668985163,181,61.29032134017389,71.55964075340292,89.04
FNGG,0.058451551203864756,182,-3.956400063922705,47.785328563432174,55.82
SNOW,0.058402490273021294,183,-7.43600199206799,40.184754738683495,65.34
DFEN,0.058295699591995105,184,13.505468238003795,53.484221721320885,83.35
EYE,0.058228776901837864,185,1.2970689158589994,36.754941582683216,89.29
OSS,0.05814018211141948,186,23.249995708465576,48.03370327498687,88.7
IOBT,0.05809425505599847,187,48.99328955712226,69.40297870122048,89.97
KC,0.058061283927181746,188,11.980029330641253,53.7764356546327,92.69
ARTW,0.05795589884783828,189,48.45814598569279,74.99999503294646,90.06
METC,0.05793222792072128,190,58.79396776213285,49.398489695514044,86.41
SHNY,0.05789395380632718,191,-0.389536435720385,49.31075504587404,61.94
EVLV,0.05786620510347159,192,12.12624620243163,77.20587977488617,88.28
IPX,0.05780811461984493,193,25.8075188659514,67.53493390568302,86.66
SOFI,0.057803197207841175,194,14.324178196693765,49.35064677706338,87.94
SIFY,0.057729949592365125,195,39.91595645314915,81.06313834431907,88.36
ALNT,0.057703843043654605,196,-1.9091792977669553,43.56552830823457,81.9
XGN,0.05761995320561876,197,22.41134582921709,73.7804784971959,93.37
UAMY,0.057416231593274414,198,33.33333333333336,49.39759082289374,95.07
MGRM,0.05729614152628137,199,85.86205824943875,19.230738664255583,89.8
KTOS,0.05722955636894234,200,26.981637434463185,60.068251165199285,88.62
SIJ,0.057162482676192616,201,-0.16180829000712094,55.66036971959285,77.49
ARKK,0.057146364975347766,202,0.09847704012531569,43.22264681610654,65.85
VRNA,0.057145345514140786,203,14.913145097699262,70.07839485777713,92.95
COIN,0.05711735263343523,204,-11.554240236647615,24.491900517589585,67.2
TSAT,0.057035348231329865,205,-10.000002192354717,41.86746647634038,85.64
AKBA,0.05700621407977113,206,2.7624349782459507,38.73874493092308,88.19
SNES,0.056990052665514386,207,2.1400804741579766,58.440243383360986,86.07
SATX,0.05697474289336415,208,2.06896347608356,68.18177877383648,93.63
PL,0.056972615893473695,209,-9.78102314776432,49.579832606223924,88.11
AS,0.05696218125014584,210,-6.071522189869864,35.49883169298303,86.32
FIX,0.056941107122327354,211,28.526010738974676,82.99191096777605,84.11
BELFB,0.056780784302138364,212,27.372629314237845,73.44827643502565,84.03
HIMS,0.05674769228358972,213,30.36681916180176,66.6455691389082,90.74
RFIL,0.05673605650548416,214,20.610684966729874,53.757224796234766,87.34
HNRG,0.05670846395993294,215,4.506169801586301,63.00886377788044,76.64
TPR,0.05668917504384838,216,17.86031170222286,62.920724701430565,86.75
HDSN,0.05664509307597992,217,14.097972775503354,76.00000554865056,63.47
STRT,0.056536727995386386,218,-11.331814431939929,47.109061566297704,87.26
SBSW,0.05652938238132976,219,9.379122129583676,47.69231107813193,86.58
CCRD,0.05651780733417433,220,-4.051246919298347,44.246206146731396,82.58
SANM,0.05645402526698925,221,8.422907030523842,55.912294241256994,70.26
AZ,0.05643703671626059,222,2.0242895440133903,25.33874834463792,91.16
UPST,0.05642610120323038,223,7.315092858578702,57.96801711510956,84.54
ELVA,0.05639746775058028,224,45.945953299169076,71.95122459448727,89.12
USAS,0.056389373074829344,225,4.545457008456396,39.47368462330091,90.65
SEI,0.056379278511906335,226,-8.113899665986215,44.36752897483897,80.8
FORD,0.056365467346546745,227,54.84694014088105,78.16667209731294,91.84
RBRK,0.056326892120186205,228,-1.6052989175818142,53.16766749618864,79.44
CPSH,0.056279419479795915,229,0.3460204186943742,67.27272648456696,85.98
OCFT,0.056206083248637115,230,2.357837384112368,36.8421008602307,92.52
CMPX,0.05602392338098843,231,6.115110720988939,51.28205023704312,83.77
CTOS,0.0558966922027695,232,19.84435812104261,71.86145801058248,70.18
THTX,0.055891481711547585,233,-1.2499987892806712,54.54545454545437,86.92
SNEX,0.05588814108342752,234,3.3578526893270624,64.21696300914331,62.96
BTCW,0.05588109265383696,235,3.4470823877058465,34.099628306880035,61.51
LIF,0.05575250772858374,236,13.449221483015581,71.66667991215591,84.79
PVLA,0.055690681143569794,237,51.53398824766462,73.5602066007836,89.72
SRAD,0.055687396352168676,238,4.746723961447639,52.54236740204145,85.13
RCAT,0.055672903810762085,239,15.819207593618357,36.73723421375011,90.14
KORU,0.055664622430484305,240,-10.179207830001404,35.233645948234695,73.83
ASPI,0.055569689771142745,241,27.93696677326277,56.24152028887145,88.02
SGHC,0.0555658181293524,242,-6.321336657824611,29.629604919239767,86.49
HWM,0.05553805629932856,243,1.7673682709548844,49.929296847894236,76.47
ALNY,0.0555124508910563,244,21.056908005101512,88.52179510789767,77.23
THM,0.05545300067756361,245,21.505374896869544,52.8301861329449,89.55
ELTX,0.0554201436911452,246,26.169402462143587,73.113208395937,85.22
EBAY,0.05538260864443358,247,20.141431548565233,77.56936817036416,70.35
CFSB,0.05531441586213012,248,0.9454553777521307,59.30231010805336,87.43
UUUU,0.05528509966200833,249,43.435984960077064,70.2643232881017,82.24
PPIH,0.055221706619170044,250,-12.010005069825027,37.36689873049606,81.82
STIM,0.055005579515282066,251,29.99999859753779,66.66667139719384,89.63
VNET,0.05495959984066235,252,-3.354841662991431,45.87331688351625,85.47
LITE,0.05493191526510247,253,15.018868253558793,73.67213514984633,81.73
QS,0.05486949041719105,254,17.663821243937733,43.38507022475771,83.01
GHM,0.05469612767925984,255,5.232224306224081,72.15905540084448,80.71
BLOK,0.05467036612163501,256,-5.1767913072143275,33.23837052810504,60.32
VST,0.05463955562796855,257,8.246621412686023,60.14715709050989,82.84
SNT,0.05463100431771924,258,-15.2777775149707,31.304356840021143,85.56
VERV,0.05453342165755205,259,-1.1106174920390863,46.808540858833965,84.62
AP,0.05450316462498593,260,6.8965449202785685,42.56409761076469,77.74
BWEB,0.05449563139444805,261,0.43713499116695076,46.46326191293113,58.54
GAMR,0.054485747318931285,262,6.153030696372215,73.61001727884195,56.16
LTBR,0.05446364735910495,263,2.3474193818712914,44.953052234391286,87.51
KEN,0.05443545543556089,264,6.852444229438101,61.30652746159044,79.78
IHS,0.054409220561714065,265,7.628516505879766,67.99999237060547,86.15
FARO,0.054383398668613796,266,0.5485752650669643,57.77815453736327,89.46
WGS,0.05437006311231952,267,10.904920638807093,75.0717882202197,84.28
TATT,0.054213429468179114,268,10.440096353888237,70.72937413887877,75.7
NRG,0.05418860577513149,269,5.83370511318276,72.58109324288131,83.94
ILPT,0.05413180134995989,270,15.236052819642582,31.764696972586904,72.3
WDC,0.054128717372569905,271,15.844432401003184,73.74136656525522,79.18
FUTU,0.05399252402514384,272,16.32317686507498,45.77612929478551,79.52
ICAD,0.053949241892986326,273,2.6525173776789366,50.574712328684534,89.38
FPX,0.053922430933622145,274,3.6980342297085205,58.10105232809571,49.45
OPRX,0.05388194061299152,275,-6.924797349538163,48.52458775476002,80.37
SVV,0.05380189670664837,276,5.422795463069796,63.0136908752393,17.42
GDS,0.05377825547509377,277,0.41200527232032946,46.7599366838815,83.69
ESLT,0.05374807672923551,278,4.656554307784922,57.88790323256182,82.33
ENLT,0.05373797762981363,279,-2.7799871106259166,47.98205894478267,76.21
ABCL,0.053716450935937986,280,11.578942745346053,50.0,76.81
UUU,0.05366965949329657,281,-6.325302481011073,48.57142467888149,84.2
CYD,0.05366120198930652,282,-8.775508647062342,39.427986170451945,85.9
DGXX,0.05349991591449829,283,-9.120520439034994,53.9033463509284,82.16
SSSS,0.05349715481132236,284,0.4860378827733732,46.691186396108165,84.71
ABAT,0.05337861523634435,285,20.21857902139339,59.32203609003026,83.18
AU,0.053320052489469166,286,4.388780298096832,52.63156824658437,74.09
GNRC,0.053300069497807016,287,27.078828567193952,83.04411944221047,69.92
OWLT,0.053260410618617623,288,-13.364594398275651,32.42506479202562,82.75
XERS,0.05325982713464098,289,13.263160304019324,47.413796292756565,76.55
SATS,0.05322146014534559,290,-14.126276208405072,38.7462234779096,22.01
URGN,0.05320726697165841,291,42.85714085067469,81.35376689178912,78.59
MGNI,0.0530926507005923,292,-9.539339939202778,43.294458817527065,80.97
BRRR,0.0529677692659669,293,3.429309191766709,34.14635961782335,61.85
DB,0.05296563379276431,294,11.213671040331196,67.5291197909958,80.2
URBN,0.05293082653910943,295,3.588418377870629,58.838710990003364,78.67
SEDG,0.052898856451473464,296,-7.225859158722152,46.74819387691382,81.05
METU,0.05287418483836707,297,6.590595998050204,56.496903305531376,71.03
FEIM,0.05277882442066082,298,23.54040612539539,75.30762840844673,82.67
TRVI,0.052748978318690236,299,23.19327997779141,57.33944472515142,83.86
FIVE,0.05271908127684497,300,0.46779116295717516,47.92644529233803,78.5
KEQU,0.05263080783143055,301,-6.931705383531954,39.10979280885846,68.22
ESP,0.05260498506590547,302,-1.8389404382330048,44.58086052274273,80.88
MDAI,0.05259454083052577,303,-11.940304615312076,39.33332761128743,79.35
ARKF,0.052590726718788235,304,1.5948948155784755,43.565396684111796,74.51
EVEX,0.05256469665560864,305,-14.013601990960595,40.384618029791625,81.39
MIND,0.052489398259482574,306,10.370359992022102,64.34781860539269,79.61
FBL,0.0524471408889857,307,6.773001430555604,56.44859489889357,73.24
MGIC,0.052382017983732564,308,-0.4830936124831633,47.08522749141483,81.14
JBL,0.052363472290983086,309,-3.2963130522163424,48.1818122625723,78.93
BTCO,0.05233631731315579,310,3.3913882945785367,33.92438952318906,61.34
FHI,0.052334170975151965,311,8.10276361995162,68.9754862915785,47.66
IDCC,0.052309213417672494,312,12.595759059837885,72.16739075356253,75.19
TPB,0.05227997241955848,313,9.59793701675296,67.13436664312933,77.15
CKPT,0.05224523342009808,314,3.3980666798915684,82.14283281449036,83.43
ESGL,0.05222347602412863,315,-11.612900199056448,32.52031937240466,84.96
STX,0.052139042924022126,316,3.593412091446542,57.947295552175994,79.27
KFS,0.05213688788517876,317,-19.372360273184817,33.86075147125402,77.32
KURE,0.05195065815880966,318,12.725163570946965,72.60636638440278,54.97
AVGO,0.05182282346175547,319,4.89135196268245,59.7721884789741,75.62
CMCL,0.051778109021149724,320,-7.491859597482868,45.04416007876468,81.31
X,0.05177025509832263,321,26.67475160256631,51.29310439325539,67.88
IRMD,0.05166735587864231,322,7.0711957699574555,80.13393452682689,47.58
EWY,0.051627157556100686,323,-2.8198012495416593,36.42175976443957,30.59
AAMI,0.05152199865732238,324,5.321979517167761,49.64540446166319,74.0
AHR,0.05148810137228628,325,4.909629646094468,63.71304519280685,77.06
MLCO,0.05148363469463743,326,2.9205606044957944,49.3671046524191,76.04
LINC,0.05143514515098245,327,0.2611025869723604,54.295532871287385,73.07
COGT,0.05132070672563635,328,50.39577484529211,55.47702251412817,72.47
AMD,0.0512847300639593,329,24.501480957770852,74.25686064254413,70.86
DHX,0.05127337313760372,330,-14.657982327979632,39.83050864580476,74.85
ACMR,0.05126993943349353,331,6.005034550033404,53.07950158632382,75.02
NNE,0.051223435188596456,332,1.1306190455652585,45.80376012985584,80.63
MASS,0.051144926353375815,333,-3.4586468537603556,43.47826898210431,78.76
TVRD,0.05111547412590744,334,16.651833619407334,40.78212171446003,83.26
PMEC,0.05109332762197575,335,0.0,43.28859919529757,83.09
EWO,0.05099716195986227,336,0.1708207594075555,42.85715212510109,41.55
EME,0.0509078223107096,337,14.153359956420347,75.82449000654097,73.49
CCLDO,0.05087743900087843,338,2.7550969268819068,59.99998410543825,60.58
ATRO,0.050824258619123486,339,4.995394422498927,40.77669813019689,80.54
CYCC,0.05076571338239768,340,174.5763556591966,59.385066858507415,79.1
EPRX,0.050683351322791066,341,-2.4118671766966577,41.6918490659903,82.41
LTM,0.05047632511797234,342,2.394636111573688,56.4444463282464,73.32
BITB,0.050458210598782686,343,3.4129098771350646,33.934694586503355,61.68
ARMN,0.05045775079539485,344,1.719196063483831,46.99453096276577,76.3
RCL,0.05041410889489355,345,-6.048197297851388,29.910323144767858,73.66
AGIO,0.05025471984695447,346,-2.9664532960274905,29.080114327758437,8.58
SMCI,0.050244521867484154,347,16.639204670207413,64.03901005105433,72.9
WWD,0.050159764551948136,348,2.754225373660128,58.722636836479495,73.15
SLDB,0.050128350565782916,349,35.78528108980512,77.41934677564956,72.56
COEP,0.05008789091205948,350,42.175070573797,56.416280159948656,81.22
TME,0.05007920414954989,351,5.549855508042817,48.727992233244535,77.99
RYTM,0.04999472244149551,352,34.255751191476705,46.656182000990434,78.33
CX,0.0499556594198996,353,16.182567031399824,72.36840344092282,68.82
DASH,0.049944886938562714,354,4.003523215450403,56.730300993352756,75.79
KEP,0.049941741938846686,355,-1.7950618786271455,43.449783705276964,79.69
CVAC,0.049933167638957776,356,-0.7339442798699993,44.18604135385871,77.82
LMB,0.04988120729954915,357,-10.536194063165047,32.36651919753096,78.08
NUKZ,0.04985669390087416,358,5.174274301132861,54.537526171954326,69.58
NVDA,0.049841777193049296,359,9.024730270684067,63.53434402232532,71.11
BYON,0.049765239716727146,360,8.366528818726211,53.318333434261184,67.46
ARKQ,0.049757322153793034,361,6.5675363878816295,52.83841776362807,65.68
REVG,0.04968289711620851,362,-3.741295657940765,49.52251193590059,75.96
FRHC,0.04964126670618533,363,27.09830171053227,72.35764787430683,76.38
BBIO,0.04963047174626956,364,7.683557909643102,47.49608679611585,76.13
VSEC,0.04960358437319897,365,14.300228863948169,66.08209928475713,64.23
SANA,0.04957082262449799,366,22.570533407375144,44.06130810688059,68.39
VRT,0.04954028055165809,367,10.755632348156304,70.83229541674878,71.79
INSM,0.04953922469488584,368,11.134968353615719,72.28048984130251,74.17
AXIL,0.04949986092990391,369,78.94736943711305,93.43891500345437,79.86
AEHR,0.049459051757610464,370,7.94871628715523,59.72584977077891,72.81
WILC,0.049420602142396346,371,11.0761191331005,62.57089010460853,80.29
CRPT,0.04937134913089139,372,-8.173691336747723,23.014570977679014,61.17
AFRM,0.049362968213078395,373,-4.017919758929225,57.46836213190557,75.11
CCL,0.04931812732262782,374,-2.970625556893614,47.32333942160346,69.75
OPOF,0.04927965973944593,375,-1.9911538033788014,40.835251008992415,76.98
DXPE,0.049242245026455356,376,19.938943221187973,75.349084364247,77.57
DY,0.04916181145345571,377,5.202383046386376,63.401755011384836,71.45
COUR,0.049058340537884174,378,42.00700711394326,82.54236575825168,74.34
ACAD,0.049035011430950175,379,12.315034986872526,68.22224435689476,71.88
WEBL,0.048959807647398115,380,-6.091029939565516,44.57274389345453,55.65
CW,0.04894824659115736,381,1.149657835016208,55.368437226998964,72.05
ZWS,0.048926680790510116,382,19.755052975641494,83.93965128861957,50.89
WWW,0.048877959676477914,383,11.133396458855268,69.68010927329497,68.48
PRIM,0.04881343226990248,384,7.59060367686204,60.73033898094408,67.54
NEXT,0.048743818124931816,385,21.444200924771916,47.826088458844644,74.6
EWP,0.048698115134331976,386,-0.291155797698879,51.95652570526312,44.44
UI,0.04867809372537124,387,0.7500513401007972,54.97761782461398,74.68
