symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,rs_score,cond8
ICCC,True,True,True,True,True,True,True,8,97.59060955518946,True
AU,True,True,True,True,True,True,True,8,97.5494233937397,True
HEES,True,True,True,True,True,True,True,8,97.5185337726524,True
DB,True,True,True,True,True,True,True,8,97.49794069192752,True
ODD,True,True,True,True,True,True,True,8,97.48764415156508,True
MPAA,True,True,True,True,True,True,True,8,97.47734761120265,True
VEON,True,True,True,True,True,True,True,8,97.4670510708402,True
RDUS,True,True,True,True,True,True,True,8,97.45675453047777,True
CVAC,True,True,True,True,True,True,True,8,97.42586490939044,True
OKTA,True,True,True,True,True,True,True,8,97.40527182866558,True
EYE,True,True,True,True,True,True,True,8,97.38467874794068,True
SAN,True,True,True,True,True,True,True,8,97.36408566721582,True
CRK,True,True,True,True,True,True,True,8,97.35378912685336,True
CDTX,True,True,True,True,True,True,True,8,97.27141680395388,True
IONQ,True,True,True,True,True,True,True,8,97.26112026359144,True
NET,True,True,True,True,True,True,True,8,97.250823723229,True
BROG,True,True,True,True,True,True,True,8,97.20963756177925,True
XPEV,True,True,True,True,True,True,True,8,97.1993410214168,True
NRG,True,True,True,True,True,True,True,8,97.18904448105437,True
FARO,True,True,True,True,True,True,True,8,97.16845140032947,True
DCTH,True,True,True,True,True,True,True,8,97.15815485996706,True
GOGO,True,True,True,True,True,True,True,8,97.10667215815486,True
XERS,True,True,True,True,True,True,True,8,97.08607907743,True
DUOL,True,True,True,True,True,True,True,8,97.03459637561778,True
SIEB,True,True,True,True,True,True,True,8,97.02429983525536,True
GRND,True,True,True,True,True,True,True,8,97.00370675453048,True
PRPO,True,True,True,True,True,True,True,8,96.96252059308073,True
VRSN,True,True,True,True,True,True,True,8,96.95222405271828,True
AKRO,True,True,True,True,True,True,True,8,96.90074135090607,True
FTEK,True,True,True,True,True,True,True,8,96.85955518945634,True
CPS,True,True,True,True,True,True,True,8,96.84925864909393,True
RBLX,True,True,True,True,True,True,True,8,96.82866556836905,True
DUOT,True,True,True,True,True,True,True,8,96.75658978583196,True
BBVA,True,True,True,True,True,True,True,8,96.74629324546952,True
SNOW,True,True,True,True,True,True,True,8,96.73599670510708,True
PCRX,True,True,True,True,True,True,True,8,96.72570016474464,True
AKBA,True,True,True,True,True,True,True,8,96.71540362438222,True
JNUG,True,True,True,True,True,True,True,8,96.70510708401976,True
OMAB,True,True,True,True,True,True,True,8,96.6845140032949,True
NXT,True,True,True,True,True,True,True,8,96.65362438220758,True
NUGT,True,True,True,True,True,True,True,8,96.64332784184514,True
USAS,True,True,True,True,True,True,True,8,96.6330313014827,True
CGNT,True,True,True,True,True,True,True,8,96.59184514003294,True
GDMN,True,True,True,True,True,True,True,8,96.54036243822075,True
LYG,True,True,True,True,True,True,True,8,96.53006589785832,True
APEI,True,True,True,True,True,True,True,8,96.499176276771,True
LRN,True,True,True,True,True,True,True,8,96.48887973640856,True
TME,True,True,True,True,True,True,True,8,96.47858319604612,True
DADA,True,True,True,True,True,True,True,8,96.46828665568368,True
NGD,True,True,True,True,True,True,True,8,96.44769357495882,True
DRD,True,True,True,True,True,True,True,8,96.43739703459636,True
SAND,True,True,True,True,True,True,True,8,96.40650741350906,True
ASA,True,True,True,True,True,True,True,8,96.39621087314664,True
DGP,True,True,True,True,True,True,True,8,96.38591433278418,True
WOR,True,True,True,True,True,True,True,8,96.37561779242174,True
SNT,True,True,True,True,True,True,True,8,96.36532125205932,True
PLMR,True,True,True,True,True,True,True,8,96.35502471169688,True
SIBN,True,True,True,True,True,True,True,8,96.334431630972,True
FEIM,True,True,True,True,True,True,True,8,96.32413509060956,True
SOC,True,True,True,True,True,True,True,8,96.31383855024713,True
HCI,True,True,True,True,True,True,True,8,96.29324546952223,True
OSIS,True,True,True,True,True,True,True,8,96.2829489291598,True
FCAP,True,True,True,True,True,True,True,8,96.26235584843492,True
LANV,True,True,True,True,True,True,True,8,96.25205930807248,True
CHEF,True,True,True,True,True,True,True,8,96.2005766062603,True
FRHC,True,True,True,True,True,True,True,8,96.17998352553542,True
GFI,True,True,True,True,True,True,True,8,96.14909390444812,True
ATGE,True,True,True,True,True,True,True,8,96.08731466227349,True
VZLA,True,True,True,True,True,True,True,8,96.05642504118616,True
HNRG,True,True,True,True,True,True,True,8,96.02553542009883,True
UGI,True,True,True,True,True,True,True,8,96.01523887973642,True
IBEX,True,True,True,True,True,True,True,8,95.95345963756178,True
CTRN,True,True,True,True,True,True,True,8,95.94316309719936,True
KGC,True,True,True,True,True,True,True,8,95.92257001647448,True
BCRX,True,True,True,True,True,True,True,8,95.8504942339374,True
GTX,True,True,True,True,True,True,True,8,95.84019769357496,True
AUMI,True,True,True,True,True,True,True,8,95.81960461285009,True
III,True,True,True,True,True,True,True,8,95.7990115321252,True
TITN,True,True,True,True,True,True,True,8,95.78871499176276,True
SEZL,True,True,True,True,True,True,True,8,95.74752883031302,True
SKE,True,True,True,True,True,True,True,8,95.72693574958814,True
SUPV,True,True,True,True,True,True,True,8,95.71663920922568,True
FROG,True,True,True,True,True,True,True,8,95.69604612850084,True
PUK,True,True,True,True,True,True,True,8,95.68574958813838,True
PRA,True,True,True,True,True,True,True,8,95.66515650741351,True
CCRD,True,True,True,True,True,True,True,8,95.65485996705108,True
RDVT,True,True,True,True,True,True,True,8,95.64456342668863,True
TPR,True,True,True,True,True,True,True,8,95.62397034596376,True
TIGO,True,True,True,True,True,True,True,8,95.61367380560132,True
FPH,True,True,True,True,True,True,True,8,95.582784184514,True
SGDM,True,True,True,True,True,True,True,8,95.56219110378912,True
FGM,True,True,True,True,True,True,True,8,95.54159802306424,True
SE,True,True,True,True,True,True,True,8,95.51070840197694,True
PLYA,True,True,True,True,True,True,True,8,95.5004118616145,True
LINC,True,True,True,True,True,True,True,8,95.49011532125206,True
SLM,True,True,True,True,True,True,True,8,95.45922570016474,True
NWG,True,True,True,True,True,True,True,8,95.40774299835256,True
GREK,True,True,True,True,True,True,True,8,95.39744645799011,True
HWM,True,True,True,True,True,True,True,8,95.38714991762768,True
KTOS,True,True,True,True,True,True,True,8,95.37685337726523,True
ZK,True,True,True,True,True,True,True,8,95.35626029654036,True
KD,True,True,True,True,True,True,True,8,95.34596375617792,True
BA,True,True,True,True,True,True,True,8,95.26359143327842,True
AVGO,True,True,True,True,True,True,True,8,95.2327018121911,True
NEUE,True,True,True,True,True,True,True,8,95.21210873146624,True
PHAR,True,True,True,True,True,True,True,8,95.20181219110378,True
ODC,True,True,True,True,True,True,True,8,95.18121911037892,True
AEM,True,True,True,True,True,True,True,8,95.17092257001649,True
SBSW,True,True,True,True,True,True,True,8,95.16062602965404,True
NTES,True,True,True,True,True,True,True,8,95.1503294892916,True
GF,True,True,True,True,True,True,True,8,95.11943986820428,True
MOS,True,True,True,True,True,True,True,8,95.03706754530478,True
BROS,True,True,True,True,True,True,True,8,94.99588138385504,True
SPOT,True,True,True,True,True,True,True,8,94.9855848434926,True
ULS,True,True,True,True,True,True,True,8,94.97528830313014,True
MGIC,True,True,True,True,True,True,True,8,94.96499176276772,True
TGI,True,True,True,True,True,True,True,8,94.95469522240528,True
AZ,True,True,True,True,True,True,True,8,94.94439868204284,True
SRAD,True,True,True,True,True,True,True,8,94.90321252059309,True
NFLX,True,True,True,True,True,True,True,8,94.89291598023064,True
CLS,True,True,True,True,True,True,True,8,94.8826194398682,True
EWO,True,True,True,True,True,True,True,8,94.87232289950576,True
LEU,True,True,True,True,True,True,True,8,94.8517298187809,True
MELI,True,True,True,True,True,True,True,8,94.84143327841844,True
ELVA,True,True,True,True,True,True,True,8,94.81054365733114,True
OLO,True,True,True,True,True,True,True,8,94.76935749588138,True
PM,True,True,True,True,True,True,True,8,94.72817133443164,True
ITRN,True,True,True,True,True,True,True,8,94.70757825370676,True
NAGE,True,True,True,True,True,True,True,8,94.69728171334432,True
WPM,True,True,True,True,True,True,True,8,94.68698517298188,True
RL,True,True,True,True,True,True,True,8,94.65609555189457,True
GEV,True,True,True,True,True,True,True,8,94.64579901153212,True
BCS,True,True,True,True,True,True,True,8,94.62520593080724,True
UNFI,True,True,True,True,True,True,True,8,94.59431630971994,True
TESL,True,True,True,True,True,True,True,8,94.57372322899504,True
GROY,True,True,True,True,True,True,True,8,94.54283360790774,True
WILC,True,True,True,True,True,True,True,8,94.51194398682044,True
BJ,True,True,True,True,True,True,True,8,94.501647446458,True
EUFN,True,True,True,True,True,True,True,8,94.49135090609556,True
ISSC,True,True,True,True,True,True,True,8,94.48105436573312,True
DAX,True,True,True,True,True,True,True,8,94.47075782537068,True
IPI,True,True,True,True,True,True,True,8,94.4501647446458,True
SONY,True,True,True,True,True,True,True,8,94.43986820428336,True
BCH,True,True,True,True,True,True,True,8,94.32660626029654,True
FER,True,True,True,True,True,True,True,8,94.3163097199341,True
CHWY,True,True,True,True,True,True,True,8,94.30601317957166,True
RING,True,True,True,True,True,True,True,8,94.27512355848437,True
DMYY,True,True,True,True,True,True,True,8,94.2648270181219,True
FLGR,True,True,True,True,True,True,True,8,94.24423393739704,True
QTUM,True,True,True,True,True,True,True,8,94.2339373970346,True
GOEX,True,True,True,True,True,True,True,8,94.20304777594728,True
CLBR,True,True,True,True,True,True,True,8,94.1824546952224,True
FMS,True,True,True,True,True,True,True,8,94.17215815485996,True
LARK,True,True,True,True,True,True,True,8,94.15156507413508,True
AGX,True,True,True,True,True,True,True,8,94.14126853377265,True
EWG,True,True,True,True,True,True,True,8,94.11037891268532,True
TISI,True,True,True,True,True,True,True,8,94.1000823723229,True
EWP,True,True,True,True,True,True,True,8,94.08978583196046,True
GOAU,True,True,True,True,True,True,True,8,94.05889621087314,True
NCSM,True,True,True,True,True,True,True,8,94.02800658978585,True
DC,True,True,True,True,True,True,True,8,94.00741350906095,True
SENEB,True,True,True,True,True,True,True,8,93.95593080724876,True
NRSN,True,True,True,True,True,True,True,8,93.9353377265239,True
EWI,True,True,True,True,True,True,True,8,93.92504118616144,True
KARO,True,True,True,True,True,True,True,8,93.88385502471168,True
ATEC,True,True,True,True,True,True,True,8,93.8014827018122,True
FDD,True,True,True,True,True,True,True,8,93.79118616144976,True
GDXJ,True,True,True,True,True,True,True,8,93.78088962108733,True
PERI,True,True,True,True,True,True,True,8,93.73970345963755,True
COOP,True,True,True,True,True,True,True,8,93.72940691927512,True
CEE,True,True,True,True,True,True,True,8,93.68822075782536,True
NFG,True,True,True,True,True,True,True,8,93.67792421746294,True
GDX,True,True,True,True,True,True,True,8,93.65733113673804,True
CMP,True,True,True,True,True,True,True,8,93.64703459637562,True
GE,True,True,True,True,True,True,True,8,93.60584843492586,True
JBL,True,True,True,True,True,True,True,8,93.585255354201,True
BSAC,True,True,True,True,True,True,True,8,93.55436573311368,True
NTR,True,True,True,True,True,True,True,8,93.54406919275124,True
NOK,True,True,True,True,True,True,True,8,93.5337726523888,True
SENEA,True,True,True,True,True,True,True,8,93.52347611202636,True
DE,True,True,True,True,True,True,True,8,93.5028830313015,True
CAH,True,True,True,True,True,True,True,8,93.49258649093905,True
CHKP,True,True,True,True,True,True,True,8,93.46169686985174,True
EXEEL,True,True,True,True,True,True,True,8,93.41021416803954,True
ATAT,True,True,True,True,True,True,True,8,93.37932454695222,True
SAP,True,True,True,True,True,True,True,8,93.3690280065898,True
FUTU,True,True,True,True,True,True,True,8,93.35873146622735,True
SPNT,True,True,True,True,True,True,True,8,93.33813838550246,True
ECH,True,True,True,True,True,True,True,8,93.32784184514004,True
XPP,True,True,True,True,True,True,True,8,93.3175453047776,True
FEUZ,True,True,True,True,True,True,True,8,93.28665568369028,True
HSBC,True,True,True,True,True,True,True,8,93.27635914332784,True
PBI,True,True,True,True,True,True,True,8,93.2660626029654,True
SII,True,True,True,True,True,True,True,8,93.24546952224053,True
APG,True,True,True,True,True,True,True,8,93.22487644151563,True
OLLI,True,True,True,True,True,True,True,8,93.19398682042834,True
STRT,True,True,True,True,True,True,True,8,93.11161449752883,True
REVG,True,True,True,True,True,True,True,8,93.08072487644152,True
BZ,True,True,True,True,True,True,True,8,93.02924217462932,True
CCEC,True,True,True,True,True,True,True,8,92.998352553542,True
TFPM,True,True,True,True,True,True,True,8,92.98805601317956,True
MLYS,True,True,True,True,True,True,True,8,92.97775947281714,True
EMX,True,True,True,True,True,True,True,8,92.9674629324547,True
FSEA,True,True,True,True,True,True,True,8,92.95716639209226,True
LZ,True,True,True,True,True,True,True,8,92.94686985172982,True
DRI,True,True,True,True,True,True,True,8,92.93657331136738,True
TENX,True,True,True,True,True,True,True,8,92.89538714991762,True
FEP,True,True,True,True,True,True,True,8,92.8850906095552,True
LMB,True,True,True,True,True,True,True,8,92.87479406919276,True
EQT,True,True,True,True,True,True,True,8,92.86449752883031,True
MNSO,True,True,True,True,True,True,True,8,92.82331136738055,True
GVAL,True,True,True,True,True,True,True,8,92.76153212520592,True
KFS,True,True,True,True,True,True,True,8,92.7512355848435,True
RKLB,True,True,True,True,True,True,True,8,92.74093904448104,True
OR,True,True,True,True,True,True,True,8,92.72034596375616,True
EXEEZ,True,True,True,True,True,True,True,8,92.69975288303132,True
EXEEW,True,True,True,True,True,True,True,8,92.67915980230642,True
CRWD,True,True,True,True,True,True,True,8,92.63797364085669,True
COE,True,True,True,True,True,True,True,8,92.6173805601318,True
ASR,True,True,True,True,True,True,True,8,92.60708401976936,True
SGDJ,True,True,True,True,True,True,True,8,92.59678747940691,True
HURN,True,True,True,True,True,True,True,8,92.55560131795716,True
SSSS,True,True,True,True,True,True,True,8,92.49382207578252,True
ATYR,True,True,True,True,True,True,True,8,92.46293245469522,True
PFIX,True,True,True,True,True,True,True,8,92.4526359143328,True
IFS,True,True,True,True,True,True,True,8,92.44233937397036,True
GLDM,True,True,True,True,True,True,True,8,92.43204283360792,True
SGOL,True,True,True,True,True,True,True,8,92.42174629324546,True
IAUM,True,True,True,True,True,True,True,8,92.41144975288304,True
YSG,True,True,True,True,True,True,True,8,92.4011532125206,True
OUNZ,True,True,True,True,True,True,True,8,92.39085667215816,True
AAAU,True,True,True,True,True,True,True,8,92.38056013179572,True
SLAB,True,True,True,True,True,True,True,8,92.35996705107084,True
BAR,True,True,True,True,True,True,True,8,92.3496705107084,True
IAU,True,True,True,True,True,True,True,8,92.33937397034596,True
KEP,True,True,True,True,True,True,True,8,92.27759472817134,True
GLD,True,True,True,True,True,True,True,8,92.2672981878089,True
EXEL,True,True,True,True,True,True,True,8,92.246705107084,True
NC,True,True,True,True,True,True,True,8,92.23640856672158,True
NEXN,True,True,True,True,True,True,True,8,92.22611202635916,True
TTMI,True,True,True,True,True,True,True,8,92.20551894563428,True
FGDL,True,True,True,True,True,True,True,8,92.1849258649094,True
ZLAB,True,True,True,True,True,True,True,8,92.17462932454696,True
CEG,True,True,True,True,True,True,True,8,92.16433278418452,True
AZO,True,True,True,True,True,True,True,8,92.12314662273477,True
PHYS,True,True,True,True,True,True,True,8,92.10255354200989,True
RNW,True,True,True,True,True,True,True,8,92.06136738056011,True
DOMO,True,True,True,True,True,True,True,8,92.00988467874794,True
ZS,True,True,True,True,True,True,True,8,91.9995881383855,True
BKTI,True,True,True,True,True,True,True,8,91.98929159802306,True
WDH,True,True,True,True,True,True,True,8,91.97899505766064,True
LI,True,True,True,True,True,True,True,8,91.95840197693576,True
HERO,True,True,True,True,True,True,True,8,91.94810543657331,True
NTGR,True,True,True,True,True,True,True,8,91.93780889621088,True
BBAR,True,True,True,True,True,True,True,8,91.90691927512356,True
CKPT,True,True,True,True,True,True,True,8,91.89662273476112,True
DGICB,True,True,True,True,True,True,True,8,91.85543657331137,True
ESQ,True,True,True,True,True,True,True,8,91.83484349258649,True
WRLD,True,True,True,True,True,True,True,8,91.80395387149916,True
BTSG,True,True,True,True,True,True,True,8,91.79365733113671,True
IBM,True,True,True,True,True,True,True,8,91.78336079077432,True
CME,True,True,True,True,True,True,True,8,91.76276771004942,True
SXT,True,True,True,True,True,True,True,8,91.74217462932457,True
FOSLL,True,True,True,True,True,True,True,8,91.7318780889621,True
RYAAY,True,True,True,True,True,True,True,8,91.72158154859969,True
PODD,True,True,True,True,True,True,True,8,91.71128500823724,True
CRS,True,True,True,True,True,True,True,8,91.69069192751236,True
AR,True,True,True,True,True,True,True,8,91.65980230642504,True
IDT,True,True,True,True,True,True,True,8,91.61861614497528,True
ESE,True,True,True,True,True,True,True,8,91.60831960461286,True
UCYB,True,True,True,True,True,True,True,8,91.57742998352552,True
GSIB,True,True,True,True,True,True,True,8,91.55683690280064,True
EAT,True,True,True,True,True,True,True,8,91.54654036243822,True
LOMA,True,True,True,True,True,True,True,8,91.48476112026358,True
GILD,True,True,True,True,True,True,True,8,91.4332784184514,True
BJRI,True,True,True,True,True,True,True,8,91.330313014827,True
SRBK,True,True,True,True,True,True,True,8,91.32001647446458,True
PAC,True,True,True,True,True,True,True,8,91.30971993410212,True
STN,True,True,True,True,True,True,True,8,91.28912685337728,True
WLDN,True,True,True,True,True,True,True,8,91.2685337726524,True
ESPO,True,True,True,True,True,True,True,8,91.24794069192752,True
COMM,True,True,True,True,True,True,True,8,91.23764415156508,True
JOYY,True,True,True,True,True,True,True,8,91.22734761120265,True
CVNA,True,True,True,True,True,True,True,8,91.2170510708402,True
PHX,True,True,True,True,True,True,True,8,91.18616144975287,True
NEU,True,True,True,True,True,True,True,8,91.17586490939044,True
AHR,True,True,True,True,True,True,True,8,91.165568369028,True
BOSC,True,True,True,True,True,True,True,8,91.15527182866558,True
JOF,True,True,True,True,True,True,True,8,91.14497528830312,True
EPSN,True,True,True,True,True,True,True,8,91.0831960461285,True
BTI,True,True,True,True,True,True,True,8,91.05230642504118,True
BTRN,True,True,True,True,True,True,True,8,91.03171334431632,True
WWD,True,True,True,True,True,True,True,8,90.98023064250413,True
PAYC,True,True,True,True,True,True,True,8,90.95963756177925,True
COR,True,True,True,True,True,True,True,8,90.88756177924218,True
TWLO,True,True,True,True,True,True,True,8,90.83607907743,True
FOXA,True,True,True,True,True,True,True,8,90.79489291598024,True
APH,True,True,True,True,True,True,True,8,90.77429983525536,True
BTCW,True,True,True,True,True,True,True,8,90.7331136738056,True
BRRR,True,True,True,True,True,True,True,8,90.72281713344316,True
ARKB,True,True,True,True,True,True,True,8,90.71252059308073,True
FWONA,True,True,True,True,True,True,True,8,90.70222405271828,True
LOPE,True,True,True,True,True,True,True,8,90.6816309719934,True
NATH,True,True,True,True,True,True,True,8,90.67133443163095,True
HODL,True,True,True,True,True,True,True,8,90.66103789126852,True
LPLA,True,True,True,True,True,True,True,8,90.65074135090607,True
IBIT,True,True,True,True,True,True,True,8,90.64044481054366,True
BTCO,True,True,True,True,True,True,True,8,90.63014827018122,True
ULTA,True,True,True,True,True,True,True,8,90.59925864909393,True
EZBC,True,True,True,True,True,True,True,8,90.57866556836905,True
FBTC,True,True,True,True,True,True,True,8,90.55807248764415,True
BITB,True,True,True,True,True,True,True,8,90.54777594728172,True
NERD,True,True,True,True,True,True,True,8,90.52718286655684,True
JEQ,True,True,True,True,True,True,True,8,90.50658978583196,True
TPC,True,True,True,True,True,True,True,8,90.49629324546952,True
SGI,True,True,True,True,True,True,True,8,90.45510708401976,True
BLX,True,True,True,True,True,True,True,8,90.44481054365733,True
EHC,True,True,True,True,True,True,True,8,90.41392092257,True
FWONK,True,True,True,True,True,True,True,8,90.39332784184514,True
EXE,True,True,True,True,True,True,True,8,90.37273476112028,True
GDE,True,True,True,True,True,True,True,8,90.33154859967053,True
CIEN,True,True,True,True,True,True,True,8,90.31095551894563,True
AM,True,True,True,True,True,True,True,8,90.29036243822075,True
GBTC,True,True,True,True,True,True,True,8,90.28006589785832,True
DEFI,True,True,True,True,True,True,True,8,90.26976935749587,True
MGYR,True,True,True,True,True,True,True,8,90.25947281713344,True
AADR,True,True,True,True,True,True,True,8,90.23887973640856,True
UAE,True,True,True,True,True,True,True,8,90.20799011532124,True
RSG,True,True,True,True,True,True,True,8,90.19769357495882,True
HDMV,True,True,True,True,True,True,True,8,90.12561779242174,True
CCB,True,True,True,True,True,True,True,8,90.09472817133442,True
FFIV,True,True,True,True,True,True,True,8,90.07413509060956,True
CYBR,True,True,True,True,True,True,True,8,90.04324546952223,True
IDMO,True,True,True,True,True,True,True,8,90.0329489291598,True
AXON,True,True,True,True,True,True,True,8,90.01235584843492,True
BKGI,True,True,True,True,True,True,True,8,90.00205930807249,True
BTSGU,True,True,True,True,True,True,True,8,89.97116968698518,True
TPB,True,True,True,True,True,True,True,8,89.91968698517299,True
CNM,True,True,True,True,True,True,True,8,89.89909390444811,True
FORTY,True,True,True,True,True,True,True,8,89.88879736408568,True
KGRN,True,True,True,True,True,True,True,8,89.87850082372323,True
CBRL,True,True,True,True,True,True,True,8,89.86820428336078,True
PSMT,True,True,True,True,True,True,True,8,89.85790774299835,True
AL,True,True,True,True,True,True,True,8,89.84761120263592,True
CEF,True,True,True,True,True,True,True,8,89.83731466227347,True
FXI,True,True,True,True,True,True,True,8,89.72405271828666,True
UVE,True,True,True,True,True,True,True,8,89.6828665568369,True
EBAY,True,True,True,True,True,True,True,8,89.67257001647447,True
TMV,True,True,True,True,True,True,True,8,89.66227347611203,True
ESP,True,True,True,True,True,True,True,8,89.65197693574959,True
BH,True,True,True,True,True,True,True,8,89.6004942339374,True
SKWD,True,True,True,True,True,True,True,8,89.55930807248764,True
TXNM,True,True,True,True,True,True,True,8,89.5181219110379,True
CTVA,True,True,True,True,True,True,True,8,89.50782537067545,True
PIZ,True,True,True,True,True,True,True,8,89.38426688632619,True
CBNK,True,True,True,True,True,True,True,8,89.30189456342669,True
AMPL,True,True,True,True,True,True,True,8,89.27100494233937,True
EPR,True,True,True,True,True,True,True,8,89.2504118616145,True
GLTR,True,True,True,True,True,True,True,8,89.21952224052718,True
BHF,True,True,True,True,True,True,True,8,89.1989291598023,True
CSGS,True,True,True,True,True,True,True,8,89.18863261943987,True
JCI,True,True,True,True,True,True,True,8,89.16803953871499,True
AFK,True,True,True,True,True,True,True,8,89.07537067545304,True
AER,True,True,True,True,True,True,True,8,89.06507413509061,True
CNH,True,True,True,True,True,True,True,8,89.05477759472818,True
MNST,True,True,True,True,True,True,True,8,89.00329489291599,True
MAG,True,True,True,True,True,True,True,8,88.99299835255354,True
SPR,True,True,True,True,True,True,True,8,88.9827018121911,True
FOX,True,True,True,True,True,True,True,8,88.94151565074135,True
MMM,True,True,True,True,True,True,True,8,88.91062602965404,True
AXS,True,True,True,True,True,True,True,8,88.89003294892916,True
ATAI,True,True,True,True,True,True,True,8,88.86943986820428,True
NTNX,True,True,True,True,True,True,True,8,88.83855024711697,True
GAMR,True,True,True,True,True,True,True,8,88.81795716639209,True
HFFG,True,True,True,True,True,True,True,8,88.75617792421747,True
IROQ,True,True,True,True,True,True,True,8,88.74588138385504,True
PRDO,True,True,True,True,True,True,True,8,88.72528830313014,True
KEMQ,True,True,True,True,True,True,True,8,88.65321252059309,True
IDCC,True,True,True,True,True,True,True,8,88.62232289950576,True
DRS,True,True,True,True,True,True,True,8,88.55024711696869,True
RBA,True,True,True,True,True,True,True,8,88.52965403624383,True
ARGT,True,True,True,True,True,True,True,8,88.51935749588138,True
