date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbol,Capital Gains
2025-09-09 00:00:00+00:00,19.84000015258789,20.170000076293945,19.81999969482422,20.170000076293945,18.47295379638672,253000,0.0,0.0,ACKY,
2025-09-10 00:00:00+00:00,20.719999313354492,20.719999313354492,19.969999313354492,20.030000686645508,18.344738006591797,275300,0.0,0.0,ACKY,
2025-09-11 00:00:00+00:00,20.049999237060547,20.24799919128418,20.01300048828125,20.198999404907227,18.4995174407959,119400,0.0,0.0,ACKY,
2025-09-12 00:00:00+00:00,20.399999618530273,20.399999618530273,20.06999969482422,20.1299991607666,18.436323165893555,66500,0.0,0.0,ACKY,
2025-09-15 00:00:00+00:00,20.34000015258789,20.399999618530273,20.229999542236328,20.399999618530273,18.68360710144043,482500,0.0,0.0,ACKY,
2025-09-16 00:00:00+00:00,20.549999237060547,20.549999237060547,20.378999710083008,20.399999618530273,18.68360710144043,309500,0.0,0.0,ACKY,
2025-09-17 00:00:00+00:00,20.489999771118164,20.489999771118164,20.108999252319336,20.215999603271484,18.515085220336914,202500,0.0,0.0,ACKY,
2025-09-18 00:00:00+00:00,20.3799991607666,20.399999618530273,20.22100067138672,20.356000900268555,18.643310546875,129000,0.0,0.0,ACKY,
2025-09-19 00:00:00+00:00,20.450000762939453,20.56100082397461,20.347999572753906,20.559999465942383,18.830142974853516,104400,0.0,0.0,ACKY,
2025-09-22 00:00:00+00:00,20.6200008392334,20.670000076293945,20.5,20.600000381469727,18.866777420043945,119900,0.0,0.0,ACKY,
2025-09-23 00:00:00+00:00,20.690000534057617,20.690000534057617,20.410999298095703,20.420000076293945,18.701923370361328,132300,0.0,0.0,ACKY,
2025-09-24 00:00:00+00:00,20.420000076293945,20.424999237060547,20.18000030517578,20.260000228881836,18.55538558959961,87200,0.0,0.0,ACKY,
2025-09-25 00:00:00+00:00,19.989999771118164,20.190000534057617,19.989999771118164,20.14699935913086,18.45189094543457,117900,0.0,0.0,ACKY,
2025-09-26 00:00:00+00:00,20.299999237060547,20.299999237060547,20.1200008392334,20.280000686645508,18.573699951171875,48300,0.0,0.0,ACKY,
2025-09-29 00:00:00+00:00,20.200000762939453,20.200000762939453,20.030000686645508,20.1200008392334,18.659019470214844,141900,0.252,0.0,ACKY,
2025-09-30 00:00:00+00:00,20.139999389648438,20.139999389648438,19.799999237060547,19.969999313354492,18.519912719726562,136500,0.0,0.0,ACKY,
2025-10-01 00:00:00+00:00,20.040000915527344,20.049999237060547,19.899999618530273,19.989999771118164,18.53845977783203,113300,0.0,0.0,ACKY,
2025-10-02 00:00:00+00:00,20.079999923706055,20.079999923706055,19.899999618530273,20.079999923706055,18.621923446655273,110300,0.0,0.0,ACKY,
2025-10-03 00:00:00+00:00,20.100000381469727,20.209999084472656,20.054000854492188,20.100000381469727,18.640472412109375,78800,0.0,0.0,ACKY,
2025-10-06 00:00:00+00:00,20.200000762939453,20.299999237060547,20.079999923706055,20.268999099731445,18.797203063964844,112100,0.0,0.0,ACKY,
2025-10-07 00:00:00+00:00,20.3799991607666,20.3799991607666,20.049999237060547,20.100000381469727,18.640472412109375,85100,0.0,0.0,ACKY,
2025-10-08 00:00:00+00:00,20.15999984741211,20.190000534057617,20.020999908447266,20.170000076293945,18.70539093017578,54900,0.0,0.0,ACKY,
2025-10-09 00:00:00+00:00,20.299999237060547,20.299999237060547,19.950000762939453,20.0,18.5477352142334,64000,0.0,0.0,ACKY,
2025-10-10 00:00:00+00:00,19.989999771118164,20.09000015258789,19.5,19.530000686645508,18.11186408996582,104400,0.0,0.0,ACKY,
2025-10-13 00:00:00+00:00,19.899999618530273,19.899999618530273,19.700000762939453,19.8700008392334,18.427175521850586,74700,0.0,0.0,ACKY,
2025-10-14 00:00:00+00:00,19.799999237060547,20.040000915527344,19.649999618530273,19.927000045776367,18.48003578186035,26000,0.0,0.0,ACKY,
2025-10-15 00:00:00+00:00,20.09000015258789,20.15999984741211,19.93600082397461,20.040000915527344,18.5848331451416,25600,0.0,0.0,ACKY,
2025-10-16 00:00:00+00:00,20.05500030517578,20.05500030517578,19.719999313354492,19.799999237060547,18.362258911132812,39700,0.0,0.0,ACKY,
2025-10-17 00:00:00+00:00,19.735000610351562,19.850000381469727,19.700000762939453,19.850000381469727,18.408628463745117,35500,0.0,0.0,ACKY,
2025-10-20 00:00:00+00:00,19.889999389648438,20.02899932861328,19.889999389648438,20.010000228881836,18.557008743286133,45600,0.0,0.0,ACKY,
2025-10-21 00:00:00+00:00,19.93000030517578,20.059999465942383,19.93000030517578,19.985000610351562,18.533823013305664,29100,0.0,0.0,ACKY,
2025-10-22 00:00:00+00:00,19.940000534057617,20.049999237060547,19.875999450683594,19.950000762939453,18.501365661621094,50800,0.0,0.0,ACKY,
