date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,symbol
2025-07-14 00:00:00+00:00,50.125999450683594,50.125999450683594,49.810001373291016,50.042999267578125,48.57410430908203,4400,0.0,0.0,0.0,HOLA
2025-07-15 00:00:00+00:00,49.720001220703125,49.959999084472656,49.349998474121094,49.57099914550781,48.11595916748047,14600,0.0,0.0,0.0,HOLA
2025-07-16 00:00:00+00:00,49.52000045776367,49.83000183105469,49.459999084472656,49.763999938964844,48.30329513549805,10100,0.0,0.0,0.0,HOLA
2025-07-17 00:00:00+00:00,49.7599983215332,49.904998779296875,49.75,49.80400085449219,48.34212112426758,4600,0.0,0.0,0.0,HOLA
2025-07-18 00:00:00+00:00,49.900001525878906,50.25,49.7599983215332,49.90999984741211,48.44500732421875,100600,0.0,0.0,0.0,HOLA
2025-07-21 00:00:00+00:00,49.85200119018555,50.0099983215332,49.85200119018555,49.95800018310547,48.491600036621094,58600,0.0,0.0,0.0,HOLA
2025-07-22 00:00:00+00:00,49.77000045776367,50.03900146484375,49.77000045776367,50.03900146484375,48.57022476196289,19100,0.0,0.0,0.0,HOLA
2025-07-23 00:00:00+00:00,50.5099983215332,50.939998626708984,50.5099983215332,50.84000015258789,49.34770965576172,17600,0.0,0.0,0.0,HOLA
2025-07-24 00:00:00+00:00,50.779998779296875,50.845001220703125,50.63999938964844,50.698001861572266,49.20988082885742,9100,0.0,0.0,0.0,HOLA
2025-07-25 00:00:00+00:00,50.849998474121094,50.849998474121094,50.20500183105469,50.395999908447266,48.916744232177734,27700,0.0,0.0,0.0,HOLA
2025-07-28 00:00:00+00:00,50.029998779296875,50.08000183105469,49.808998107910156,49.900001525878906,48.435302734375,8500,0.0,0.0,0.0,HOLA
2025-07-29 00:00:00+00:00,49.9900016784668,50.0,49.8849983215332,49.926998138427734,48.46150588989258,7900,0.0,0.0,0.0,HOLA
2025-07-30 00:00:00+00:00,49.63999938964844,49.90999984741211,49.5,49.61899948120117,48.16254806518555,11500,0.0,0.0,0.0,HOLA
2025-07-31 00:00:00+00:00,49.369998931884766,49.40999984741211,49.13999938964844,49.25,47.80438232421875,5400,0.0,0.0,0.0,HOLA
2025-08-01 00:00:00+00:00,48.81999969482422,49.119998931884766,46.04999923706055,49.07400131225586,47.633548736572266,26300,0.0,0.0,0.0,HOLA
2025-08-04 00:00:00+00:00,49.720001220703125,49.720001220703125,49.470001220703125,49.625999450683594,48.16934585571289,5900,0.0,0.0,0.0,HOLA
2025-08-05 00:00:00+00:00,49.689998626708984,49.689998626708984,49.2400016784668,49.5359992980957,48.08198547363281,11300,0.0,0.0,0.0,HOLA
2025-08-06 00:00:00+00:00,49.720001220703125,49.79999923706055,49.53499984741211,49.70899963378906,48.249908447265625,11000,0.0,0.0,0.0,HOLA
2025-08-07 00:00:00+00:00,50.2599983215332,50.27000045776367,49.93000030517578,50.189998626708984,48.71678924560547,21200,0.0,0.0,0.0,HOLA
2025-08-08 00:00:00+00:00,50.209999084472656,50.38999938964844,50.20000076293945,50.29399871826172,48.8177375793457,6700,0.0,0.0,0.0,HOLA
2025-08-11 00:00:00+00:00,50.150001525878906,50.26499938964844,50.084999084472656,50.13199996948242,48.660491943359375,8900,0.0,0.0,0.0,HOLA
