date,symbol,open,high,low,close,volume,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-12-30 00:00:00+00:00,RYZ,18.51000022888184,18.51000022888184,18.0,18.170000076293945,174000.0,,,,,,,,
2024-12-31 00:00:00+00:00,RYZ,18.350000381469727,18.7450008392334,18.350000381469727,18.51000022888184,222700.0,,,,,,,,
2025-01-02 00:00:00+00:00,RYZ,18.780000686645508,18.950000762939453,17.799999237060547,17.799999237060547,214200.0,,,,,,,,
2025-01-03 00:00:00+00:00,RYZ,17.899999618530273,18.020000457763672,17.56999969482422,17.690000534057617,207500.0,,,,,,,,
2025-01-06 00:00:00+00:00,RYZ,17.989999771118164,18.725000381469727,17.979999542236328,18.049999237060547,205400.0,,,,,,,,
2025-01-07 00:00:00+00:00,RYZ,18.06999969482422,18.239999771118164,17.520000457763672,18.14999961853028,382000.0,,,,,,,,
2025-01-08 00:00:00+00:00,RYZ,17.989999771118164,18.0,17.459999084472656,17.6299991607666,306700.0,,,,,,,,
2025-01-10 00:00:00+00:00,RYZ,17.31999969482422,18.18000030517578,17.183000564575195,18.1200008392334,312800.0,,,,,,,,
2025-01-13 00:00:00+00:00,RYZ,18.200000762939453,19.82900047302246,18.170000076293945,19.63999938964844,348700.0,,,,,,,,
2025-01-14 00:00:00+00:00,RYZ,19.68000030517578,20.040000915527344,19.39999961853028,20.020000457763672,199100.0,,,,,,,,
2025-01-15 00:00:00+00:00,RYZ,20.520000457763672,20.59000015258789,20.0,20.559999465942383,144300.0,,,,,,,,
2025-01-16 00:00:00+00:00,RYZ,20.57999992370605,20.84000015258789,20.315000534057617,20.65999984741211,143400.0,,,,,,,,
2025-01-17 00:00:00+00:00,RYZ,20.88999938964844,21.14999961853028,20.65999984741211,20.76000022888184,148700.0,,,,,,,,
2025-01-21 00:00:00+00:00,RYZ,21.030000686645508,21.1299991607666,20.559999465942383,20.770000457763672,179600.0,,,,,,,,
2025-01-22 00:00:00+00:00,RYZ,20.739999771118164,21.01000022888184,20.040000915527344,20.14999961853028,167800.0,,,,,,,,
2025-01-23 00:00:00+00:00,RYZ,20.09000015258789,20.6299991607666,20.09000015258789,20.530000686645508,150900.0,,,,,,,,
2025-01-24 00:00:00+00:00,RYZ,20.799999237060547,21.739999771118164,20.63999938964844,21.64999961853028,209300.0,,,,,,,,
2025-01-27 00:00:00+00:00,RYZ,21.71999931335449,22.290000915527344,21.51000022888184,21.530000686645508,307000.0,,,,,,,,
2025-01-28 00:00:00+00:00,RYZ,21.459999084472656,22.57999992370605,21.170000076293945,22.3700008392334,308800.0,,,,,,,,
2025-01-29 00:00:00+00:00,RYZ,22.200000762939453,23.5,22.200000762939453,23.14999961853028,286700.0,,,,,,,,
2025-01-30 00:00:00+00:00,RYZ,23.489999771118164,23.489999771118164,22.6200008392334,23.0,269500.0,,,,,,,,
2025-01-31 00:00:00+00:00,RYZ,22.950000762939453,23.38999938964844,22.32999992370605,22.36000061035156,1078200.0,,,,,,,,
2025-02-03 00:00:00+00:00,RYZ,21.959999084472656,21.959999084472656,20.989999771118164,21.36000061035156,225500.0,,,,,,,,
