date,Open,High,Low,Close,Adj Close,Volume,symbol,Dividends,Stock Splits
2024-12-30 05:00:00+00:00,5.369999885559082,5.611000061035156,5.300000190734863,5.429999828338623,5.429999828338623,1287000,PRCH,,
2024-12-31 05:00:00+00:00,5.510000228881836,5.610000133514404,4.920000076293945,4.920000076293945,4.920000076293945,3611800,PRCH,,
2025-01-02 05:00:00+00:00,4.989999771118164,5.230000019073486,4.760000228881836,4.949999809265137,4.949999809265137,1749400,PRCH,,
2025-01-03 05:00:00+00:00,4.980000019073486,5.335000038146973,4.889999866485596,5.320000171661377,5.320000171661377,1165500,PRCH,,
2025-01-06 05:00:00+00:00,5.409999847412109,5.5,5.184999942779541,5.239999771118164,5.239999771118164,1468200,PRCH,,
2025-01-07 05:00:00+00:00,5.190000057220459,5.25,4.744999885559082,5.070000171661377,5.070000171661377,2752300,PRCH,,
2025-01-08 05:00:00+00:00,5.010000228881836,5.131999969482422,4.599999904632568,4.679999828338623,4.679999828338623,1924000,PRCH,,
2025-01-10 05:00:00+00:00,4.5,4.599999904632568,4.380000114440918,4.510000228881836,4.510000228881836,1152200,PRCH,,
2025-01-13 05:00:00+00:00,4.320000171661377,4.539999961853027,4.300000190734863,4.5,4.5,1077300,PRCH,,
2025-01-14 05:00:00+00:00,4.610000133514404,4.75,4.300000190734863,4.460000038146973,4.460000038146973,806800,PRCH,,
2025-01-15 05:00:00+00:00,4.800000190734863,5.03000020980835,4.690000057220459,4.78000020980835,4.78000020980835,1430500,PRCH,,
2025-01-16 05:00:00+00:00,4.789999961853027,4.89900016784668,4.650000095367432,4.75,4.75,766500,PRCH,,
2025-01-17 05:00:00+00:00,4.840000152587891,4.96999979019165,4.554999828338623,4.619999885559082,4.619999885559082,671300,PRCH,,
2025-01-21 05:00:00+00:00,4.71999979019165,4.75,4.52400016784668,4.53000020980835,4.53000020980835,659800,PRCH,,
2025-01-22 05:00:00+00:00,4.5,4.679999828338623,4.440000057220459,4.53000020980835,4.53000020980835,910700,PRCH,,
2025-01-23 05:00:00+00:00,4.429999828338623,4.550000190734863,4.320000171661377,4.409999847412109,4.409999847412109,774900,PRCH,,
2025-01-24 05:00:00+00:00,4.409999847412109,4.63700008392334,4.320000171661377,4.409999847412109,4.409999847412109,615400,PRCH,,
2025-01-27 05:00:00+00:00,4.289999961853027,4.495999813079834,3.990000009536743,4.309999942779541,4.309999942779541,1115100,PRCH,,
2025-01-28 05:00:00+00:00,4.309999942779541,4.409999847412109,4.150000095367432,4.289999961853027,4.289999961853027,525500,PRCH,,
2025-01-29 05:00:00+00:00,4.269999980926514,4.329999923706055,4.054999828338623,4.150000095367432,4.150000095367432,837800,PRCH,,
2025-01-30 05:00:00+00:00,4.230000019073486,4.409999847412109,4.21999979019165,4.300000190734863,4.300000190734863,955600,PRCH,,
2025-01-31 05:00:00+00:00,4.300000190734863,4.480000019073486,4.199999809265137,4.449999809265137,4.449999809265137,1314300,PRCH,,
2025-02-03 05:00:00+00:00,4.300000190734863,4.784999847412109,4.210999965667725,4.400000095367432,4.400000095367432,1362400,PRCH,,
2025-02-04 05:00:00+00:00,4.389999866485596,4.664999961853027,4.25,4.639999866485596,4.639999866485596,856200,PRCH,,
2025-02-05 05:00:00+00:00,4.679999828338623,4.679999828338623,4.414999961853027,4.53000020980835,4.53000020980835,844800,PRCH,,
2025-02-06 05:00:00+00:00,4.579999923706055,4.599999904632568,4.465000152587891,4.494999885559082,4.494999885559082,488500,PRCH,,
2025-02-07 05:00:00+00:00,4.480000019073486,4.610000133514404,4.389999866485596,4.420000076293945,4.420000076293945,690900,PRCH,,
2025-02-10 05:00:00+00:00,4.510000228881836,4.510000228881836,4.28000020980835,4.46999979019165,4.46999979019165,1023600,PRCH,,
2025-02-11 05:00:00+00:00,4.420000076293945,4.679999828338623,4.340000152587891,4.650000095367432,4.650000095367432,863400,PRCH,,
2025-02-12 05:00:00+00:00,4.539999961853027,5.03000020980835,4.5,4.75,4.75,1317400,PRCH,,
2025-02-13 05:00:00+00:00,4.800000190734863,4.929999828338623,4.599999904632568,4.909999847412109,4.909999847412109,1298200,PRCH,,
2025-02-14 05:00:00+00:00,4.940000057220459,5.010000228881836,4.760000228881836,4.809999942779541,4.809999942779541,649500,PRCH,,
2025-02-18 05:00:00+00:00,4.809999942779541,5.40500020980835,4.724999904632568,5.210000038146973,5.210000038146973,1847700,PRCH,,
2025-02-19 05:00:00+00:00,5.239999771118164,5.239999771118164,4.980000019073486,5.159999847412109,5.159999847412109,969200,PRCH,,
2025-02-20 05:00:00+00:00,5.170000076293945,5.171999931335449,4.650000095367432,4.809999942779541,4.809999942779541,776600,PRCH,,
2025-02-21 05:00:00+00:00,4.900000095367432,4.920000076293945,4.320000171661377,4.329999923706055,4.329999923706055,1004400,PRCH,,
2025-02-24 05:00:00+00:00,4.349999904632568,4.429999828338623,3.910000085830689,3.930000066757202,3.930000066757202,3043300,PRCH,,
2025-02-25 05:00:00+00:00,3.890000104904175,3.9700000286102295,3.7200000286102295,3.7899999618530273,3.7899999618530273,2379400,PRCH,,
2025-02-26 05:00:00+00:00,4.849999904632568,6.920000076293945,4.820000171661377,6.599999904632568,6.599999904632568,31966500,PRCH,,
2025-02-27 05:00:00+00:00,6.635000228881836,7.185999870300293,6.199999809265137,6.699999809265137,6.699999809265137,7774100,PRCH,,
