date,symbol,open,high,low,close,volume
2025-08-01,PCI,50.31999969482422,50.31999969482422,50.31999969482422,50.31999969482422,100
2025-08-04,PCI,50.39699935913086,50.39699935913086,50.39699935913086,50.39699935913086,100
2025-08-05,PCI,50.37200164794922,50.37200164794922,50.37200164794922,50.37200164794922,0
2025-08-06,PCI,50.393001556396484,50.393001556396484,50.393001556396484,50.393001556396484,100
2025-08-07,PCI,50.36000061035156,50.36000061035156,50.36000061035156,50.36000061035156,100
2025-08-08,PCI,50.23500061035156,50.23500061035156,50.23500061035156,50.23500061035156,300
2025-08-11,PCI,50.257999420166016,50.257999420166016,50.257999420166016,50.257999420166016,100
2025-08-12,PCI,50.31999969482422,50.32099914550781,50.31999969482422,50.32099914550781,1200
2025-08-13,PCI,50.369998931884766,50.50600051879883,50.369998931884766,50.50600051879883,700
2025-08-14,PCI,50.37099838256836,50.37099838256836,50.37099838256836,50.37099838256836,100
2025-08-15,PCI,50.32899856567383,50.32899856567383,50.32899856567383,50.32899856567383,100
2025-08-18,PCI,50.275001525878906,50.275001525878906,50.275001525878906,50.275001525878906,100
2025-08-19,PCI,50.345001220703125,50.345001220703125,50.345001220703125,50.345001220703125,100
2025-08-20,PCI,50.36800003051758,50.36800003051758,50.36800003051758,50.36800003051758,100
2025-08-21,PCI,50.21200180053711,50.21200180053711,50.21200180053711,50.21200180053711,100
2025-08-22,PCI,50.5369987487793,50.5369987487793,50.5369987487793,50.5369987487793,100
2025-08-25,PCI,50.44200134277344,50.44200134277344,50.44200134277344,50.44200134277344,100
2025-08-26,PCI,50.53200149536133,50.53200149536133,50.53200149536133,50.53200149536133,100
2025-08-27,PCI,50.58300018310547,50.58300018310547,50.58300018310547,50.58300018310547,100
2025-08-28,PCI,50.62099838256836,50.62099838256836,50.62099838256836,50.62099838256836,100
2025-08-29,PCI,50.5629997253418,50.5629997253418,50.5629997253418,50.5629997253418,100
2025-09-02,PCI,50.20000076293945,50.24399948120117,50.20000076293945,50.24399948120117,300
2025-09-03,PCI,50.400001525878906,50.417999267578125,50.400001525878906,50.417999267578125,100
2025-09-04,PCI,50.560001373291016,50.69200134277344,50.560001373291016,50.69200134277344,200
2025-09-05,PCI,50.89699935913086,50.89699935913086,50.89699935913086,50.89699935913086,0
2025-09-08,PCI,51.00400161743164,51.00400161743164,51.00400161743164,51.00400161743164,100
2025-09-09,PCI,50.97999954223633,50.97999954223633,50.93600082397461,50.93600082397461,100
2025-09-10,PCI,51.060001373291016,51.11000061035156,51.060001373291016,51.06399917602539,250600
2025-09-11,PCI,51.2400016784668,51.2400016784668,51.20100021362305,51.20100021362305,300
2025-09-12,PCI,51.08000183105469,51.112998962402344,51.08000183105469,51.112998962402344,100
2025-09-15,PCI,51.220001220703125,51.22800064086914,51.220001220703125,51.22800064086914,25100
2025-09-16,PCI,51.220001220703125,51.233001708984375,51.220001220703125,51.233001708984375,500
2025-09-17,PCI,51.22999954223633,51.22999954223633,51.125999450683594,51.125999450683594,300
2025-09-18,PCI,51.0099983215332,51.077999114990234,51.0099983215332,51.077999114990234,100
2025-09-19,PCI,51.08300018310547,51.08300018310547,51.08300018310547,51.08300018310547,0
2025-09-22,PCI,51.00899887084961,51.00899887084961,51.00899887084961,51.00899887084961,0
2025-09-23,PCI,51.0880012512207,51.0880012512207,51.0880012512207,51.0880012512207,0
2025-09-24,PCI,50.9379997253418,50.9379997253418,50.9379997253418,50.9379997253418,0
2025-09-25,PCI,50.816001892089844,50.816001892089844,50.816001892089844,50.816001892089844,100
2025-09-26,PCI,50.85100173950195,50.85100173950195,50.85100173950195,50.85100173950195,100
2025-09-29,PCI,50.959999084472656,50.959999084472656,50.959999084472656,50.959999084472656,100
2025-09-30,PCI,50.95100021362305,50.95100021362305,50.95100021362305,50.95100021362305,0
