date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbol,Capital Gains
2026-04-08 00:00:00+00:00,16.540000915527344,20.600000381469727,15.5600004196167,20.600000381469727,20.600000381469727,100.0,0.0,0.0,BUFE,0.0
2026-04-09 00:00:00+00:00,20.65999984741211,20.65999984741211,20.65999984741211,20.65999984741211,20.65999984741211,100.0,0.0,0.0,BUFE,0.0
2026-04-10 00:00:00+00:00,20.68000030517578,20.68000030517578,20.68000030517578,20.68000030517578,20.68000030517578,100.0,0.0,0.0,BUFE,0.0
2026-04-13 00:00:00+00:00,20.770000457763672,20.799999237060547,20.770000457763672,20.799999237060547,20.799999237060547,1300.0,0.0,0.0,BUFE,0.0
2026-04-14 00:00:00+00:00,20.950000762939453,20.959999084472656,20.950000762939453,20.959999084472656,20.959999084472656,4200.0,0.0,0.0,BUFE,0.0
2026-04-15 00:00:00+00:00,20.920000076293945,20.950000762939453,20.920000076293945,20.950000762939453,20.950000762939453,1300.0,0.0,0.0,BUFE,0.0
2026-04-16 00:00:00+00:00,20.90999984741211,20.979999542236328,20.90999984741211,20.969999313354492,20.969999313354492,1300.0,0.0,0.0,BUFE,0.0
2026-04-17 00:00:00+00:00,21.1200008392334,21.1200008392334,21.1200008392334,21.1200008392334,21.1200008392334,100.0,0.0,0.0,BUFE,0.0
2026-04-20 00:00:00+00:00,21.079999923706055,21.079999923706055,21.059999465942383,21.059999465942383,21.059999465942383,1300.0,0.0,0.0,BUFE,0.0
2026-04-21 00:00:00+00:00,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,100.0,0.0,0.0,BUFE,0.0
2026-04-22 00:00:00+00:00,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,100.0,0.0,0.0,BUFE,0.0
2026-04-23 00:00:00+00:00,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,100.0,0.0,0.0,BUFE,0.0
2026-04-24 00:00:00+00:00,21.110000610351562,21.1299991607666,21.110000610351562,21.1299991607666,21.1299991607666,4000.0,0.0,0.0,BUFE,0.0
