date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbol
2024-12-30 05:00:00+00:00,15.199999809265137,17.239999771118164,14.239999771118164,16.1200008392334,16.1200008392334,228475,0.0,0.0,STKE
2024-12-31 05:00:00+00:00,16.719999313354492,17.200000762939453,15.920000076293944,16.639999389648438,16.639999389648438,156388,0.0,0.0,STKE
2025-01-02 05:00:00+00:00,16.799999237060547,17.167999267578125,15.760000228881836,16.280000686645508,16.280000686645508,143088,0.0,0.0,STKE
2025-01-03 05:00:00+00:00,16.799999237060547,17.600000381469727,16.280000686645508,17.583999633789062,17.583999633789062,171238,0.0,0.0,STKE
2025-01-06 05:00:00+00:00,17.68000030517578,18.479999542236328,16.239999771118164,16.559999465942383,16.559999465942383,211875,0.0,0.0,STKE
2025-01-07 05:00:00+00:00,17.040000915527344,17.040000915527344,15.4399995803833,16.15999984741211,16.15999984741211,144625,0.0,0.0,STKE
2025-01-08 05:00:00+00:00,16.399999618530273,16.799999237060547,15.359999656677246,16.15999984741211,16.15999984741211,81925,0.0,0.0,STKE
2025-01-10 05:00:00+00:00,16.15999984741211,17.600000381469727,15.68000030517578,17.360000610351562,17.360000610351562,104650,0.0,0.0,STKE
2025-01-13 05:00:00+00:00,16.479999542236328,17.1200008392334,16.0,16.799999237060547,16.799999237060547,83625,0.0,0.0,STKE
2025-01-14 05:00:00+00:00,18.07999992370605,18.07999992370605,17.07200050354004,17.440000534057617,17.440000534057617,84713,0.0,0.0,STKE
2025-01-15 05:00:00+00:00,18.07999992370605,20.920000076293945,17.200000762939453,20.8799991607666,20.8799991607666,238213,0.0,0.0,STKE
2025-01-16 05:00:00+00:00,21.280000686645508,26.959999084472656,20.944000244140625,26.15999984741211,26.15999984741211,432638,0.0,0.0,STKE
2025-01-17 05:00:00+00:00,26.39999961853028,29.76000022888184,26.39999961853028,27.440000534057617,27.440000534057617,387475,0.0,0.0,STKE
2025-01-21 05:00:00+00:00,30.07999992370605,33.119998931884766,27.36000061035156,32.78400039672852,32.78400039672852,437613,0.0,0.0,STKE
2025-01-22 05:00:00+00:00,33.599998474121094,34.15999984741211,30.559999465942383,33.98400115966797,33.98400115966797,254075,0.0,0.0,STKE
2025-01-23 05:00:00+00:00,34.0,34.31999969482422,30.959999084472656,31.84000015258789,31.84000015258789,246638,0.0,0.0,STKE
2025-01-24 05:00:00+00:00,32.0,33.599998474121094,30.15999984741211,30.71999931335449,30.71999931335449,162463,0.0,0.0,STKE
2025-01-27 05:00:00+00:00,28.239999771118164,29.76000022888184,26.479999542236328,27.90399932861328,27.90399932861328,219288,0.0,0.0,STKE
2025-01-28 05:00:00+00:00,27.84000015258789,29.600000381469727,26.8799991607666,28.959999084472656,28.959999084472656,111700,0.0,0.0,STKE
2025-01-29 05:00:00+00:00,28.8799991607666,30.799999237060547,27.36000061035156,28.239999771118164,28.239999771118164,110050,0.0,0.0,STKE
2025-01-30 05:00:00+00:00,29.280000686645508,29.600000381469727,27.91200065612793,28.479999542236328,28.479999542236328,76988,0.0,0.0,STKE
2025-01-31 05:00:00+00:00,28.239999771118164,28.559999465942383,23.68000030517578,23.76000022888184,23.76000022888184,266763,0.0,0.0,STKE
2025-02-03 05:00:00+00:00,16.0,26.31999969482422,16.0,25.152000427246094,25.152000427246094,320663,0.0,0.0,STKE
2025-02-04 05:00:00+00:00,25.200000762939453,26.71999931335449,23.920000076293945,24.959999084472656,24.959999084472656,147050,0.0,0.0,STKE
2025-02-05 05:00:00+00:00,24.959999084472656,25.600000381469727,21.920000076293945,22.959999084472656,22.959999084472656,147700,0.0,0.0,STKE
2025-02-06 05:00:00+00:00,23.36000061035156,23.36000061035156,20.0,21.76000022888184,21.76000022888184,180363,0.0,0.0,STKE
2025-02-07 05:00:00+00:00,24.8799991607666,24.8799991607666,21.799999237060547,22.559999465942383,22.559999465942383,90525,0.0,0.0,STKE
2025-02-10 05:00:00+00:00,22.959999084472656,23.280000686645508,21.71999931335449,21.920000076293945,21.920000076293945,102750,0.0,0.0,STKE
2025-02-11 05:00:00+00:00,23.520000457763672,23.520000457763672,21.600000381469727,21.76000022888184,21.76000022888184,106513,0.0,0.0,STKE
2025-02-12 05:00:00+00:00,23.39999961853028,23.799999237060547,19.200000762939453,20.8799991607666,20.8799991607666,208950,0.0,0.0,STKE
2025-02-13 05:00:00+00:00,20.71999931335449,22.15999984741211,19.920000076293945,21.280000686645508,21.280000686645508,56225,0.0,0.0,STKE
2025-02-14 05:00:00+00:00,20.63999938964844,23.920000076293945,20.63999938964844,23.440000534057617,23.440000534057617,105450,0.0,0.0,STKE
2025-02-18 05:00:00+00:00,19.200000762939453,21.81599998474121,19.200000762939453,21.76000022888184,21.76000022888184,211700,0.0,0.0,STKE
2025-02-19 05:00:00+00:00,22.0,22.64800071716309,20.63999938964844,20.799999237060547,20.799999237060547,95538,0.0,0.0,STKE
2025-02-20 05:00:00+00:00,20.76000022888184,21.63999938964844,20.71999931335449,21.440000534057617,21.440000534057617,46613,0.0,0.0,STKE
2025-02-21 05:00:00+00:00,22.0,22.0,17.920000076293945,18.152000427246094,18.152000427246094,180188,0.0,0.0,STKE
2025-02-24 05:00:00+00:00,18.39999961853028,18.39999961853028,12.960000038146973,14.239999771118164,14.239999771118164,385450,0.0,0.0,STKE
2025-02-25 05:00:00+00:00,12.479999542236328,14.479999542236328,11.359999656677246,14.336000442504885,14.336000442504885,303588,0.0,0.0,STKE
2025-02-26 05:00:00+00:00,13.760000228881836,14.968000411987305,12.31999969482422,13.279999732971191,13.279999732971191,143688,0.0,0.0,STKE
2025-02-27 05:00:00+00:00,12.880000114440918,13.991999626159668,12.079999923706056,12.37600040435791,12.37600040435791,103675,0.0,0.0,STKE
2025-02-28 05:00:00+00:00,12.800000190734863,15.600000381469728,12.520000457763672,15.119999885559082,15.119999885559082,178100,0.0,0.0,STKE
2025-03-03 05:00:00+00:00,20.920000076293945,21.600000381469727,15.4399995803833,16.143999099731445,16.143999099731445,231213,0.0,0.0,STKE
2025-03-04 05:00:00+00:00,13.887999534606934,16.239999771118164,12.960000038146973,15.600000381469728,15.600000381469728,178138,0.0,0.0,STKE
2025-03-05 05:00:00+00:00,16.639999389648438,17.799999237060547,15.760000228881836,17.600000381469727,17.600000381469727,105175,0.0,0.0,STKE
2025-03-06 05:00:00+00:00,17.920000076293945,19.520000457763672,16.535999298095703,16.624000549316406,16.624000549316406,88513,0.0,0.0,STKE
2025-03-07 05:00:00+00:00,17.600000381469727,18.0,15.199999809265137,16.719999313354492,16.719999313354492,64988,0.0,0.0,STKE
