date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbol,Capital Gains
2025-08-07 00:00:00+00:00,265.29998779296875,265.29998779296875,218.0,223.5,220.81382751464844,40370.0,0.0,0.0,CRCA,
2025-08-08 00:00:00+00:00,229.39999389648438,252.4499969482422,226.0,239.39999389648438,236.52273559570312,58590.0,0.0,0.0,CRCA,
2025-08-11 00:00:00+00:00,246.60000610351562,271.6000061035156,229.3000030517578,246.60000610351562,243.63621520996094,89680.0,0.0,0.0,CRCA,
2025-08-12 00:00:00+00:00,323.8999938964844,333.70001220703125,247.5,252.5,249.4652862548828,382040.0,0.0,0.0,CRCA,
2025-08-13 00:00:00+00:00,230.0,255.6999969482422,217.6999969482422,221.6999969482422,219.03546142578125,229900.0,0.0,0.0,CRCA,
2025-08-14 00:00:00+00:00,213.6999969482422,231.0,172.64999389648438,181.10000610351562,178.92343139648438,210120.0,0.0,0.0,CRCA,
2025-08-15 00:00:00+00:00,184.39999389648438,211.3000030517578,181.10000610351562,205.8000030517578,203.32656860351562,277220.0,0.0,0.0,CRCA,
2025-08-18 00:00:00+00:00,204.39999389648438,205.3000030517578,184.0,184.8000030517578,182.57896423339844,118430.0,0.0,0.0,CRCA,
2025-08-19 00:00:00+00:00,191.10000610351562,192.3000030517578,162.89999389648438,168.3000030517578,166.2772674560547,160980.0,0.0,0.0,CRCA,
2025-08-20 00:00:00+00:00,172.89999389648438,178.49000549316406,153.0,174.5,172.4027557373047,134060.0,0.0,0.0,CRCA,
2025-08-21 00:00:00+00:00,167.1999969482422,172.10000610351562,158.5,159.1999969482422,157.28663635253906,94450.0,0.0,0.0,CRCA,
2025-08-22 00:00:00+00:00,161.5,189.6999969482422,156.8000030517578,166.1999969482422,164.20249938964844,181130.0,0.0,0.0,CRCA,
2025-08-25 00:00:00+00:00,165.0,166.10000610351562,141.4499969482422,142.60000610351562,140.8861541748047,190040.0,0.0,0.0,CRCA,
2025-08-26 00:00:00+00:00,143.5,153.0,140.10000610351562,151.0,149.18519592285156,113470.0,0.0,0.0,CRCA,
2025-08-27 00:00:00+00:00,149.8000030517578,153.39999389648438,143.60000610351562,146.5,144.73927307128906,75690.0,0.0,0.0,CRCA,
2025-08-28 00:00:00+00:00,151.5,159.0,147.6999969482422,154.6999969482422,152.84071350097656,159850.0,0.0,0.0,CRCA,
2025-08-29 00:00:00+00:00,155.6999969482422,166.39999389648438,150.0,156.6999969482422,154.81668090820312,156870.0,0.0,0.0,CRCA,
