date,symbol,open,high,low,close,volume,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-12-30 00:00:00+00:00,KUST,3180.0,3180.0,3000.0,3120.0,37.0,,,,,,,,
2024-12-31 00:00:00+00:00,KUST,3120.0,3420.0,3000.0,3180.0,166.0,,,,,,,,
2025-01-02 00:00:00+00:00,KUST,3420.0,3420.0,3000.0,3060.0,65.0,,,,,,,,
2025-01-03 00:00:00+00:00,KUST,3060.0,3960.0,3000.0,3600.0,263.0,,,,,,,,
2025-01-06 00:00:00+00:00,KUST,3600.0,3600.0,2580.0,2700.0,614.0,,,,,,,,
2025-01-07 00:00:00+00:00,KUST,2700.0,2820.0,2640.0,2700.0,88.0,,,,,,,,
2025-01-08 00:00:00+00:00,KUST,2700.0,2700.0,2400.0,2400.0,122.0,,,,,,,,
2025-01-10 00:00:00+00:00,KUST,2460.0,2700.0,2280.0,2580.0,109.0,,,,,,,,
2025-01-13 00:00:00+00:00,KUST,2520.0,2640.0,2280.0,2580.0,75.0,,,,,,,,
2025-01-14 00:00:00+00:00,KUST,2460.0,2580.0,2280.0,2520.0,46.0,,,,,,,,
2025-01-15 00:00:00+00:00,KUST,2460.0,2580.0,2400.0,2520.0,27.0,,,,,,,,
2025-01-16 00:00:00+00:00,KUST,2580.0,2640.0,2520.0,2640.0,28.0,,,,,,,,
2025-01-17 00:00:00+00:00,KUST,2640.0,2640.0,2520.0,2580.0,19.0,,,,,,,,
2025-01-21 00:00:00+00:00,KUST,2580.0,2580.0,2460.0,2580.0,33.0,,,,,,,,
2025-01-22 00:00:00+00:00,KUST,2520.0,2580.0,2400.0,2400.0,19.0,,,,,,,,
2025-01-23 00:00:00+00:00,KUST,2460.0,2520.0,2220.0,2280.0,63.0,,,,,,,,
2025-01-24 00:00:00+00:00,KUST,2220.0,2280.0,2040.0,2100.0,52.0,,,,,,,,
2025-01-27 00:00:00+00:00,KUST,1980.0,2040.0,1740.0,1860.0,141.0,,,,,,,,
2025-01-28 00:00:00+00:00,KUST,1920.0,1920.0,1680.0,1800.0,50.0,,,,,,,,
2025-01-29 00:00:00+00:00,KUST,1740.0,1800.0,1380.0,1440.0,135.0,,,,,,,,
2025-01-30 00:00:00+00:00,KUST,1440.0,1500.0,1380.0,1380.0,63.0,,,,,,,,
2025-01-31 00:00:00+00:00,KUST,1380.0,1440.0,1260.0,1320.0,202.0,,,,,,,,
2025-02-03 00:00:00+00:00,KUST,1320.0,1320.0,1080.0,1140.0,339.0,,,,,,,,
2025-02-04 00:00:00+00:00,KUST,1140.0,1260.0,1080.0,1200.0,153.0,,,,,,,,
2025-02-05 00:00:00+00:00,KUST,1200.0,1440.0,1140.0,1260.0,1020.0,,,,,,,,
2025-02-06 00:00:00+00:00,KUST,1380.0,1560.0,1200.0,1380.0,3515.0,,,,,,,,
2025-02-07 00:00:00+00:00,KUST,1080.0,1140.0,1020.0,1020.0,436.0,,,,,,,,
2025-02-10 00:00:00+00:00,KUST,1080.0,1080.0,840.0,900.0,435.0,,,,,,,,
2025-02-11 00:00:00+00:00,KUST,840.0,1080.0,840.0,960.0,673.0,,,,,,,,
2025-02-12 00:00:00+00:00,KUST,960.0,1020.0,900.0,960.0,431.0,,,,,,,,
2025-02-13 00:00:00+00:00,KUST,420.0,540.0,420.0,540.0,19585.0,,,,,,,,
2025-02-14 00:00:00+00:00,KUST,480.0,480.0,420.0,480.0,11612.0,,,,,,,,
2025-02-18 00:00:00+00:00,KUST,480.0,660.0,480.0,600.0,29350.0,,,,,,,,
2025-02-19 00:00:00+00:00,KUST,600.0,600.0,480.0,540.0,21698.0,,,,,,,,
2025-02-20 00:00:00+00:00,KUST,540.0,540.0,480.0,540.0,9406.0,,,,,,,,
2025-02-21 00:00:00+00:00,KUST,480.0,540.0,480.0,480.0,10718.0,,,,,,,,
2025-02-24 00:00:00+00:00,KUST,540.0,600.0,480.0,540.0,17120.0,,,,,,,,
2025-02-25 00:00:00+00:00,KUST,540.0,540.0,480.0,540.0,10151.0,,,,,,,,
2025-02-26 00:00:00+00:00,KUST,480.0,540.0,480.0,480.0,5311.0,,,,,,,,
2025-02-27 00:00:00+00:00,KUST,480.0,540.0,480.0,480.0,5202.0,,,,,,,,
2025-02-28 00:00:00+00:00,KUST,480.0,480.0,480.0,480.0,6262.0,,,,,,,,
