date,symbol,open,high,low,close,volume,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2025-11-10 00:00:00+00:00,FTPA,,,,,,8.649999618530273,8.670000076293945,8.640000343322754,8.649999618530273,8.525134086608887,6200.0,0.0,0.0,0.0
2025-11-11 00:00:00+00:00,FTPA,,,,,,8.689000129699707,8.6899995803833,8.630000114440918,8.670000076293945,8.544845581054688,48300.0,0.0,0.0,0.0
2025-11-12 00:00:00+00:00,FTPA,,,,,,8.649999618530273,8.649999618530273,8.649999618530273,8.649999618530273,8.525134086608887,100.0,0.0,0.0,0.0
2025-11-13 00:00:00+00:00,FTPA,,,,,,8.5600004196167,8.65999984741211,8.5600004196167,8.649999618530273,8.525134086608887,7600.0,0.0,0.0,0.0
2025-11-14 00:00:00+00:00,FTPA,,,,,,8.628999710083008,8.628999710083008,8.59000015258789,8.600000381469727,8.47585678100586,500.0,0.0,0.0,0.0
2025-11-17 00:00:00+00:00,FTPA,,,,,,8.609999656677246,8.649999618530273,8.609999656677246,8.625,8.500495910644531,11200.0,0.0,0.0,0.0
2025-11-18 00:00:00+00:00,FTPA,,,,,,8.640000343322754,8.649999618530273,8.630000114440918,8.649999618530273,8.525134086608887,10800.0,0.0,0.0,0.0
2025-11-19 00:00:00+00:00,FTPA,,,,,,8.680000305175781,8.680000305175781,8.609999656677246,8.619999885559082,8.495567321777344,44200.0,0.0,0.0,0.0
2025-11-20 00:00:00+00:00,FTPA,,,,,,8.680000305175781,8.680000305175781,8.61299991607666,8.63700008392334,8.512322425842285,24200.0,0.0,0.0,0.0
2025-11-21 00:00:00+00:00,FTPA,,,,,,8.649999618530273,8.670000076293945,8.630000114440918,8.630000114440918,8.505422592163086,14800.0,0.0,0.0,0.0
2025-11-24 00:00:00+00:00,FTPA,,,,,,8.699999809265137,8.699999809265137,8.630000114440918,8.649999618530273,8.525134086608887,40000.0,0.0,0.0,0.0
2025-11-25 00:00:00+00:00,FTPA,,,,,,8.619999885559082,8.65999984741211,8.619999885559082,8.640000343322754,8.515279769897461,19400.0,0.0,0.0,0.0
2025-11-26 00:00:00+00:00,FTPA,,,,,,8.670000076293945,8.670000076293945,8.640000343322754,8.65999984741211,8.534991264343262,125600.0,0.0,0.0,0.0
2025-11-28 00:00:00+00:00,FTPA,,,,,,8.670000076293945,8.670000076293945,8.649999618530273,8.649999618530273,8.525134086608887,23500.0,0.0,0.0,0.0
2025-12-01 00:00:00+00:00,FTPA,,,,,,8.63599967956543,8.63599967956543,8.609999656677246,8.609999656677246,8.501437187194824,45000.0,0.016,0.0,0.0
2025-12-02 00:00:00+00:00,FTPA,,,,,,8.630000114440918,8.630000114440918,8.59000015258789,8.625,8.516247749328613,14800.0,0.0,0.0,0.0
2025-12-03 00:00:00+00:00,FTPA,,,,,,8.630000114440918,8.640000343322754,8.614999771118164,8.614999771118164,8.50637435913086,5900.0,0.0,0.0,0.0
2025-12-04 00:00:00+00:00,FTPA,,,,,,8.630000114440918,8.630000114440918,8.609999656677246,8.621999740600586,8.513285636901855,800.0,0.0,0.0,0.0
2025-12-05 00:00:00+00:00,FTPA,,,,,,8.612000465393066,8.619999885559082,8.600000381469727,8.609999656677246,8.501437187194824,7600.0,0.0,0.0,0.0
2025-12-08 00:00:00+00:00,FTPA,,,,,,8.619999885559082,8.619999885559082,8.579999923706055,8.619999885559082,8.511310577392578,13000.0,0.0,0.0,0.0
2025-12-09 00:00:00+00:00,FTPA,,,,,,8.619999885559082,8.619999885559082,8.609999656677246,8.609999656677246,8.501437187194824,1200.0,0.0,0.0,0.0
2025-12-10 00:00:00+00:00,FTPA,,,,,,8.619999885559082,8.630000114440918,8.600000381469727,8.614999771118164,8.50637435913086,123500.0,0.0,0.0,0.0
2025-12-11 00:00:00+00:00,FTPA,,,,,,8.621000289916992,8.630000114440918,8.619999885559082,8.619999885559082,8.511310577392578,69300.0,0.0,0.0,0.0
2025-12-12 00:00:00+00:00,FTPA,,,,,,8.609999656677246,8.630000114440918,8.600000381469727,8.609999656677246,8.501437187194824,36400.0,0.0,0.0,0.0
2025-12-15 00:00:00+00:00,FTPA,,,,,,8.619999885559082,8.630000114440918,8.609999656677246,8.628000259399414,8.519209861755371,27900.0,0.0,0.0,0.0
2025-12-16 00:00:00+00:00,FTPA,,,,,,8.640000343322754,8.640000343322754,8.630000114440918,8.635000228881836,8.526122093200684,300.0,0.0,0.0,0.0
2025-12-17 00:00:00+00:00,FTPA,,,,,,8.65999984741211,8.65999984741211,8.59000015258789,8.640000343322754,8.531059265136719,16400.0,0.0,0.0,0.0
2025-12-18 00:00:00+00:00,FTPA,,,,,,8.640000343322754,8.649999618530273,8.640000343322754,8.64900016784668,8.539945602416992,15600.0,0.0,0.0,0.0
2025-12-19 00:00:00+00:00,FTPA,,,,,,8.60200023651123,8.619999885559082,8.60200023651123,8.609999656677246,8.526081085205078,19500.0,0.025,0.0,0.0
2025-12-22 00:00:00+00:00,FTPA,,,,,,8.619999885559082,8.630000114440918,8.59000015258789,8.619999885559082,8.535984992980957,65000.0,0.0,0.0,0.0
2025-12-23 00:00:00+00:00,FTPA,,,,,,8.619999885559082,8.640000343322754,8.59000015258789,8.619999885559082,8.535984992980957,14100.0,0.0,0.0,0.0
2025-12-24 00:00:00+00:00,FTPA,,,,,,8.670000076293945,8.670000076293945,8.609999656677246,8.630000114440918,8.545886993408203,6900.0,0.0,0.0,0.0
2025-12-26 00:00:00+00:00,FTPA,,,,,,8.630000114440918,8.640000343322754,8.609999656677246,8.614999771118164,8.531033515930176,70000.0,0.0,0.0,0.0
2025-12-29 00:00:00+00:00,FTPA,,,,,,8.631999969482422,8.649999618530273,8.630000114440918,8.630000114440918,8.545886993408203,18700.0,0.0,0.0,0.0
2025-12-30 00:00:00+00:00,FTPA,,,,,,8.640000343322754,8.649999618530273,8.62600040435791,8.649999618530273,8.565691947937012,12900.0,0.0,0.0,0.0
2025-12-31 00:00:00+00:00,FTPA,,,,,,8.649999618530273,8.649999618530273,8.630000114440918,8.630000114440918,8.545886993408203,1400.0,0.0,0.0,0.0
2026-01-02 00:00:00+00:00,FTPA,,,,,,8.630999565124512,8.649999618530273,8.609999656677246,8.640000343322754,8.55578899383545,18200.0,0.0,0.0,0.0
2026-01-05 00:00:00+00:00,FTPA,,,,,,8.699999809265137,8.699999809265137,8.640000343322754,8.649999618530273,8.565691947937012,77400.0,0.0,0.0,0.0
2026-01-06 00:00:00+00:00,FTPA,,,,,,8.739999771118164,8.739999771118164,8.619999885559082,8.659000396728516,8.574605941772461,39900.0,0.0,0.0,0.0
2026-01-07 00:00:00+00:00,FTPA,,,,,,8.680000305175781,8.6899995803833,8.65999984741211,8.675000190734863,8.590448379516602,44300.0,0.0,0.0,0.0
2026-01-08 00:00:00+00:00,FTPA,,,,,,8.680000305175781,8.6899995803833,8.649999618530273,8.664999961853027,8.580546379089355,12100.0,0.0,0.0,0.0
2026-01-09 00:00:00+00:00,FTPA,,,,,,8.675000190734863,8.694999694824219,8.675000190734863,8.6899995803833,8.605301856994629,15600.0,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,FTPA,,,,,,8.680000305175781,8.6899995803833,8.640000343322754,8.663000106811523,8.57856559753418,12200.0,0.0,0.0,0.0
2026-01-13 00:00:00+00:00,FTPA,,,,,,8.630000114440918,8.699999809265137,8.630000114440918,8.6899995803833,8.605301856994629,125500.0,0.0,0.0,0.0
2026-01-14 00:00:00+00:00,FTPA,,,,,,8.6899995803833,8.699999809265137,8.680000305175781,8.692999839782715,8.608272552490234,12500.0,0.0,0.0,0.0
2026-01-15 00:00:00+00:00,FTPA,,,,,,8.65999984741211,8.699999809265137,8.65999984741211,8.694999694824219,8.61025333404541,17000.0,0.0,0.0,0.0
2026-01-16 00:00:00+00:00,FTPA,,,,,,8.6899995803833,8.699999809265137,8.680000305175781,8.680000305175781,8.595399856567383,1300.0,0.0,0.0,0.0
2026-01-20 00:00:00+00:00,FTPA,,,,,,8.65999984741211,8.670000076293945,8.649999618530273,8.651000022888184,8.566681861877441,23300.0,0.0,0.0,0.0
2026-01-21 00:00:00+00:00,FTPA,,,,,,8.65999984741211,8.6899995803833,8.640000343322754,8.6850004196167,8.600351333618164,18500.0,0.0,0.0,0.0
2026-01-22 00:00:00+00:00,FTPA,,,,,,8.659000396728516,8.670000076293945,8.640999794006348,8.649999618530273,8.565691947937012,25200.0,0.0,0.0,0.0
