date,Open,High,Low,Close,Adj Close,Volume,symbol,Dividends,Stock Splits
2024-12-30 05:00:00+00:00,6.940000057220459,6.989999771118164,6.800000190734863,6.920000076293945,6.920000076293945,3054100,COTY,,
2024-12-31 05:00:00+00:00,6.96999979019165,7.019999980926514,6.920000076293945,6.960000038146973,6.960000038146973,2706200,COTY,,
2025-01-02 05:00:00+00:00,7.019999980926514,7.059999942779541,6.840000152587891,6.860000133514404,6.860000133514404,4352600,COTY,,
2025-01-03 05:00:00+00:00,6.860000133514404,6.929999828338623,6.71999979019165,6.809999942779541,6.809999942779541,7539800,COTY,,
2025-01-06 05:00:00+00:00,6.920000076293945,7.039999961853027,6.840000152587891,6.840000152587891,6.840000152587891,6151000,COTY,,
2025-01-07 05:00:00+00:00,6.900000095367432,7.159999847412109,6.869999885559082,6.949999809265137,6.949999809265137,3444800,COTY,,
2025-01-08 05:00:00+00:00,6.849999904632568,6.949999809265137,6.690000057220459,6.809999942779541,6.809999942779541,5596800,COTY,,
2025-01-10 05:00:00+00:00,6.710000038146973,6.75,6.630000114440918,6.670000076293945,6.670000076293945,4564800,COTY,,
2025-01-13 05:00:00+00:00,6.639999866485596,6.800000190734863,6.590000152587891,6.769999980926514,6.769999980926514,5566800,COTY,,
2025-01-14 05:00:00+00:00,6.78000020980835,6.840000152587891,6.679999828338623,6.739999771118164,6.739999771118164,3373000,COTY,,
2025-01-15 05:00:00+00:00,6.929999828338623,7.010000228881836,6.869999885559082,6.909999847412109,6.909999847412109,7159400,COTY,,
2025-01-16 05:00:00+00:00,6.96999979019165,7.289999961853027,6.960000038146973,7.199999809265137,7.199999809265137,6377100,COTY,,
2025-01-17 05:00:00+00:00,7.239999771118164,7.269999980926514,7.130000114440918,7.139999866485596,7.139999866485596,3332000,COTY,,
2025-01-21 05:00:00+00:00,7.199999809265137,7.340000152587891,7.099999904632568,7.289999961853027,7.289999961853027,6877300,COTY,,
2025-01-22 05:00:00+00:00,7.360000133514404,7.480000019073486,7.329999923706055,7.389999866485596,7.389999866485596,6913600,COTY,,
2025-01-23 05:00:00+00:00,7.320000171661377,7.420000076293945,7.269999980926514,7.400000095367432,7.400000095367432,4162200,COTY,,
2025-01-24 05:00:00+00:00,7.449999809265137,7.559999942779541,7.400000095367432,7.449999809265137,7.449999809265137,5475300,COTY,,
2025-01-27 05:00:00+00:00,7.449999809265137,7.710000038146973,7.449999809265137,7.610000133514404,7.610000133514404,6761600,COTY,,
2025-01-28 05:00:00+00:00,7.539999961853027,7.579999923706055,7.349999904632568,7.360000133514404,7.360000133514404,4061400,COTY,,
2025-01-29 05:00:00+00:00,7.400000095367432,7.460000038146973,7.210000038146973,7.260000228881836,7.260000228881836,4198800,COTY,,
2025-01-30 05:00:00+00:00,7.329999923706055,7.53000020980835,7.269999980926514,7.480000019073486,7.480000019073486,4650300,COTY,,
2025-01-31 05:00:00+00:00,7.400000095367432,7.46999979019165,7.320000171661377,7.329999923706055,7.329999923706055,5743900,COTY,,
