date,symbol,open,high,low,close,volume
2025-01-28,PGAC,9.890000343322754,9.90999984741211,9.890000343322754,9.90999984741211,217400
2025-01-29,PGAC,9.90999984741211,9.918000221252441,9.899999618530273,9.90999984741211,568200
2025-01-30,PGAC,9.906000137329102,9.914999961853027,9.906000137329102,9.90999984741211,53800
2025-01-31,PGAC,9.890000343322754,9.920000076293945,9.890000343322754,9.920000076293945,136500
2025-02-03,PGAC,9.920000076293945,9.930000305175781,9.920000076293945,9.920000076293945,62500
2025-02-04,PGAC,9.920000076293945,9.930000305175781,9.920000076293945,9.930000305175781,87700
2025-02-05,PGAC,10.100000381469727,10.100000381469727,9.930000305175781,9.930000305175781,2300
2025-02-06,PGAC,9.925000190734863,9.930000305175781,9.925000190734863,9.928999900817871,900
2025-02-07,PGAC,9.930000305175781,9.965999603271484,9.925000190734863,9.930000305175781,54400
2025-02-10,PGAC,9.930000305175781,9.9399995803833,9.930000305175781,9.9399995803833,98200
2025-02-11,PGAC,9.9399995803833,9.949999809265137,9.9399995803833,9.9399995803833,236800
2025-02-12,PGAC,9.979999542236328,9.979999542236328,9.9399995803833,9.9399995803833,2900
2025-02-13,PGAC,9.989999771118164,9.989999771118164,9.947999954223633,9.960000038146973,2500
2025-02-14,PGAC,9.989999771118164,9.989999771118164,9.9399995803833,9.9399995803833,12800
2025-02-18,PGAC,9.989999771118164,9.989999771118164,9.9399995803833,9.9399995803833,59800
2025-02-19,PGAC,9.949999809265137,9.956999778747559,9.9399995803833,9.9399995803833,19600
2025-02-20,PGAC,9.949999809265137,9.949999809265137,9.9399995803833,9.9399995803833,79400
2025-02-21,PGAC,9.9399995803833,9.944999694824219,9.9399995803833,9.944999694824219,113400
2025-02-24,PGAC,9.949999809265137,9.949999809265137,9.9399995803833,9.9399995803833,14700
2025-02-25,PGAC,9.949999809265137,9.949999809265137,9.9399995803833,9.9399995803833,173800
2025-02-26,PGAC,9.944999694824219,9.949000358581543,9.9399995803833,9.9399995803833,20600
2025-02-27,PGAC,9.949999809265137,9.949999809265137,9.9399995803833,9.9399995803833,50500
2025-02-28,PGAC,9.949999809265137,9.960000038146973,9.949999809265137,9.949999809265137,456100
2025-03-03,PGAC,9.949999809265137,9.960000038146973,9.949999809265137,9.949999809265137,112000
2025-03-04,PGAC,9.949999809265137,9.960000038146973,9.9399995803833,9.960000038146973,165400
2025-03-05,PGAC,9.949999809265137,9.979999542236328,9.949999809265137,9.970000267028809,100100
2025-03-06,PGAC,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,0
2025-03-07,PGAC,9.960000038146973,9.989999771118164,9.960000038146973,9.989999771118164,22800
2025-03-10,PGAC,9.970000267028809,9.979999542236328,9.96500015258789,9.970000267028809,471100
2025-03-11,PGAC,9.989999771118164,10.130000114440918,9.989999771118164,10.130000114440918,1600
2025-03-12,PGAC,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,25400
2025-03-13,PGAC,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0
2025-03-14,PGAC,10.010000228881836,10.010000228881836,9.989999771118164,10.0,8300
2025-03-17,PGAC,10.0,10.0,10.0,10.0,0
2025-03-18,PGAC,10.0,10.0,10.0,10.0,300
2025-03-19,PGAC,10.0,10.0,10.0,10.0,0
2025-03-20,PGAC,10.0,10.0,10.0,10.0,0
2025-03-21,PGAC,10.0,10.0,10.0,10.0,0
2025-03-24,PGAC,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,500
2025-03-25,PGAC,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0
2025-03-26,PGAC,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0
2025-03-27,PGAC,10.029999732971191,10.029999732971191,10.024999618530273,10.029999732971191,251900
2025-03-28,PGAC,10.020000457763672,10.024999618530273,10.020000457763672,10.020000457763672,4800
2025-03-31,PGAC,10.024999618530273,10.024999618530273,10.020000457763672,10.020000457763672,2200
2025-04-01,PGAC,10.024999618530273,10.024999618530273,10.020000457763672,10.024999618530273,24600
2025-04-02,PGAC,10.020000457763672,10.024999618530273,10.020000457763672,10.024999618530273,9300
2025-04-03,PGAC,10.024999618530273,10.024999618530273,10.024999618530273,10.024999618530273,0
2025-04-04,PGAC,10.020000457763672,10.029999732971191,10.020000457763672,10.020000457763672,52800
2025-04-07,PGAC,10.020000457763672,10.050000190734863,10.020000457763672,10.050000190734863,21800
2025-04-08,PGAC,10.050000190734863,10.050000190734863,10.020000457763672,10.050000190734863,7000
2025-04-09,PGAC,10.020000457763672,10.039999961853027,10.020000457763672,10.039999961853027,7600
2025-04-10,PGAC,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,6300
2025-04-11,PGAC,10.020000457763672,10.029999732971191,10.020000457763672,10.020000457763672,49100
2025-04-14,PGAC,10.029999732971191,10.029999732971191,10.010000228881836,10.010000228881836,3900
2025-04-15,PGAC,10.029999732971191,10.039999961853027,10.024999618530273,10.029999732971191,204600
