date,Open,High,Low,Close,Adj Close,Volume,symbol,Dividends,Stock Splits
2024-10-21 04:00:00+00:00,24.32099914550781,24.32099914550781,24.32099914550781,24.32099914550781,23.62081527709961,300,RCC,,
2024-10-22 04:00:00+00:00,24.33799934387207,24.420000076293945,24.26000022888184,24.334999084472656,23.63441276550293,3500,RCC,,
2024-10-23 04:00:00+00:00,24.549999237060547,24.549999237060547,24.549999237060547,24.549999237060547,23.843223571777344,1100,RCC,,
2024-10-24 04:00:00+00:00,24.450000762939453,24.450000762939453,24.25,24.39999961853028,23.697540283203125,1200,RCC,,
2024-10-25 04:00:00+00:00,24.299999237060547,24.3700008392334,24.25,24.36000061035156,23.65869331359864,23700,RCC,,
2024-10-28 04:00:00+00:00,24.36000061035156,24.3700008392334,24.299999237060547,24.326000213623047,23.625673294067383,2200,RCC,,
2024-10-29 04:00:00+00:00,24.3799991607666,24.63999938964844,24.299999237060547,24.63999938964844,23.93063163757324,3900,RCC,,
2024-10-30 04:00:00+00:00,24.3799991607666,24.459999084472656,24.299999237060547,24.3700008392334,23.668407440185547,3100,RCC,,
2024-10-31 04:00:00+00:00,24.299999237060547,24.68000030517578,24.299999237060547,24.68000030517578,23.969480514526367,4600,RCC,,
2024-11-01 04:00:00+00:00,24.670000076293945,24.670000076293945,24.670000076293945,24.670000076293945,23.95977020263672,500,RCC,,
2024-11-04 05:00:00+00:00,24.64299964904785,24.64299964904785,24.43000030517578,24.43000030517578,23.7266788482666,1800,RCC,,
2024-11-05 05:00:00+00:00,24.36000061035156,24.450000762939453,24.299999237060547,24.39999961853028,23.697540283203125,5400,RCC,,
2024-11-06 05:00:00+00:00,24.350000381469727,24.38999938964844,24.350000381469727,24.38999938964844,23.68782997131348,1200,RCC,,
2024-11-07 05:00:00+00:00,24.388999938964844,24.57999992370605,24.299999237060547,24.299999237060547,23.600419998168945,4000,RCC,,
2024-11-08 05:00:00+00:00,24.600000381469727,24.600000381469727,24.549999237060547,24.549999237060547,23.843223571777344,1200,RCC,,
2024-11-11 05:00:00+00:00,24.440000534057617,24.576000213623047,24.43000030517578,24.576000213623047,23.86847496032715,1000,RCC,,
