date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,symbol
2025-12-17 00:00:00-05:00,24.72800064086914,24.72800064086914,24.72800064086914,24.72800064086914,24.72800064086914,90100,0.0,0.0,TALV
2025-12-18 00:00:00-05:00,24.829999923706055,24.829999923706055,24.829999923706055,24.829999923706055,24.829999923706055,10000,0.0,0.0,TALV
2025-12-19 00:00:00-05:00,25.030000686645508,25.030000686645508,24.957000732421875,24.957000732421875,24.957000732421875,300,0.0,0.0,TALV
2025-12-22 00:00:00-05:00,25.167999267578125,25.167999267578125,25.167999267578125,25.167999267578125,25.167999267578125,0,0.0,0.0,TALV
2025-12-23 00:00:00-05:00,25.235000610351562,25.235000610351562,25.235000610351562,25.235000610351562,25.235000610351562,200,0.0,0.0,TALV
2025-12-24 00:00:00-05:00,25.347000122070312,25.347000122070312,25.347000122070312,25.347000122070312,25.347000122070312,100,0.0,0.0,TALV
2025-12-26 00:00:00-05:00,25.350000381469727,25.350000381469727,25.320999145507812,25.320999145507812,25.320999145507812,200,0.0,0.0,TALV
2025-12-29 00:00:00-05:00,25.309999465942383,25.309999465942383,25.270999908447266,25.270999908447266,25.270999908447266,4100,0.0,0.0,TALV
2025-12-30 00:00:00-05:00,25.329999923706055,25.329999923706055,25.260000228881836,25.284000396728516,25.284000396728516,2400,0.0,0.0,TALV
2025-12-31 00:00:00-05:00,25.18000030517578,25.18000030517578,25.097999572753906,25.097999572753906,25.097999572753906,100,0.0,0.0,TALV
2026-01-02 00:00:00-05:00,25.1299991607666,25.270999908447266,25.1299991607666,25.270999908447266,25.270999908447266,100,0.0,0.0,TALV
2026-01-05 00:00:00-05:00,25.65999984741211,25.65999984741211,25.583999633789062,25.583999633789062,25.583999633789062,1400,0.0,0.0,TALV
2026-01-06 00:00:00-05:00,25.670000076293945,25.788000106811523,25.670000076293945,25.788000106811523,25.788000106811523,100,0.0,0.0,TALV
2026-01-07 00:00:00-05:00,25.531999588012695,25.531999588012695,25.531999588012695,25.531999588012695,25.531999588012695,0,0.0,0.0,TALV
