date,symbol,open,high,low,close,volume
2026-03-09,OIM,10.029999732971191,10.029999732971191,10.020000457763672,10.029999732971191,600
2026-03-10,OIM,10.020000457763672,10.029999732971191,9.5,10.029999732971191,14500
2026-03-11,OIM,10.029999732971191,10.029999732971191,10.020000457763672,10.020000457763672,286100
2026-03-12,OIM,10.020000457763672,10.020000457763672,10.0,10.020000457763672,238600
2026-03-13,OIM,10.0,10.020000457763672,10.0,10.0,11900
2026-03-16,OIM,10.0,10.0,10.0,10.0,0
2026-03-17,OIM,10.010000228881836,10.010000228881836,10.0,10.0,15500
2026-03-18,OIM,10.0,10.020000457763672,10.0,10.010000228881836,239500
2026-03-19,OIM,10.0,10.039999961853027,10.0,10.010000228881836,98700
2026-03-20,OIM,10.029999732971191,10.029999732971191,10.010000228881836,10.010000228881836,4110
